StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQ0,IRQ1,IRQ2,IRQ3,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-16_10-22-13.237745073,1526458933.240307023,22478069835,2018-05-16_10-22-43.294068277,1526458963.296812373,0.86,0.84,0.83,51225304248,49089521864396,323378919,170159008,173836051,174571569,99153,8,1231762,18849569,1865,0,227197,21619,0,0,7707080,7110004,7024264,2108,158808
2018-05-16_10-22-43.359124668,1526458963.362117977,22724511719,2018-05-16_10-23-13.415185577,1526458993.417906570,0.77,0.83,0.82,51340505634,49175208121020,323670312,170159008,173836051,176115273,99196,8,1233627,18858370,1865,0,227438,21620,0,0,7707080,7109596,7023812,2108,158804
2018-05-16_10-23-13.492962376,1526458993.495905899,22525353852,2018-05-16_10-23-43.546680294,1526459023.549635019,0.76,0.81,0.82,51489124860,49260145394924,323958769,170159008,175328237,176115273,99221,8,1235519,18867030,1865,0,227673,21620,0,0,7707080,7109840,7023956,2108,158804
2018-05-16_10-23-43.602420215,1526459023.605132814,22540428289,2018-05-16_10-24-13.651736089,1526459053.654424697,0.65,0.78,0.81,51633744846,49345137763104,324248033,171520792,175328237,176115273,99248,8,1237369,18875675,1865,0,227903,21621,0,0,7707080,7109452,7023428,2108,158804
2018-05-16_10-24-13.702592872,1526459053.705144338,16441593711,2018-05-16_10-24-43.761162086,1526459083.763855934,1.00,0.85,0.83,51738453612,49407163432658,325565496,171520792,175328237,176115273,99281,8,1239364,18884703,1865,0,228867,21621,0,0,7707080,7109676,7023548,2108,158804
2018-05-16_10-24-43.811730626,1526459083.814302704,22802699687,2018-05-16_10-25-13.861305209,1526459113.864732062,1.06,0.88,0.84,51854105418,49493144709236,325856372,171520792,176870952,176115273,99305,8,1241222,18893521,1865,0,229094,21623,0,0,7707080,7109716,7023736,2108,158804
2018-05-16_10-25-13.913103787,1526459113.915761717,22588334275,2018-05-16_10-25-43.963491521,1526459143.966469678,1.11,0.91,0.85,51968672604,49578317751004,326148593,171520798,176870952,177630728,99349,8,1243131,18902257,1865,0,229330,21624,0,0,7707080,7096376,7010400,2108,158816
2018-05-16_10-25-44.020086237,1526459144.022669403,16064560716,2018-05-16_10-26-14.078947740,1526459174.081968804,1.06,0.92,0.86,52072591590,49638905095980,327454918,171520800,176870956,177630730,99377,8,1245087,18911282,1865,0,230338,21625,0,0,7707080,7097244,7011468,2108,158820
2018-05-16_10-26-14.138383242,1526459174.141104760,22384257157,2018-05-16_10-26-44.190914416,1526459204.193569172,0.98,0.91,0.86,52216391796,49723310585154,327744303,172860602,176870972,177630731,99418,8,1247034,18919833,1865,0,230567,21625,0,0,7707080,7096216,7010244,2108,158824
2018-05-16_10-26-44.242510733,1526459204.245124845,22549690787,2018-05-16_10-27-14.290771634,1526459234.293538210,0.84,0.89,0.86,52302389802,49808339074746,328033034,172860605,176870979,178873613,99451,8,1248773,18928879,1865,0,230740,21625,0,0,7707080,7096740,7010760,2108,158824
2018-05-16_10-27-14.341067754,1526459234.343696868,22438300832,2018-05-16_10-27-44.390337704,1526459264.393072372,0.65,0.83,0.84,52389827028,49892947048232,328321305,172860608,178135595,178873615,99479,8,1250438,18937930,1865,0,230940,21626,0,0,7707080,7096916,7010876,2108,158824
2018-05-16_10-27-44.439997230,1526459264.442714166,22546552646,2018-05-16_10-28-14.494100014,1526459294.496986797,0.80,0.85,0.85,52476666294,49977961788940,328608868,174101745,178135603,178873618,99509,8,1252117,18946928,1865,0,231130,21627,0,0,7707080,7096396,7010428,2108,158828
2018-05-16_10-28-14.556571503,1526459294.559182408,15671501920,2018-05-16_10-28-44.605975309,1526459324.608610126,0.93,0.88,0.86,52572418020,50037067262672,330023742,174101745,178135611,178873620,99536,8,1254114,18955954,1865,0,232103,21629,0,0,7707080,7109460,7023388,2108,158820
2018-05-16_10-28-44.686773930,1526459324.690172673,22443976350,2018-05-16_10-29-14.742378934,1526459354.745448171,0.71,0.83,0.84,52659894486,50121695586446,330309860,174101745,179402093,178873620,99559,8,1255877,18964976,1865,0,232305,21629,0,0,7707080,7109132,7023356,2108,158820
2018-05-16_10-29-14.798278678,1526459354.801049034,22586074172,2018-05-16_10-29-44.850336477,1526459384.853672706,0.75,0.83,0.84,52745396412,50206858879490,330598657,174101745,179402093,180108748,99582,8,1257587,18974048,1865,0,232492,21629,0,0,7707080,7109800,7023712,2108,158820
2018-05-16_10-29-44.902910672,1526459384.905661651,15929445433,2018-05-16_10-30-14.961287410,1526459414.964076228,0.85,0.84,0.85,52844625138,50266952834262,332022561,174101745,179402093,180108748,99616,8,1259571,18983059,1865,0,233485,21630,0,0,7707080,7109672,7023688,2108,158824
2018-05-16_10-30-15.011277254,1526459415.013960383,22454175291,2018-05-16_10-30-45.063520231,1526459445.066185309,0.76,0.83,0.84,52947144024,50351621548596,332310961,175306069,179402093,180108748,99643,8,1261339,18991996,1865,0,233713,21630,0,0,7707080,7110036,7023772,2108,158824
2018-05-16_10-30-45.112729038,1526459445.115396579,22624416163,2018-05-16_10-31-15.168592555,1526459475.171516028,0.58,0.78,0.83,53033506830,50436933067680,332599263,175306069,179402093,181373752,99667,8,1263119,19001095,1865,0,233909,21630,0,0,7707080,7109352,7023432,2108,158824
2018-05-16_10-31-15.231800109,1526459475.234517792,22438401544,2018-05-16_10-31-45.294302867,1526459505.298032212,0.73,0.80,0.83,53118220476,50521541681946,332886807,175306069,180630662,181373752,99711,8,1264880,19010128,1865,0,234110,21630,0,0,7707080,7109784,7024020,2108,158828
2018-05-16_10-31-45.356557197,1526459505.359280313,22687199628,2018-05-16_10-32-15.409862996,1526459535.412860840,0.75,0.80,0.83,53220182682,50607089125144,333176583,176483373,180630662,181373752,99738,8,1266641,19019114,1865,0,234290,21630,0,0,7707080,7109716,7023476,2108,158828
2018-05-16_10-32-15.464236954,1526459535.466888994,15793790499,2018-05-16_10-32-45.515129043,1526459565.518033022,0.90,0.84,0.84,53315959188,50666659280130,334582116,176483373,180630662,181373752,99765,8,1268606,19028140,1865,0,235291,21630,0,0,7707080,7109800,7023840,2108,158828
2018-05-16_10-32-45.564596968,1526459565.567152791,22614263429,2018-05-16_10-33-15.613579617,1526459595.616316211,0.94,0.85,0.85,53421487554,50751929823980,334870885,176483373,181847377,181373752,99791,8,1270424,19037138,1865,0,235482,21630,0,0,7707080,7109856,7024096,2108,158832
2018-05-16_10-33-15.665371561,1526459595.667974991,22499479324,2018-05-16_10-33-45.716257569,1526459625.719568540,0.76,0.82,0.84,53523089880,50836766308202,335163082,176483380,181847377,182549992,99827,8,1272223,19046125,1865,0,235685,21631,0,0,7707080,7096736,7010788,2108,158840
2018-05-16_10-33-45.782089963,1526459625.784677661,15678069820,2018-05-16_10-34-15.839631504,1526459655.842468475,0.85,0.83,0.85,53619739266,50895899571938,336604628,176483381,181847380,182549994,99852,8,1274202,19055152,1865,0,236675,21631,0,0,7707080,7096508,7010560,2108,158840
2018-05-16_10-34-15.897882348,1526459655.900482587,22646004210,2018-05-16_10-34-45.953937120,1526459685.957474179,0.71,0.80,0.84,53723817672,50981290864350,336894669,177666499,181847388,182549995,99883,8,1276000,19064091,1865,0,236853,21633,0,0,7707080,7096524,7010728,2108,158840
2018-05-16_10-34-46.011301057,1526459686.014281506,22719008200,2018-05-16_10-35-16.062802669,1526459716.065590825,0.58,0.76,0.82,53839941858,51066956218912,337187015,177666506,181847398,184086492,99914,8,1277892,19072839,1865,0,237089,21634,0,0,7707080,7096740,7010796,2108,158844
2018-05-16_10-35-16.112957300,1526459716.115590892,22553304703,2018-05-16_10-35-46.164010697,1526459746.166805018,0.56,0.73,0.81,53988498264,51151996617790,337477870,177666507,183326451,184086496,99950,8,1279821,19081443,1865,0,237361,21634,0,0,7707080,7096356,7010624,2108,158848
2018-05-16_10-35-46.211395553,1526459746.214040058,22748074362,2018-05-16_10-36-16.267747351,1526459776.270435299,0.73,0.76,0.82,54103801110,51237775872892,337768301,179154085,183326464,184086500,99984,8,1281754,19090151,1865,0,237594,21635,0,0,7707080,7096556,7010840,2108,158848
2018-05-16_10-36-16.316618198,1526459776.319183551,16299393459,2018-05-16_10-36-46.377515151,1526459806.380215177,0.84,0.78,0.82,54208611696,51299255777334,339066517,179154085,183326471,184086502,100007,8,1283737,19099172,1865,0,238585,21635,0,0,7707080,7108960,7023232,2108,158844
2018-05-16_10-36-46.424210215,1526459806.428100123,22722690626,2018-05-16_10-37-16.484769229,1526459836.490688636,0.68,0.75,0.81,54321974982,51384938023498,339356448,179154085,184839940,184086502,100036,8,1285597,19107999,1865,0,238814,21635,0,0,7707080,7109088,7023356,2108,158844
2018-05-16_10-37-16.544172236,1526459836.547470681,22534473895,2018-05-16_10-37-46.596423666,1526459866.600188495,0.69,0.75,0.81,54466023288,51469906535130,339644830,179154085,184839940,185430228,100059,8,1287379,19116787,1865,0,239026,21636,0,0,7707080,7109420,7023284,2108,158844
2018-05-16_10-37-46.650767324,1526459866.653459477,16205161432,2018-05-16_10-38-16.702531998,1526459896.705683737,0.81,0.77,0.81,54566148354,51531028777178,341014371,179154085,184839940,185430228,100084,8,1289292,19125813,1865,0,240080,21637,0,0,7707080,7109224,7023296,2108,158844
2018-05-16_10-38-16.753089369,1526459896.755743401,22742205889,2018-05-16_10-38-46.802143612,1526459926.804982509,0.88,0.79,0.82,54680637480,51616779865260,341306286,180620257,184839940,185430228,100111,8,1291136,19134563,1865,0,240343,21637,0,0,7707080,7109656,7023728,2108,158844
2018-05-16_10-38-46.851185283,1526459926.853891775,16620075302,2018-05-16_10-39-16.901636758,1526459956.904419061,0.66,0.75,0.80,54704504766,51679450538952,341426377,180620257,184839940,185971114,100130,8,1292116,19144966,1865,0,240384,21637,0,0,7707080,7109932,7024200,2108,158844
2018-05-16_10-39-16.951838161,1526459956.954509935,16633486592,2018-05-16_10-39-47.000313646,1526459987.003007729,0.59,0.72,0.79,54727981572,51742173135772,341548111,180620257,185365252,185971114,100163,8,1293121,19155297,1865,0,240441,21638,0,0,7707080,7107916,7021988,2108,158844
2018-05-16_10-39-47.053321597,1526459987.055894014,16622655104,2018-05-16_10-40-17.106022564,1526460017.109436162,0.63,0.72,0.79,54751348938,51804853395230,341668871,181138183,185365252,185971114,100184,8,1294113,19165649,1865,0,240483,21638,0,0,7707080,7109548,7023632,2108,158852
2018-05-16_10-40-17.156853225,1526460017.159439552,16605380829,2018-05-16_10-40-47.211860881,1526460047.215291093,0.56,0.70,0.78,54775325544,51867469065178,342271495,181138183,185365252,185971114,100205,8,1295168,19175981,1865,0,240696,21639,0,0,7707080,7109184,7023272,2108,158856
2018-05-16_10-40-47.263869252,1526460047.266604337,16661496425,2018-05-16_10-41-17.315407918,1526460077.318133652,0.54,0.68,0.77,54798747030,51930297064836,342393932,181138183,185890679,185971114,100220,8,1296169,19186337,1865,0,240747,21639,0,0,7707080,7109420,7023704,2108,158856
2018-05-16_10-41-17.365223388,1526460077.368138691,16616453352,2018-05-16_10-41-47.414795156,1526460107.417543146,0.45,0.65,0.76,54822298056,51992953389864,342517118,181138190,185890679,186497460,100251,8,1297201,19196634,1865,0,240801,21639,0,0,7707080,7096676,7010772,2108,158864
2018-05-16_10-41-47.464257904,1526460107.467177210,16666575475,2018-05-16_10-42-17.513849393,1526460137.516717284,0.39,0.61,0.74,54845782482,52055800483252,343116427,181138191,185890683,186497462,100269,8,1298202,19207025,1865,0,240998,21640,0,0,7707080,7096088,7010392,2108,158864
2018-05-16_10-42-17.562608097,1526460137.565195874,16583084708,2018-05-16_10-42-47.617984193,1526460167.620779350,0.50,0.62,0.74,54869531688,52118333519562,343235993,181660385,185890688,186497466,100293,8,1299221,19217332,1865,0,241053,21640,0,0,7707080,7096500,7010608,2108,158868
2018-05-16_10-42-47.672038233,1526460167.674689138,22543452853,2018-05-16_10-43-17.727716498,1526460197.730715343,0.44,0.59,0.73,54956144574,52203336677280,343523868,181660392,185890697,187749781,100324,8,1300976,19226393,1865,0,241253,21640,0,0,7707080,7096520,7010364,2108,158868
2018-05-16_10-43-17.781891005,1526460197.784602382,22633985772,2018-05-16_10-43-47.833349930,1526460227.836451448,0.53,0.60,0.73,55062060540,52288684337594,343813287,181660393,187098697,187749781,100355,8,1302807,19235370,1865,0,241425,21641,0,0,7707080,7096652,7010872,2108,158872
2018-05-16_10-43-47.884681276,1526460227.888636623,22586829448,2018-05-16_10-44-17.936880199,1526460257.939765570,0.56,0.61,0.72,55165039986,52373850818864,344103311,182830914,187098702,187749784,100385,8,1304620,19244328,1865,0,241621,21641,0,0,7707080,7096568,7010828,2108,158872
2018-05-16_10-44-17.989971640,1526460257.992768935,16034095924,2018-05-16_10-44-48.047153155,1526460288.049961239,0.74,0.64,0.73,55259521332,52434332055236,345515233,182830914,187098711,187749785,100425,8,1306603,19253328,1865,0,242615,21641,0,0,7707080,7109132,7023072,2108,158868
2018-05-16_10-44-48.096827325,1526460288.099372687,22450487457,2018-05-16_10-45-18.155816375,1526460318.158607289,0.72,0.65,0.73,55346969898,52518985550058,345801434,182830914,188368590,187749785,100452,8,1308379,19262378,1865,0,242822,21641,0,0,7707080,7109100,7023352,2108,158868
2018-05-16_10-45-18.214738347,1526460318.217560514,22559625683,2018-05-16_10-45-48.271164586,1526460348.273917501,0.75,0.66,0.73,55432549164,52604049752672,346090292,182830914,188368590,188995562,100477,8,1310128,19271480,1865,0,243010,21642,0,0,7707080,7109108,7023408,2108,158868
2018-05-16_10-45-48.343100611,1526460348.345950353,15831535018,2018-05-16_10-46-18.403013464,1526460378.406448350,0.91,0.71,0.75,55530174030,52663768305472,347524476,182830914,188368590,188995562,100501,8,1312097,19280510,1865,0,244012,21642,0,0,7707080,7109624,7023924,2108,158868
2018-05-16_10-46-18.460144886,1526460378.462970944,22649528023,2018-05-16_10-46-48.512041771,1526460408.515058864,0.77,0.69,0.74,55639656996,52749175050380,347815388,184169196,188368590,188995562,100532,8,1313962,19289354,1865,0,244232,21642,0,0,7707080,7109580,7023388,2108,158868
2018-05-16_10-46-48.564419696,1526460408.567040935,22725281639,2018-05-16_10-47-18.613668623,1526460438.616820192,0.78,0.70,0.75,55744055982,52834862565614,348105086,185372749,188368590,188995562,100555,8,1315848,19298381,1865,0,244427,21642,0,0,7707080,7109476,7023972,2108,158868
2018-05-16_10-47-18.667608303,1526460438.670271891,15827734123,2018-05-16_10-47-48.718110336,1526460468.720747055,0.98,0.76,0.76,55841727648,52894556179080,349535364,185372749,188368590,188995562,100580,8,1317839,19307409,1865,0,245403,21643,0,0,7707080,7109216,7023324,2108,158872
2018-05-16_10-47-48.771910932,1526460468.774751347,22606590964,2018-05-16_10-48-18.831519427,1526460498.835140697,0.65,0.71,0.75,55946295114,52979799612694,349825162,185372749,188368590,190199011,100604,8,1319603,19316440,1865,0,245584,21643,0,0,7707080,7109500,7023804,2108,158872
2018-05-16_10-48-18.886458929,1526460498.889137807,22437025485,2018-05-16_10-48-48.944713803,1526460528.947630256,0.73,0.72,0.75,56051467680,53064401851628,350115700,185372749,189567261,190199011,100649,8,1321398,19325386,1865,0,245783,21644,0,0,7707080,7108924,7023228,2108,158872
2018-05-16_10-48-49.003076733,1526460529.005809945,15785119607,2018-05-16_10-49-19.055296231,1526460559.058385505,0.83,0.74,0.76,56145840606,53123935808400,351530004,185372749,189567261,190199011,100675,8,1323373,19334412,1865,0,246776,21644,0,0,7707080,7109448,7023540,2108,158872
2018-05-16_10-49-19.109029768,1526460559.112290433,22481173160,2018-05-16_10-49-49.160359957,1526460589.163090113,0.83,0.75,0.76,56252551152,53208707025234,351821162,186573194,189567269,190199011,100712,8,1325187,19343298,1865,0,246996,21644,0,0,7707080,7096912,7010760,2108,158884
2018-05-16_10-49-49.212660341,1526460589.215769209,22577451256,2018-05-16_10-50-19.265225052,1526460619.267906281,0.71,0.73,0.75,56340103038,53293838789246,352109042,186573196,190831713,190199011,100744,8,1326933,19352345,1865,0,247187,21644,0,0,7707080,7096428,7010964,2108,158888
2018-05-16_10-50-19.317735702,1526460619.320457183,22436599119,2018-05-16_10-50-49.369351238,1526460649.372029101,0.82,0.75,0.76,56426011464,53378437534340,352397010,186573197,190831720,191432611,100779,8,1328714,19361334,1865,0,247390,21644,0,0,7707080,7096384,7010496,2108,158888
2018-05-16_10-50-49.427582980,1526460649.430190771,16617828732,2018-05-16_10-51-19.482574014,1526460679.485755175,0.67,0.73,0.76,56449486530,53441100412968,352520333,187085202,190831732,191432616,100805,8,1329866,19371599,1865,0,247456,21644,0,0,7707080,7096852,7010944,2108,158892
2018-05-16_10-51-19.538820498,1526460679.542057253,16661601574,2018-05-16_10-51-49.589795750,1526460709.592812339,0.78,0.76,0.77,56473204476,53503927596184,353116916,187085202,190831740,191432616,100823,8,1331005,19381954,1865,0,247681,21645,0,0,7707080,7096192,7010480,2108,158892
