StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQ0,IRQ1,IRQ2,IRQ3,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-22_08-35-16.470126117,1526970916.472842586,38.108511,2018-05-22_08-35-46.731293744,1526970946.734470834,1.00,0.94,0.95,1474575110,2015641048272,6809717,2110328,2447651,19606763258139,6,54727,10255562,1792,0,11286,88,0,0,7707080,7212400,7124904,2108,158040
2018-05-22_08-35-46.782903916,1526970946.785565304,38.193952,2018-05-22_08-36-17.036174327,1526970977.039106245,1.00,0.94,0.95,1474576254,2015641049604,6809729,2110339,2447651,19606763261164,6,54743,10264636,1792,0,11286,88,0,0,7707080,7210168,7123124,2108,158044
2018-05-22_08-36-17.087305208,1526970977.090214317,38.197215,2018-05-22_08-36-47.338881375,1526971007.342088725,1.00,0.95,0.95,1474577398,2015641050936,6809741,2110350,2447651,19606763264185,6,54749,10273723,1792,0,11286,88,0,0,7707080,7211612,7124304,2108,158048
2018-05-22_08-36-47.388793460,1526971007.391625699,38.193950,2018-05-22_08-37-17.639759858,1526971037.642722511,1.00,0.95,0.95,1474578542,2015641052268,6809762,2110358,2447651,19606793267210,6,54760,10282802,1792,0,11286,88,0,0,7707080,7198748,7111900,2108,158056
2018-05-22_08-37-17.689733216,1526971037.692511522,38.190679,2018-05-22_08-37-47.940289054,1526971067.943235814,1.00,0.96,0.95,1474579686,2015641053600,6809775,2110364,2447651,19606923270229,6,54771,10291882,1792,0,11286,88,0,0,7707080,7199028,7112188,2108,158060
2018-05-22_08-37-47.989980671,1526971067.992962921,38.174182,2018-05-22_08-38-18.245938140,1526971098.248666856,1.00,0.96,0.95,1474580830,2015641054932,6809796,2110366,2447662,19606953273247,6,54778,10300968,1792,0,11286,88,0,0,7707080,7199312,7112080,2108,158060
2018-05-22_08-38-18.297186749,1526971098.300031625,38.111852,2018-05-22_08-38-48.557695367,1526971128.560820761,1.00,0.96,0.95,1474581974,2015641056264,6809823,2110374,2447662,19606983276267,6,54791,10310049,1792,0,11286,88,0,0,7707080,7199628,7112024,2108,158060
2018-05-22_08-38-48.608854126,1526971128.611879132,38.193947,2018-05-22_08-39-18.861842550,1526971158.864870110,1.00,0.97,0.95,1474583118,2015641057596,6809840,2110391,2447662,19607033279291,6,54803,10319128,1792,0,11286,88,0,0,7707080,7198740,7111508,2108,158064
2018-05-22_08-39-18.911520681,1526971158.914433207,38.193935,2018-05-22_08-39-49.162881046,1526971189.165745926,1.00,0.97,0.95,1474584262,2015641058928,6809860,2110393,2447673,19607053282297,6,54809,10328214,1792,0,11286,88,0,0,7707080,7198392,7111368,2108,158064
2018-05-22_08-39-49.211406292,1526971189.214031183,38.193941,2018-05-22_08-40-19.461991907,1526971219.465289906,1.00,0.97,0.95,1474585406,2015641060260,6809878,2110393,2447673,19607173285324,6,54822,10337288,1792,0,11286,88,0,0,7707080,7211180,7124144,2108,158060
2018-05-22_08-40-19.511651371,1526971219.514444390,38.184098,2018-05-22_08-40-49.761989468,1526971249.765324645,1.00,0.98,0.95,1474586550,2015641061592,6809895,2110393,2447673,19607283288347,6,54835,10346364,1792,0,11286,89,0,0,7707080,7210444,7123052,2108,158064
2018-05-22_08-40-49.812784555,1526971249.815549996,38.174191,2018-05-22_08-41-20.067531758,1526971280.070340219,1.00,0.98,0.95,1474587694,2015641062864,6809907,2110393,2447684,19607283291368,6,54843,10355450,1792,0,11286,89,0,0,7707080,7211232,7124160,2108,158064
2018-05-22_08-41-20.121112725,1526971280.123966342,38.121616,2018-05-22_08-41-50.383095144,1526971310.386366055,1.00,0.98,0.95,1474588838,2015641064196,6809919,2110404,2447684,19607283294379,6,54851,10364542,1792,0,11286,89,0,0,7707080,7211700,7124472,2108,158064
2018-05-22_08-41-50.435550924,1526971310.438366742,38.197201,2018-05-22_08-42-20.688347545,1526971340.691254405,1.00,0.98,0.95,1474589982,2015641065528,6809937,2110404,2447684,19607283297401,6,54858,10373629,1792,0,11286,89,0,0,7707080,7211552,7124520,2108,158064
2018-05-22_08-42-20.739259805,1526971340.742072628,38.193864,2018-05-22_08-42-50.990629294,1526971370.993450795,1.00,0.99,0.95,1474591126,2015641066860,6809948,2110404,2447695,19607283300421,6,54864,10382717,1792,0,11286,89,0,0,7707080,7211848,7124544,2108,158064
2018-05-22_08-42-51.039562728,1526971371.042196850,38.197227,2018-05-22_08-43-21.291429446,1526971401.294218536,1.00,0.99,0.95,1474592270,2015641068192,6809960,2110404,2447695,19607393303442,6,54871,10391804,1792,0,11286,89,0,0,7707080,7211836,7124608,2108,158064
2018-05-22_08-43-21.339801991,1526971401.342512170,38.190673,2018-05-22_08-43-51.588197738,1526971431.591172756,1.00,0.99,0.95,1474593414,2015641069524,6809981,2110404,2447695,19607393306462,6,54877,10400891,1792,0,11286,89,0,0,7707080,7211508,7124400,2108,158064
2018-05-22_08-43-51.637095847,1526971431.639838825,38.160491,2018-05-22_08-44-21.900664728,1526971461.904250695,1.00,0.99,0.95,1474594558,2015641070796,6809993,2110415,2447695,19607393309481,6,54886,10409981,1792,0,11287,89,0,0,7707080,7211336,7124236,2108,158068
2018-05-22_08-44-21.952521371,1526971461.955295486,38.190670,2018-05-22_08-44-52.211019818,1526971492.214053136,1.00,0.99,0.95,1474595702,2015641072128,6810005,2110415,2447706,19607393312505,6,54899,10419057,1792,0,11287,89,0,0,7707080,7211460,7124428,2108,158068
2018-05-22_08-44-52.262460023,1526971492.265445271,38.193943,2018-05-22_08-45-22.517604051,1526971522.520457820,1.00,0.99,0.95,1474596846,2015641073460,6810017,2110423,2447706,19607543315525,6,54911,10428137,1792,0,11287,89,0,0,7707080,7199256,7111924,2108,158080
2018-05-22_08-45-22.566998969,1526971522.569700091,38.197224,2018-05-22_08-45-52.819895872,1526971552.822804455,1.00,0.99,0.95,1474597990,2015641074792,6810040,2110425,2447706,19607623318548,6,54923,10437217,1792,0,11287,89,0,0,7707080,7198468,7111640,2108,158080
2018-05-22_08-45-52.869381198,1526971552.872105243,38.197222,2018-05-22_08-46-23.119379921,1526971583.122111123,1.00,0.99,0.95,1474599134,2015641076124,6810056,2110439,2447706,19607633321555,6,54929,10446302,1792,0,11287,89,0,0,7707080,7198960,7111944,2108,158080
2018-05-22_08-46-23.166032244,1526971583.168572493,38.190670,2018-05-22_08-46-53.414859009,1526971613.417933931,1.00,0.99,0.95,1474600278,2015641077456,6810077,2110439,2447710,19607823324578,6,54939,10455380,1792,0,11287,89,0,0,7707080,7198236,7111212,2108,158084
2018-05-22_08-46-53.465449759,1526971613.468306103,38.177552,2018-05-22_08-47-23.718892693,1526971643.722324838,1.00,0.99,0.95,1474601422,2015641078788,6810095,2110439,2447730,19607843327595,6,54952,10464459,1792,0,11287,89,0,0,7707080,7198220,7111196,2108,158084
2018-05-22_08-47-23.769726958,1526971643.772497742,38.197225,2018-05-22_08-47-54.028363446,1526971674.031980585,1.00,0.99,0.95,1474602566,2015641080120,6810112,2110450,2447730,19607873330612,6,54959,10473548,1792,0,11287,89,0,0,7707080,7198316,7111216,2108,158088
2018-05-22_08-47-54.077474815,1526971674.080188680,38.190667,2018-05-22_08-48-24.332682261,1526971704.335910152,1.00,0.99,0.95,1474603710,2015641081452,6810140,2110450,2447730,19607883333631,6,54966,10482634,1792,0,11287,89,0,0,7707080,7211344,7124124,2108,158080
2018-05-22_08-48-24.385013255,1526971704.388137314,38.193950,2018-05-22_08-48-54.636932775,1526971734.639821262,1.00,0.99,0.95,1474604854,2015641082784,6810164,2110450,2447730,19607883336657,6,54979,10491710,1792,0,11287,90,0,0,7707080,7212136,7124632,2108,158072
2018-05-22_08-48-54.685781591,1526971734.688576602,38.193952,2018-05-22_08-49-24.936681666,1526971764.939304963,1.00,0.99,0.95,1474605998,2015641084116,6810176,2110461,2447730,19607883339678,6,54985,10500797,1792,0,11287,90,0,0,7707080,7211668,7124640,2108,158072
2018-05-22_08-49-24.984248544,1526971764.986872772,38.193951,2018-05-22_08-49-55.234063921,1526971795.236886179,1.00,0.99,0.95,1474607142,2015641085448,6810189,2110461,2447741,19607883342685,6,54991,10509883,1792,0,11287,90,0,0,7707080,7211268,7124240,2108,158072
2018-05-22_08-49-55.281529505,1526971795.284132933,38.170988,2018-05-22_08-50-25.535335342,1526971825.538223507,1.00,0.99,0.95,1474608286,2015641086720,6810201,2110461,2447741,19607993345708,6,55004,10518959,1792,0,11287,90,0,0,7707080,7211172,7124152,2108,158080
2018-05-22_08-50-25.585889649,1526971825.589790328,38.115136,2018-05-22_08-50-55.848094430,1526971855.851465778,1.00,0.99,0.95,1474609430,2015641088052,6810213,2110472,2447741,19607993348726,6,55012,10528050,1792,0,11287,90,0,0,7707080,7211652,7124204,2108,158080
2018-05-22_08-50-55.901771244,1526971855.905200800,38.193952,2018-05-22_08-51-26.154753872,1526971886.157650149,1.00,0.99,0.95,1474610574,2015641089384,6810233,2110472,2447741,19607993351747,6,55018,10537138,1792,0,11287,90,0,0,7707080,7211516,7124300,2108,158080
2018-05-22_08-51-26.203995324,1526971886.206788624,38.197072,2018-05-22_08-51-56.455566964,1526971916.458472589,1.00,0.99,0.95,1474611718,2015641090716,6810245,2110472,2447741,19608103354767,6,55025,10546225,1792,0,11287,90,0,0,7707080,7211744,7124736,2108,158084
2018-05-22_08-51-56.503558871,1526971916.506286098,38.197232,2018-05-22_08-52-26.754395435,1526971946.757131983,1.00,0.99,0.95,1474612862,2015641092048,6810257,2110472,2447752,19608103357789,6,55031,10555312,1792,0,11288,90,0,0,7707080,7211620,7124404,2108,158084
2018-05-22_08-52-26.802207510,1526971946.804914405,38.190675,2018-05-22_08-52-57.053835025,1526971977.056670050,1.00,0.99,0.95,1474614006,2015641093380,6810269,2110472,2447763,19608103360815,6,55044,10564385,1792,0,11288,90,0,0,7707080,7211396,7124184,2108,158088
2018-05-22_08-52-57.103813657,1526971977.106547368,38.177408,2018-05-22_08-53-27.360340909,1526972007.363193938,1.00,0.99,0.95,1474615150,2015641094652,6810281,2110480,2447763,19608253363838,6,55056,10573465,1792,0,11288,90,0,0,7707080,7198468,7111256,2108,158096
2018-05-22_08-53-27.410711466,1526972007.413308307,38.197225,2018-05-22_08-53-57.666476536,1526972037.669554601,1.00,0.99,0.95,1474616294,2015641095984,6810305,2110488,2447763,19608293366860,6,55068,10582545,1792,0,11288,90,0,0,7707080,7198676,7111420,2108,158100
2018-05-22_08-53-57.718865891,1526972037.721656686,38.193946,2018-05-22_08-54-27.976030313,1526972067.979011234,1.00,0.99,0.95,1474617438,2015641097316,6810323,2110499,2447763,19608313369866,6,55076,10591634,1792,0,11288,90,0,0,7707080,7198912,7111900,2108,158100
2018-05-22_08-54-28.028316660,1526972068.031104077,38.193850,2018-05-22_08-54-58.279529100,1526972098.282381855,1.00,0.99,0.95,1474618582,2015641098648,6810342,2110507,2447768,19608423372887,6,55086,10600713,1792,0,11288,90,0,0,7707080,7198720,7111512,2108,158100
2018-05-22_08-54-58.329474591,1526972098.332455693,38.193951,2018-05-22_08-55-28.581887088,1526972128.584628186,1.00,0.99,0.95,1474619726,2015641099980,6810361,2110515,2447780,19608443375911,6,55096,10609792,1792,0,11288,90,0,0,7707080,7198836,7111628,2108,158104
2018-05-22_08-55-28.629719065,1526972128.632332042,38.190656,2018-05-22_08-55-58.880748900,1526972158.883750528,1.00,0.99,0.95,1474620870,2015641101312,6810378,2110526,2447780,19608463378926,6,55103,10618879,1792,0,11288,90,0,0,7707080,7198776,7111672,2108,158104
2018-05-22_08-55-58.930065714,1526972158.932895245,38.177553,2018-05-22_08-56-29.190048278,1526972189.194450080,1.00,0.99,0.95,1474622014,2015641102584,6810405,2110526,2447780,19608463381943,6,55111,10627967,1792,0,11288,91,0,0,7707080,7211496,7124188,2108,158096
2018-05-22_08-56-29.243659909,1526972189.246487424,38.111994,2018-05-22_08-56-59.504169051,1526972219.507279259,1.00,0.99,0.95,1474623158,2015641103916,6810427,2110526,2447780,19608463384956,6,55118,10637057,1792,0,11288,91,0,0,7707080,7211772,7124556,2108,158096
2018-05-22_08-56-59.554348635,1526972219.557033529,38.190677,2018-05-22_08-57-29.809639244,1526972249.812519745,1.00,0.99,0.95,1474624302,2015641105248,6810439,2110536,2447780,19608463387981,6,55133,10646134,1792,0,11288,91,0,0,7707080,7211876,7124576,2108,158100
2018-05-22_08-57-29.860186407,1526972249.862999224,38.193952,2018-05-22_08-58-00.111362641,1526972280.114126695,1.00,0.99,0.95,1474625446,2015641106580,6810451,2110536,2447791,19608463390989,6,55139,10655221,1792,0,11289,91,0,0,7707080,7211516,7124300,2108,158100
2018-05-22_08-58-00.161578272,1526972280.164400614,38.190582,2018-05-22_08-58-30.412331301,1526972310.414927045,1.00,0.99,0.95,1474626590,2015641107912,6810463,2110536,2447791,19608573394010,6,55144,10664307,1792,0,11289,91,0,0,7707080,7211612,7124592,2108,158100
2018-05-22_08-58-30.460348626,1526972310.463299397,38.193912,2018-05-22_08-59-00.716698282,1526972340.719576691,1.00,0.99,0.95,1474627734,2015641109184,6810475,2110546,2447791,19608573397029,6,55152,10673394,1792,0,11289,91,0,0,7707080,7211436,7124220,2108,158100
2018-05-22_08-59-00.766901911,1526972340.769583617,38.197120,2018-05-22_08-59-31.019583041,1526972371.024601330,1.00,0.99,0.95,1474628878,2015641110516,6810495,2110546,2447791,19608573400050,6,55159,10682483,1792,0,11289,91,0,0,7707080,7211856,7124640,2108,158100
2018-05-22_08-59-31.074397602,1526972371.077309360,38.069261,2018-05-22_09-00-01.332903851,1526972401.335965735,1.00,0.99,0.95,1474630022,2015641111848,6810507,2110546,2447791,19608673403052,6,55165,10691571,1792,0,11289,91,0,0,7707080,7211720,7124668,2108,158104
2018-05-22_09-00-01.381802254,1526972401.384416939,38.197222,2018-05-22_09-00-31.635719039,1526972431.638539158,1.00,0.99,0.95,1474631166,2015641113180,6810519,2110546,2447803,19608673406069,6,55180,10700646,1792,0,11289,91,0,0,7707080,7211472,7124260,2108,158108
2018-05-22_09-00-31.686798944,1526972431.689411361,38.197229,2018-05-22_09-01-01.937416636,1526972461.940035489,1.00,0.99,0.95,1474632310,2015641114512,6810531,2110562,2447803,19608693409100,6,55201,10709708,1792,0,11289,91,0,0,7707080,7198676,7111468,2108,158116
2018-05-22_09-01-01.983822037,1526972461.986438314,38.193946,2018-05-22_09-01-32.233926199,1526972492.236864392,1.00,0.99,0.95,1474633454,2015641115844,6810549,2110562,2447803,19608733412126,6,55214,10718780,1792,0,11289,91,0,0,7707080,7199084,7112072,2108,158120
2018-05-22_09-01-32.281738849,1526972492.284499988,38.177440,2018-05-22_09-02-02.536198101,1526972522.538995269,1.00,0.99,0.95,1474634598,2015641117116,6810565,2110565,2447811,19608853415148,6,55226,10727861,1792,0,11289,91,0,0,7707080,7198776,7111572,2108,158124
2018-05-22_09-02-02.586596902,1526972522.589258667,38.197232,2018-05-22_09-02-32.839175365,1526972552.842074303,1.00,0.99,0.95,1474635742,2015641118448,6810581,2110568,2447823,19608913418170,6,55237,10736941,1792,0,11289,91,0,0,7707080,7198676,7111472,2108,158128
2018-05-22_09-02-32.889793316,1526972552.892622772,38.190670,2018-05-22_09-03-03.142943484,1526972583.145941539,1.00,0.99,0.95,1474636886,2015641119780,6810607,2110568,2447826,19608933421175,6,55245,10746028,1792,0,11289,91,0,0,7707080,7198520,7111512,2108,158128
2018-05-22_09-03-03.192280719,1526972583.195003558,38.193942,2018-05-22_09-03-33.443787024,1526972613.446641074,1.00,0.99,0.95,1474638030,2015641121112,6810627,2110587,2447827,19608963424195,6,55255,10755107,1792,0,11290,91,0,0,7707080,7198296,7111288,2108,158128
2018-05-22_09-03-33.492851941,1526972613.495680175,38.197230,2018-05-22_09-04-03.742371524,1526972643.745131802,1.00,0.99,0.95,1474639174,2015641122444,6810645,2110587,2447838,19608983427214,6,55262,10764191,1792,0,11290,91,0,0,7707080,7210544,7123536,2108,158124
2018-05-22_09-04-03.790642711,1526972643.793350805,38.197210,2018-05-22_09-04-34.041202147,1526972674.044001884,1.00,0.99,0.95,1474640318,2015641123776,6810663,2110587,2447838,19609093430220,6,55267,10773278,1792,0,11290,91,0,0,7707080,7211264,7124060,2108,158124
2018-05-22_09-04-34.090147208,1526972674.092923611,38.197182,2018-05-22_09-05-04.343488746,1526972704.346246269,1.00,0.99,0.95,1474641462,2015641125108,6810678,2110587,2447838,19609203433238,6,55274,10782364,1792,0,11291,92,0,0,7707080,7211832,7124824,2108,158124
2018-05-22_09-05-04.390130222,1526972704.392711163,38.197141,2018-05-22_09-05-34.644167183,1526972734.647041489,1.00,0.99,0.95,1474642606,2015641126440,6810690,2110587,2447849,19609203436255,6,55281,10791452,1792,0,11292,92,0,0,7707080,7211456,7124252,2108,158124
2018-05-22_09-05-34.690401933,1526972734.692931771,38.118465,2018-05-22_09-06-04.942137251,1526972764.945022910,1.00,0.99,0.95,1474643750,2015641127772,6810702,2110598,2447849,19609203439275,6,55294,10800525,1792,0,11292,92,0,0,7707080,7210540,7123532,2108,158124
2018-05-22_09-06-04.991442772,1526972764.994271565,38.193940,2018-05-22_09-06-35.243117253,1526972795.246070737,1.00,0.99,0.95,1474644894,2015641129104,6810722,2110598,2447849,19609203442296,6,55301,10809612,1792,0,11292,92,0,0,7707080,7211364,7124160,2108,158124
2018-05-22_09-06-35.292058288,1526972795.294818815,38.193949,2018-05-22_09-07-05.542019781,1526972825.544788704,1.00,0.99,0.95,1474646038,2015641130436,6810735,2110598,2447860,19609203445317,6,55307,10818698,1792,0,11293,92,0,0,7707080,7211964,7124760,2108,158124
2018-05-22_09-07-05.589187037,1526972825.591995268,38.187391,2018-05-22_09-07-35.840234892,1526972855.843094564,1.00,0.99,0.95,1474647182,2015641131768,6810747,2110598,2447860,19609303448336,6,55313,10827786,1792,0,11293,92,0,0,7707080,7211716,7124716,2108,158128
2018-05-22_09-07-35.889735200,1526972855.892449584,38.164083,2018-05-22_09-08-06.145620777,1526972886.149147956,1.00,0.99,0.95,1474648326,2015641133040,6810765,2110598,2447860,19609303451355,6,55321,10836874,1792,0,11293,92,0,0,7707080,7211512,7124508,2108,158128
2018-05-22_09-08-06.196371853,1526972886.199142177,38.193857,2018-05-22_09-08-36.453096474,1526972916.456409336,1.00,0.99,0.95,1474649470,2015641134372,6810776,2110610,2447860,19609303454374,6,55328,10845964,1792,0,11293,92,0,0,7707080,7211772,7124572,2108,158128
2018-05-22_09-08-36.503482344,1526972916.506269984,38.147900,2018-05-22_09-09-06.755774097,1526972946.758686552,1.00,0.99,0.95,1474650614,2015641135704,6810788,2110621,2447862,19609373457394,6,55340,10855040,1792,0,11294,92,0,0,7707080,7199700,7112500,2108,158136
2018-05-22_09-09-06.804180768,1526972946.806825419,38.193954,2018-05-22_09-09-37.053614314,1526972977.056490855,1.00,0.99,0.95,1474651758,2015641137036,6810808,2110621,2447864,19609383460409,6,55346,10864127,1792,0,11294,92,0,0,7707080,7199600,7112136,2108,158136
2018-05-22_09-09-37.102073644,1526972977.104842001,38.193944,2018-05-22_09-10-07.354345351,1526973007.357048221,1.00,0.99,0.95,1474652902,2015641138368,6810824,2110624,2447864,19609573463430,6,55364,10873194,1792,0,11294,92,0,0,7707080,7198712,7111372,2108,158148
2018-05-22_09-10-07.400631725,1526973007.403229929,38.190666,2018-05-22_09-10-37.653429410,1526973037.656300095,1.00,0.99,0.95,1474654046,2015641139700,6810843,2110627,2447882,19609573466444,6,55374,10882274,1792,0,11294,92,0,0,7707080,7198532,7111388,2108,158148
2018-05-22_09-10-37.703185643,1526973037.705903492,38.177560,2018-05-22_09-11-07.961033980,1526973067.965241916,1.00,0.99,0.95,1474655190,2015641140972,6810865,2110629,2447883,19609573469465,6,55389,10891352,1792,0,11295,92,0,0,7707080,7197596,7110136,2108,158152
2018-05-22_09-11-08.011722646,1526973068.014513381,38.111874,2018-05-22_09-11-38.272216335,1526973098.275763131,1.00,0.99,0.95,1474656334,2015641142304,6810884,2110644,2447891,19609573472484,6,55401,10900433,1792,0,11295,93,0,0,7707080,7199264,7111596,2108,158156
2018-05-22_09-11-38.324086447,1526973098.326761414,38.197226,2018-05-22_09-12-08.577022859,1526973128.579943595,1.00,0.99,0.95,1474657478,2015641143636,6810904,2110645,2447902,19609573475497,6,55408,10909518,1792,0,11295,93,0,0,7707080,7210728,7123664,2108,158148
2018-05-22_09-12-08.626969833,1526973128.629873968,38.197229,2018-05-22_09-12-38.879694103,1526973158.883097103,1.00,0.99,0.95,1474658622,2015641144968,6810922,2110645,2447902,19609683478510,6,55415,10918606,1792,0,11295,93,0,0,7707080,7211524,7124336,2108,158148
2018-05-22_09-12-38.929865899,1526973158.932651015,38.197225,2018-05-22_09-13-09.182035009,1526973189.185096948,1.00,0.99,0.95,1474659766,2015641146300,6810935,2110645,2447902,19609793481520,6,55421,10927693,1792,0,11295,93,0,0,7707080,7211408,7124416,2108,158148
2018-05-22_09-13-09.232567635,1526973189.235346424,38.197207,2018-05-22_09-13-39.484483627,1526973219.487516770,1.00,0.99,0.95,1474660910,2015641147632,6810948,2110645,2447913,19609793484540,6,55428,10936781,1792,0,11295,93,0,0,7707080,7212104,7124864,2108,158148
2018-05-22_09-13-39.533433526,1526973219.536041685,38.177541,2018-05-22_09-14-09.790071328,1526973249.792760032,1.00,0.99,0.95,1474662054,2015641148904,6810960,2110656,2447913,19609793487560,6,55435,10945868,1792,0,11295,93,0,0,7707080,7211644,7124456,2108,158148
2018-05-22_09-14-09.838264611,1526973249.841214600,38.111870,2018-05-22_09-14-40.099469267,1526973280.102511538,1.00,0.99,0.95,1474663198,2015641150236,6810979,2110656,2447913,19609793490572,6,55443,10954958,1792,0,11295,93,0,0,7707080,7211784,7124792,2108,158148
2018-05-22_09-14-40.150446897,1526973280.153118066,38.193951,2018-05-22_09-15-10.404707260,1526973310.407450166,1.00,0.99,0.95,1474664342,2015641151568,6810991,2110656,2447924,19609793493593,6,55450,10964045,1792,0,11295,93,0,0,7707080,7211800,7124612,2108,158148
2018-05-22_09-15-10.452450480,1526973310.455043906,38.193952,2018-05-22_09-15-40.703731932,1526973340.706410542,1.00,0.99,0.95,1474665486,2015641152900,6811003,2110656,2447924,19609903496614,6,55455,10973132,1792,0,11295,93,0,0,7707080,7211648,7124464,2108,158152
2018-05-22_09-15-40.751100887,1526973340.753690544,38.190679,2018-05-22_09-16-11.002650474,1526973371.005508169,1.00,0.99,0.95,1474666630,2015641154232,6811022,2110656,2447924,19609903499637,6,55469,10982203,1792,0,11296,93,0,0,7707080,7210256,7122836,2108,158152
2018-05-22_09-16-11.051496298,1526973371.054293124,38.190557,2018-05-22_09-16-41.310507337,1526973401.313665273,1.00,0.99,0.95,1474667774,2015641155504,6811034,2110667,2447924,19609903502657,6,55476,10991292,1792,0,11296,93,0,0,7707080,7211132,7124544,2108,158152
2018-05-22_09-16-41.361666710,1526973401.364525489,38.193858,2018-05-22_09-17-11.619896124,1526973431.622770699,1.00,0.99,0.95,1474668918,2015641156836,6811046,2110675,2447935,19609933505681,6,55488,11000372,1792,0,11296,93,0,0,7707080,7198072,7110896,2108,158164
2018-05-22_09-17-11.667650587,1526973431.670714160,38.111926,2018-05-22_09-17-41.927656349,1526973461.930864322,1.00,0.99,0.95,1474670062,2015641158168,6811058,2110675,2447935,19610063508694,6,55496,11009459,1792,0,11296,93,0,0,7707080,7198784,7111804,2108,158164
