StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-09_14-16-02.478358415,1525868162.480475260,23392748571,2018-05-09_14-16-32.544195134,1525868192.546872096,0.54,0.54,0.51,32932705038,30909566345074,,,,7905,6,519487,4488368,1045,0,10840,247,0,0,7707424,7225756,7139644,948,152392
2018-05-09_14-16-32.585825457,1525868192.588084949,23528717563,2018-05-09_14-17-02.634759421,1525868222.636905036,0.51,0.54,0.50,33015498848,31001068319058,,,,7920,6,521084,4497356,1045,0,10856,248,0,0,7707424,7227000,7140900,948,152392
2018-05-09_14-17-02.669982414,1525868222.672186354,21612749257,2018-05-09_14-17-32.714287171,1525868252.716476726,0.50,0.53,0.50,33091631824,31085117260804,,,,7935,6,522544,4506465,1045,0,10877,248,0,0,7707424,7226380,7140268,948,152392
2018-05-09_14-17-32.748622088,1525868252.750720614,23518965178,2018-05-09_14-18-02.792965802,1525868282.795065046,0.62,0.56,0.51,33174382008,31176580457280,,,,7949,6,524191,4515422,1045,0,10893,249,0,0,7707424,7226932,7141212,948,152392
2018-05-09_14-18-02.826992745,1525868282.829007119,23469951763,2018-05-09_14-18-32.871709532,1525868312.873932661,0.46,0.53,0.50,33256933656,31267852322470,,,,7962,6,525762,4524400,1045,0,10922,249,0,0,7707424,7227672,7141560,948,152392
2018-05-09_14-18-32.905939202,1525868312.907966985,21566568535,2018-05-09_14-19-02.950764110,1525868342.953105623,0.33,0.49,0.49,33332911886,31351720109008,,,,7995,6,527267,4533486,1048,0,10966,249,0,0,7707424,7218848,7136140,948,158628
2018-05-09_14-19-02.985962640,1525868342.988070619,23489760569,2018-05-09_14-19-33.041031964,1525868373.043646681,0.40,0.49,0.49,33415588502,31443071403910,,,,8012,6,528867,4542461,1048,0,10993,249,0,0,7707424,7219232,7136712,948,158656
2018-05-09_14-19-33.080986831,1525868373.083184987,23490301494,2018-05-09_14-20-03.128220349,1525868403.130352137,0.69,0.54,0.51,33498233344,31534420061276,,,,8042,6,530475,4551344,1048,0,11050,249,0,0,7707424,7205920,7123296,948,158676
2018-05-09_14-20-03.162512511,1525868403.164544418,23478362030,2018-05-09_14-20-33.209151826,1525868433.211313038,0.64,0.54,0.51,33580835548,31625724923286,,,,8059,6,532071,4560314,1048,0,11077,249,0,0,7707424,7206244,7123628,948,158816
2018-05-09_14-20-33.243635797,1525868433.245738020,23557045860,2018-05-09_14-21-03.286812492,1525868463.288901655,0.64,0.55,0.51,33663744362,31717335486508,,,,8088,6,533677,4569199,1051,0,11126,250,0,0,7707424,7204632,7122796,948,160824
2018-05-09_14-21-03.320128507,1525868463.324633048,23520372140,2018-05-09_14-21-33.366142527,1525868493.368389485,0.64,0.56,0.52,33746518988,31808801401570,,,,8106,6,535236,4578193,1051,0,11151,250,0,0,7707424,7205576,7123748,948,160824
2018-05-09_14-21-33.400388628,1525868493.402492167,21539540176,2018-05-09_14-22-03.444223972,1525868523.446387768,0.67,0.57,0.52,33822411828,31892564901820,,,,8129,6,536645,4587321,1051,0,11177,251,0,0,7707424,7205164,7123596,948,160824
2018-05-09_14-22-03.478723911,1525868523.480751294,23537896700,2018-05-09_14-22-33.530085759,1525868553.532380324,0.53,0.55,0.51,33905240974,31984102628026,,,,8159,6,538244,4596305,1051,0,11204,251,0,0,7707424,7204432,7122860,948,160828
2018-05-09_14-22-33.568154149,1525868553.570707714,23502974870,2018-05-09_14-23-03.614718320,1525868583.616913898,0.53,0.55,0.51,33987928956,32075503267282,,,,8180,6,539824,4605228,1051,0,11220,251,0,0,7707424,7217864,7136288,948,160824
2018-05-09_14-23-03.648903142,1525868583.650952078,23489594303,2018-05-09_14-23-33.693076108,1525868613.695319939,0.58,0.56,0.52,34070583056,32166851079642,,,,8194,6,541403,4614161,1051,0,11237,251,0,0,7707424,7218012,7135856,948,160824
2018-05-09_14-23-33.728048995,1525868613.730132731,21481133728,2018-05-09_14-24-03.772295379,1525868643.774769989,0.62,0.57,0.52,34146274796,32250389143350,,,,8211,6,542825,4623346,1051,0,11251,251,0,0,7707424,7217720,7135864,948,160824
2018-05-09_14-24-03.806538961,1525868643.808645715,23564861293,2018-05-09_14-24-33.849969378,1525868673.852149154,0.55,0.56,0.52,34229187408,32342028466794,,,,8224,6,544353,4632312,1051,0,11262,251,0,0,7707424,7217764,7136332,948,160824
