StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQ0,IRQ1,IRQ2,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,CTXT,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-21_18-30-08.440906019,1526920208.443313187,8833343810,2018-05-21_18-30-38.485871206,1526920238.488393374,0.29,0.36,0.26,1355410518,1251251064212,0,3020239,408,1251,6,40253,760331,2251,0,1766,11,0,0,1358672,7707080,7318152,7229328,2108,146564
2018-05-21_18-30-38.529183637,1526920238.531652472,8618318734,2018-05-21_18-31-08.575817964,1526920268.578159098,0.25,0.35,0.25,1387304004,1283602471260,0,3088905,417,1260,6,41074,771242,2251,0,1779,11,0,0,1400038,7707080,7318456,7229212,2108,146564
2018-05-21_18-31-08.616463653,1526920268.618694696,9274863885,2018-05-21_18-31-38.660297263,1526920298.662552448,0.21,0.33,0.25,1406284290,1318419333406,0,3156621,427,1271,6,42179,781896,2251,0,1800,11,0,0,1439070,7707080,7318300,7229476,2108,146564
2018-05-21_18-31-38.700329366,1526920298.702540689,8792104780,2018-05-21_18-32-08.745137852,1526920328.747539000,0.13,0.30,0.24,1438547556,1351422819402,0,3223149,436,1281,6,43087,792704,2251,0,1814,11,0,0,1480560,7707080,7318152,7229292,2108,146568
2018-05-21_18-32-08.785429162,1526920328.787635403,8698694377,2018-05-21_18-32-38.831857683,1526920358.834110273,0.28,0.32,0.25,1470301902,1384074424576,0,3290160,444,1295,6,43895,803596,2251,0,1826,12,0,0,1522438,7707080,7318372,7229496,2108,146576
2018-05-21_18-32-38.872029121,1526920358.874235541,9173286657,2018-05-21_18-33-08.916763046,1526920388.919004454,0.24,0.30,0.24,1503887208,1418510507838,0,3357769,454,1305,6,44914,814294,2251,0,1845,12,0,0,1565070,7707080,7318420,7229588,2108,146576
2018-05-21_18-33-08.956426574,1526920388.958639396,9051232177,2018-05-21_18-33-39.002284458,1526920419.004548543,0.27,0.30,0.25,1536957714,1452488770714,0,3426724,463,1314,6,45916,825007,2251,0,1872,12,0,0,1604652,7707080,7318812,7229696,2108,146576
2018-05-21_18-33-39.042127513,1526920419.044351588,8911678883,2018-05-21_18-34-09.088718832,1526920449.091035563,0.43,0.34,0.26,1569370620,1485941151998,0,3492393,472,1324,6,46802,835817,2251,0,1887,12,0,0,1646009,7707080,7318636,7229776,2108,146576
2018-05-21_18-34-09.129212803,1526920449.131431381,9032390609,2018-05-21_18-34-39.171895111,1526920479.174159898,0.48,0.36,0.27,1602274326,1519845620680,0,3558748,482,1333,6,47715,846616,2251,0,1901,12,0,0,1688282,7707080,7318168,7229100,2108,146576
2018-05-21_18-34-39.211691984,1526920479.213918395,9045392729,2018-05-21_18-35-09.255681602,1526920509.258170390,0.42,0.36,0.27,1635642912,1553801858474,0,3628903,491,1345,6,48728,857328,2251,0,1927,12,0,0,1727638,7707080,7318104,7229080,2108,146576
2018-05-21_18-35-09.295774018,1526920509.297995974,8975693260,2018-05-21_18-35-39.340506666,1526920539.342902636,0.33,0.34,0.27,1668625878,1587493877416,0,3696249,500,1357,6,49599,868164,2251,0,1940,12,0,0,1770165,7707080,7317648,7229016,2108,146576
2018-05-21_18-35-39.381752652,1526920539.384083548,8929464521,2018-05-21_18-36-09.425743349,1526920569.427968428,0.40,0.36,0.28,1686860004,1621013733220,0,3759126,510,1366,6,50577,878960,2251,0,1950,12,0,0,1811626,7707080,7317820,7228992,2108,146576
2018-05-21_18-36-09.465618166,1526920569.467923043,8491704932,2018-05-21_18-36-39.509144661,1526920599.511417247,0.32,0.34,0.27,1720270110,1652890190014,0,3830083,519,1379,6,51374,889874,2251,0,1970,12,0,0,1852584,7707080,7317940,7229116,2108,146576
2018-05-21_18-36-39.549758928,1526920599.552027592,8927550224,2018-05-21_18-37-09.596026898,1526920629.598355957,0.33,0.34,0.27,1753115016,1686407843298,0,3906578,529,1390,6,52428,900573,2251,0,1990,12,0,0,1893693,7707080,7318388,7229416,2108,146576
2018-05-21_18-37-09.636329983,1526920629.638533843,8967406143,2018-05-21_18-37-39.683693193,1526920659.686091356,0.47,0.37,0.29,1791966942,1720075961818,0,3991592,540,1404,6,53450,911277,2251,0,2014,13,0,0,1934918,7707080,7318360,7229684,2108,146576
2018-05-21_18-37-39.724359416,1526920659.726588662,8411949162,2018-05-21_18-38-09.769681611,1526920689.772208466,0.34,0.35,0.28,1822453848,1751650542798,0,4053349,548,1414,6,54190,922255,2251,0,2025,13,0,0,1975564,7707080,7318228,7229320,2108,146576
2018-05-21_18-38-09.812949841,1526920689.815373101,9026199431,2018-05-21_18-38-39.858788890,1526920719.861395056,0.54,0.40,0.30,1855681134,1785534367450,0,4121393,558,1424,6,55119,933050,2251,0,2044,13,0,0,2017647,7707080,7318124,7229104,2108,146576
2018-05-21_18-38-39.902224077,1526920719.904681511,8965881592,2018-05-21_18-39-09.947856169,1526920749.950345030,0.33,0.36,0.29,1889051280,1819193225740,0,4197668,568,1434,6,56110,943804,2251,0,2070,13,0,0,2058022,7707080,7318160,7229288,2108,146576
2018-05-21_18-39-09.990637983,1526920749.993060159,8609011615,2018-05-21_18-39-40.036294564,1526920780.038671690,0.32,0.36,0.29,1906702866,1851514978274,0,4263979,579,1446,6,57079,954649,2251,0,2083,13,0,0,2098070,7707080,7319068,7230048,2108,146576
2018-05-21_18-39-40.077750896,1526920780.080103571,8553925239,2018-05-21_18-40-10.123123360,1526920810.125735217,0.32,0.35,0.30,1938534252,1883626495084,0,4337686,588,1459,6,57874,965584,2251,0,2098,13,0,0,2139539,7707080,7318376,7229364,2108,146588
2018-05-21_18-40-10.165938071,1526920810.168369316,8852242833,2018-05-21_18-40-40.215999460,1526920840.218595223,0.34,0.35,0.30,1973014338,1916857958156,0,4409056,598,1476,6,58852,976304,2251,0,2125,13,0,0,2179175,7707080,7318268,7229320,2108,146592
2018-05-21_18-40-40.260291163,1526920840.262821240,9285840957,2018-05-21_18-41-10.305447318,1526920870.307967664,0.35,0.35,0.30,2006760384,1951715512740,0,4482675,608,1487,6,60069,986790,2251,0,2180,13,0,0,2213770,7707080,7318684,7229876,2108,146592
2018-05-21_18-41-10.348310379,1526920870.350765237,9381859111,2018-05-21_18-41-40.394391781,1526920900.396831476,0.45,0.38,0.31,2041025790,1986933332548,0,4552901,617,1497,6,60952,997617,2251,0,2194,14,0,0,2257668,7707080,7318620,7229364,2108,146592
2018-05-21_18-41-40.436003428,1526920900.438321057,8718705635,2018-05-21_18-42-10.479841558,1526920930.482116556,0.42,0.38,0.31,2073816096,2019664414936,0,4629282,627,1508,6,61931,1008381,2251,0,2225,14,0,0,2296731,7707080,7318424,7229564,2108,146592
2018-05-21_18-42-10.519639745,1526920930.521930892,9000326399,2018-05-21_18-42-40.564962730,1526920960.567515223,0.47,0.39,0.32,2107208022,2053453540284,0,4704195,638,1521,6,62909,1019124,2251,0,2246,14,0,0,2339400,7707080,7318488,7229176,2108,146592
2018-05-21_18-42-40.608000348,1526920960.610393320,9550050942,2018-05-21_18-43-10.656762091,1526920990.659224740,0.42,0.38,0.32,2143017108,2089309455660,0,4795033,649,1533,6,64090,1029685,2251,0,2299,14,0,0,2376915,7707080,7317780,7228968,2108,146592
2018-05-21_18-43-10.698257734,1526920990.700563773,8836744534,2018-05-21_18-43-40.745496839,1526921020.747950616,0.33,0.36,0.32,2175240114,2122480183882,0,4861590,659,1543,6,65027,1040472,2251,0,2316,15,0,0,2417297,7707080,7318024,7229212,2108,146592
2018-05-21_18-43-40.787861574,1526921020.790139586,8921575564,2018-05-21_18-44-10.834608710,1526921050.836893537,0.28,0.35,0.31,2207799900,2155971123132,0,4927760,668,1553,6,65914,1051303,2251,0,2332,15,0,0,2459092,7707080,7317784,7228776,2108,146592
2018-05-21_18-44-10.875989598,1526921050.878305851,8724797276,2018-05-21_18-44-40.920610346,1526921080.922921523,0.32,0.34,0.32,2239992786,2188723600986,0,4994308,677,1563,6,66838,1062106,2251,0,2352,15,0,0,2499851,7707080,7318352,7229736,2108,146592
2018-05-21_18-44-40.960567724,1526921080.963433241,8773935441,2018-05-21_18-45-11.006622637,1526921111.009206016,0.32,0.34,0.32,2272139112,2221659364094,0,5061568,686,1576,6,67678,1072995,2251,0,2367,15,0,0,2541115,7707080,7318592,7229328,2108,146592
2018-05-21_18-45-11.049550949,1526921111.052075429,9098561118,2018-05-21_18-45-41.094907753,1526921141.097383800,0.40,0.36,0.32,2290253898,2255817399258,0,5135847,697,1588,6,68536,1083936,2251,0,2380,15,0,0,2583643,7707080,7317944,7228936,2108,146592
2018-05-21_18-45-41.137600770,1526921141.140082919,9037138789,2018-05-21_18-46-11.182972295,1526921171.185276043,0.42,0.37,0.33,2308183284,2289741580618,0,5203928,706,1598,6,69401,1094851,2251,0,2391,15,0,0,2626291,7707080,7318364,7229100,2108,146592
2018-05-21_18-46-11.222624049,1526921171.224891912,9258700703,2018-05-21_18-46-41.266130283,1526921201.268361937,0.32,0.35,0.32,2342368830,2324497949720,0,5277078,717,1609,6,70419,1105548,2251,0,2411,15,0,0,2669176,7707080,7318320,7229508,2108,146592
2018-05-21_18-46-41.305524100,1526921201.307749423,9315694770,2018-05-21_18-47-11.351946613,1526921231.354519179,0.38,0.37,0.32,2376306516,2359467652136,0,5349849,726,1621,6,71512,1116152,2251,0,2449,15,0,0,2706899,7707080,7318572,7229772,2108,146592
2018-05-21_18-47-11.395936707,1526921231.398386612,9082234113,2018-05-21_18-47-41.441298964,1526921261.443539710,0.35,0.36,0.32,2409454182,2393560485198,0,5417221,736,1631,6,72461,1126916,2251,0,2465,15,0,0,2749431,7707080,7318328,7229172,2108,146592
2018-05-21_18-47-41.481142484,1526921261.483378692,8988532871,2018-05-21_18-48-11.525307468,1526921291.527653473,0.40,0.37,0.33,2442362208,2427301759854,0,5484894,745,1642,6,73379,1137722,2251,0,2478,15,0,0,2791534,7707080,7318628,7229816,2108,146592
2018-05-21_18-48-11.565264772,1526921291.567491270,8762977562,2018-05-21_18-48-41.609601144,1526921321.612015537,0.44,0.39,0.33,2474483394,2460196170790,0,5550104,755,1651,6,74275,1148549,2251,0,2493,15,0,0,2832492,7707080,7318304,7229192,2108,146596
2018-05-21_18-48-41.650501687,1526921321.652817933,9010838626,2018-05-21_18-49-11.694798774,1526921351.697210396,0.45,0.40,0.34,2514346080,2494026157882,0,5636426,766,1668,6,75451,1159086,2251,0,2545,16,0,0,2869962,7707080,7316852,7227888,2108,146600
2018-05-21_18-49-11.738013562,1526921351.740495794,9274338465,2018-05-21_18-49-41.783914992,1526921381.786426846,0.48,0.41,0.34,2548739346,2528844282462,0,5718018,776,1681,6,76435,1169843,2251,0,2570,16,0,0,2912813,7707080,7317488,7228680,2108,146600
2018-05-21_18-49-41.826354212,1526921381.828639082,9334266009,2018-05-21_18-50-11.870534583,1526921411.872942866,0.41,0.40,0.34,2568017592,2563885874004,0,5787766,787,1694,6,77496,1180560,2251,0,2584,16,0,0,2956541,7707080,7317568,7228680,2108,146600
2018-05-21_18-50-11.912085081,1526921411.914421463,9209819171,2018-05-21_18-50-41.959032422,1526921441.961806282,0.39,0.39,0.34,2602057518,2598457427880,0,5852817,797,1703,6,78521,1191241,2251,0,2599,16,0,0,2999998,7707080,7318304,7229148,2108,146600
2018-05-21_18-50-42.002874212,1526921442.005303993,8803255349,2018-05-21_18-51-12.047389700,1526921472.049911041,0.49,0.42,0.35,2634385524,2631506966096,0,5924417,807,1713,6,79567,1201943,2251,0,2619,16,0,0,3040907,7707080,7318360,7229356,2108,146600
2018-05-21_18-51-12.090343125,1526921472.092891615,9181088688,2018-05-21_18-51-42.133743505,1526921502.135981646,0.29,0.38,0.34,2668497690,2665975234840,0,6000413,818,1724,6,80699,1212562,2251,0,2641,16,0,0,3082247,7707080,7318856,7229592,2108,146600
2018-05-21_18-51-42.173286601,1526921502.175492616,8935189112,2018-05-21_18-52-12.218820887,1526921532.221203165,0.23,0.36,0.33,2701381596,2699516289506,0,6064313,828,1734,6,81644,1223269,2251,0,2657,16,0,0,3123286,7707080,7318640,7229376,2108,146600
2018-05-21_18-52-12.260217397,1526921532.262564503,9035750353,2018-05-21_18-52-42.306070628,1526921562.308550522,0.29,0.36,0.33,2735026482,2733439518096,0,6138089,838,1743,6,82539,1234030,2251,0,2673,17,0,0,3164804,7707080,7318000,7229000,2108,146600
2018-05-21_18-52-42.349440879,1526921562.351924021,8693568897,2018-05-21_18-53-12.396771358,1526921592.399311987,0.23,0.34,0.32,2767342548,2766075482556,0,6201369,848,1756,6,83489,1244800,2251,0,2689,17,0,0,3206040,7707080,7317168,7228168,2108,146600
2018-05-21_18-53-12.440233382,1526921592.442655649,8627876861,2018-05-21_18-53-42.487040498,1526921622.489632609,0.19,0.32,0.32,2799395334,2798466606322,0,6277049,858,1766,6,84413,1255623,2251,0,2713,17,0,0,3246434,7707080,7317676,7228676,2108,146600
2018-05-21_18-53-42.530453577,1526921622.532924677,8962095131,2018-05-21_18-54-12.576516201,1526921652.578948587,0.18,0.31,0.31,2832212880,2832109066788,0,6341630,867,1779,6,85371,1266359,2251,0,2728,17,0,0,3288377,7707080,7318208,7228944,2108,146600
2018-05-21_18-54-12.617806137,1526921652.620167572,9160521507,2018-05-21_18-54-42.662618256,1526921682.665091023,0.31,0.32,0.32,2866512546,2866500402912,0,6417320,878,1792,6,86446,1277025,2251,0,2748,17,0,0,3329345,7707080,7318256,7229600,2108,146600
2018-05-21_18-54-42.705500592,1526921682.707999939,8853281590,2018-05-21_18-55-12.750088898,1526921712.752420979,0.19,0.29,0.31,2904494472,2899738625756,0,6490497,889,1804,6,87509,1287693,2251,0,2765,17,0,0,3369678,7707080,7318532,7229424,2108,146600
2018-05-21_18-55-12.790056439,1526921712.792253427,9081567146,2018-05-21_18-55-42.834303390,1526921742.836541368,0.25,0.30,0.31,2937669198,2933835331230,0,6572122,900,1819,6,88589,1298358,2251,0,2784,17,0,0,3410949,7707080,7318668,7229504,2108,146600
2018-05-21_18-55-42.873647359,1526921742.875917858,9060025470,2018-05-21_18-56-12.920961302,1526921772.923725870,0.28,0.30,0.31,2971294524,2967848740772,0,6644971,911,1834,6,89663,1309032,2251,0,2803,18,0,0,3452014,7707080,7317968,7229112,2108,146600
2018-05-21_18-56-12.965221518,1526921772.967647956,9083477269,2018-05-21_18-56-43.010934617,1526921803.013366911,0.28,0.30,0.31,3005165790,3001951035110,0,6718398,921,1847,6,90778,1319680,2251,0,2826,18,0,0,3493075,7707080,7318412,7229136,2108,146604
2018-05-21_18-56-43.053832076,1526921803.056285456,8823609439,2018-05-21_18-57-13.098279028,1526921833.100578865,0.30,0.31,0.32,3038150376,3035077983818,0,6790379,932,1862,6,91868,1330334,2251,0,2851,18,0,0,3533610,7707080,7318100,7229300,2108,146604
2018-05-21_18-57-13.137850343,1526921833.140036634,9309646312,2018-05-21_18-57-43.183760434,1526921863.186348376,0.37,0.32,0.32,3057008022,3070029492280,0,6860693,943,1878,6,92971,1341026,2251,0,2867,18,0,0,3576995,7707080,7314972,7225976,2108,146608
2018-05-21_18-57-43.226902416,1526921863.229379081,8629025529,2018-05-21_18-58-13.273329659,1526921893.275895035,0.35,0.33,0.32,3088855668,3102427521422,0,6931598,954,1891,6,94072,1351689,2251,0,2892,18,0,0,3616967,7707080,7318764,7229768,2108,146608
2018-05-21_18-58-13.316293931,1526921893.318778468,8650355437,2018-05-21_18-58-43.361772506,1526921923.364397069,0.45,0.36,0.33,3120797574,3134904390718,0,7006053,964,1899,6,95070,1362447,2251,0,2914,18,0,0,3657062,7707080,7318804,7229528,2108,146608
2018-05-21_18-58-43.404776612,1526921923.407164451,9006040644,2018-05-21_18-59-13.452337893,1526921953.454843045,0.50,0.37,0.33,3153894720,3168709660890,0,7069712,973,1911,6,96035,1373177,2251,0,2930,18,0,0,3699648,7707080,7318876,7229656,2108,146608
2018-05-21_18-59-13.494769101,1526921953.497085713,9175803651,2018-05-21_18-59-43.539048722,1526921983.541587514,0.44,0.37,0.33,3172599786,3203155061992,0,7135223,983,1923,6,97030,1383945,2251,0,2944,18,0,0,3742397,7707080,7318336,7229340,2108,146608
2018-05-21_18-59-43.580537339,1526921983.582915039,8887084114,2018-05-21_19-00-13.627254669,1526922013.629740547,0.51,0.40,0.34,3205541832,3236517303300,0,7200598,993,1933,6,97969,1394737,2251,0,2962,19,0,0,3783880,7707080,7317856,7228812,2108,146616
2018-05-21_19-00-13.670036377,1526922013.672467520,9224100265,2018-05-21_19-00-43.715222634,1526922043.717511918,0.39,0.37,0.34,3239811618,3271145060556,0,7270129,1003,1945,6,98933,1405479,2251,0,2983,19,0,0,3826509,7707080,7317604,7229004,2108,146616
2018-05-21_19-00-43.755047486,1526922043.757265884,9366642229,2018-05-21_19-01-13.802373128,1526922073.804896352,0.29,0.35,0.33,3274276704,3306306711126,0,7339646,1014,1959,6,99939,1416172,2251,0,3002,19,0,0,3870160,7707080,7318180,7229132,2108,146620
2018-05-21_19-01-13.845307786,1526922073.847683943,9390107218,2018-05-21_19-01-43.890843463,1526922103.893203891,0.37,0.37,0.34,3308929350,3341560913200,0,7421808,1025,1971,6,101062,1426803,2251,0,3026,20,0,0,3911606,7707080,7317312,7228520,2108,146620
2018-05-21_19-01-43.932838572,1526922103.935218547,9290206764,2018-05-21_19-02-13.978670940,1526922133.981290632,0.47,0.40,0.35,3343065276,3376436838202,0,7490357,1035,1982,6,102147,1437437,2251,0,3044,20,0,0,3953609,7707080,7317860,7228872,2108,146620
2018-05-21_19-02-14.022154540,1526922134.024641974,9026879648,2018-05-21_19-02-44.069980589,1526922164.072631627,0.55,0.42,0.35,3376203642,3410323257312,0,7556202,1045,1996,6,103132,1448159,2251,0,3056,20,0,0,3996401,7707080,7317816,7228828,2108,146624
2018-05-21_19-02-44.114068223,1526922164.116526865,9026401672,2018-05-21_19-03-14.160014932,1526922194.162265518,0.51,0.43,0.36,3409979148,3444212541924,0,7633822,1056,2009,6,104204,1458836,2251,0,3074,20,0,0,4037937,7707080,7318208,7229208,2108,146624
2018-05-21_19-03-14.199754072,1526922194.201996826,9372645106,2018-05-21_19-03-44.244534331,1526922224.246853381,0.43,0.42,0.36,3444598014,3479397430712,0,7701727,1066,2020,6,105252,1469514,2251,0,3087,20,0,0,4080940,7707080,7318236,7229248,2108,146624
2018-05-21_19-03-44.284305955,1526922224.286518471,9211749673,2018-05-21_19-04-14.327953058,1526922254.330205850,0.41,0.41,0.36,3462554520,3513982674670,0,7777840,1078,2034,6,106347,1480246,2251,0,3104,20,0,0,4122306,7707080,7317936,7229148,2108,146624
2018-05-21_19-04-14.367308845,1526922254.369516455,9177428176,2018-05-21_19-04-44.410891568,1526922284.413159486,0.32,0.39,0.35,3496603086,3548434469894,0,7843575,1088,2046,6,107407,1490913,2251,0,3115,21,0,0,4164781,7707080,7318316,7229332,2108,146628
2018-05-21_19-04-44.450232307,1526922284.452437992,8930404539,2018-05-21_19-05-14.495076531,1526922314.497328297,0.26,0.36,0.34,3529310472,3581957988682,0,7909567,1097,2060,6,108360,1501678,2251,0,3127,21,0,0,4207203,7707080,7318840,7229664,2108,146628
2018-05-21_19-05-14.534571473,1526922314.536808649,9093471052,2018-05-21_19-05-44.579894977,1526922344.582183633,0.29,0.36,0.34,3562563618,3616092262152,0,7974473,1106,2071,6,109312,1512431,2251,0,3143,21,0,0,4249346,7707080,7318560,7229772,2108,146628
2018-05-21_19-05-44.620579074,1526922344.622829107,9593188862,2018-05-21_19-06-14.664820559,1526922374.667050677,0.37,0.37,0.35,3582082404,3652107983998,0,8054136,1118,2083,6,110525,1523000,2251,0,3181,21,0,0,4286722,7707080,7318228,7229244,2108,146628
2018-05-21_19-06-14.704475685,1526922374.706714750,8985390452,2018-05-21_19-06-44.750350224,1526922404.752992422,0.30,0.35,0.34,3615100290,3685838042610,0,8122218,1127,2093,6,111435,1533819,2251,0,3195,21,0,0,4328847,7707080,7318084,7228904,2108,146628
2018-05-21_19-06-44.793972221,1526922404.796422382,8826140402,2018-05-21_19-07-14.837854946,1526922434.840087475,0.37,0.37,0.34,3647268576,3718968493362,0,8188228,1136,2109,6,112392,1544580,2251,0,3218,21,0,0,4369236,7707080,7317716,7228732,2108,146628
2018-05-21_19-07-14.877134715,1526922434.879357714,8999612545,2018-05-21_19-07-44.921863243,1526922464.924106732,0.51,0.40,0.35,3680061042,3752751617804,0,8254946,1146,2120,6,113315,1555374,2251,0,3231,22,0,0,4411399,7707080,7317808,7228824,2108,146628
2018-05-21_19-07-44.961417999,1526922464.963647819,9038879401,2018-05-21_19-08-15.005535418,1526922495.007884875,0.43,0.39,0.35,3713232408,3786687125240,0,8340917,1157,2131,6,114329,1566122,2251,0,3263,22,0,0,4450040,7707080,7318192,7228944,2108,146628
2018-05-21_19-08-15.046745595,1526922495.049084459,9011347891,2018-05-21_19-08-45.093125292,1526922525.095534881,0.40,0.39,0.35,3746018034,3820512356870,0,8407738,1166,2141,6,115245,1576913,2251,0,3278,22,0,0,4492327,7707080,7318264,7229188,2108,146628
2018-05-21_19-08-45.133464119,1526922525.135684939,8576903466,2018-05-21_19-09-15.178785671,1526922555.181066905,0.43,0.40,0.36,3778163700,3852709347318,0,8477256,1175,2150,6,116142,1587749,2251,0,3295,22,0,0,4532897,7707080,7317940,7229152,2108,146628
2018-05-21_19-09-15.218282975,1526922555.220502102,9094969594,2018-05-21_19-09-45.262164541,1526922585.264397524,0.33,0.37,0.35,3811610226,3886849204218,0,8547053,1184,2159,6,117077,1598544,2251,0,3311,22,0,0,4575729,7707080,7318040,7228976,2108,146628
2018-05-21_19-09-45.301649143,1526922585.303869733,9167250097,2018-05-21_19-10-15.345933622,1526922615.348313616,0.37,0.39,0.35,3845087292,3921260935102,0,8618462,1194,2173,6,118106,1609214,2251,0,3341,22,0,0,4615096,7707080,7317508,7228724,2108,146632
2018-05-21_19-10-15.388642581,1526922615.391106754,8847862628,2018-05-21_19-10-45.435760401,1526922645.438253803,0.40,0.40,0.36,3877757478,3954474273142,0,8688762,1203,2183,6,118996,1620054,2251,0,3358,22,0,0,4656618,7707080,7318144,7228912,2108,146632
2018-05-21_19-10-45.478879424,1526922645.481284384,9383093509,2018-05-21_19-11-15.521778311,1526922675.524022396,0.38,0.39,0.36,3911942784,3989695960080,0,8758946,1213,2193,6,120110,1630642,2251,0,3385,22,0,0,4697128,7707080,7317992,7228928,2108,146632
2018-05-21_19-11-15.561049760,1526922675.563263848,8743374296,2018-05-21_19-11-45.606088793,1526922705.608719277,0.23,0.35,0.35,3943694370,4022515011158,0,8826724,1222,2204,6,120831,1641631,2251,0,3402,22,0,0,4738037,7707080,7318480,7229408,2108,146632
2018-05-21_19-11-45.649284453,1526922705.651747228,9271104274,2018-05-21_19-12-15.694998606,1526922735.697330594,0.33,0.37,0.35,3977490996,4057317195970,0,8897987,1232,2221,6,121840,1652331,2251,0,3435,23,0,0,4777584,7707080,7317520,7228248,2108,146636
2018-05-21_19-12-15.735156162,1526922735.737405682,9484296397,2018-05-21_19-12-45.777970296,1526922765.780172350,0.58,0.43,0.37,4012095882,4092919101730,0,8968524,1242,2234,6,122865,1663006,2251,0,3460,23,0,0,4820629,7707080,7317756,7228788,2108,146636
2018-05-21_19-12-45.817307301,1526922765.819519669,9204491473,2018-05-21_19-13-15.863557331,1526922795.866081711,0.43,0.40,0.36,4045949148,4127472021890,0,9039299,1251,2243,6,123875,1673707,2251,0,3484,23,0,0,4861313,7707080,7317696,7228580,2108,146640
2018-05-21_19-13-15.906491551,1526922795.909001119,8790378961,2018-05-21_19-13-45.952670343,1526922825.955142740,0.32,0.38,0.36,4063322034,4160468221346,0,9106276,1260,2256,6,124517,1684839,2251,0,3493,23,0,0,4903880,7707080,7318108,7228644,2108,146640
