StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQ0,IRQ1,IRQ2,IRQ3,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-22_09-42-48.359446447,1526974968.362453147,36.562117,2018-05-22_09-43-18.609609557,1526974998.612465738,1.00,0.93,0.91,1474725956,2015641222914,6811876,2110865,2448125,19612023653896,6,55978,11477918,1796,0,11301,96,0,0,7707080,7198220,7111100,2108,158252
2018-05-22_09-43-18.658308821,1526974998.661135196,36.555570,2018-05-22_09-43-48.908846747,1526975028.911764509,1.00,0.94,0.92,1474727100,2015641224246,6811896,2110876,2448127,19612043656916,6,55984,11487004,1796,0,11301,96,0,0,7707080,7197952,7110832,2108,158252
2018-05-22_09-43-48.957253591,1526975028.960027086,36.532049,2018-05-22_09-44-19.217797758,1526975059.221384911,1.00,0.95,0.92,1474728244,2015641225578,6811915,2110876,2448128,19612153659936,6,55993,11496092,1796,0,11301,96,0,0,7707080,7210696,7123576,2108,158248
2018-05-22_09-44-19.271146373,1526975059.273984943,36.562126,2018-05-22_09-44-49.532482989,1526975089.535780736,1.00,0.95,0.92,1474729388,2015641226910,6811930,2110876,2448139,19612153662952,6,56001,11505182,1796,0,11301,96,0,0,7707080,7210784,7123664,2108,158252
2018-05-22_09-44-49.583752584,1526975089.586501271,36.522691,2018-05-22_09-45-19.838065617,1526975119.841141276,1.00,0.96,0.93,1474730532,2015641228242,6811943,2110887,2448139,19612153665968,6,56008,11514270,1796,0,11301,96,0,0,7707080,7211232,7124112,2108,158252
2018-05-22_09-45-19.891232944,1526975119.894000581,36.558849,2018-05-22_09-45-50.141915961,1526975150.145069790,1.00,0.96,0.93,1474731676,2015641229574,6811963,2110887,2448139,19612153668988,6,56015,11523357,1796,0,11301,96,0,0,7707080,7211024,7123828,2108,158252
2018-05-22_09-45-50.192984778,1526975150.195812151,36.558848,2018-05-22_09-46-20.445551788,1526975180.448468243,1.00,0.96,0.93,1474732820,2015641230906,6811983,2110887,2448139,19612153672014,6,56027,11532434,1796,0,11301,97,0,0,7707080,7209464,7122344,2108,158252
2018-05-22_09-46-20.493921603,1526975180.496726476,36.562125,2018-05-22_09-46-50.744745530,1526975210.748015081,1.00,0.97,0.93,1474733964,2015641232238,6811995,2110898,2448139,19612153675034,6,56034,11541520,1796,0,11301,97,0,0,7707080,7211140,7124020,2108,158252
2018-05-22_09-46-50.794001567,1526975210.796780710,36.558819,2018-05-22_09-47-21.054867413,1526975241.057833145,1.00,0.97,0.94,1474735108,2015641233510,6812007,2110898,2448150,19612153678049,6,56042,11550611,1796,0,11301,97,0,0,7707080,7210804,7123636,2108,158252
2018-05-22_09-47-21.105864203,1526975241.108689788,36.555478,2018-05-22_09-47-51.366232936,1526975271.369203740,1.00,0.97,0.94,1474736252,2015641234842,6812019,2110898,2448150,19612263681068,6,56049,11559700,1796,0,11301,97,0,0,7707080,7211216,7124084,2108,158252
2018-05-22_09-47-51.417398582,1526975271.420939260,36.486590,2018-05-22_09-48-21.677333094,1526975301.680634170,1.00,0.97,0.94,1474737396,2015641236174,6812031,2110909,2448150,19612263684086,6,56057,11568789,1796,0,11301,97,0,0,7707080,7211168,7123816,2108,158252
2018-05-22_09-48-21.728612232,1526975301.731287358,36.562128,2018-05-22_09-48-51.982010328,1526975331.985187390,1.00,0.98,0.95,1474738540,2015641237506,6812051,2110909,2448150,19612263687107,6,56064,11577878,1796,0,11301,97,0,0,7707080,7211160,7124040,2108,158252
2018-05-22_09-48-52.034083148,1526975332.036977850,36.558747,2018-05-22_09-49-22.285531223,1526975362.288551789,1.00,0.98,0.95,1474739684,2015641238838,6812063,2110917,2448150,19612403690129,6,56076,11586956,1796,0,11302,97,0,0,7707080,7198916,7111356,2108,158264
2018-05-22_09-49-22.337659665,1526975362.340490541,36.558844,2018-05-22_09-49-52.588425972,1526975392.591143675,1.00,0.98,0.95,1474740828,2015641240170,6812078,2110924,2448163,19612433693154,6,56086,11596035,1796,0,11302,98,0,0,7707080,7198312,7111188,2108,158264
2018-05-22_09-49-52.635789435,1526975392.638339597,36.552255,2018-05-22_09-50-22.894651834,1526975422.897511979,1.00,0.99,0.95,1474741972,2015641241442,6812096,2110936,2448165,19612433696176,6,56099,11605114,1796,0,11302,98,0,0,7707080,7198208,7110876,2108,158268
2018-05-22_09-50-22.945815359,1526975422.948648736,36.552194,2018-05-22_09-50-53.200771053,1526975453.203519382,1.00,0.99,0.95,1474743116,2015641242774,6812122,2110936,2448168,19612513699202,6,56116,11614182,1796,0,11302,98,0,0,7707080,7196976,7109856,2108,158272
2018-05-22_09-50-53.253376337,1526975453.256222432,36.476781,2018-05-22_09-51-23.511962718,1526975483.514880855,1.00,0.99,0.95,1474744260,2015641244106,6812140,2110936,2448172,19612693702223,6,56132,11623259,1796,0,11302,98,0,0,7707080,7197656,7110480,2108,158280
2018-05-22_09-51-23.563220355,1526975483.565965348,36.558844,2018-05-22_09-51-53.816755821,1526975513.819681324,1.00,0.99,0.95,1474745404,2015641245438,6812156,2110936,2448185,19612703705242,6,56138,11632347,1796,0,11302,98,0,0,7707080,7197808,7110900,2108,158280
2018-05-22_09-51-53.866988636,1526975513.869862341,36.558762,2018-05-22_09-52-24.118567166,1526975544.121614789,1.00,0.99,0.95,1474746548,2015641246770,6812182,2110936,2448185,19612703708261,6,56146,11641432,1796,0,11302,98,0,0,7707080,7210168,7123444,2108,158272
2018-05-22_09-52-24.167955874,1526975544.170783792,36.558847,2018-05-22_09-52-54.419011190,1526975574.421656794,1.00,0.99,0.95,1474747692,2015641248102,6812197,2110947,2448185,19612703711274,6,56153,11650518,1796,0,11302,98,0,0,7707080,7210380,7123460,2108,158276
2018-05-22_09-52-54.466185045,1526975574.468856677,36.558842,2018-05-22_09-53-24.716438354,1526975604.719263402,1.00,0.99,0.95,1474748836,2015641249434,6812210,2110947,2448196,19612703714294,6,56159,11659604,1796,0,11302,98,0,0,7707080,7210788,7123672,2108,158276
2018-05-22_09-53-24.763260230,1526975604.765844071,36.542447,2018-05-22_09-53-55.019414443,1526975635.022294124,1.00,0.99,0.95,1474749980,2015641250706,6812222,2110947,2448196,19612813717312,6,56165,11668692,1796,0,11302,98,0,0,7707080,7210324,7122936,2108,158276
2018-05-22_09-53-55.066546248,1526975635.069197489,36.519498,2018-05-22_09-54-25.320433492,1526975665.323124913,1.00,0.99,0.95,1474751124,2015641252038,6812234,2110947,2448196,19612923720317,6,56171,11677778,1796,0,11302,98,0,0,7707080,7211296,7124128,2108,158276
2018-05-22_09-54-25.367979728,1526975665.370714737,36.558838,2018-05-22_09-54-55.622004067,1526975695.624794459,1.00,0.99,0.95,1474752268,2015641253370,6812246,2110947,2448207,19612923723336,6,56177,11686864,1796,0,11303,98,0,0,7707080,7211604,7124340,2108,158276
2018-05-22_09-54-55.669799822,1526975695.672439565,36.558764,2018-05-22_09-55-25.920500995,1526975725.923323747,1.00,0.99,0.95,1474753412,2015641254702,6812258,2110958,2448207,19612923726356,6,56183,11695950,1796,0,11303,99,0,0,7707080,7211180,7124064,2108,158276
2018-05-22_09-55-25.968139543,1526975725.970820663,36.558844,2018-05-22_09-55-56.220885333,1526975756.223745410,1.00,0.99,0.95,1474754556,2015641256034,6812278,2110958,2448207,19612923729384,6,56199,11705023,1796,0,11303,99,0,0,7707080,7210640,7123724,2108,158280
2018-05-22_09-55-56.269801800,1526975756.272545803,36.558845,2018-05-22_09-56-26.521614428,1526975786.524595686,1.00,0.99,0.95,1474755700,2015641257366,6812291,2110958,2448218,19612923732402,6,56206,11714110,1796,0,11303,99,0,0,7707080,7211152,7123988,2108,158280
2018-05-22_09-56-26.571281900,1526975786.573968916,36.539087,2018-05-22_09-56-56.831277222,1526975816.834409046,1.00,0.99,0.95,1474756844,2015641258698,6812304,2110958,2448218,19613023735422,6,56214,11723200,1796,0,11303,99,0,0,7707080,7210336,7123224,2108,158280
2018-05-22_09-56-56.885333298,1526975816.888260333,36.483357,2018-05-22_09-57-27.148883925,1526975847.152435528,1.00,0.99,0.95,1474757988,2015641260030,6812324,2110966,2448218,19613063738443,6,56228,11732280,1796,0,11303,99,0,0,7707080,7197996,7110884,2108,158288
2018-05-22_09-57-27.203801576,1526975847.207125823,36.558844,2018-05-22_09-57-57.458741636,1526975877.461682417,1.05,1.00,0.96,1474759132,2015641261362,6812339,2110984,2448218,19613103741468,6,56240,11741359,1796,0,11303,99,0,0,7707080,7198684,7111916,2108,158288
2018-05-22_09-57-57.509618338,1526975877.512662249,36.562097,2018-05-22_09-58-27.761279603,1526975907.764106065,1.03,1.00,0.96,1474760276,2015641262694,6812366,2110984,2448218,19613133744489,6,56247,11750446,1796,0,11303,99,0,0,7707080,7198300,7111340,2108,158292
2018-05-22_09-58-27.812930740,1526975907.815604907,36.558837,2018-05-22_09-58-58.063407508,1526975938.066370532,1.02,1.00,0.96,1474761420,2015641264026,6812385,2110998,2448226,19613133747515,6,56257,11759523,1796,0,11303,99,0,0,7707080,7198420,7111508,2108,158292
2018-05-22_09-58-58.114014243,1526975938.116812573,36.555532,2018-05-22_09-59-28.373310926,1526975968.376275602,1.01,1.00,0.96,1474762564,2015641265358,6812406,2110999,2448240,19613213750538,6,56270,11768604,1796,0,11303,99,0,0,7707080,7197308,7110396,2108,158296
2018-05-22_09-59-28.442323360,1526975968.445448110,36.558760,2018-05-22_09-59-58.699008206,1526975998.702099821,1.01,1.00,0.96,1474763708,2015641266690,6812423,2110999,2448240,19613343753565,6,56285,11777683,1796,0,11303,99,0,0,7707080,7198108,7111196,2108,158296
2018-05-22_09-59-58.751457138,1526975998.754325871,36.522608,2018-05-22_10-00-29.027465774,1526976029.030759135,1.00,1.00,0.96,1474764852,2015641268022,6812443,2111010,2448240,19613343756579,6,56301,11786766,1796,0,11303,99,0,0,7707080,7210584,7123684,2108,158296
2018-05-22_10-00-29.082496976,1526976029.085367841,36.562123,2018-05-22_10-00-59.335683466,1526976059.338608668,1.00,1.00,0.96,1474765996,2015641269354,6812465,2111010,2448240,19613343759600,6,56308,11795854,1796,0,11303,99,0,0,7707080,7210376,7123272,2108,158296
2018-05-22_10-00-59.386441133,1526976059.389403705,36.562122,2018-05-22_10-01-29.638691793,1526976089.641835915,1.00,1.00,0.96,1474767140,2015641270686,6812477,2111010,2448240,19613453762623,6,56319,11804933,1796,0,11303,99,0,0,7707080,7210936,7124028,2108,158300
2018-05-22_10-01-29.687487948,1526976089.690248864,36.555570,2018-05-22_10-01-59.938372978,1526976119.941098714,1.00,1.00,0.96,1474768284,2015641272018,6812489,2111010,2448251,19613453765642,6,56325,11814019,1796,0,11303,99,0,0,7707080,7211120,7124016,2108,158300
2018-05-22_10-01-59.985452446,1526976119.988096080,36.548175,2018-05-22_10-02-30.249787692,1526976150.252889444,1.00,1.00,0.96,1474769428,2015641273290,6812501,2111010,2448262,19613453768660,6,56333,11823111,1796,0,11303,100,0,0,7707080,7210956,7124048,2108,158300
2018-05-22_10-02-30.303442687,1526976150.306280796,36.562126,2018-05-22_10-03-00.557613714,1526976180.560380294,1.00,1.00,0.96,1474770572,2015641274562,6812512,2111010,2448262,19613563771679,6,56340,11832199,1796,0,11303,100,0,0,7707080,7210712,7123548,2108,158300
2018-05-22_10-03-00.609029070,1526976180.611964569,36.555562,2018-05-22_10-03-30.865523356,1526976210.868463965,1.00,1.00,0.96,1474771716,2015641275894,6812532,2111010,2448262,19613563774698,6,56348,11841288,1796,0,11303,100,0,0,7707080,7210824,7123704,2108,158300
2018-05-22_10-03-30.919498271,1526976210.922457407,36.545743,2018-05-22_10-04-01.175448402,1526976241.178367443,1.00,1.00,0.96,1474772860,2015641277226,6812544,2111022,2448262,19613563777730,6,56363,11850357,1796,0,11303,100,0,0,7707080,7209848,7122648,2108,158304
2018-05-22_10-04-01.224775171,1526976241.227507527,36.562125,2018-05-22_10-04-31.473988458,1526976271.476949741,1.00,1.00,0.96,1474774004,2015641278558,6812556,2111022,2448262,19613673780736,6,56371,11859442,1796,0,11303,100,0,0,7707080,7210656,7123556,2108,158304
2018-05-22_10-04-31.523873886,1526976271.526738492,36.562125,2018-05-22_10-05-01.774499202,1526976301.777232863,1.00,1.00,0.96,1474775148,2015641279890,6812568,2111028,2448273,19613683783759,6,56383,11868516,1796,0,11303,100,0,0,7707080,7198368,7111268,2108,158312
2018-05-22_10-05-01.823025805,1526976301.825730416,36.558801,2018-05-22_10-05-32.081778978,1526976332.085001049,1.00,1.00,0.96,1474776292,2015641281162,6812580,2111042,2448273,19613713786780,6,56391,11877604,1796,0,11303,100,0,0,7707080,7197968,7110868,2108,158312
2018-05-22_10-05-32.133301966,1526976332.136043376,36.562034,2018-05-22_10-06-02.388257411,1526976362.391346306,1.00,1.00,0.96,1474777436,2015641282494,6812604,2111050,2448273,19613743789801,6,56404,11886685,1796,0,11303,100,0,0,7707080,7198264,7111168,2108,158316
2018-05-22_10-06-02.441895260,1526976362.444699903,36.483295,2018-05-22_10-06-32.697598948,1526976392.700699148,1.00,1.00,0.96,1474778580,2015641283826,6812620,2111056,2448273,19613873792823,6,56415,11895762,1796,0,11303,100,0,0,7707080,7197752,7110852,2108,158316
2018-05-22_10-06-32.748035191,1526976392.750798466,36.562125,2018-05-22_10-07-03.000914590,1526976423.003938042,1.00,1.00,0.96,1474779724,2015641285158,6812641,2111058,2448284,19613903795844,6,56422,11904849,1796,0,11303,100,0,0,7707080,7197652,7110292,2108,158316
2018-05-22_10-07-03.053069090,1526976423.056076517,36.562113,2018-05-22_10-07-33.303729898,1526976453.306656234,1.00,1.00,0.96,1474780868,2015641286490,6812660,2111072,2448292,19613913798869,6,56432,11913926,1796,0,11303,100,0,0,7707080,7197672,7110772,2108,158320
2018-05-22_10-07-33.351810799,1526976453.354478432,36.552276,2018-05-22_10-08-03.601898236,1526976483.604603840,1.00,1.00,0.96,1474782012,2015641287822,6812685,2111073,2448292,19613913801888,6,56439,11923008,1796,0,11304,101,0,0,7707080,7210284,7123384,2108,158312
2018-05-22_10-08-03.648853722,1526976483.651435807,36.535829,2018-05-22_10-08-33.907573288,1526976513.911373435,1.00,1.00,0.96,1474783156,2015641289094,6812705,2111073,2448303,19613913804914,6,56454,11932083,1796,0,11304,101,0,0,7707080,7210932,7123560,2108,158324
2018-05-22_10-08-33.960447100,1526976513.963297644,36.516153,2018-05-22_10-09-04.218566789,1526976544.221529994,1.00,1.00,0.96,1474784300,2015641290426,6812721,2111073,2448303,19614023807928,6,56461,11941171,1796,0,11304,101,0,0,7707080,7210396,7123304,2108,158324
2018-05-22_10-09-04.268878980,1526976544.271788017,36.562119,2018-05-22_10-09-34.522439612,1526976574.526014306,1.00,1.00,0.96,1474785444,2015641291758,6812740,2111073,2448303,19614023810947,6,56468,11950260,1796,0,11304,101,0,0,7707080,7210812,7123524,2108,158324
2018-05-22_10-09-34.574737049,1526976574.577603622,36.558848,2018-05-22_10-10-04.826081719,1526976604.828989355,1.00,1.00,0.96,1474786588,2015641293090,6812752,2111084,2448303,19614023813970,6,56481,11959339,1796,0,11304,101,0,0,7707080,7210620,7123532,2108,158328
2018-05-22_10-10-04.878895763,1526976604.881761348,36.562126,2018-05-22_10-10-35.131710645,1526976635.134593746,1.00,1.00,0.96,1474787732,2015641294422,6812764,2111095,2448303,19614023816991,6,56486,11968427,1796,0,11304,101,0,0,7707080,7210416,7123328,2108,158328
2018-05-22_10-10-35.179906484,1526976635.182514550,36.558849,2018-05-22_10-11-05.430257229,1526976665.433198067,1.00,1.00,0.96,1474788876,2015641295754,6812786,2111095,2448303,19614023820011,6,56493,11977513,1796,0,11304,101,0,0,7707080,7211196,7123828,2108,158328
2018-05-22_10-11-05.479672673,1526976665.482508503,36.555474,2018-05-22_10-11-35.737296396,1526976695.740124454,1.00,1.00,0.96,1474790020,2015641297086,6812799,2111095,2448303,19614123823031,6,56500,11986603,1796,0,11304,101,0,0,7707080,7210092,7123004,2108,158328
2018-05-22_10-11-35.790618423,1526976695.793676307,36.480070,2018-05-22_10-12-06.051373831,1526976726.054975117,1.00,1.00,0.96,1474791164,2015641298418,6812811,2111095,2448314,19614123826049,6,56508,11995693,1796,0,11304,101,0,0,7707080,7210840,7123488,2108,158328
2018-05-22_10-12-06.104892460,1526976726.107691012,36.558751,2018-05-22_10-12-36.358614358,1526976756.361475062,1.00,1.00,0.96,1474792308,2015641299750,6812830,2111095,2448314,19614123829069,6,56515,12004781,1796,0,11304,101,0,0,7707080,7210860,7123968,2108,158328
2018-05-22_10-12-36.408185365,1526976756.410989239,36.558842,2018-05-22_10-13-06.662615128,1526976786.665661576,1.00,1.00,0.96,1474793452,2015641301082,6812842,2111113,2448314,19614153832097,6,56533,12013849,1796,0,11304,101,0,0,7707080,7197548,7110464,2108,158340
2018-05-22_10-13-06.713305720,1526976786.716108284,36.562124,2018-05-22_10-13-36.965599843,1526976816.968376802,1.00,1.00,0.96,1474794596,2015641302414,6812854,2111114,2448325,19614173835120,6,56539,12022935,1796,0,11304,101,0,0,7707080,7197732,7110648,2108,158340
2018-05-22_10-13-37.012395583,1526976817.014983399,36.555547,2018-05-22_10-14-07.268364866,1526976847.271355326,1.00,1.00,0.96,1474795740,2015641303746,6812872,2111122,2448325,19614323838133,6,56550,12032015,1796,0,11304,101,0,0,7707080,7197364,7110476,2108,158340
2018-05-22_10-14-07.318863762,1526976847.321568159,36.555480,2018-05-22_10-14-37.574621608,1526976877.579133335,1.00,1.00,0.96,1474796884,2015641305078,6812890,2111129,2448325,19614493841157,6,56561,12041094,1796,0,11304,101,0,0,7707080,7197808,7110924,2108,158344
2018-05-22_10-14-37.626398624,1526976877.628979580,36.450600,2018-05-22_10-15-07.880693378,1526976907.883684318,1.00,1.00,0.96,1474798028,2015641306410,6812908,2111130,2448336,19614533844171,6,56568,12050180,1796,0,11304,101,0,0,7707080,7197476,7110392,2108,158344
2018-05-22_10-15-07.932085738,1526976907.934769916,36.558840,2018-05-22_10-15-38.182964755,1526976938.186112286,1.00,1.00,0.96,1474799172,2015641307742,6812928,2111149,2448336,19614573847192,6,56580,12059259,1796,0,11304,102,0,0,7707080,7197164,7110080,2108,158348
2018-05-22_10-15-38.234520649,1526976938.237365461,36.562128,2018-05-22_10-16-08.484841862,1526976968.487709915,1.00,1.00,0.96,1474800316,2015641309074,6812952,2111149,2448336,19614583850210,6,56587,12068343,1796,0,11304,102,0,0,7707080,7210320,7123196,2108,158344
2018-05-22_10-16-08.533733407,1526976968.536412917,36.555570,2018-05-22_10-16-38.784937308,1526976998.787843706,1.00,1.00,0.96,1474801460,2015641310406,6812970,2111149,2448347,19614583853231,6,56593,12077430,1796,0,11305,102,0,0,7707080,7211048,7123488,2108,158344
2018-05-22_10-16-38.833232572,1526976998.835940245,36.539105,2018-05-22_10-17-09.089428944,1526977029.092664024,1.00,1.00,0.96,1474802604,2015641311738,6812985,2111149,2448347,19614693856245,6,56600,12086518,1796,0,11305,102,0,0,7707080,7210692,7123812,2108,158344
2018-05-22_10-17-09.138564058,1526977029.141220876,36.558754,2018-05-22_10-17-39.391844832,1526977059.394706963,1.00,1.00,0.96,1474803748,2015641313070,6813004,2111149,2448347,19614693859270,6,56614,12095591,1796,0,11305,102,0,0,7707080,7210228,7123340,2108,158348
2018-05-22_10-17-39.441852674,1526977059.445010105,36.516210,2018-05-22_10-18-09.694461495,1526977089.697466796,1.00,1.00,0.96,1474804892,2015641314402,6813016,2111160,2448347,19614693862288,6,56620,12104679,1796,0,11305,102,0,0,7707080,7210908,7123872,2108,158348
2018-05-22_10-18-09.744812410,1526977089.747589314,36.562106,2018-05-22_10-18-39.994872433,1526977119.997907684,1.00,1.00,0.96,1474806036,2015641315734,6813028,2111171,2448347,19614693865308,6,56626,12113766,1796,0,11305,102,0,0,7707080,7210816,7123732,2108,158348
2018-05-22_10-18-40.044284010,1526977120.047064298,36.562125,2018-05-22_10-19-10.296016165,1526977150.299004346,1.00,1.00,0.96,1474807180,2015641317066,6813048,2111171,2448347,19614693868330,6,56633,12122854,1796,0,11305,102,0,0,7707080,7210736,7123380,2108,158348
2018-05-22_10-19-10.346138964,1526977150.348940086,36.558845,2018-05-22_10-19-40.594584459,1526977180.597452372,1.00,1.00,0.96,1474808324,2015641318398,6813060,2111171,2448347,19614803871351,6,56639,12131940,1796,0,11305,102,0,0,7707080,7210264,7123180,2108,158348
2018-05-22_10-19-40.643185934,1526977180.645974260,36.558828,2018-05-22_10-20-10.895612891,1526977210.898844014,1.00,1.00,0.96,1474809468,2015641319730,6813073,2111171,2448358,19614803874374,6,56653,12141017,1796,0,11305,102,0,0,7707080,7210540,7123656,2108,158352
2018-05-22_10-20-10.946796765,1526977210.949628691,36.519423,2018-05-22_10-20-41.202926934,1526977241.205840580,1.05,1.02,0.97,1474810612,2015641321062,6813093,2111171,2448358,19614803877390,6,56659,12150106,1796,0,11305,102,0,0,7707080,7210572,7123884,2108,158352
2018-05-22_10-20-41.252059802,1526977241.254815450,36.562115,2018-05-22_10-21-11.504306887,1526977271.507475682,1.03,1.01,0.97,1474811756,2015641322394,6813105,2111190,2448360,19614803880412,6,56670,12159185,1796,0,11305,102,0,0,7707080,7197436,7110164,2108,158364
2018-05-22_10-21-11.554834980,1526977271.557579627,36.558848,2018-05-22_10-21-41.807111404,1526977301.810067745,1.02,1.01,0.97,1474812900,2015641323726,6813117,2111190,2448373,19614803883433,6,56677,12168271,1796,0,11305,102,0,0,7707080,7197508,7110628,2108,158364
2018-05-22_10-21-41.855087151,1526977301.857841925,36.558843,2018-05-22_10-22-12.106009789,1526977332.108875441,1.01,1.01,0.97,1474814044,2015641325058,6813134,2111198,2448373,19614973886456,6,56687,12177350,1796,0,11305,102,0,0,7707080,7197524,7110644,2108,158364
2018-05-22_10-22-12.152592175,1526977332.155217805,36.532502,2018-05-22_10-22-42.406462802,1526977362.409723259,1.01,1.01,0.97,1474815188,2015641326330,6813158,2111209,2448373,19614983889481,6,56705,12186419,1796,0,11305,103,0,0,7707080,7197244,7110168,2108,158368
2018-05-22_10-22-42.456448185,1526977362.459249471,36.552194,2018-05-22_10-23-12.712072782,1526977392.715308057,1.00,1.01,0.97,1474816332,2015641327662,6813175,2111222,2448373,19614983892499,6,56713,12195507,1796,0,11305,103,0,0,7707080,7197716,7110576,2108,158368
2018-05-22_10-23-12.762388466,1526977392.765273839,36.447284,2018-05-22_10-23-43.016904072,1526977423.019963766,0.95,1.00,0.96,1474817476,2015641328994,6813197,2111222,2448389,19615063895519,6,56724,12204586,1796,0,11305,103,0,0,7707080,7197688,7110548,2108,158372
2018-05-22_10-23-43.065878219,1526977423.068414462,36.562125,2018-05-22_10-24-13.317578384,1526977453.320688776,0.97,1.00,0.96,1474818620,2015641330326,6813216,2111222,2448390,19615173898538,6,56732,12213671,1796,0,11305,103,0,0,7707080,7209856,7122984,2108,158368
2018-05-22_10-24-13.366828712,1526977453.369568351,36.562123,2018-05-22_10-24-43.616065985,1526977483.618799880,0.98,1.00,0.96,1474819764,2015641331658,6813233,2111233,2448390,19615173901559,6,56738,12222756,1796,0,11305,103,0,0,7707080,7210388,7123036,2108,158368
2018-05-22_10-24-43.662092397,1526977483.665059183,36.558846,2018-05-22_10-25-13.912805144,1526977513.915442703,0.99,1.00,0.96,1474820908,2015641332990,6813254,2111233,2448390,19615173904578,6,56744,12231842,1796,0,11305,103,0,0,7707080,7210676,7123456,2108,158368
2018-05-22_10-25-13.959705633,1526977513.962260653,36.535140,2018-05-22_10-25-44.223409687,1526977544.226497134,0.99,1.00,0.96,1474822052,2015641334262,6813266,2111233,2448390,19615283907597,6,56751,12240933,1796,0,11305,103,0,0,7707080,7210500,7123428,2108,158368
2018-05-22_10-25-44.277824768,1526977544.280674220,36.558759,2018-05-22_10-26-14.538195176,1526977574.541111033,1.00,1.00,0.96,1474823196,2015641335594,6813278,2111233,2448401,19615283910617,6,56759,12250024,1796,0,11305,103,0,0,7707080,7210716,7123792,2108,158368
