StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-10_19-59-04.080907179,1525975144.083471127,36.483434,2018-05-10_19-59-34.332392282,1525975174.335136774,1.08,1.02,0.92,76479148,175195456200,,,,681908,106,15128,33206361,1764,0,66,864,0,0,7707080,7147880,7100320,2108,216520
2018-05-10_19-59-34.375513753,1525975174.378082227,36.562090,2018-05-10_20-00-04.624139532,1525975204.629140060,1.05,1.01,0.93,76480292,175195457532,,,,684933,106,15144,33215426,1764,0,66,866,0,0,7707080,7147356,7100000,2108,216528
2018-05-10_20-00-04.668189871,1525975204.671269993,36.558821,2018-05-10_20-00-34.918364860,1525975234.921258325,1.03,1.01,0.93,76481436,175195458864,,,,687953,106,15150,33224511,1764,0,66,866,0,0,7707080,7147776,7100480,2108,216528
2018-05-10_20-00-34.960019548,1525975234.962662513,36.562091,2018-05-10_20-01-05.209524499,1525975265.212024453,1.02,1.01,0.93,76482580,175195460196,,,,690982,106,15167,33233572,1764,0,66,866,0,0,7707080,7148076,7100724,2108,216532
2018-05-10_20-01-05.250790536,1525975265.253316695,36.555456,2018-05-10_20-01-35.508887033,1525975295.511580786,1.01,1.01,0.93,76483724,175195461528,,,,694007,106,15193,33242633,1764,0,66,866,0,0,7707080,7147624,7100272,2108,216532
2018-05-10_20-01-35.554754203,1525975295.557465052,36.555517,2018-05-10_20-02-05.805017294,1525975325.807567559,0.96,1.00,0.93,76484868,175195462860,,,,697028,106,15200,33251716,1764,0,66,866,0,0,7707080,7160208,7112860,2108,216536
2018-05-10_20-02-05.849448856,1525975325.852002600,36.522746,2018-05-10_20-02-36.098139662,1525975356.100943280,0.97,1.00,0.94,76486012,175195464192,,,,700045,106,15207,33260804,1764,0,66,867,0,0,7707080,7160912,7113436,2108,216528
2018-05-10_20-02-36.159326491,1525975356.161910541,36.568602,2018-05-10_20-03-06.407905265,1525975386.410670736,0.72,0.93,0.92,76487156,175195465524,,,,703066,106,15215,33269891,1764,0,66,867,0,0,7707080,7160396,7113044,2108,216528
2018-05-10_20-03-06.465663141,1525975386.468196122,36.558799,2018-05-10_20-03-36.713770864,1525975416.716582428,0.83,0.94,0.92,76488300,175195466856,,,,706087,106,15220,33278976,1764,0,66,867,0,0,7707080,7160532,7113180,2108,216528
2018-05-10_20-03-36.755262789,1525975416.757816628,36.565217,2018-05-10_20-04-07.005629863,1525975447.008210591,0.90,0.95,0.92,76489444,175195468188,,,,709117,106,15234,33288042,1764,0,67,867,0,0,7707080,7160296,7112944,2108,216528
2018-05-10_20-04-07.048636589,1525975447.051205342,36.562100,2018-05-10_20-04-37.299639402,1525975477.302355706,0.94,0.95,0.93,76490588,175195469520,,,,712139,106,15239,33297127,1764,0,67,868,0,0,7707080,7160764,7113412,2108,216528
2018-05-10_20-04-37.341085240,1525975477.343662907,36.551939,2018-05-10_20-05-07.619334507,1525975507.622987017,0.96,0.96,0.93,76491732,175195470792,,,,715160,106,15249,33306219,1764,0,67,868,0,0,7707080,7160800,7113448,2108,216528
2018-05-10_20-05-07.672407982,1525975507.675122432,36.548964,2018-05-10_20-05-37.926931508,1525975537.929619272,0.98,0.96,0.93,76492876,175195472124,,,,718180,106,15256,33315306,1764,0,67,868,0,0,7707080,7160488,7113136,2108,216528
2018-05-10_20-05-37.975521738,1525975537.978090652,36.568653,2018-05-10_20-06-08.223504980,1525975568.226027593,0.93,0.95,0.93,76494020,175195473456,,,,721202,106,15262,33324396,1764,0,67,868,0,0,7707080,7160764,7113412,2108,216528
2018-05-10_20-06-08.284471325,1525975568.287098270,36.568597,2018-05-10_20-06-38.533954871,1525975598.536570928,0.96,0.95,0.93,76495164,175195474788,,,,724224,106,15271,33333474,1764,0,67,869,0,0,7707080,7160860,7113508,2108,216528
2018-05-10_20-06-38.577258767,1525975598.579850754,36.555528,2018-05-10_20-07-08.825929358,1525975628.828772914,1.06,0.97,0.94,76496308,175195476120,,,,727250,106,15286,33342540,1764,0,67,869,0,0,7707080,7148104,7100760,2108,216540
2018-05-10_20-07-08.867860221,1525975628.870349618,36.558818,2018-05-10_20-07-39.118191784,1525975659.120960865,1.03,0.98,0.94,76497452,175195477452,,,,730272,106,15291,33351624,1764,0,67,869,0,0,7707080,7147780,7100156,2108,216540
2018-05-10_20-07-39.160220416,1525975659.162715826,36.568626,2018-05-10_20-08-09.411825836,1525975689.414480308,1.08,1.00,0.95,76498596,175195478784,,,,733306,106,15312,33360680,1764,0,68,869,0,0,7707080,7148444,7100908,2108,216544
2018-05-10_20-08-09.457175209,1525975689.459707723,36.548724,2018-05-10_20-08-39.719828967,1525975719.722858238,1.19,1.03,0.96,76499740,175195480116,,,,736332,106,15338,33369742,1764,0,68,869,0,0,7707080,7147608,7100272,2108,216548
2018-05-10_20-08-39.768627530,1525975719.771433081,36.539139,2018-05-10_20-09-10.021583002,1525975750.024597083,1.11,1.03,0.96,76500884,175195481448,,,,739351,106,15345,33378827,1764,0,68,869,0,0,7707080,7148176,7100356,2108,216548
2018-05-10_20-09-10.066107691,1525975750.068622631,36.496526,2018-05-10_20-09-40.317283947,1525975780.320102323,1.13,1.04,0.97,76502028,175195482780,,,,742371,106,15354,33387902,1764,0,68,869,0,0,7707080,7147752,7100420,2108,216552
2018-05-10_20-09-40.360358006,1525975780.362958170,36.562081,2018-05-10_20-10-10.611393009,1525975810.614455859,1.08,1.04,0.97,76503172,175195484112,,,,745396,106,15369,33396972,1764,0,68,869,0,0,7707080,7160648,7113120,2108,216548
