StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQ0,IRQ1,IRQ2,IRQ3,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-16_08-25-20.434211918,1526451920.436767589,23467469458,2018-05-16_08-25-50.489842578,1526451950.492836205,0.82,0.83,0.77,29676494988,31512250932994,201721534,101660236,104310699,105036632,92121,8,827090,16716214,1865,0,141100,21520,0,0,7707080,7099496,7013472,2108,158468
2018-05-16_08-25-50.543751806,1526451950.546316418,23632099314,2018-05-16_08-26-20.593113248,1526451980.596129581,0.61,0.78,0.76,29731357494,31601407335950,202003154,102514907,104310703,105036634,92146,8,828771,16725509,1865,0,141254,21520,0,0,7707080,7099036,7013012,2108,158468
2018-05-16_08-26-20.646674478,1526451980.649415158,16512999893,2018-05-16_08-26-50.697605393,1526452010.700194871,0.77,0.81,0.77,29831029020,31663717412754,203460000,102514915,104310707,105036637,92176,8,830752,16734513,1865,0,142255,21521,0,0,7707080,7099300,7013304,2108,158476
2018-05-16_08-26-50.748821482,1526452010.751487856,23764132750,2018-05-16_08-27-20.797284613,1526452040.800031850,0.81,0.81,0.77,29889699006,31753371103758,203745083,102514923,105220215,105036640,92210,8,832468,16743809,1865,0,142417,21522,0,0,7707080,7099364,7013368,2108,158480
2018-05-16_08-27-20.847314132,1526452040.850301434,23616517066,2018-05-16_08-27-50.896928459,1526452070.899615584,0.81,0.81,0.77,29959257492,31842471855710,204030110,102514923,105220225,106081384,92249,8,834165,16752994,1865,0,142602,21522,0,0,7707080,7099372,7013232,2108,158484
2018-05-16_08-27-50.960810977,1526452070.963451150,16658749247,2018-05-16_08-28-21.015933928,1526452101.018652445,0.95,0.84,0.79,30059116698,31905329565128,205489910,102514926,105220231,106081392,92281,8,836130,16762010,1865,0,143611,21522,0,0,7707080,7098472,7012676,2108,158488
2018-05-16_08-28-21.073930081,1526452101.076592098,23663526146,2018-05-16_08-28-51.130821610,1526452131.133952392,0.83,0.83,0.78,30126157044,31994605806014,205773564,103517850,105220240,106081392,92310,8,837808,16771196,1865,0,143774,21522,0,0,7707080,7112092,7025608,2108,158480
2018-05-16_08-28-51.186383426,1526452131.189279009,23725328972,2018-05-16_08-29-21.238304007,1526452161.241981665,0.82,0.83,0.78,30199337190,32084115329040,206058709,103517850,105220243,107100192,92337,8,839556,16780392,1865,0,143940,21522,0,0,7707080,7111568,7025380,2108,158480
2018-05-16_08-29-21.291119181,1526452161.293782149,23846427734,2018-05-16_08-29-51.342302231,1526452191.345150912,0.75,0.81,0.78,30245033076,32174079345288,206344275,103517850,105940718,107100192,92361,8,841166,16789864,1865,0,144061,21522,0,0,7707080,7112144,7025956,2108,158480
2018-05-16_08-29-51.394331269,1526452191.397159420,23959706218,2018-05-16_08-30-21.443866692,1526452221.446605420,0.52,0.75,0.76,30287307762,32264470934820,206630491,104219142,105940718,107100192,92393,8,842674,16799367,1865,0,144178,21524,0,0,7707080,7112188,7025732,2108,158488
2018-05-16_08-30-21.493252722,1526452221.495975708,16604434616,2018-05-16_08-30-51.552869230,1526452251.555728229,0.79,0.79,0.77,30387136848,32327123885060,208060944,104219142,105940718,107100192,92425,8,844621,16808396,1865,0,145191,21524,0,0,7707080,7112296,7026504,2108,158488
2018-05-16_08-30-51.609625967,1526452251.612227654,23604415744,2018-05-16_08-31-21.664285584,1526452281.670782883,0.76,0.78,0.77,30506117994,32416174871018,208344801,104219142,107531228,107100192,92450,8,846518,16817194,1865,0,145426,21524,0,0,7707080,7112108,7025876,2108,158488
2018-05-16_08-31-21.720100532,1526452281.722871160,23249668087,2018-05-16_08-31-51.771894517,1526452311.774737970,0.74,0.77,0.77,30648852780,32503889617022,208626639,104219142,107531228,108462923,92493,8,848438,16825923,1865,0,145681,21525,0,0,7707080,7110996,7025020,2108,158488
2018-05-16_08-31-51.823575958,1526452311.826251106,16119078380,2018-05-16_08-32-21.883307767,1526452341.885918658,0.84,0.79,0.78,30755823366,32564726035880,210085287,104219142,107531228,108462923,92531,8,850338,16834951,1865,0,146738,21525,0,0,7707080,7112128,7025396,2108,158488
2018-05-16_08-32-21.935935119,1526452341.938615589,23478484949,2018-05-16_08-32-51.983013767,1526452371.985858455,0.84,0.79,0.78,30874281432,32653301813070,210369485,105754376,107531228,108462923,92557,8,852268,16843637,1865,0,147007,21525,0,0,7707080,7111832,7025848,2108,158488
2018-05-16_08-32-52.033551154,1526452372.036225301,23623190064,2018-05-16_08-33-22.084236298,1526452402.087167365,0.91,0.81,0.78,30993057738,32742426117968,210653874,105754376,107531228,110045594,92591,8,854232,16852363,1865,0,147261,21526,0,0,7707080,7112128,7026120,2108,158488
2018-05-16_08-33-22.132480509,1526452402.135176905,23243362175,2018-05-16_08-33-52.189703654,1526452432.192987950,0.95,0.83,0.79,31138647864,32830121925722,210938166,105754376,108996657,110045602,92632,8,856220,16860975,1865,0,147527,21526,0,0,7707080,7099288,7012904,2108,158504
2018-05-16_08-33-52.248598507,1526452432.251129994,23608817450,2018-05-16_08-34-22.303930542,1526452462.308485760,0.73,0.79,0.77,31257692550,32919192431080,211222228,107296772,108996663,110045602,92665,8,858196,16869631,1865,0,147764,21526,0,0,7707080,7099012,7013032,2108,158504
2018-05-16_08-34-22.384871808,1526452462.387630017,16068348693,2018-05-16_08-34-52.441929600,1526452492.444873767,0.89,0.82,0.78,31365756396,32979827612100,212682248,107296780,108996669,110045606,92705,8,860153,16878636,1865,0,148784,21527,0,0,7707080,7098604,7012540,2108,158504
2018-05-16_08-34-52.496326632,1526452492.498858000,23326332007,2018-05-16_08-35-22.545710627,1526452522.548330710,0.80,0.81,0.78,31511247042,33067834042370,212965367,107296782,110470354,110045607,92740,8,862133,16887271,1865,0,149028,21527,0,0,7707080,7098828,7012656,2108,158508
2018-05-16_08-35-22.596808350,1526452522.599745830,23449888832,2018-05-16_08-35-52.649277408,1526452552.652055277,0.87,0.82,0.79,31638210168,33156307368468,213249321,107296785,110470362,111587810,92770,8,864130,16895937,1865,0,149276,21527,0,0,7707080,7098504,7012332,2108,158508
2018-05-16_08-35-52.699625646,1526452552.702251087,17368753548,2018-05-16_08-36-22.760008921,1526452582.762781728,1.00,0.86,0.80,31754601054,33221860010646,214615197,107296792,110470369,111587811,92811,8,866090,16904932,1865,0,150300,21528,0,0,7707080,7098932,7012788,2108,158512
2018-05-16_08-36-22.807612622,1526452582.810139293,23243942861,2018-05-16_08-36-52.858299748,1526452612.860957386,0.82,0.83,0.79,31899136140,33309551667850,214897020,108738916,110470377,111587811,92837,8,868017,16913534,1865,0,150555,21528,0,0,7707080,7111728,7025428,2108,158504
2018-05-16_08-36-52.914826899,1526452612.917536306,23575696979,2018-05-16_08-37-22.967904672,1526452642.970580622,0.85,0.83,0.79,32017267926,33398496246364,215180759,108738916,110470379,113172882,92861,8,869938,16922298,1865,0,150849,21528,0,0,7707080,7111056,7025108,2108,158504
2018-05-16_08-37-23.047714441,1526452643.050950095,23341206668,2018-05-16_08-37-53.100044312,1526452673.102781435,0.86,0.83,0.79,32162878452,33486555788252,215462610,108738916,111941786,113172882,92889,8,871865,16930966,1865,0,151114,21528,0,0,7707080,7111808,7025860,2108,158504
