StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-15_20-13-47.542233117,1526408027.544819010,25009585426,2018-05-15_20-14-17.594488501,1526408057.597366295,0.72,0.71,0.47,,,,,,1838,0,49981,422541,1834,0,9619,49,0,0,7707080,7254660,7163172,2108,146020
2018-05-15_20-14-17.645733652,1526408057.648537239,16442036143,2018-05-15_20-14-47.694939801,1526408087.697715672,1.01,0.78,0.51,,,,,,1886,0,52010,431538,1834,0,10557,49,0,0,7707080,7253544,7161840,2108,146020
2018-05-15_20-14-47.739657588,1526408087.742249978,25076298410,2018-05-15_20-15-17.790376892,1526408117.793155430,0.95,0.79,0.52,,,,,,1918,0,54089,440335,1834,0,10821,50,0,0,7707080,7254540,7163172,2108,146020
2018-05-15_20-15-17.835912250,1526408117.839440559,25026576660,2018-05-15_20-15-47.889059816,1526408147.892202554,0.85,0.78,0.52,,,,,,1949,0,56139,449166,1834,0,11096,52,0,0,7707080,7255000,7163288,2108,146020
2018-05-15_20-15-47.954545417,1526408147.957121643,16844492066,2018-05-15_20-16-18.021021879,1526408178.024816672,1.04,0.83,0.55,,,,,,1980,0,58182,458196,1834,0,12012,52,0,0,7707080,7254876,7163140,2108,146020
2018-05-15_20-16-18.065927107,1526408178.068466434,24956899312,2018-05-15_20-16-48.127230598,1526408208.130027940,0.81,0.80,0.54,,,,,,2015,0,60275,466924,1834,0,12277,52,0,0,7707080,7254904,7163160,2108,146020
2018-05-15_20-16-48.176803532,1526408208.179364575,24967035561,2018-05-15_20-17-18.232434733,1526408238.235849506,0.96,0.83,0.56,,,,,,2046,0,62359,475726,1834,0,12524,52,0,0,7707080,7254680,7163192,2108,146020
2018-05-15_20-17-18.282807317,1526408238.285684382,24787553985,2018-05-15_20-17-48.332805258,1526408268.336231322,0.98,0.85,0.58,,,,,,2085,0,64446,484494,1834,0,12803,52,0,0,7707080,7241912,7150428,2108,146032
2018-05-15_20-17-48.378790629,1526408268.381395798,25309670673,2018-05-15_20-18-18.432014840,1526408298.434799938,0.99,0.86,0.59,,,,,,2119,0,66386,493637,1834,0,12992,53,0,0,7707080,7241924,7150588,2108,146032
2018-05-15_20-18-18.477582708,1526408298.480201832,18173454898,2018-05-15_20-18-48.535659214,1526408328.538454610,1.06,0.89,0.61,,,,,,2160,0,68422,502660,1834,0,13910,54,0,0,7707080,7242108,7150620,2108,146036
2018-05-15_20-18-48.589982393,1526408328.592564145,25266915148,2018-05-15_20-19-18.644036002,1526408358.646603229,0.95,0.89,0.62,,,,,,2200,0,70360,511841,1834,0,14104,54,0,0,7707080,7242108,7150624,2108,146040
2018-05-15_20-19-18.696894989,1526408358.699546287,25244662690,2018-05-15_20-19-48.750007713,1526408388.752980342,0.82,0.87,0.62,,,,,,2241,0,72327,520987,1834,0,14297,54,0,0,7707080,7242176,7150448,2108,146040
2018-05-15_20-19-48.801450704,1526408388.804143900,18538165569,2018-05-15_20-20-18.852358502,1526408418.855002423,0.96,0.89,0.64,,,,,,2284,0,74416,529988,1834,0,15177,55,0,0,7707080,7242428,7150448,2108,146044
2018-05-15_20-20-18.899696541,1526408418.902224434,25194772692,2018-05-15_20-20-48.948358774,1526408448.951050211,0.79,0.86,0.63,,,,,,2317,0,76346,539152,1834,0,15369,55,0,0,7707080,7254620,7163152,2108,146036
2018-05-15_20-20-48.995848338,1526408448.998467643,25183935612,2018-05-15_20-21-19.052935231,1526408479.055648073,0.80,0.86,0.64,,,,,,2344,0,78268,548322,1834,0,15566,55,0,0,7707080,7254364,7162740,2108,146036
2018-05-15_20-21-19.107022963,1526408479.109657842,25110455953,2018-05-15_20-21-49.163428268,1526408509.166558735,0.88,0.87,0.65,,,,,,2370,0,80198,557507,1834,0,15743,56,0,0,7707080,7254456,7163136,2108,146036
2018-05-15_20-21-49.217429798,1526408509.220013273,25238807271,2018-05-15_20-22-19.270072440,1526408539.273014441,0.73,0.83,0.65,,,,,,2399,0,82141,566635,1834,0,15924,56,0,0,7707080,7254772,7163304,2108,146036
2018-05-15_20-22-19.319895070,1526408539.323006787,19135119439,2018-05-15_20-22-49.375570827,1526408569.378612787,0.84,0.85,0.66,,,,,,2428,0,84217,575678,1834,0,16788,56,0,0,7707080,7254424,7163152,2108,146036
2018-05-15_20-22-49.424147900,1526408569.426980385,25383384281,2018-05-15_20-23-19.475481389,1526408599.478249517,0.69,0.82,0.65,,,,,,2457,0,86177,584822,1834,0,16966,57,0,0,7707080,7255112,7163436,2108,146036
2018-05-15_20-23-19.521478915,1526408599.524198235,25226317392,2018-05-15_20-23-49.586078406,1526408629.588887132,0.73,0.82,0.66,,,,,,2500,0,88119,593944,1834,0,17146,57,0,0,7707080,7254688,7163240,2108,146040
2018-05-15_20-23-49.642273591,1526408629.644856227,20766936614,2018-05-15_20-24-19.695058849,1526408659.697749639,0.84,0.83,0.67,,,,,,2529,0,90150,602989,1834,0,18058,58,0,0,7707080,7254672,7163372,2108,146040
2018-05-15_20-24-19.774418478,1526408659.777314647,25268547723,2018-05-15_20-24-49.829845803,1526408689.832757934,0.78,0.82,0.67,,,,,,2559,0,92096,612101,1834,0,18241,58,0,0,7707080,7254304,7162856,2108,146040
2018-05-15_20-24-49.876773427,1526408689.879467255,25226922067,2018-05-15_20-25-19.930275870,1526408719.933576126,0.81,0.82,0.68,,,,,,2592,0,94085,621185,1834,0,18431,59,0,0,7707080,7254724,7163052,2108,146040
2018-05-15_20-25-19.979855711,1526408719.982782857,25127263393,2018-05-15_20-25-50.031828713,1526408750.034818184,1.02,0.87,0.70,,,,,,2633,0,96110,630264,1834,0,18608,60,0,0,7707080,7241236,7149592,2108,146048
2018-05-15_20-25-50.080525577,1526408750.083138326,25064046550,2018-05-15_20-26-20.130172963,1526408780.132892300,0.94,0.87,0.70,,,,,,2661,0,98134,639007,1834,0,18870,60,0,0,7707080,7241928,7150600,2108,146048
2018-05-15_20-26-20.177414144,1526408780.180302774,18732814628,2018-05-15_20-26-50.238591824,1526408810.242337277,0.96,0.88,0.71,,,,,,2698,0,100182,648022,1834,0,19786,60,0,0,7707080,7241632,7149944,2108,146048
2018-05-15_20-26-50.286765377,1526408810.289324856,24814395223,2018-05-15_20-27-20.339635730,1526408840.342415089,0.96,0.89,0.72,,,,,,2735,0,102198,656859,1834,0,20052,61,0,0,7707080,7241808,7150364,2108,146052
2018-05-15_20-27-20.393440662,1526408840.396987561,24955939177,2018-05-15_20-27-50.449848595,1526408870.453105690,0.96,0.90,0.73,,,,,,2767,0,104290,665650,1834,0,20302,61,0,0,7707080,7242252,7150428,2108,146052
2018-05-15_20-27-50.501241328,1526408870.504301033,18355003589,2018-05-15_20-28-20.558401923,1526408900.561140271,0.98,0.91,0.74,,,,,,2819,0,106358,674633,1834,0,21211,62,0,0,7707080,7241916,7150024,2108,146064
2018-05-15_20-28-20.609323862,1526408900.612922848,24758869879,2018-05-15_20-28-50.672594007,1526408930.675795006,0.98,0.92,0.75,,,,,,2855,0,108381,683410,1834,0,21474,62,0,0,7707080,7254504,7162848,2108,146056
2018-05-15_20-28-50.723868263,1526408930.726522354,24950556511,2018-05-15_20-29-20.779234993,1526408960.782115489,0.99,0.92,0.76,,,,,,2883,0,110413,692242,1834,0,21726,63,0,0,7707080,7253732,7162300,2108,146056
2018-05-15_20-29-20.833711241,1526408960.836470638,24910473636,2018-05-15_20-29-50.882561669,1526408990.885461784,0.92,0.92,0.76,,,,,,2915,0,112423,701102,1834,0,21997,63,0,0,7707080,7254544,7163112,2108,146056
2018-05-15_20-29-50.930235090,1526408990.933102536,5225203720,2018-05-15_20-30-20.980756699,1526409020.983612301,0.63,0.84,0.74,,,,,,2931,0,112756,712518,1834,0,22014,65,0,0,7707080,7254856,7163232,2108,146064
2018-05-15_20-30-21.026525593,1526409021.029173968,5182800608,2018-05-15_20-30-51.086430525,1526409051.089693042,0.38,0.76,0.72,,,,,,2940,0,113017,724003,1834,0,22046,66,0,0,7707080,7254548,7163120,2108,146064
2018-05-15_20-30-51.141066227,1526409051.143692766,5173430724,2018-05-15_20-31-21.196964128,1526409081.200277718,0.30,0.71,0.70,,,,,,2947,0,113346,735450,1834,0,22061,66,0,0,7707080,7254544,7163040,2108,146064
2018-05-15_20-31-21.268518384,1526409081.271309249,5174480356,2018-05-15_20-31-51.324766442,1526409111.327734699,0.25,0.65,0.68,,,,,,2957,0,113633,746916,1834,0,22073,66,0,0,7707080,7254616,7163188,2108,146064
2018-05-15_20-31-51.372969359,1526409111.375622077,5164818984,2018-05-15_20-32-21.425682698,1526409141.428679092,0.15,0.59,0.66,,,,,,2976,0,113927,758371,1834,0,22105,67,0,0,7707080,7254040,7162612,2108,146068
2018-05-15_20-32-21.471686150,1526409141.474549564,5156248524,2018-05-15_20-32-51.522726464,1526409171.525790549,0.09,0.54,0.64,,,,,,2983,0,114214,769830,1834,0,22115,69,0,0,7707080,7254376,7162896,2108,146068
2018-05-15_20-32-51.570817992,1526409171.573678145,5097711467,2018-05-15_20-33-21.620862411,1526409201.623519590,0.11,0.50,0.63,,,,,,2991,0,114498,781300,1834,0,22130,69,0,0,7707080,7255320,7163644,2108,146068
2018-05-15_20-33-21.668028895,1526409201.670679605,5207760087,2018-05-15_20-33-51.720587780,1526409231.723194486,0.13,0.47,0.61,,,,,,3009,0,114806,792746,1834,0,22137,71,0,0,7707080,7241688,7150264,2108,146076
2018-05-15_20-33-51.774967166,1526409231.777550506,25234174524,2018-05-15_20-34-21.831538890,1526409261.834326890,0.41,0.50,0.62,,,,,,3036,0,116797,801863,1834,0,22332,72,0,0,7707080,7242292,7151072,2108,146076
2018-05-15_20-34-21.884039474,1526409261.887300809,20417755918,2018-05-15_20-34-51.939016514,1526409291.942017435,0.70,0.57,0.63,,,,,,3072,0,118857,810887,1834,0,23227,72,0,0,7707080,7241944,7150520,2108,146080
2018-05-15_20-34-51.989151674,1526409291.991839448,25307448548,2018-05-15_20-35-22.040116761,1526409322.043165475,0.87,0.62,0.65,,,,,,3107,0,120884,820000,1834,0,23436,74,0,0,7707080,7241188,7149944,2108,146080
2018-05-15_20-35-22.086480504,1526409322.089228327,25349339566,2018-05-15_20-35-52.138488187,1526409352.141171553,0.93,0.66,0.66,,,,,,3135,0,122900,829124,1834,0,23630,74,0,0,7707080,7241804,7150512,2108,146080
2018-05-15_20-35-52.184102689,1526409352.186793603,18103888232,2018-05-15_20-36-22.240472291,1526409382.243306888,1.24,0.76,0.70,,,,,,3180,0,124969,838123,1834,0,24533,74,0,0,7707080,7242140,7150696,2108,146084
2018-05-15_20-36-22.291001784,1526409382.294905469,25359808063,2018-05-15_20-36-52.346582931,1526409412.349174240,1.15,0.78,0.70,,,,,,3212,0,126924,847274,1834,0,24725,75,0,0,7707080,7254556,7163112,2108,146080
2018-05-15_20-36-52.422919552,1526409412.425831706,25333049739,2018-05-15_20-37-22.476251047,1526409442.479412919,1.03,0.79,0.71,,,,,,3242,0,128949,856402,1834,0,24910,75,0,0,7707080,7254368,7162924,2108,146080
2018-05-15_20-37-22.526886133,1526409442.529684801,25382545703,2018-05-15_20-37-52.579490176,1526409472.582814205,0.97,0.79,0.71,,,,,,3271,0,130939,865593,1834,0,25081,75,0,0,7707080,7254336,7162892,2108,146080
2018-05-15_20-37-52.630767785,1526409472.633545981,17722730901,2018-05-15_20-38-22.684922357,1526409502.687518932,0.98,0.81,0.72,,,,,,3299,0,132999,874627,1834,0,25975,75,0,0,7707080,7254780,7163328,2108,146084
2018-05-15_20-38-22.731542113,1526409502.734042873,25348278843,2018-05-15_20-38-52.780115999,1526409532.782837861,0.74,0.77,0.71,,,,,,3331,0,135009,883733,1834,0,26178,76,0,0,7707080,7254748,7163304,2108,146084
2018-05-15_20-38-52.825721646,1526409532.828249255,25242888356,2018-05-15_20-39-22.882796344,1526409562.885533394,0.76,0.77,0.71,,,,,,3361,0,137024,892833,1834,0,26372,76,0,0,7707080,7254500,7163256,2108,146084
2018-05-15_20-39-22.936252250,1526409562.938856659,25310951112,2018-05-15_20-39-52.990531610,1526409592.993124972,0.71,0.76,0.71,,,,,,3391,0,138994,902013,1834,0,26544,76,0,0,7707080,7255016,7163768,2108,146084
2018-05-15_20-39-53.063551705,1526409593.066192657,25166861864,2018-05-15_20-40-23.121295636,1526409623.124351005,0.76,0.77,0.71,,,,,,3442,0,140994,911048,1834,0,26749,76,0,0,7707080,7253080,7161640,2108,146092
2018-05-15_20-40-23.172438502,1526409623.175012994,17732926323,2018-05-15_20-40-53.223890371,1526409653.226764600,1.00,0.82,0.73,,,,,,3479,0,143057,920076,1834,0,27638,77,0,0,7707080,7254664,7163420,2108,146092
2018-05-15_20-40-53.269131733,1526409653.272229754,25319758400,2018-05-15_20-41-23.321447308,1526409683.324251766,0.86,0.81,0.73,,,,,,3510,0,145033,929198,1834,0,27830,77,0,0,7707080,7254612,7163172,2108,146092
2018-05-15_20-41-23.366061422,1526409683.368620044,25088718579,2018-05-15_20-41-53.421144577,1526409713.423931130,0.85,0.81,0.73,,,,,,3550,0,147050,938253,1834,0,28027,77,0,0,7707080,7242036,7150992,2108,146104
2018-05-15_20-41-53.477915879,1526409713.480533088,5198494252,2018-05-15_20-42-23.529302912,1526409743.531982887,0.57,0.75,0.71,,,,,,3561,0,147328,949736,1834,0,28062,77,0,0,7707080,7242136,7150552,2108,146104
2018-05-15_20-42-23.606581307,1526409743.612663644,5108719026,2018-05-15_20-42-53.667741910,1526409773.671079777,0.47,0.71,0.70,,,,,,3575,0,147652,961178,1834,0,28081,79,0,0,7707080,7241404,7149860,2108,146104
2018-05-15_20-42-53.715905047,1526409773.718474771,5136025957,2018-05-15_20-43-23.768347228,1526409803.771309390,0.36,0.66,0.68,,,,,,3587,0,147980,972637,1834,0,28100,80,0,0,7707080,7241636,7150204,2108,146108
2018-05-15_20-43-23.819379261,1526409803.821948869,5177605761,2018-05-15_20-43-53.866168427,1526409833.869553134,0.22,0.59,0.66,,,,,,3601,0,148310,984077,1834,0,28116,80,0,0,7707080,7241628,7149948,2108,146108
2018-05-15_20-43-53.911732903,1526409833.914596871,5172874508,2018-05-15_20-44-23.960173677,1526409863.962871558,0.13,0.54,0.64,,,,,,3610,0,148615,995496,1834,0,28129,81,0,0,7707080,7241572,7150140,2108,146108
2018-05-15_20-44-24.006522321,1526409864.009070507,5097610083,2018-05-15_20-44-54.056430545,1526409894.059188313,0.14,0.50,0.63,,,,,,3629,0,148892,1006934,1835,0,28163,81,0,0,7707080,7254236,7162804,2108,146104
2018-05-15_20-44-54.112120361,1526409894.114690301,5107709717,2018-05-15_20-45-24.168071560,1526409924.170949077,0.16,0.47,0.61,,,,,,3637,0,149195,1018429,1835,0,28177,82,0,0,7707080,7254556,7163124,2108,146104
2018-05-15_20-45-24.238246743,1526409924.241031898,5190245705,2018-05-15_20-45-54.291294283,1526409954.294126369,0.09,0.42,0.59,,,,,,3645,0,149505,1029905,1835,0,28195,82,0,0,7707080,7254692,7163260,2108,146104
2018-05-15_20-45-54.342462609,1526409954.345072633,17403839204,2018-05-15_20-46-24.397545092,1526409984.400632564,0.45,0.47,0.60,,,,,,3673,0,151544,1038935,1835,0,29114,82,0,0,7707080,7254288,7162856,2108,146104
2018-05-15_20-46-24.443458242,1526409984.446025156,25019282681,2018-05-15_20-46-54.491318701,1526410014.494044355,0.67,0.52,0.61,,,,,,3702,0,153546,1047715,1835,0,29363,83,0,0,7707080,7255040,7163412,2108,146104
2018-05-15_20-46-54.537937651,1526410014.540830650,25050741798,2018-05-15_20-47-24.588750682,1526410044.591624327,0.76,0.55,0.62,,,,,,3736,0,155587,1056527,1835,0,29629,83,0,0,7707080,7254700,7163268,2108,146104
2018-05-15_20-47-24.633958942,1526410044.636526585,25024968749,2018-05-15_20-47-54.686912208,1526410074.689585371,0.66,0.55,0.61,,,,,,3769,0,157589,1065391,1835,0,29857,84,0,0,7707080,7255176,7163512,2108,146108
2018-05-15_20-47-54.752078150,1526410074.754833254,24960012380,2018-05-15_20-48-24.809173437,1526410104.811769920,0.72,0.58,0.62,,,,,,3802,0,159596,1074159,1835,0,30104,84,0,0,7707080,7254744,7163312,2108,146108
2018-05-15_20-48-24.863736714,1526410104.866399058,16625394018,2018-05-15_20-48-54.920686108,1526410134.924086031,0.88,0.63,0.64,,,,,,3845,0,161687,1083155,1835,0,30983,84,0,0,7707080,7254588,7163164,2108,146112
2018-05-15_20-48-54.966190089,1526410134.968729105,25014204156,2018-05-15_20-49-25.020975437,1526410165.024357201,0.87,0.65,0.64,,,,,,3876,0,163655,1092049,1835,0,31195,85,0,0,7707080,7254748,7163128,2108,146112
2018-05-15_20-49-25.069352303,1526410165.072160000,24767504408,2018-05-15_20-49-55.118610226,1526410195.121391014,0.86,0.67,0.65,,,,,,3914,0,165641,1100901,1835,0,31417,85,0,0,7707080,7241192,7149768,2108,146120
2018-05-15_20-49-55.165031564,1526410195.167646494,17469638392,2018-05-15_20-50-25.219229149,1526410225.222002266,0.91,0.70,0.66,,,,,,3961,0,167800,1109910,1835,0,32212,86,0,0,7707080,7241668,7150004,2108,146132
2018-05-15_20-50-25.263415549,1526410225.265967311,25500124127,2018-05-15_20-50-55.326316942,1526410255.329032995,0.67,0.66,0.65,,,,,,3990,0,169659,1119120,1835,0,32395,87,0,0,7707080,7241492,7150080,2108,146132
2018-05-15_20-50-55.381884454,1526410255.384564868,25372332431,2018-05-15_20-51-25.433904390,1526410285.436610827,0.66,0.66,0.65,,,,,,4026,0,171595,1128305,1835,0,32571,87,0,0,7707080,7241468,7150056,2108,146132
2018-05-15_20-51-25.510733684,1526410285.513633904,25303559212,2018-05-15_20-51-55.562461908,1526410315.565323967,0.79,0.70,0.67,,,,,,4062,0,173532,1137455,1835,0,32763,87,0,0,7707080,7242212,7150576,2108,146136
2018-05-15_20-51-55.615682140,1526410315.618686738,25285038709,2018-05-15_20-52-25.672326294,1526410345.675104774,0.88,0.73,0.68,,,,,,4096,0,175518,1146549,1835,0,32951,88,0,0,7707080,7241688,7150276,2108,146136
2018-05-15_20-52-25.720712441,1526410345.723397964,19866194946,2018-05-15_20-52-55.772290071,1526410375.775083091,1.21,0.82,0.71,,,,,,4140,0,177603,1155552,1835,0,33828,88,0,0,7707080,7254152,7162928,2108,146132
2018-05-15_20-52-55.817540313,1526410375.820100366,25505035743,2018-05-15_20-53-25.874468814,1526410405.877249520,1.07,0.82,0.71,,,,,,4169,0,179503,1164786,1835,0,33989,89,0,0,7707080,7253988,7162568,2108,146132
2018-05-15_20-53-25.936078909,1526410405.938956857,25271379398,2018-05-15_20-53-55.990323381,1526410435.993055729,0.99,0.82,0.72,,,,,,4201,0,181486,1173904,1835,0,34187,89,0,0,7707080,7254312,7162852,2108,146132
2018-05-15_20-53-56.043115768,1526410436.045689307,18625201610,2018-05-15_20-54-26.105514915,1526410466.108324124,1.06,0.85,0.73,,,,,,4231,0,183553,1182946,1835,0,35061,89,0,0,7707080,7253996,7162772,2108,146132
2018-05-15_20-54-26.158183481,1526410466.160844668,25261213668,2018-05-15_20-54-56.212989317,1526410496.215794450,0.97,0.85,0.73,,,,,,4259,0,185515,1192053,1835,0,35243,90,0,0,7707080,7254456,7163036,2108,146132
2018-05-15_20-54-56.265802105,1526410496.268690827,25364600006,2018-05-15_20-55-26.314803881,1526410526.317471432,0.98,0.87,0.74,,,,,,4287,0,187417,1201293,1835,0,35429,90,0,0,7707080,7254320,7162900,2108,146132
2018-05-15_20-55-26.360875786,1526410526.363547741,25384857008,2018-05-15_20-55-56.410282968,1526410556.413138312,0.87,0.85,0.74,,,,,,4321,0,189312,1210545,1835,0,35590,90,0,0,7707080,7255364,7163788,2108,146132
2018-05-15_20-55-56.455460397,1526410556.458010484,25251822875,2018-05-15_20-56-26.514821938,1526410586.517655025,0.81,0.83,0.74,,,,,,4348,0,191263,1219668,1835,0,35773,91,0,0,7707080,7254708,7163288,2108,146132
2018-05-15_20-56-26.569078120,1526410586.573056727,18558439849,2018-05-15_20-56-56.627197515,1526410616.629917987,0.97,0.86,0.75,,,,,,4378,0,193330,1228715,1835,0,36653,92,0,0,7707080,7254664,7163244,2108,146132
2018-05-15_20-56-56.703439032,1526410616.707416144,25116539422,2018-05-15_20-57-26.758387887,1526410646.761803731,1.09,0.91,0.77,,,,,,4427,0,195292,1237856,1835,0,36851,92,0,0,7707080,7253900,7162484,2108,146136
2018-05-15_20-57-26.809846831,1526410646.812530824,25118218048,2018-05-15_20-57-56.862755125,1526410676.865754234,1.05,0.92,0.78,,,,,,4461,0,197321,1246943,1835,0,37059,92,0,0,7707080,7241168,7149664,2108,146148
2018-05-15_20-57-56.912093027,1526410676.914835815,17289825750,2018-05-15_20-58-26.963302158,1526410706.965937154,1.03,0.92,0.78,,,,,,4498,0,199376,1255952,1835,0,37971,93,0,0,7707080,7241416,7149780,2108,146152
2018-05-15_20-58-27.005449917,1526410707.008010449,24802693165,2018-05-15_20-58-57.067937534,1526410737.070870584,0.95,0.92,0.78,,,,,,4532,0,201357,1264765,1835,0,38241,94,0,0,7707080,7241648,7150236,2108,146152
2018-05-15_20-58-57.144146742,1526410737.146840917,24866916995,2018-05-15_20-59-27.201295487,1526410767.204041564,0.90,0.91,0.78,,,,,,4571,0,203408,1273565,1835,0,38528,94,0,0,7707080,7241408,7149996,2108,146152
2018-05-15_20-59-27.252374226,1526410767.255058260,24885916203,2018-05-15_20-59-57.301726649,1526410797.304403593,0.76,0.87,0.77,,,,,,4609,0,205453,1282358,1835,0,38798,94,0,0,7707080,7241900,7150200,2108,146156
2018-05-15_20-59-57.351829088,1526410797.354585314,24888296023,2018-05-15_21-00-27.405280552,1526410827.407948968,0.74,0.85,0.77,,,,,,4643,0,207468,1291134,1835,0,39066,95,0,0,7707080,7241476,7149876,2108,146156
2018-05-15_21-00-27.449834208,1526410827.452399952,16539228154,2018-05-15_21-00-57.525969911,1526410857.529834123,0.84,0.87,0.78,,,,,,4678,0,209518,1300167,1835,0,39971,95,0,0,7707080,7253904,7162692,2108,146148
2018-05-15_21-00-57.574768029,1526410857.577359674,24911657665,2018-05-15_21-01-27.631827149,1526410887.635893944,0.98,0.89,0.79,,,,,,4711,0,211501,1309045,1835,0,40213,96,0,0,7707080,7254328,7162680,2108,146148
2018-05-15_21-01-27.704927298,1526410887.707760096,24878234286,2018-05-15_21-01-57.759136863,1526410917.761954288,0.79,0.86,0.78,,,,,,4751,0,213534,1317872,1835,0,40465,97,0,0,7707080,7252128,7160920,2108,146156
2018-05-15_21-01-57.811394299,1526410917.814236854,16938645638,2018-05-15_21-02-27.871689882,1526410947.874429427,0.87,0.87,0.79,,,,,,4776,0,215595,1326902,1835,0,41367,97,0,0,7707080,7253652,7162436,2108,146156
2018-05-15_21-02-27.917740985,1526410947.920603681,25001987538,2018-05-15_21-02-57.967487026,1526410977.970312409,0.84,0.87,0.79,,,,,,4805,0,217608,1335688,1835,0,41621,97,0,0,7707080,7254144,7162648,2108,146156
2018-05-15_21-02-58.014760148,1526410978.017371476,24922791862,2018-05-15_21-03-28.065145271,1526411008.067875907,0.84,0.86,0.79,,,,,,4834,0,219588,1344586,1835,0,41830,97,0,0,7707080,7254296,7162688,2108,146156
2018-05-15_21-03-28.127388148,1526411008.130138350,24876189695,2018-05-15_21-03-58.181728693,1526411038.184426860,0.83,0.86,0.79,,,,,,4865,0,221606,1353446,1835,0,42044,98,0,0,7707080,7254456,7163044,2108,146156
2018-05-15_21-03-58.226880549,1526411038.232240375,24933545938,2018-05-15_21-04-28.293916270,1526411068.296979867,0.65,0.81,0.77,,,,,,4892,0,223614,1362266,1835,0,42252,98,0,0,7707080,7254248,7162836,2108,146156
2018-05-15_21-04-28.345673312,1526411068.348695979,18628238250,2018-05-15_21-04-58.407042296,1526411098.410353945,0.84,0.84,0.78,,,,,,4924,0,225677,1371299,1835,0,43146,99,0,0,7707080,7254064,7162652,2108,146156
2018-05-15_21-04-58.458964524,1526411098.461653502,24962965452,2018-05-15_21-05-28.507871242,1526411128.510531071,0.91,0.86,0.79,,,,,,4951,0,227678,1380189,1835,0,43377,99,0,0,7707080,7253836,7162424,2108,146156
2018-05-15_21-05-28.554119744,1526411128.556649576,24827662294,2018-05-15_21-05-58.606045162,1526411158.608965960,0.87,0.86,0.79,,,,,,5000,0,229755,1388963,1835,0,43617,99,0,0,7707080,7241524,7150312,2108,146164
2018-05-15_21-05-58.652473875,1526411158.655238771,18526925069,2018-05-15_21-06-28.705342173,1526411188.710665645,0.92,0.87,0.80,,,,,,5032,0,231845,1397985,1835,0,44487,101,0,0,7707080,7241780,7150372,2108,146168
2018-05-15_21-06-28.761168404,1526411188.763820563,25327156983,2018-05-15_21-06-58.814969378,1526411218.818383918,0.88,0.87,0.80,,,,,,5071,0,233807,1407098,1835,0,44654,101,0,0,7707080,7240524,7149116,2108,146168
