StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-08_15-48-29.325151969,1525787309.326650177,20545236120,2018-05-08_15-48-59.364614904,1525787339.366152416,0.60,0.54,0.55,13401290328,11373077222939,34685470,32124676,40953837,54267002,5570373,7,13,72718,200963,0,741713,7750932,6229,0,203992,0,195611,0,32805052,31201880,31631928,948,738452
2018-05-08_15-48-59.402347664,1525787339.403849064,20632012924,2018-05-08_15-49-29.443609183,1525787369.445124488,0.51,0.52,0.55,13528647134,11450705367935,34685472,32124676,40953837,54267002,5570373,7,13,72718,200976,0,743437,7771451,6229,0,204029,0,195611,0,32805052,31201344,31631404,948,738452
2018-05-08_15-49-29.481256760,1525787369.482750134,20638802586,2018-05-08_15-49-59.523588816,1525787399.525106036,0.71,0.57,0.56,13655860644,11528355404257,34685488,32124676,40953837,54267002,7153416,7,13,72718,200988,0,745196,7791958,6229,0,204067,0,195611,0,32805052,31214308,31644124,948,738444
2018-05-08_15-49-59.561083034,1525787399.562572898,20671216153,2018-05-08_15-50-29.601575377,1525787429.603090448,0.83,0.61,0.57,13783872042,11606773919571,36269401,32124676,40953837,54267002,7153416,7,13,72718,201000,0,746921,7812494,6229,0,204102,0,195611,0,32805052,31214884,31644668,948,738456
2018-05-08_15-50-29.639131381,1525787429.640626422,20649576811,2018-05-08_15-50-59.679577325,1525787459.681093289,0.69,0.60,0.57,13910872752,11684465729839,36269407,32124676,40953837,54267002,7153416,7,13,72718,201011,0,748642,7833030,6229,0,204137,0,195611,0,32805052,31215384,31645472,948,738456
2018-05-08_15-50-59.717093629,1525787459.718587999,20721496154,2018-05-08_15-51-29.758540684,1525787489.760089670,0.63,0.59,0.57,14040231094,11762424804957,36269409,32124676,40953837,54267002,7153416,7,13,72718,201024,0,750452,7853512,6229,0,204173,0,195611,0,32805052,31214948,31645280,948,738456
2018-05-08_15-51-29.796164440,1525787489.797648722,20493660454,2018-05-08_15-51-59.836647681,1525787519.838180824,0.57,0.58,0.57,14170123452,11840178222917,36269411,32124676,40953837,54267002,7153416,7,13,72718,201035,0,752210,7874011,6229,0,204204,0,195611,0,32805052,31216284,31646076,948,738456
2018-05-08_15-51-59.874317274,1525787519.875814715,20568242456,2018-05-08_15-52-29.914570008,1525787549.916094996,0.53,0.57,0.57,14299752002,11917567226671,36269413,32124676,40953837,54267002,7153416,7,13,72718,201046,0,754071,7894490,6229,0,204233,0,195611,0,32805052,31215552,31645624,948,738456
2018-05-08_15-52-29.952161890,1525787549.953630342,20530989133,2018-05-08_15-52-59.992525547,1525787579.994036813,0.65,0.60,0.58,14425937672,11994815474695,36269415,32124676,40953837,54267002,7153416,7,13,72718,201056,0,755738,7915070,6229,0,204262,0,195611,0,32805052,31214848,31645200,948,738460
2018-05-08_15-53-00.030205744,1525787580.031723716,20565359188,2018-05-08_15-53-30.074597859,1525787610.076125885,0.73,0.62,0.59,14553303694,12072811199091,36269419,32124676,40953837,54267002,7153416,7,13,72718,201068,0,757514,7935587,6229,0,204291,0,195611,0,32805052,31215136,31645232,948,738460
2018-05-08_15-53-30.112122098,1525787610.113610423,20578868207,2018-05-08_15-54-00.155551256,1525787640.157100510,0.65,0.61,0.59,14679200596,12150236578747,36269444,32124676,40953837,54267002,8727279,7,13,72718,201078,0,759202,7956118,6229,0,204321,0,195611,0,32805052,31214124,31644196,948,738460
2018-05-08_15-54-00.193239436,1525787640.194737874,21900239297,2018-05-08_15-54-30.238595747,1525787670.240138037,0.68,0.62,0.59,14816314842,12232620510173,37936530,32124676,40953837,54267002,8727279,7,13,72718,201091,0,761751,7975942,6229,0,204346,0,195611,0,32805052,31214468,31644820,948,738460
2018-05-08_15-54-30.276118880,1525787670.277604794,21988491670,2018-05-08_15-55-00.326612960,1525787700.328254925,0.82,0.65,0.60,14955059360,12316037298619,37936607,32124676,40953837,54267002,8727279,7,13,72718,201104,0,764325,7995745,6229,0,204376,0,195611,0,32805052,31202220,31632560,948,738468
2018-05-08_15-55-00.364297679,1525787700.365811924,21978661875,2018-05-08_15-55-30.413728764,1525787730.415239391,0.91,0.69,0.61,15098029798,12398754886949,37936649,32124676,40953837,54267002,8727279,7,13,72718,201148,0,766930,8015443,6229,0,204428,0,195611,0,32805052,31200320,31630340,948,738472
2018-05-08_15-55-30.451045998,1525787730.452536183,21922313516,2018-05-08_15-56-00.491754035,1525787760.493278839,0.95,0.72,0.63,15239849836,12481240786021,37936727,32124676,40953837,54267002,8727279,7,13,72718,201225,0,769605,8035034,6229,0,204509,0,195611,0,32805052,31199552,31630176,948,738472
2018-05-08_15-56-00.529249841,1525787760.530755718,21930843195,2018-05-08_15-56-30.572780227,1525787790.574314318,0.98,0.75,0.64,15378166770,12564399606337,37936834,32124676,40953837,54267002,8727279,7,13,72718,201239,0,772147,8054855,6229,0,204546,0,195611,0,32805052,31202084,31632188,948,738476
2018-05-08_15-56-30.610444298,1525787790.611953661,21872080264,2018-05-08_15-57-00.655669507,1525787820.657207579,0.94,0.76,0.64,15519511096,12646759610837,37936928,32124676,40953837,54267002,8727279,7,13,72718,201254,0,774680,8074670,6229,0,204584,0,195611,0,32805052,31202088,31632172,948,738476
2018-05-08_15-57-00.693273403,1525787820.694773997,21784438006,2018-05-08_15-57-30.735543066,1525787850.737077208,0.98,0.78,0.66,15658596862,12728721423643,37937003,32124676,40953837,54267002,8727279,7,13,72718,201266,0,777188,8094523,6229,0,204617,0,195611,0,32805052,31202448,31632508,948,738476
2018-05-08_15-57-30.773191864,1525787850.774687033,21957860181,2018-05-08_15-58-00.819642244,1525787880.821187765,1.06,0.82,0.67,15797027140,12811343587483,39506772,32124676,40953837,54267002,8727279,7,13,72718,201279,0,779754,8114348,6229,0,204647,0,195611,0,32805052,31215112,31644904,948,738472
2018-05-08_15-58-00.857189350,1525787880.858704520,21874975097,2018-05-08_15-58-30.898596042,1525787910.900156947,1.19,0.87,0.69,15938323850,12894363606035,39506848,32124676,40953837,54267002,10420711,7,13,72718,201290,0,782310,8134150,6229,0,204676,0,195611,0,32805052,31215488,31645316,948,738472
2018-05-08_15-58-30.936180200,1525787910.937695503,21961601443,2018-05-08_15-59-00.978613523,1525787940.980146700,1.12,0.88,0.70,16080617680,12976989043653,39506986,32124676,40953837,54267002,10420711,7,13,72718,201301,0,784860,8153947,6229,0,204706,0,195611,0,32805052,31215748,31646108,948,738472
