StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-07_23-25-37.793742149,1525728337.795250673,20838470057,2018-05-07_23-26-07.853594960,1525728367.855082741,0.34,0.26,0.14,127905606,78337263970,287180,1615841,1,0,0,0,0,0,876,0,3605,249100,2826,0,362,0,0,0,32805052,31828704,31706124,948,148692
2018-05-07_23-26-07.890666825,1525728367.892145915,21055190661,2018-05-07_23-26-37.933675909,1525728397.935210363,0.46,0.30,0.16,259833484,157551588516,579011,1615841,1852249,0,0,0,0,0,889,0,5197,269780,2826,0,754,0,0,0,32805052,31827928,31705060,948,148692
2018-05-07_23-26-37.970867633,1525728397.972361712,15972094195,2018-05-07_23-27-08.009665624,1525728428.011216286,0.48,0.32,0.17,288942930,218264536286,1324329,1615841,1852249,0,0,0,0,0,897,0,6146,292030,2826,0,975,0,0,0,32805052,31827196,31704848,948,148692
2018-05-07_23-27-08.046825127,1525728428.048317949,15882325839,2018-05-07_23-27-38.086658671,1525728458.088204614,0.51,0.33,0.18,317155544,278027865702,1454137,1615841,1852249,625883,0,0,0,0,905,0,7085,314203,2826,0,1073,0,0,0,32805052,31826984,31704392,948,148692
2018-05-07_23-27-38.123789118,1525728458.125275450,20928865236,2018-05-07_23-28-08.164653262,1525728488.166172543,0.44,0.33,0.18,446161886,356719987520,1742340,3435701,1852249,625883,0,0,0,0,917,0,8691,334889,2826,0,1443,0,0,0,32805052,31826360,31704028,948,148692
2018-05-07_23-28-08.201708647,1525728488.203234666,20996342800,2018-05-07_23-28-38.241709917,1525728518.243265087,0.52,0.37,0.20,576750628,436350185088,2038433,3435701,3667910,625883,0,0,0,0,929,0,10427,355490,2826,0,1860,0,0,0,32805052,31826556,31704456,948,148692
2018-05-07_23-28-38.278918524,1525728518.280419464,19853829139,2018-05-07_23-29-08.321657187,1525728548.323197903,0.77,0.44,0.23,704255978,511067954636,4033106,3435701,3667910,625883,0,0,0,0,941,0,12138,376610,2826,0,2920,0,0,0,32805052,31826540,31704212,948,148692
2018-05-07_23-29-08.358860133,1525728548.360361202,20849875309,2018-05-07_23-29-38.399673501,1525728578.401243001,0.72,0.46,0.24,834682608,589505234302,4316117,3435701,3667910,2090761,0,0,0,0,954,0,13656,397411,2826,0,3290,0,0,0,32805052,31814216,31691664,948,148700
2018-05-07_23-29-38.436927016,1525728578.438434087,20852963956,2018-05-07_23-30-08.478638344,1525728608.480150075,0.72,0.48,0.26,968398262,668557375876,4600733,3435701,3667910,3972255,0,0,0,0,969,0,15209,418114,2828,0,3677,0,0,0,32805052,31813568,31691568,948,148744
2018-05-07_23-30-08.515683585,1525728608.517159285,19789942849,2018-05-07_23-30-38.559679355,1525728638.561224054,0.96,0.56,0.29,1091854204,743069642458,6215860,3435701,3667910,3972255,0,0,0,0,983,0,16871,439309,2828,0,4602,0,0,0,32805052,31814112,31692660,948,148744
2018-05-07_23-30-38.596946222,1525728638.598425852,20901579406,2018-05-07_23-31-08.637613503,1525728668.639102510,0.76,0.56,0.30,1222644866,821702693942,6504457,3435701,5523756,3972255,0,0,0,0,996,0,18448,460007,2828,0,4965,0,0,0,32805052,31813836,31691332,948,148748
2018-05-07_23-31-08.674791213,1525728668.676302043,21325238364,2018-05-07_23-31-38.721643353,1525728698.723142830,0.78,0.58,0.32,1356837320,902519131868,6814513,5292318,5523756,3972255,0,0,0,0,1008,0,20216,480554,2828,0,5440,0,0,0,32805052,31826004,31703468,948,148748
2018-05-07_23-31-38.758596014,1525728698.759920873,20769175416,2018-05-07_23-32-08.798692071,1525728728.800204066,0.76,0.59,0.33,1489626510,980736833744,7104289,5292318,5523756,5459635,0,0,0,0,1021,0,21878,501240,2828,0,5834,0,0,0,32805052,31814464,31692492,948,148752
2018-05-07_23-32-08.835678002,1525728728.837149853,19772891961,2018-05-07_23-32-38.878638851,1525728758.880203260,0.93,0.65,0.35,1614678036,1055142853430,8731916,5292318,5523756,5459635,0,0,0,0,1035,0,23507,522439,2828,0,6781,0,0,0,32805052,31825496,31702980,948,148744
2018-05-07_23-32-38.916045465,1525728758.917564452,15795461103,2018-05-07_23-33-08.956650070,1525728788.958183700,0.57,0.59,0.34,1643357146,1114636166822,8853100,5292318,6168491,5459635,0,0,0,0,1042,0,24272,544661,2828,0,6860,0,0,0,32805052,31826000,31704492,948,148744
2018-05-07_23-33-08.993768018,1525728788.995241471,15824106397,2018-05-07_23-33-39.034635917,1525728819.036160024,0.49,0.56,0.34,1670858336,1174671933292,8975396,5899288,6168491,5459635,0,0,0,0,1050,0,25116,566874,2828,0,6934,0,0,0,32805052,31827064,31705052,948,148748
2018-05-07_23-33-39.071774910,1525728819.073257233,15832894581,2018-05-07_23-34-09.112671679,1525728849.114187646,0.30,0.51,0.33,1699062374,1234244916576,9100043,5899288,6168491,5685999,0,0,0,417084,1059,0,26044,589095,2828,0,7014,0,0,0,32805052,31826536,31704756,948,148748
2018-05-07_23-34-09.149764725,1525728849.151254235,15874519203,2018-05-07_23-34-39.189679265,1525728879.191246649,0.51,0.54,0.34,1726440044,1293972116694,9424492,5899288,6168491,5685999,401400,0,0,417084,1067,0,26979,611356,2828,0,7206,0,0,0,32805052,31825928,31703396,948,148748
