StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-08_17-29-53.648481222,1525793393.649982222,16015101579,2018-05-08_17-30-23.686997079,1525793423.688536036,0.34,0.33,0.27,27227622934,21511803540535,74066986,47911797,41491998,54681490,27071044,14963826,1102367,1559249,206705,0,992619,12129614,6257,0,235029,0,195611,0,32805052,31204428,31635704,948,748068
2018-05-08_17-30-23.724643835,1525793423.726141268,15732726115,2018-05-08_17-30-53.762360074,1525793453.763880582,0.28,0.31,0.27,27255521244,21571005190433,74392587,47911797,41491998,54681490,27071044,14963826,1102367,1559249,206717,0,993546,12151609,6257,0,235280,0,195611,0,32805052,31191612,31623512,948,748076
2018-05-08_17-30-53.800072559,1525793453.801575811,15967682507,2018-05-08_17-31-23.838253612,1525793483.839777539,0.38,0.33,0.28,27280741986,21631571810089,74671463,47911797,41491998,54681490,27435795,14963826,1102367,1559249,206727,0,994497,12173640,6257,0,235487,0,195611,0,32805052,31192520,31623600,948,748080
2018-05-08_17-31-23.875839001,1525793483.877328217,15941735607,2018-05-08_17-31-53.914680470,1525793513.916198493,0.43,0.35,0.29,27305838632,21691570168785,75297337,47911797,41491998,54681490,27435795,14963826,1102367,1559249,206736,0,995466,12195710,6257,0,235683,0,195611,0,32805052,31192088,31623452,948,748080
2018-05-08_17-31-53.952356029,1525793513.953852607,15861698876,2018-05-08_17-32-23.990463714,1525793543.992014431,0.34,0.33,0.28,27332050414,21751252341545,75582624,47911797,41491998,54681490,27435795,14963826,1102367,1559249,206747,0,996454,12217750,6257,0,235911,0,195611,0,32805052,31192576,31623860,948,748084
2018-05-08_17-32-24.028051533,1525793544.029539239,16003716803,2018-05-08_17-32-54.067928257,1525793574.069464252,0.40,0.35,0.29,27357045748,21811915516347,75849486,47911797,41491998,54681490,27435795,14963826,1102367,1559249,206759,0,997443,12239802,6257,0,236119,0,195611,0,32805052,31192632,31623408,948,748084
2018-05-08_17-32-54.105760345,1525793574.107261887,16064584131,2018-05-08_17-33-24.144735297,1525793604.146363280,0.36,0.34,0.29,27382039930,21872414540681,76123074,47911797,41491998,54681490,27435795,14963826,1102367,1559249,206767,0,998404,12261857,6257,0,236328,0,195611,0,32805052,31192000,31623368,948,748084
2018-05-08_17-33-24.182416803,1525793604.183905287,15797842527,2018-05-08_17-33-54.221829643,1525793634.223381355,0.36,0.34,0.29,27408862144,21931858655949,76432336,47911797,41491998,54681490,27435795,14963826,1102367,1559249,206777,0,999327,12283895,6257,0,236582,0,195611,0,32805052,31202976,31634884,948,748084
2018-05-08_17-33-54.259616827,1525793634.261120439,15895206734,2018-05-08_17-34-24.297193974,1525793664.298726766,0.38,0.35,0.30,27435068038,21991663892229,76729115,47911797,41491998,54681490,27435795,14963826,1102367,1559249,206786,0,1000325,12305901,6257,0,236831,0,195611,0,32805052,31203696,31635064,948,748084
2018-05-08_17-34-24.334774462,1525793664.336258251,15969752497,2018-05-08_17-34-54.373112358,1525793694.374630909,0.31,0.33,0.30,27460783116,22052256566535,77011102,47911797,41491998,54681490,27435795,14963826,1102367,1559249,206796,0,1001353,12327959,6257,0,237062,0,195611,0,32805052,31203808,31635388,948,748084
2018-05-08_17-34-54.410663048,1525793694.412147601,15951777363,2018-05-08_17-35-24.448361019,1525793724.449877008,0.46,0.37,0.31,27486645202,22112277588871,77294527,47911797,41491998,54681490,27435795,14963826,1102367,1559249,206805,0,1002317,12350009,6257,0,237274,0,195611,0,32805052,31204480,31636048,948,748084
2018-05-08_17-35-24.485852257,1525793724.487343343,16018238125,2018-05-08_17-35-54.524607511,1525793754.526167702,0.56,0.40,0.32,27511550040,22172552175149,77575485,47911797,41491998,54681490,27435795,14963826,1102367,1559249,206815,0,1003292,12372031,6257,0,237497,0,195611,0,32805052,31203836,31634648,948,748084
2018-05-08_17-35-54.562267732,1525793754.563778118,15941884515,2018-05-08_17-36-24.592490916,1525793784.594019964,0.46,0.39,0.32,27537873950,22233038351049,77870325,47911797,41491998,54681490,27435795,14963826,1102367,1559249,206823,0,1004290,12394022,6257,0,237735,0,195611,0,32805052,31203372,31635008,948,748084
