StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-08_16-30-12.873234085,1525789812.874783299,21799737355,2018-05-08_16-30-42.913716012,1525789842.915266246,0.41,0.72,0.74,20749325332,16628680950605,56408777,39783902,40953837,54267002,16967921,6078825,13,72718,205171,0,883932,9496789,6250,0,229395,0,195611,0,32805052,31211176,31642716,948,739568
2018-05-08_16-30-42.951351255,1525789842.952843207,21910408811,2018-05-08_16-31-12.995578895,1525789872.997135023,0.46,0.70,0.73,20889148314,16711715827411,58191128,39783902,40953837,54267002,16967921,6078825,13,72718,205182,0,885879,9516642,6250,0,229419,0,195611,0,32805052,31212540,31643716,948,739568
2018-05-08_16-31-13.033125719,1525789873.034620986,21592028369,2018-05-08_16-31-43.073646778,1525789903.075162838,0.49,0.68,0.72,21027773728,16793038518287,58191134,39783902,40953837,54267002,16967921,6078825,13,72718,205212,0,887899,9536410,6250,0,229480,0,195611,0,32805052,31212436,31643136,948,739568
2018-05-08_16-31-43.111241649,1525789903.112768241,21601651770,2018-05-08_16-32-13.151599081,1525789933.153147908,0.75,0.73,0.74,21165959270,16874313298349,58191136,39783902,40953837,54267002,16967921,6078825,13,72718,205225,0,889787,9556302,6250,0,229505,0,195611,0,32805052,31211904,31643160,948,739568
2018-05-08_16-32-13.189216742,1525789933.190717320,20547475202,2018-05-08_16-32-43.229650247,1525789963.231192710,0.65,0.71,0.73,21295126508,16951627975391,58191136,41393873,40953837,54267002,16967921,6078825,13,72718,205236,0,891558,9576802,6250,0,229508,0,195611,0,32805052,31211856,31642624,948,739568
2018-05-08_16-32-43.267502439,1525789963.268996346,20629280561,2018-05-08_16-33-13.308590825,1525789993.310132549,0.72,0.72,0.73,21428721202,17029891907711,58191136,41393881,40953837,54267002,16967921,7716812,13,72718,205246,0,893214,9597349,6250,0,229509,0,195611,0,32805052,31211900,31643484,948,739568
2018-05-08_16-33-13.346288079,1525789993.347794005,20626566460,2018-05-08_16-33-43.386614963,1525790023.388153763,0.70,0.71,0.73,21556497208,17107491490527,58191136,41393884,40953837,54267002,16967921,7716812,13,72718,205258,0,894909,9617901,6250,0,229513,0,195611,0,32805052,31211584,31642844,948,739568
2018-05-08_16-33-43.424341999,1525790023.425825478,20663498373,2018-05-08_16-34-13.465621591,1525790053.467145306,0.61,0.69,0.72,21688750590,17185233569597,58191136,41393893,40953837,54267002,16967921,7716812,13,72718,205270,0,896691,9638366,6250,0,229513,0,195611,0,32805052,31212324,31643324,948,739568
2018-05-08_16-34-13.503203520,1525790053.504701840,21769904435,2018-05-08_16-34-43.543664228,1525790083.545187300,0.58,0.68,0.72,21823055172,17267800565431,59907776,41393893,40953837,54267002,16967921,7716812,13,72718,205284,0,898622,9658274,6250,0,229539,0,195611,0,32805052,31201052,31632752,948,739576
2018-05-08_16-34-43.581380747,1525790083.582858548,21747588994,2018-05-08_16-35-13.622646795,1525790113.624171091,0.47,0.64,0.70,21960183818,17349618742633,59907796,41393893,40953837,54267002,18297196,7716812,13,72718,205299,0,900553,9678218,6250,0,229566,0,195611,0,32805052,31201800,31633016,948,739576
2018-05-08_16-35-13.660247753,1525790113.661718725,21632422372,2018-05-08_16-35-43.701631230,1525790143.703149146,0.46,0.63,0.70,22091478224,17431008081249,59907808,41393893,40953837,54267002,18297196,7716812,13,72718,205311,0,902452,9698160,6250,0,229594,0,195611,0,32805052,31200704,31632208,948,739580
2018-05-08_16-35-43.739355871,1525790143.740841932,21607229676,2018-05-08_16-36-13.780646213,1525790173.782172584,0.50,0.62,0.69,22231253782,17512983042467,59907815,41393893,40953837,54267002,18297196,7716812,13,72718,205323,0,904375,9718029,6250,0,229623,0,195611,0,32805052,31201516,31632816,948,739584
2018-05-08_16-36-13.818239026,1525790173.819737727,20628339506,2018-05-08_16-36-43.859653606,1525790203.861176856,0.57,0.62,0.69,22359573788,17590591842727,59907815,42994657,40953837,54267002,18297196,7716812,13,72718,205336,0,906170,9738518,6250,0,229627,0,195611,0,32805052,31201240,31632280,948,739584
2018-05-08_16-36-43.897209210,1525790203.898709009,20535417876,2018-05-08_16-37-13.937750514,1525790233.939268637,0.55,0.61,0.68,22485503266,17667850366795,59907815,42994661,40953837,54267002,18297196,9298691,13,72718,205348,0,907797,9759068,6250,0,229632,0,195611,0,32805052,31201972,31632956,948,739588
2018-05-08_16-37-13.975424530,1525790233.976903559,20573961831,2018-05-08_16-37-44.016627710,1525790264.018153835,0.67,0.63,0.69,22618664808,17745872248357,59907815,42994673,40953837,54267002,18297196,9298691,13,72718,205361,0,909565,9779534,6250,0,229639,0,195611,0,32805052,31213420,31644972,948,739584
2018-05-08_16-37-44.054338639,1525790264.055836779,20527819940,2018-05-08_16-38-14.096673771,1525790294.098220764,0.68,0.64,0.68,22742969518,17823136529215,59907815,42994679,40953837,54267002,18297196,9298691,13,72718,205371,0,911308,9800087,6250,0,229642,0,195611,0,32805052,31213120,31644672,948,739584
2018-05-08_16-38-14.134263955,1525790294.135766347,21798018714,2018-05-08_16-38-44.175546933,1525790324.177074666,0.60,0.62,0.68,22881045428,17905137717697,61671706,42994679,40953837,54267002,18297196,9298691,13,72718,205382,0,913063,9820016,6250,0,229664,0,195611,0,32805052,31214160,31645148,948,739584
2018-05-08_16-38-44.213239191,1525790324.214726036,21807299892,2018-05-08_16-39-14.253602958,1525790354.255124840,0.56,0.61,0.67,23018941626,17987794949647,61671708,42994679,40953837,54267002,20037479,9298691,13,72718,205394,0,914901,9839929,6250,0,229685,0,195611,0,32805052,31213940,31645696,948,739584
2018-05-08_16-39-14.291244528,1525790354.292746899,21700410698,2018-05-08_16-39-44.331615990,1525790384.333130415,0.74,0.65,0.68,23156790784,18069510151791,61671710,42994679,40953837,54267002,20037479,9298691,13,72718,205406,0,916705,9859922,6250,0,229707,0,195611,0,32805052,31213976,31645788,948,739584
2018-05-08_16-39-44.369242488,1525790384.370760937,21760985498,2018-05-08_16-40-14.410670145,1525790414.412226461,0.92,0.70,0.70,23289413254,18151382625195,61671726,42994679,40953837,54267002,20037479,9298691,13,72718,205417,0,918514,9879876,6250,0,229729,0,195611,0,32805052,31213260,31644760,948,739596
2018-05-08_16-40-14.448409446,1525790414.449888782,21721774155,2018-05-08_16-40-44.489589519,1525790444.491097207,0.95,0.73,0.71,23427049804,18233106333845,61671728,42994679,40953837,54267002,21794422,9298691,13,72718,205428,0,920430,9899760,6250,0,229752,0,195611,0,32805052,31214264,31645588,948,739596
2018-05-08_16-40-44.527197541,1525790444.528683070,21787067833,2018-05-08_16-41-14.567561899,1525790474.569159135,0.79,0.71,0.70,23560714962,18315757833471,63370922,42994679,40953837,54267002,21794422,9298691,13,72718,205442,0,922242,9919709,6250,0,229774,0,195611,0,32805052,31214040,31646072,948,739596
2018-05-08_16-41-14.605225653,1525790474.606712649,21779268809,2018-05-08_16-41-44.645641738,1525790504.647158880,0.85,0.73,0.71,23696739672,18397697266217,63370925,42994679,40953837,54267002,21794422,9298691,13,72718,205453,0,924165,9939607,6250,0,229796,0,195611,0,32805052,31213924,31645468,948,739596
2018-05-08_16-41-44.683260167,1525790504.684763836,21662494476,2018-05-08_16-42-14.725676927,1525790534.727200803,0.64,0.70,0.70,23834898462,18479198332649,63370935,42994679,40953837,54267002,21794422,9298691,13,72718,205465,0,926057,9959516,6250,0,229820,0,195611,0,32805052,31214768,31645792,948,739596
2018-05-08_16-42-14.763211226,1525790534.764718420,20547417554,2018-05-08_16-42-44.804732045,1525790564.806265769,0.58,0.68,0.69,23965434660,18557175270327,63370935,42994681,40953837,54267002,21794422,10897443,13,72718,205479,0,927744,9980040,6250,0,229822,0,195611,0,32805052,31202136,31633724,948,739604
2018-05-08_16-42-44.842422866,1525790564.843907531,20635698371,2018-05-08_16-43-14.884596423,1525790594.886264649,0.69,0.69,0.69,24091887530,18634809274231,63370935,44570136,40953837,54267002,21794422,10897443,13,72718,205489,0,929573,10000499,6250,0,229824,0,195611,0,32805052,31201724,31633280,948,739604
2018-05-08_16-43-14.922241941,1525790594.923745660,20517184916,2018-05-08_16-43-44.962630278,1525790624.964146219,0.56,0.66,0.68,24221737864,18712006806031,63370935,44570165,40953837,54267002,21794422,10897443,13,72718,205501,0,931335,10021008,6250,0,229833,0,195611,0,32805052,31200040,31632132,948,739612
2018-05-08_16-43-45.000245169,1525790625.001749865,20587043555,2018-05-08_16-44-15.040663438,1525790655.042191470,0.55,0.64,0.68,24349157262,18790106081973,63370935,44570170,40953837,54267002,21794422,10897443,13,72718,205516,0,933112,10041508,6250,0,229837,0,195611,0,32805052,31201360,31632692,948,739612
