StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-07_19-15-47.103653795,1525713347.104991458,2018-05-07_19-15-47.107946312,1525713347.109258992,0.00,0.07,0.09,8011202700,7303712,120151,0,691,0,0,2,0,0,950,0,1680,496094,2357,0,499,0,0,0,32805052,31782900,31672724,948,172000
2018-05-07_19-16-17.142465032,1525713377.143880866,2018-05-07_19-16-17.147008337,1525713377.148343621,0.40,0.16,0.12,54770016234,47244510,779198,0,3033,0,21933,2,0,0,985,0,2886,515800,2359,0,3379,0,0,0,32805052,31770540,31660484,948,172040
2018-05-07_19-16-47.181714352,1525713407.183065185,2018-05-07_19-16-47.185989896,1525713407.187302872,0.63,0.24,0.15,91149402070,66465732,1097980,0,3718,0,129994,2,8,0,1002,0,3841,536572,2359,0,5635,0,0,0,32805052,31782036,31672480,948,172040
2018-05-07_19-17-17.220243446,1525713437.221623615,2018-05-07_19-17-17.224559746,1525713437.225867977,1.09,0.39,0.20,137343403358,105938888,1778979,0,6253,0,129994,2,10,0,1039,0,5186,556305,2359,0,8513,0,0,0,32805052,31787708,31677700,948,172032
2018-05-07_19-17-47.258946176,1525713467.260311277,2018-05-07_19-17-47.263257505,1525713467.264590718,1.14,0.46,0.23,173813626648,125034216,2253121,673,6253,0,129994,2,10,0,1054,0,6115,577081,2359,0,10783,0,0,0,32805052,31795968,31685764,948,172032
2018-05-07_19-18-17.297696769,1525713497.299055954,2018-05-07_19-18-17.302099621,1525713497.303415793,1.00,0.50,0.25,221936265074,168765896,2969322,5913,6253,976,129994,2,10,13,1184,0,7608,596330,2361,0,13806,0,0,0,32805052,31789656,31679872,948,172060
2018-05-07_19-18-47.338151540,1525713527.339518613,2018-05-07_19-18-47.342522180,1525713527.344104113,1.17,0.59,0.29,269992113202,212437038,3682100,5913,6253,8713,129994,2,10,50,1315,0,9084,615563,2361,0,16825,0,0,0,32805052,31789288,31679392,948,172060
2018-05-07_19-19-17.377432489,1525713557.378798603,2018-05-07_19-19-17.381829578,1525713557.383134016,1.30,0.68,0.33,317897193188,255967674,4393071,6965,6253,15118,129994,16,10,50,1447,0,10534,634801,2361,0,19844,0,0,0,32805052,31790708,31680460,948,172060
2018-05-07_19-19-47.416312764,1525713587.417671483,2018-05-07_19-19-47.420652867,1525713587.421961779,1.18,0.71,0.35,363243331554,294766388,5028838,12054,6253,15118,154152,51,10,50,1572,0,11853,654280,2361,0,22739,0,0,0,32805052,31778900,31668740,948,172060
2018-05-07_19-20-17.454875124,1525713617.456233630,2018-05-07_19-20-17.459265123,1525713617.460572753,1.19,0.75,0.38,399035452478,313427656,5337562,12054,7411,15118,261246,51,10,50,1685,0,12964,674784,2362,0,24980,0,0,0,32805052,31791080,31681252,948,172072
2018-05-07_19-20-47.493703881,1525713647.495071311,2018-05-07_19-20-47.498056960,1525713647.499376209,1.24,0.81,0.41,444905801182,352642448,5978826,12054,13562,15118,289569,51,10,50,1816,0,14306,694255,2362,0,27867,0,0,0,32805052,31783796,31674132,948,172072
2018-05-07_19-21-17.532385960,1525713677.533747893,2018-05-07_19-21-17.536778356,1525713677.538088362,1.15,0.83,0.43,480855482398,371375332,6288755,12054,14709,15118,451378,51,10,50,1927,0,15387,714766,2362,0,30141,0,0,0,32805052,31791104,31681504,948,172072
2018-05-07_19-21-47.571753336,1525713707.573125593,2018-05-07_19-21-47.576150394,1525713707.577475048,1.35,0.91,0.47,529248545556,415372940,7007322,12054,20851,16149,451378,51,10,50,2062,0,16815,734008,2362,0,33165,0,0,0,32805052,31790052,31680360,948,172072
2018-05-07_19-22-17.610648954,1525713737.612003123,2018-05-07_19-22-17.615040138,1525713737.616362476,1.37,0.96,0.50,577520669912,459267792,7724540,13075,20851,22058,451378,67,10,50,2195,0,18261,753237,2362,0,36195,0,0,0,32805052,31778108,31668512,948,172084
2018-05-07_19-22-47.650357178,1525713767.651726082,2018-05-07_19-22-47.654763771,1525713767.656073140,1.52,1.03,0.54,625325513884,502709866,8433311,19360,20851,23375,451378,107,10,70,2326,0,19624,772479,2362,0,39222,0,0,0,32805052,31776256,31666532,948,172084
2018-05-07_19-23-17.690063318,1525713797.691436697,2018-05-07_19-23-17.694464046,1525713797.695767334,1.60,1.11,0.58,673660915482,546645838,9149702,20578,20851,30271,451378,107,10,106,2458,0,21058,791712,2362,0,42241,0,0,0,32805052,31776772,31667048,948,172084
2018-05-07_19-23-47.729676098,1525713827.731044403,2018-05-07_19-23-47.734115418,1525713827.735774116,1.48,1.13,0.60,720107385622,586568836,9828726,27064,20851,30271,451378,107,10,106,2589,0,22419,811147,2362,0,45134,0,0,0,32805052,31767840,31657744,948,172092
2018-05-07_19-24-17.768943029,1525713857.770315290,2018-05-07_19-24-17.773370912,1525713857.774694052,1.35,1.13,0.62,755752376274,605082714,10295301,27064,21903,30271,451378,107,25,106,2705,0,23506,831666,2362,0,47381,0,0,0,32805052,31776824,31666220,948,172096
2018-05-07_19-24-47.808629965,1525713887.810006662,2018-05-07_19-24-47.813030901,1525713887.814354009,1.39,1.16,0.65,803915039296,648831542,11009829,28407,28187,30271,451378,107,68,106,2840,0,24959,850910,2362,0,50394,0,0,0,32805052,31776636,31666960,948,172096
2018-05-07_19-25-17.847799587,1525713917.849154905,2018-05-07_19-25-17.852184723,1525713917.853493436,1.49,1.21,0.68,852112457618,692622428,11725334,34485,28187,31451,451378,107,68,117,2978,0,26481,870150,2362,0,53412,0,0,0,32805052,31790384,31679880,948,172088
2018-05-07_19-25-47.887023653,1525713947.888384855,2018-05-07_19-25-47.891393381,1525713947.892697657,1.44,1.22,0.70,900537838152,736633264,12444426,34485,29303,37494,451378,107,89,150,3113,0,27863,889384,2362,0,56429,0,0,0,32805052,31789808,31680104,948,172088
2018-05-07_19-26-17.925820648,1525713977.927191649,2018-05-07_19-26-17.930212520,1525713977.931520325,1.40,1.24,0.72,946938786402,776572182,13123301,34485,35364,37494,451378,107,126,150,3244,0,29172,908828,2362,0,59328,0,0,0,32805052,31783420,31673068,948,172088
2018-05-07_19-26-47.964481537,1525714007.965840012,2018-05-07_19-26-47.968840736,1525714007.970153394,1.32,1.23,0.73,982813440660,794869048,13587568,34485,36688,37494,451378,107,126,150,3364,0,30260,929361,2362,0,61575,0,0,0,32805052,31790852,31680860,948,172088
2018-05-07_19-27-18.004264087,1525714038.005678984,2018-05-07_19-27-18.008748309,1525714038.010058804,1.52,1.29,0.77,1029209257582,834886560,14236574,34485,44883,37494,476449,107,126,150,3501,0,31707,948806,2362,0,64482,0,0,0,32805052,31781808,31671592,948,172088
2018-05-07_19-27-48.043075708,1525714068.044454440,2018-05-07_19-27-48.047474027,1525714068.048786796,1.40,1.28,0.78,1065209635760,851538466,14512161,35451,44883,37494,587748,121,126,150,3615,0,32783,969339,2362,0,66722,0,0,0,32805052,31789724,31680324,948,172088
2018-05-07_19-28-18.081806310,1525714098.083181836,2018-05-07_19-28-18.086237100,1525714098.087556879,1.39,1.28,0.80,1113133532282,895102088,15225006,40621,44883,38581,587748,151,126,150,3747,0,34145,988575,2362,0,69750,0,0,0,32805052,31790940,31680676,948,172088
