StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-08_15-16-35.279437594,1525785395.280953127,15847386173,2018-05-08_15-17-05.320629829,1525785425.322193683,0.14,0.46,1.19,9787460534,7492581330539,17451973,32124676,40953837,54267002,416342,7,13,72718,200152,0,670331,6370179,6226,0,193256,0,195611,0,32805052,31200332,31630336,948,738368
2018-05-08_15-17-05.357993357,1525785425.359493457,15989456057,2018-05-08_15-17-35.398601062,1525785455.400135298,0.22,0.45,1.17,9812350076,7552739899131,17746185,32124676,40953837,54267002,416342,7,13,72718,200163,0,671321,6392196,6226,0,193513,0,195611,0,32805052,31200848,31630572,948,738368
2018-05-08_15-17-35.436124482,1525785455.437613837,15908487545,2018-05-08_15-18-05.476652288,1525785485.478176867,0.13,0.41,1.13,9838077314,7612597450263,18045687,32124676,40953837,54267002,416342,7,13,72718,200175,0,672279,6414247,6226,0,193770,0,195611,0,32805052,31213752,31643748,948,738360
2018-05-08_15-18-05.514252602,1525785485.515769607,15949786739,2018-05-08_15-18-35.555585312,1525785515.557099177,0.14,0.38,1.10,9863042888,7673089392779,18341215,32124676,40953837,54267002,416342,7,13,72718,200188,0,673305,6436307,6226,0,194020,0,195611,0,32805052,31213908,31643608,948,738360
2018-05-08_15-18-35.593055537,1525785515.594517038,15914197459,2018-05-08_15-19-05.633549291,1525785545.635063499,0.22,0.38,1.08,9888231886,7732986775007,18640776,32124676,40953837,54267002,416342,7,13,72718,200201,0,674260,6458346,6226,0,194267,0,195611,0,32805052,31213784,31644008,948,738360
2018-05-08_15-19-05.670992801,1525785545.672482377,15927960576,2018-05-08_15-19-35.711585979,1525785575.713097091,0.42,0.41,1.06,9913592532,7792915234787,18942217,32124676,40953837,54267002,416342,7,13,72718,200212,0,675188,6480371,6226,0,194502,0,195611,0,32805052,31213848,31643844,948,738360
2018-05-08_15-19-35.749036145,1525785575.750534669,15869922642,2018-05-08_15-20-05.789637343,1525785605.791167113,0.25,0.37,1.03,9939093722,7853074538939,19244515,32124676,40953837,54267002,416342,7,13,72718,200224,0,676062,6502416,6226,0,194737,0,195611,0,32805052,31213932,31643908,948,738372
2018-05-08_15-20-05.827156282,1525785605.828651966,15812695834,2018-05-08_15-20-35.867788175,1525785635.869300906,0.48,0.41,1.02,9965705568,7912621724785,19924264,32124676,40953837,54267002,416342,7,13,72718,200235,0,676927,6524459,6226,0,194981,0,195611,0,32805052,31213788,31643256,948,738372
2018-05-08_15-20-35.905590132,1525785635.907067773,15772730225,2018-05-08_15-21-05.946554925,1525785665.948074621,0.51,0.42,1.01,9993180646,7971965440421,20249745,32124676,40953837,54267002,820425,7,13,72718,200246,0,677805,6546473,6226,0,195242,0,195611,0,32805052,31213040,31643312,948,738372
2018-05-08_15-21-05.984147618,1525785665.985633976,15963151710,2018-05-08_15-21-36.024641894,1525785696.026175784,0.37,0.40,0.98,10017971756,8032024464649,20543951,32124676,40953837,54267002,820425,7,13,72718,200259,0,678698,6568500,6226,0,195473,0,195611,0,32805052,31213188,31643116,948,738372
2018-05-08_15-21-36.062169151,1525785696.063652033,15786808797,2018-05-08_15-22-06.102560852,1525785726.104083846,0.43,0.41,0.96,10045378482,8091922407547,20861404,32124676,40953837,54267002,820425,7,13,72718,200271,0,679558,6590509,6226,0,195730,0,195611,0,32805052,31213236,31643244,948,738372
2018-05-08_15-22-06.140114413,1525785726.141605542,15799381155,2018-05-08_15-22-36.179578728,1525785756.181094315,0.51,0.43,0.95,10071693560,8151368602885,21170741,32124676,40953837,54267002,820425,7,13,72718,200282,0,680455,6612560,6226,0,195961,0,195611,0,32805052,31212464,31642700,948,738372
2018-05-08_15-22-36.217196992,1525785756.218688542,15961695886,2018-05-08_15-23-06.257671619,1525785786.259293934,0.48,0.44,0.94,10096465534,8211423465373,21465385,32124676,40953837,54267002,820425,7,13,72718,200296,0,681336,6634607,6226,0,196188,0,195611,0,32805052,31200904,31631180,948,738380
2018-05-08_15-23-06.295432593,1525785786.296916909,15790790476,2018-05-08_15-23-36.336626412,1525785816.338150592,0.35,0.41,0.92,10124456516,8271336039665,21800695,32124676,40953837,54267002,820425,7,13,72718,200309,0,682239,6656599,6226,0,196467,0,195611,0,32805052,31201228,31632040,948,738388
2018-05-08_15-23-36.374282914,1525785816.375781754,15912735412,2018-05-08_15-24-06.414571803,1525785846.416079772,0.35,0.40,0.90,10150326282,8331206530919,22102914,32124676,40953837,54267002,820425,7,13,72718,200322,0,683173,6678625,6226,0,196714,0,195611,0,32805052,31201048,31631068,948,738388
2018-05-08_15-24-06.452082877,1525785846.453583819,15969169121,2018-05-08_15-24-36.492642828,1525785876.494163644,0.40,0.41,0.88,10175116432,8391289663213,22399427,32124676,40953837,54267002,1184307,7,13,72718,200337,0,684114,6700673,6226,0,196960,0,195611,0,32805052,31201488,31631476,948,738392
2018-05-08_15-24-36.530241374,1525785876.531735017,15779622256,2018-05-08_15-25-06.566485348,1525785906.568001552,0.24,0.37,0.85,10203297814,8451160960973,23122750,32124676,40953837,54267002,1184307,7,13,72718,200351,0,685199,6722655,6226,0,197288,0,195611,0,32805052,31201528,31631276,948,738392
2018-05-08_15-25-06.604000227,1525785906.605479467,15927376222,2018-05-08_15-25-36.644588871,1525785936.646122598,0.41,0.40,0.85,10228526044,8511094796743,23421616,32124676,40953837,54267002,1184307,7,13,72718,200361,0,686162,6744699,6226,0,197545,0,195611,0,32805052,31203100,31632568,948,738392
2018-05-08_15-25-36.682142280,1525785936.683635066,15984335044,2018-05-08_15-26-06.722531897,1525785966.724035095,0.60,0.44,0.85,10253382754,8571235872317,23715413,32124676,40953837,54267002,1184307,7,13,72718,200370,0,687077,6766756,6226,0,197788,0,195611,0,32805052,31216288,31646032,948,738388
2018-05-08_15-26-06.760117086,1525785966.761607724,15891204200,2018-05-08_15-26-36.800538833,1525785996.802051010,0.53,0.45,0.84,10279575464,8631497435777,24019020,32124676,40953837,54267002,1184307,7,13,72718,200379,0,687955,6788811,6226,0,198025,0,195611,0,32805052,31214544,31644572,948,738388
2018-05-08_15-26-36.837957520,1525785996.839442123,15739994126,2018-05-08_15-27-06.877521002,1525786026.879039776,0.59,0.47,0.84,10307289262,8690747878843,24365514,32124676,40953837,54267002,1184307,7,13,72718,200387,0,688851,6810866,6226,0,198291,0,195611,0,32805052,31214228,31644220,948,738388
2018-05-08_15-27-06.914954392,1525786026.916437279,15748415782,2018-05-08_15-27-36.955523290,1525786056.957027182,0.42,0.44,0.81,10335209780,8750003039775,24700525,32124676,40953837,54267002,1184307,7,13,72718,200394,0,689714,6832893,6226,0,198548,0,195611,0,32805052,31214928,31644936,948,738388
2018-05-08_15-27-36.992972883,1525786056.994460240,15756220726,2018-05-08_15-28-07.033514193,1525786087.035028583,0.38,0.43,0.80,10362793850,8809718898067,25025473,32124676,40953837,54267002,1184307,7,13,72718,200404,0,690587,6854937,6226,0,198795,0,195611,0,32805052,31213280,31643824,948,738388
2018-05-08_15-28-07.071182333,1525786087.072669854,15928357697,2018-05-08_15-28-37.111738258,1525786117.113237451,0.44,0.44,0.79,10388941568,8869713030791,25331408,32124676,40953837,54267002,1567571,7,13,72718,200414,0,691559,6876969,6226,0,199068,0,195611,0,32805052,31215076,31645000,948,738388
2018-05-08_15-28-37.149211632,1525786117.150724096,15693030214,2018-05-08_15-29-07.190655475,1525786147.192170060,0.39,0.43,0.77,10416749958,8928759555961,26053023,32124676,40953837,54267002,1567571,7,13,72718,200424,0,692502,6899008,6226,0,199346,0,195611,0,32805052,31214616,31644604,948,738388
2018-05-08_15-29-07.228104441,1525786147.229604633,15961992032,2018-05-08_15-29-37.268605948,1525786177.270177665,0.24,0.38,0.75,10441922572,8988812767249,26351175,32124676,40953837,54267002,1567571,7,13,72718,200460,0,693556,6920942,6226,0,199619,0,195611,0,32805052,31210060,31640068,948,738388
2018-05-08_15-29-37.306067169,1525786177.307560484,15774230087,2018-05-08_15-30-07.346352091,1525786207.347838015,0.26,0.38,0.74,10469250834,9048667215227,26668465,32124676,40953837,54267002,1567571,7,13,72718,200481,0,694495,6942941,6227,0,199893,0,195611,0,32805052,31208928,31639212,948,738392
2018-05-08_15-30-07.383704630,1525786207.385178856,15925356854,2018-05-08_15-30-37.423622990,1525786237.425138663,0.29,0.37,0.72,10494098584,9108584463785,27309673,32124676,40953837,54267002,1567571,7,13,72718,200568,0,695711,6964685,6227,0,200201,0,195611,0,32805052,31212008,31642564,948,738396
2018-05-08_15-30-37.461026868,1525786237.462506863,15755726205,2018-05-08_15-31-07.499544187,1525786267.501121325,0.46,0.40,0.72,10521416542,9167870617377,27633287,32124676,40953837,54267002,1966554,7,13,72718,200579,0,696594,6986717,6227,0,200446,0,195611,0,32805052,31200000,31629724,948,738404
2018-05-08_15-31-07.537642419,1525786267.539159104,15756113428,2018-05-08_15-31-37.577600297,1525786297.579117317,0.61,0.45,0.72,10548887652,9227652549139,27954927,32124676,40953837,54267002,1966554,7,13,72718,200590,0,697506,7008737,6227,0,200715,0,195611,0,32805052,31200888,31631188,948,738408
2018-05-08_15-31-37.615120729,1525786297.616597895,15739211051,2018-05-08_15-32-07.655635831,1525786327.657179447,0.37,0.40,0.70,10576745002,9286871790831,28293961,32124676,40953837,54267002,1966554,7,13,72718,200600,0,698513,7030775,6227,0,201027,0,195611,0,32805052,31199828,31630064,948,738408
2018-05-08_15-32-07.693211057,1525786327.694699140,15982680358,2018-05-08_15-32-37.733566934,1525786357.735119574,0.41,0.41,0.69,10601712688,9347004443265,28590640,32124676,40953837,54267002,1966554,7,13,72718,200609,0,699461,7052834,6227,0,201274,0,195611,0,32805052,31202828,31632572,948,738408
2018-05-08_15-32-37.771064789,1525786357.772533307,15763089602,2018-05-08_15-33-07.811648697,1525786387.813232877,0.23,0.37,0.67,10629491318,9406803710947,28918562,32124676,40953837,54267002,1966554,7,13,72718,200621,0,700320,7074874,6227,0,201518,0,195611,0,32805052,31202820,31632868,948,738412
2018-05-08_15-33-07.849315789,1525786387.850828059,15778658418,2018-05-08_15-33-37.889595345,1525786417.891108492,0.26,0.36,0.66,10656647356,9466180265319,29238032,32124676,40953837,54267002,1966554,7,13,72718,200630,0,701209,7096918,6227,0,201783,0,195611,0,32805052,31214660,31644704,948,738412
2018-05-08_15-33-37.927116416,1525786417.928601066,15879044019,2018-05-08_15-34-07.962552369,1525786447.964063013,0.16,0.33,0.64,10682349506,9525924995223,29539108,32124676,40953837,54267002,1966554,7,13,72718,200638,0,702144,7118984,6227,0,202032,0,195611,0,32805052,31215932,31645412,948,738404
2018-05-08_15-34-08.000022961,1525786448.001505420,15779412478,2018-05-08_15-34-38.040538409,1525786478.042050407,0.32,0.34,0.63,10709961800,9585753362979,30243991,32124676,40953837,54267002,1966554,7,13,72718,200649,0,703156,7141025,6227,0,202311,0,195611,0,32805052,31214656,31644624,948,738404
2018-05-08_15-34-38.078022149,1525786478.079502990,15774333862,2018-05-08_15-35-08.119571281,1525786508.121155836,0.19,0.31,0.61,10737838926,9645155119011,30577348,32124676,40953837,54267002,2374435,7,13,72718,200660,0,704077,7163061,6227,0,202583,0,195611,0,32805052,31215988,31646028,948,738404
2018-05-08_15-35-08.157221766,1525786508.158740641,15793066107,2018-05-08_15-35-38.198684309,1525786538.200196919,0.39,0.35,0.61,10765136980,9704576750551,30898548,32124676,40953837,54267002,2374435,7,13,72718,200669,0,704957,7185097,6227,0,202843,0,195611,0,32805052,31214616,31644912,948,738404
2018-05-08_15-35-38.236205385,1525786538.237691124,15760640021,2018-05-08_15-36-08.276510623,1525786568.278007609,0.38,0.34,0.60,10792889434,9763877028279,31228066,32124676,40953837,54267002,2374435,7,13,72718,200677,0,705797,7207131,6227,0,203107,0,195611,0,32805052,31215144,31645144,948,738404
