StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-02_09-50-03.876392406,1525247403.877764360,2018-05-02_09-50-03.880786175,1525247403.882096143,0.17,0.27,0.14,5975823368,2555646,2,0,0,0,0,3,70751,0,928,0,1640,182586,2508,0,187,0,0,0,32805052,31850256,31741484,948,174488
2018-05-02_09-50-33.915902237,1525247433.917270604,2018-05-02_09-50-33.920225662,1525247433.921539384,0.50,0.34,0.16,62131677558,24298752,3,0,0,0,0,313,642659,0,946,0,2964,203600,2508,0,1852,0,0,0,32805052,31851768,31743020,948,174492
2018-05-02_09-51-03.954926666,1525247463.956342679,2018-05-02_09-51-03.959395662,1525247463.960696818,0.63,0.38,0.18,122373124822,51040998,1460,3,0,2079,25110,70752,1114073,12038,967,0,4373,224368,2508,0,3473,0,0,0,32805052,31846608,31737860,948,174492
2018-05-02_09-51-33.993730556,1525247493.995340708,2018-05-02_09-51-33.998413160,1525247493.999713366,0.77,0.44,0.21,179738968956,70711404,1460,8,0,2079,25110,508259,1114477,65587,986,0,5711,245375,2508,0,5129,0,0,0,32805052,31845476,31736128,948,174492
2018-05-02_09-52-04.033437012,1525247524.034846202,2018-05-02_09-52-04.037916835,1525247524.039230342,0.86,0.50,0.24,237169280758,90950130,1754,9,0,2079,101946,509322,1115080,509268,1010,0,7039,266374,2508,0,6792,0,0,0,32805052,31853592,31744604,948,174492
2018-05-02_09-52-34.073322047,1525247554.074963571,2018-05-02_09-52-34.078817641,1525247554.080400706,0.92,0.54,0.26,294855256686,112876956,1754,9,49711,2079,635334,509325,1115369,509268,1031,0,8434,287288,2508,0,8405,0,0,0,32805052,31844104,31734544,948,174492
2018-05-02_09-53-04.131788986,1525247584.133178809,2018-05-02_09-53-04.136200166,1525247584.137513853,0.87,0.57,0.28,382007578868,150976542,1754,78107,197831,2079,708642,1027623,1115369,509268,1060,0,11137,306045,2508,0,8904,0,0,0,32805052,31851156,31742180,948,174492
2018-05-02_09-53-34.171088056,1525247614.172508691,2018-05-02_09-53-34.175865557,1525247614.177167384,1.07,0.64,0.31,441341921866,173524428,1754,534915,197859,68626,762988,1027624,1115369,509268,1180,0,12856,326561,2508,0,10355,0,0,0,32805052,31845452,31737088,948,174492
2018-05-02_09-54-04.209765494,1525247644.211113420,2018-05-02_09-54-04.214076439,1525247644.215383657,1.04,0.68,0.33,498094830388,197672934,60167,534915,197859,642558,762988,1027627,1115369,509268,1314,0,14491,347251,2508,0,11878,0,0,0,32805052,31842340,31733560,948,174492
2018-05-02_09-54-34.248113294,1525247674.249540696,2018-05-02_09-54-34.252597971,1525247674.253915770,1.03,0.71,0.35,553873696548,220083540,576047,534916,197859,642558,762988,1027627,1115369,573978,1445,0,16126,367939,2508,0,13404,0,0,0,32805052,31844928,31735924,948,174492
2018-05-02_09-55-04.287084190,1525247704.288452903,2018-05-02_09-55-04.291484037,1525247704.292792361,1.07,0.75,0.38,610931444600,240510726,576047,534918,197859,642558,827999,1027627,1115369,1027355,1563,0,17607,388648,2508,0,15084,0,0,0,32805052,31831976,31722924,948,174500
2018-05-02_09-55-34.327505744,1525247734.328862850,2018-05-02_09-55-34.331976156,1525247734.333314514,1.04,0.78,0.40,665986486438,264060972,576047,534919,197859,642558,1408963,1027627,1176502,1027355,1684,0,19083,409357,2508,0,16764,0,0,0,32805052,31830656,31721976,948,174504
