StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-10_20-30-38.258678716,1525977038.261611972,36.558817,2018-05-10_20-31-08.514422334,1525977068.517297661,1.00,0.97,0.95,76548770,175195537458,,,,864925,106,15811,33779846,1764,0,76,880,0,0,7707080,7130348,7083080,2108,216616
2018-05-10_20-31-08.556227460,1525977068.558694440,36.493255,2018-05-10_20-31-38.805220369,1525977098.807788102,1.00,0.98,0.95,76549914,175195538790,,,,867939,106,15817,33788929,1764,0,76,880,0,0,7707080,7130856,7083588,2108,216616
2018-05-10_20-31-38.846623339,1525977098.849200968,36.562081,2018-05-10_20-32-09.095363777,1525977129.097945644,1.00,0.98,0.95,76551058,175195540122,,,,870963,106,15827,33798004,1764,0,76,880,0,0,7707080,7131132,7083600,2108,216616
2018-05-10_20-32-09.136541918,1525977129.139004605,36.555530,2018-05-10_20-32-39.384758863,1525977159.387218140,1.00,0.98,0.95,76552202,175195541454,,,,873994,106,15848,33807058,1764,0,76,881,0,0,7707080,7131048,7083788,2108,216624
2018-05-10_20-32-39.427353244,1525977159.429832850,36.555540,2018-05-10_20-33-09.693388016,1525977189.696639452,1.00,0.98,0.95,76553346,175195542726,,,,877016,106,15857,33816145,1764,0,76,881,0,0,7707080,7130724,7083468,2108,216628
2018-05-10_20-33-09.743315308,1525977189.745978771,36.555513,2018-05-10_20-33-39.998511841,1525977220.001091514,1.00,0.99,0.95,76554490,175195544058,,,,880039,106,15879,33825206,1764,0,76,881,0,0,7707080,7130944,7083540,2108,216628
2018-05-10_20-33-40.041498049,1525977220.043918263,36.522748,2018-05-10_20-34-10.290130474,1525977250.292704084,1.00,0.99,0.95,76555634,175195545390,,,,883057,106,15886,33834287,1764,0,76,881,0,0,7707080,7143592,7096628,2108,216620
2018-05-10_20-34-10.331690925,1525977250.334144821,36.526033,2018-05-10_20-34-40.580447149,1525977280.583027149,1.00,0.99,0.95,76556778,175195546722,,,,886074,106,15891,33843371,1764,0,77,883,0,0,7707080,7144208,7096692,2108,216620
2018-05-10_20-34-40.622018539,1525977280.624557629,36.562094,2018-05-10_20-35-10.870531291,1525977310.873162767,1.00,0.99,0.95,76557922,175195548054,,,,889095,106,15897,33852455,1764,0,77,883,0,0,7707080,7144204,7096672,2108,216620
2018-05-10_20-35-10.914084471,1525977310.916559879,36.558824,2018-05-10_20-35-41.164382357,1525977341.167015590,1.00,0.99,0.95,76559066,175195549386,,,,892117,106,15902,33861540,1764,0,77,884,0,0,7707080,7143904,7096356,2108,216620
