StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-09_13-16-53.870177244,1525864613.873166668,23675021599,2018-05-09_13-17-23.916919055,1525864643.918995578,0.60,0.58,0.52,22082643962,21198990301902,,,,6036,6,352682,3394261,1025,0,8334,181,0,0,7707424,7219840,7132436,948,150528
2018-05-09_13-17-23.950830779,1525864643.952928315,24317672470,2018-05-09_13-17-54.017090739,1525864674.019817028,0.71,0.61,0.53,22190722628,21290735755410,,,,6052,6,354360,3403245,1025,0,8355,181,0,0,7707424,7219580,7132464,948,150528
2018-05-09_13-17-54.061600941,1525864674.063899814,23650140854,2018-05-09_13-18-24.110166075,1525864704.112381083,0.70,0.61,0.54,22296472154,21379962251120,,,,6068,6,355930,3412247,1025,0,8386,181,0,0,7707424,7220128,7132764,948,150532
2018-05-09_13-18-24.145857002,1525864704.147941300,23746680107,2018-05-09_13-18-54.189386374,1525864734.191567702,0.61,0.60,0.53,22401201440,21469550310520,,,,6081,6,357456,3421301,1025,0,8404,182,0,0,7707424,7232048,7144884,948,150524
2018-05-09_13-18-54.223399236,1525864734.225654588,23696773166,2018-05-09_13-19-24.268594468,1525864764.270799320,0.55,0.59,0.53,22506478046,21558951521584,,,,6095,6,358952,3430376,1025,0,8422,182,0,0,7707424,7232448,7145328,948,150524
2018-05-09_13-19-24.303103633,1525864764.305604754,23695137556,2018-05-09_13-19-54.348323739,1525864794.350395906,0.40,0.55,0.52,22612346372,21648346535166,,,,6107,6,360325,3439408,1025,0,8439,183,0,0,7707424,7233040,7145940,948,150524
2018-05-09_13-19-54.382543715,1525864794.384554528,24373960644,2018-05-09_13-20-24.427970290,1525864824.430103842,0.41,0.54,0.52,22721352878,21740300595704,,,,6126,6,361950,3448417,1025,0,8457,183,0,0,7707424,7232784,7145680,948,150532
2018-05-09_13-20-24.462021235,1525864824.464022768,23730215136,2018-05-09_13-20-54.507843147,1525864854.509894390,0.44,0.54,0.52,22826587544,21829827076038,,,,6145,6,363461,3457449,1025,0,8484,183,0,0,7707424,7232672,7145272,948,150540
2018-05-09_13-20-54.542701155,1525864854.544768253,23697828420,2018-05-09_13-21-24.602445571,1525864884.605264131,0.53,0.55,0.52,22931056250,21919232506462,,,,6159,6,364928,3466524,1025,0,8498,183,0,0,7707424,7233056,7146120,948,150540
2018-05-09_13-21-24.644115604,1525864884.646262360,24496444238,2018-05-09_13-21-54.700196453,1525864914.702494024,0.60,0.56,0.53,23041632596,22011651641806,,,,6172,6,366517,3475491,1025,0,8509,184,0,0,7707424,7233344,7146056,948,150540
