StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-09_15-27-15.437423304,1525872435.439473256,22585814108,2018-05-09_15-27-45.492925872,1525872465.495412185,0.55,0.59,0.59,45662441490,43136378542672,,,,10369,6,736100,5774906,1052,0,14150,344,0,0,7707424,7208464,7126992,948,161048
2018-05-09_15-27-45.530333756,1525872465.532446353,22432112432,2018-05-09_15-28-15.575821392,1525872495.577985262,0.58,0.60,0.59,45763225896,43220982455594,,,,10383,6,737557,5784019,1052,0,14167,344,0,0,7707424,7208824,7127356,948,161048
2018-05-09_15-28-15.610956045,1525872495.613007023,22439916193,2018-05-09_15-28-45.655475749,1525872525.657637850,0.43,0.56,0.58,45868089522,43305614841528,,,,10394,6,739009,5793095,1052,0,14181,345,0,0,7707424,7208512,7127048,948,161048
2018-05-09_15-28-45.690925231,1525872525.693043931,22953172710,2018-05-09_15-29-15.735047128,1525872555.737249206,0.34,0.52,0.56,45975596388,43392182743398,,,,10409,6,740490,5802182,1052,0,14198,345,0,0,7707424,7208792,7127332,948,161048
2018-05-09_15-29-15.769344312,1525872555.771464071,22431680512,2018-05-09_15-29-45.813785576,1525872585.815964509,0.41,0.52,0.56,46076976834,43476784415298,,,,10421,6,742072,5811245,1052,0,14212,345,0,0,7707424,7209404,7127940,948,161048
2018-05-09_15-29-45.848933305,1525872585.851039662,22418292216,2018-05-09_15-30-15.896152245,1525872615.898388844,0.58,0.55,0.57,46180328280,43561335337198,,,,10458,6,743625,5820275,1052,0,14254,346,0,0,7707424,7208748,7127584,948,161056
2018-05-09_15-30-15.932103720,1525872615.934155056,22921682541,2018-05-09_15-30-45.996517380,1525872645.999347955,0.47,0.53,0.57,46283351406,43647787237340,,,,10470,6,745123,5829388,1052,0,14293,346,0,0,7707424,7209320,7127596,948,161056
2018-05-09_15-30-46.038652334,1525872646.041107000,22650376600,2018-05-09_15-31-16.089013803,1525872676.091390969,0.41,0.51,0.56,46392858252,43733213577526,,,,10484,6,746670,5838387,1052,0,14332,346,0,0,7707424,7209300,7128196,948,161056
2018-05-09_15-31-16.124966638,1525872676.127010392,22428080667,2018-05-09_15-31-46.168375268,1525872706.170560218,0.53,0.52,0.56,46497799578,43817799430930,,,,10504,6,748132,5847469,1053,0,14365,347,0,0,7707424,7209136,7127868,948,161056
2018-05-09_15-31-46.203002107,1525872706.205089134,22948674185,2018-05-09_15-32-16.246972029,1525872736.249161512,0.44,0.50,0.56,46600605384,43904350593506,,,,10525,6,749729,5856539,1053,0,14380,347,0,0,7707424,7204472,7123012,948,161060
2018-05-09_15-32-16.281391935,1525872736.283470656,22458146010,2018-05-09_15-32-46.325223439,1525872766.327401479,0.46,0.50,0.55,46703830174,43989050472284,,,,10545,6,751178,5865622,1053,0,14404,347,0,0,7707424,7204512,7123060,948,161064
2018-05-09_15-32-46.359440624,1525872766.361509799,22424162121,2018-05-09_15-33-16.405668570,1525872796.408071954,0.50,0.50,0.55,46807592680,44073622220902,,,,10557,6,752645,5874721,1053,0,14436,347,0,0,7707424,7204800,7123544,948,161068
2018-05-09_15-33-16.441508810,1525872796.443744676,22808251917,2018-05-09_15-33-46.492349905,1525872826.494856696,0.52,0.50,0.55,46910766886,44159642412802,,,,10579,6,754252,5883750,1053,0,14459,598,0,0,7707424,7204484,7123228,948,161068
2018-05-09_15-33-46.529560518,1525872826.531679284,22392927534,2018-05-09_15-34-16.575717671,1525872856.578016424,0.63,0.54,0.56,47015182432,44244096446090,,,,10596,6,755645,5892818,1053,0,14475,598,0,0,7707424,7204680,7122940,948,161072
2018-05-09_15-34-16.610107888,1525872856.612236012,22396582569,2018-05-09_15-34-46.654978875,1525872886.657087017,0.59,0.53,0.56,47115739798,44328565770886,,,,10616,6,757150,5901905,1053,0,14500,599,0,0,7707424,7203448,7121804,948,161072
2018-05-09_15-34-46.689211768,1525872886.691282542,22470436150,2018-05-09_15-35-16.733187922,1525872916.735325550,0.58,0.53,0.56,47220203464,44413312972150,,,,10628,6,758566,5911001,1053,0,14517,599,0,0,7707424,7216796,7135324,948,161356
2018-05-09_15-35-16.767514689,1525872916.769598094,22499484451,2018-05-09_15-35-46.812782506,1525872946.815006632,0.66,0.56,0.57,47321574370,44498169847938,,,,10640,6,759971,5920122,1053,0,14529,599,0,0,7707424,7217172,7135864,948,161356
2018-05-09_15-35-46.847351552,1525872946.849408146,22950049588,2018-05-09_15-36-16.907302795,1525872976.909659791,0.59,0.55,0.57,47428105996,44584726545130,,,,10655,6,761454,5929204,1053,0,14543,600,0,0,7707424,7217568,7136256,948,161356
2018-05-09_15-36-16.948457716,1525872976.950937600,22466126885,2018-05-09_15-36-47.007333287,1525873007.009734262,0.53,0.55,0.56,47530319002,44669458191770,,,,10668,6,762898,5938321,1053,0,14553,600,0,0,7707424,7217720,7136408,948,161356
2018-05-09_15-36-47.045004749,1525873007.047120416,22603823195,2018-05-09_15-37-17.090889766,1525873037.093018962,0.65,0.57,0.57,47638757068,44754708815654,,,,10680,6,764389,5947321,1053,0,14565,600,0,0,7707424,7217344,7135952,948,161356
2018-05-09_15-37-17.126430880,1525873037.128559350,22934815017,2018-05-09_15-37-47.170367680,1525873067.172466499,0.58,0.57,0.57,47745908134,44841207775476,,,,10696,6,765998,5956366,1053,0,14574,601,0,0,7707424,7217576,7136284,948,161356
2018-05-09_15-37-47.204552484,1525873067.206588583,22661478265,2018-05-09_15-38-17.249125773,1525873097.251317012,0.54,0.56,0.57,47855629180,44926675505928,,,,10708,6,767556,5965355,1053,0,14585,602,0,0,7707424,7217108,7135828,948,161356
