StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-15_21-33-51.958081228,1526412831.959853699,2018-05-15_21-33-51.963773413,1526412831.965496683,0.07,0.88,1.36,3434,64,5,0,0,0,0,8,0,0,513535,0,389106,4422245,6107,0,81,0,511140,0,32804244,13932580,14377796,2116,755216
2018-05-15_21-34-22.009589112,1526412862.011371339,2018-05-15_21-34-22.015373040,1526412862.017106169,0.44,0.89,1.35,3434,64,5,0,0,0,0,8,0,0,516379,0,389373,4443153,6109,0,81,0,513980,0,32804244,13932840,14378328,2116,755220
2018-05-15_21-34-52.061165403,1526412892.062931963,2018-05-15_21-34-52.066784631,1526412892.068493138,1.05,1.00,1.37,3434,64,5,0,0,0,0,8,0,0,519974,0,391789,4461145,6114,0,81,0,517573,0,32804244,13932916,14378404,2116,755220
2018-05-15_21-35-22.112381442,1526412922.114151642,2018-05-15_21-35-22.118045108,1526412922.119781742,1.43,1.09,1.39,3434,64,5,0,0,0,0,8,0,0,523409,0,394368,4479135,6115,0,81,0,521004,0,32804244,13933000,14378488,2116,755220
2018-05-15_21-35-52.163968619,1526412952.165759545,2018-05-15_21-35-52.169676391,1526412952.171432921,1.60,1.16,1.41,3434,64,5,0,0,0,0,8,0,0,526962,0,396820,4497132,6117,0,82,0,524554,0,32804244,13932252,14378000,2116,755220
2018-05-15_21-36-22.215314494,1526412982.217082688,2018-05-15_21-36-22.220966826,1526412982.222803458,1.76,1.24,1.42,3434,64,5,0,0,0,0,8,0,0,530528,0,399200,4515191,6119,0,82,0,528114,0,32804244,13932660,14378408,2116,755220
2018-05-15_21-36-52.267164557,1526413012.269172990,2018-05-15_21-36-52.273304212,1526413012.275124410,1.46,1.22,1.41,3434,64,5,0,0,0,0,8,0,0,533351,0,399422,4536160,6121,0,82,0,530934,0,32804244,13932208,14377956,2116,755220
2018-05-15_21-37-22.320406880,1526413042.322442879,2018-05-15_21-37-22.326437413,1526413042.328194925,1.61,1.28,1.42,3434,64,5,0,0,0,0,8,0,0,535059,0,401972,4555672,6124,0,82,0,532635,0,32804244,13932796,14378284,2116,755220
2018-05-15_21-37-52.372412205,1526413072.374177172,2018-05-15_21-37-52.378089198,1526413072.379864679,1.54,1.30,1.42,3434,64,5,0,0,0,0,8,0,0,536747,0,404519,4575233,6127,0,82,0,534320,0,32804244,13932028,14377952,2116,755224
2018-05-15_21-38-22.423748650,1526413102.425630088,2018-05-15_21-38-22.429689712,1526413102.431454495,1.33,1.27,1.41,3434,64,5,0,0,0,0,8,0,0,538352,0,405963,4596194,6134,0,83,0,535918,0,32804244,13919796,14365292,2116,755232
2018-05-15_21-38-52.476359733,1526413132.478328629,2018-05-15_21-38-52.482265284,1526413132.484033864,1.32,1.28,1.41,3434,64,5,0,0,0,0,8,0,0,540103,0,408476,4615734,6138,0,83,0,537667,0,32804244,13919900,14365396,2116,755232
2018-05-15_21-39-22.528358190,1526413162.530413740,2018-05-15_21-39-22.534608773,1526413162.536392330,1.21,1.25,1.39,3434,64,5,0,0,0,0,8,0,0,541849,0,411019,4635266,6138,0,83,0,539405,0,32804244,13918588,14364108,2116,755240
2018-05-15_21-39-52.580944364,1526413192.582846688,2018-05-15_21-39-52.586819246,1526413192.588544251,1.08,1.21,1.38,3434,64,5,0,0,0,0,8,0,0,543545,0,413531,4654845,6143,0,83,0,541095,0,32804244,13916932,14362452,2116,755240
2018-05-15_21-40-22.633410683,1526413222.635411446,2018-05-15_21-40-22.639560291,1526413222.641409608,1.18,1.22,1.38,3434,64,5,0,0,0,0,8,0,0,545320,0,416048,4674368,6149,0,84,0,542865,0,32804244,13918200,14363732,2116,755252
2018-05-15_21-40-52.685673783,1526413252.687480273,2018-05-15_21-40-52.691437803,1526413252.693176754,1.11,1.20,1.37,3434,64,5,0,0,0,0,8,0,0,546961,0,417446,4695342,6154,0,84,0,544500,0,32804244,13919080,14364876,2116,755260
2018-05-15_21-41-22.737472593,1526413282.739265578,2018-05-15_21-41-22.743185210,1526413282.744918291,1.41,1.26,1.38,3434,64,5,0,0,0,0,8,0,0,549594,0,420655,4713439,6157,0,84,0,547129,0,32804244,13932100,14377636,2116,755252
2018-05-15_21-41-52.789262132,1526413312.791193831,2018-05-15_21-41-52.795074569,1526413312.796791433,1.64,1.33,1.40,3434,64,5,0,0,0,0,8,0,0,552219,0,423883,4731538,6162,0,85,0,549749,0,32804244,13933928,14379092,2116,755252
2018-05-15_21-42-22.841430068,1526413342.843483803,2018-05-15_21-42-22.847972262,1526413342.849932074,1.39,1.30,1.39,3434,64,5,0,0,0,0,8,0,0,555045,0,424080,4752536,6165,0,85,0,552570,0,32804244,13932336,14377876,2116,755256
2018-05-15_21-42-52.895399431,1526413372.897169345,2018-05-15_21-42-52.901017393,1526413372.902758134,1.58,1.35,1.40,3434,64,5,0,0,0,0,8,0,0,557559,0,427394,4770662,6167,0,85,0,555080,0,32804244,13932660,14377936,2116,755256
2018-05-15_21-43-22.947810539,1526413402.949579025,2018-05-15_21-43-22.953441212,1526413402.955152853,1.64,1.38,1.41,3434,64,5,0,0,0,0,8,0,0,559983,0,430766,4788803,6169,0,85,0,557500,0,32804244,13932988,14378528,2116,755256
2018-05-15_21-43-52.998724415,1526413433.000468492,2018-05-15_21-43-53.004289441,1526413433.006002287,1.73,1.43,1.43,3434,64,5,0,0,0,0,8,0,0,562016,0,434452,4806955,6171,0,85,0,559529,0,32804244,13932788,14378068,2116,755260
2018-05-15_21-44-23.049699395,1526413463.051469060,2018-05-15_21-44-23.055337693,1526413463.057064573,1.78,1.47,1.44,3434,64,5,0,0,0,0,8,0,0,564535,0,437749,4825084,6172,0,85,0,562042,0,32804244,13933140,14378164,2116,755260
2018-05-15_21-44-53.101730852,1526413493.103482394,2018-05-15_21-44-53.107310696,1526413493.109037856,1.47,1.42,1.42,3434,64,5,0,0,0,0,8,0,0,567358,0,437958,4846069,6175,0,85,0,564862,0,32804244,13932412,14377956,2116,755260
2018-05-15_21-45-23.152892133,1526413523.154653226,2018-05-15_21-45-23.158526415,1526413523.160249918,1.63,1.46,1.44,3434,64,5,0,0,0,0,8,0,0,569897,0,441227,4864227,6177,0,85,0,567396,0,32804244,13932772,14378052,2116,755260
2018-05-15_21-45-53.204258190,1526413553.206352904,2018-05-15_21-45-53.210376686,1526413553.212098451,1.38,1.42,1.42,3434,64,5,0,0,0,0,8,0,0,572737,0,441483,4885142,6182,0,85,0,570233,0,32804244,13932892,14378184,2116,755268
