StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-16_08-55-44.498375507,1526453744.500166477,2018-05-16_08-55-44.504103023,1526453744.505854653,0.36,1.09,1.43,3434,64,5,0,0,0,0,8,0,0,1650952,6,1256976,35094052,9265,0,526,0,1506167,0,32804244,13815564,14315260,2116,814928
2018-05-16_08-56-14.549455594,1526453774.551236068,2018-05-16_08-56-14.555174430,1526453774.556937005,0.76,1.12,1.43,3434,64,5,0,0,0,0,8,0,0,1652694,6,1259492,35113502,9267,0,526,0,1507906,0,32804244,13815488,14315456,2116,814936
2018-05-16_08-56-44.600448731,1526453804.602245240,2018-05-16_08-56-44.606156577,1526453804.607898516,1.25,1.20,1.44,3434,64,5,0,0,0,0,8,0,0,1656045,6,1262158,35131487,9272,0,526,0,1511253,0,32804244,13813160,14313132,2116,814940
2018-05-16_08-57-14.651458652,1526453834.653233241,2018-05-16_08-57-14.657104766,1526453834.658848588,1.52,1.28,1.46,3434,64,5,0,0,0,0,8,0,0,1659236,6,1264976,35149482,9273,0,526,0,1514440,0,32804244,13815156,14314864,2116,814940
2018-05-16_08-57-44.702346637,1526453864.704140235,2018-05-16_08-57-44.708045130,1526453864.709796942,1.70,1.35,1.48,3434,64,5,0,0,0,0,8,0,0,1662448,6,1267647,35167609,9276,0,526,0,1517647,0,32804244,13814460,14314168,2116,814940
2018-05-16_08-58-14.753605071,1526453894.755445490,2018-05-16_08-58-14.759441537,1526453894.761187998,1.42,1.31,1.47,3434,64,5,0,0,0,0,8,0,0,1665298,6,1267977,35188444,9278,0,527,0,1520493,0,32804244,13802760,14302760,2116,814956
2018-05-16_08-58-44.805054628,1526453924.806949470,2018-05-16_08-58-44.810945330,1526453924.812680838,1.57,1.36,1.48,3434,64,5,0,0,0,0,8,0,0,1668643,6,1270665,35206418,9280,0,527,0,1523834,0,32804244,13802604,14302612,2116,814964
2018-05-16_08-59-14.856544795,1526453954.858371293,2018-05-16_08-59-14.862440466,1526453954.864229398,1.66,1.41,1.49,3434,64,5,0,0,0,0,8,0,0,1671688,6,1273516,35224528,9283,0,527,0,1526873,0,32804244,13801416,14301440,2116,814980
2018-05-16_08-59-44.908152192,1526453984.909958378,2018-05-16_08-59-44.913905160,1526453984.915614606,1.40,1.37,1.47,3434,64,5,0,0,0,0,8,0,0,1674557,6,1273815,35245376,9287,0,527,0,1529736,0,32804244,13801200,14301236,2116,814992
2018-05-16_09-00-14.959474139,1526454014.961271845,2018-05-16_09-00-14.965228165,1526454014.966964253,1.64,1.43,1.49,3434,64,5,0,0,0,0,8,0,0,1678014,6,1276400,35263340,9289,0,528,0,1533186,0,32804244,13800448,14300564,2116,815016
2018-05-16_09-00-45.013110883,1526454045.015151940,2018-05-16_09-00-45.019347568,1526454045.021099305,1.83,1.50,1.51,3434,64,5,0,0,0,0,8,0,0,1681237,6,1279196,35281326,9297,0,528,0,1536405,0,32804244,13800804,14300608,2116,815024
2018-05-16_09-01-15.064834886,1526454075.066628749,2018-05-16_09-01-15.070561729,1526454075.072300974,1.82,1.53,1.52,3434,64,5,0,0,0,0,8,0,0,1684453,6,1282009,35299306,9299,0,528,0,1539615,0,32804244,13813340,14313420,2116,815032
2018-05-16_09-01-45.115882216,1526454105.117662812,2018-05-16_09-01-45.121540203,1526454105.123282044,1.81,1.56,1.53,3434,64,5,0,0,0,0,8,0,0,1687632,6,1284722,35317420,9306,0,528,0,1542791,0,32804244,13813452,14313532,2116,815032
2018-05-16_09-02-15.166739208,1526454135.168505766,2018-05-16_09-02-15.172350437,1526454135.174084315,1.57,1.52,1.52,3434,64,5,0,0,0,0,8,0,0,1690480,6,1285009,35338299,9310,0,529,0,1545635,0,32804244,13814068,14314152,2116,815036
2018-05-16_09-02-45.217545294,1526454165.219311806,2018-05-16_09-02-45.223182353,1526454165.224924692,1.74,1.57,1.53,3434,64,5,0,0,0,0,8,0,0,1693654,6,1287842,35356301,9310,0,529,0,1548805,0,32804244,13813852,14313936,2116,815036
2018-05-16_09-03-15.268439002,1526454195.270202646,2018-05-16_09-03-15.274070291,1526454195.275803641,1.76,1.59,1.54,3434,64,5,0,0,0,0,8,0,0,1696818,6,1290615,35374366,9314,0,529,0,1551964,0,32804244,13815016,14315012,2116,815044
2018-05-16_09-03-45.319275471,1526454225.321054727,2018-05-16_09-03-45.324927977,1526454225.326664374,1.38,1.52,1.52,3434,64,5,0,0,0,0,8,0,0,1699668,6,1290880,35395266,9317,0,529,0,1554812,0,32804244,13814964,14315060,2116,815048
2018-05-16_09-04-15.370053484,1526454255.371827524,2018-05-16_09-04-15.375686251,1526454255.377426394,1.63,1.56,1.54,3434,64,5,0,0,0,0,8,0,0,1703116,6,1293448,35413259,9318,0,529,0,1558255,0,32804244,13813912,14314012,2116,815052
2018-05-16_09-04-45.421697621,1526454285.423509522,2018-05-16_09-04-45.427412845,1526454285.429159016,1.77,1.61,1.55,3434,64,5,0,0,0,0,8,0,0,1706504,6,1296071,35431251,9322,0,529,0,1561639,0,32804244,13813804,14313908,2116,815056
2018-05-16_09-05-15.472759918,1526454315.474604970,2018-05-16_09-05-15.478517470,1526454315.480247521,1.81,1.63,1.56,3434,64,5,0,0,0,0,8,0,0,1710014,6,1298578,35449239,9322,0,529,0,1565145,0,32804244,13814520,14314624,2116,815056
2018-05-16_09-05-45.524031858,1526454345.525889975,2018-05-16_09-05-45.529743210,1526454345.531453437,1.88,1.66,1.57,3434,64,5,0,0,0,0,8,0,0,1713602,6,1300941,35467299,9323,0,530,0,1568730,0,32804244,13815016,14314860,2116,815056
2018-05-16_09-06-15.575041211,1526454375.576934338,2018-05-16_09-06-15.580906596,1526454375.582647732,1.54,1.60,1.56,3434,64,5,0,0,0,0,8,0,0,1716463,6,1301173,35488222,9325,0,530,0,1571584,0,32804244,13801592,14301712,2116,815076
2018-05-16_09-06-45.626396097,1526454405.628161772,2018-05-16_09-06-45.632000508,1526454405.633718083,1.72,1.64,1.57,3434,64,5,0,0,0,0,8,0,0,1720020,6,1303639,35506201,9327,0,530,0,1575137,0,32804244,13801988,14302112,2116,815080
2018-05-16_09-07-15.677920483,1526454435.679720758,2018-05-16_09-07-15.683656391,1526454435.685408436,1.78,1.66,1.58,3434,64,5,0,0,0,0,8,0,0,1723660,6,1305977,35524220,9332,0,531,0,1578770,0,32804244,13800992,14301124,2116,815088
2018-05-16_09-07-45.729213742,1526454465.731049711,2018-05-16_09-07-45.735071957,1526454465.736817135,1.47,1.59,1.56,3434,64,5,0,0,0,0,8,0,0,1726508,6,1306200,35545165,9335,0,531,0,1581611,0,32804244,13801400,14301544,2116,815100
2018-05-16_09-08-15.781142133,1526454495.782931355,2018-05-16_09-08-15.786805836,1526454495.788556691,1.63,1.62,1.57,3434,64,5,0,0,0,0,8,0,0,1730212,6,1308540,35563126,9338,0,531,0,1585312,0,32804244,13801704,14301852,2116,815104
2018-05-16_09-08-45.832454492,1526454525.834391178,2018-05-16_09-08-45.838456884,1526454525.840208837,1.77,1.65,1.59,3434,64,5,0,0,0,0,8,0,0,1733692,6,1311082,35581104,9342,0,531,0,1588786,0,32804244,13799092,14298992,2116,815120
2018-05-16_09-09-15.884131878,1526454555.885951414,2018-05-16_09-09-15.889893496,1526454555.891624218,1.81,1.67,1.60,3434,64,5,0,0,0,0,8,0,0,1737298,6,1313493,35599093,9346,0,532,0,1592387,0,32804244,13813304,14313472,2116,815120
