StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-14_21-23-40.014250436,1526325820.016194417,23098546020,2018-05-14_21-24-10.057258217,1526325850.059157942,0.44,0.88,0.80,8907781710,12338825224994,19199620,18094705,15190035,17346703,2048019,3070074,1856658,3000327,97413,6,530353,72787142,2571,0,65978,0,0,0,32804244,31562868,31456052,2116,186644
2018-05-14_21-24-10.103959538,1526325850.105843367,23317109712,2018-05-14_21-24-40.147208939,1526325880.149136786,0.59,0.87,0.80,8971203924,12426517861118,19199620,18890960,15190035,17346703,2048019,3070074,1856658,3000327,97433,6,532039,72807270,2571,0,65984,0,0,0,32804244,31563740,31457008,2116,186644
2018-05-14_21-24-40.194388064,1526325880.196288776,23367973609,2018-05-14_21-25-10.238247018,1526325910.240168809,0.75,0.88,0.81,9038007834,12515125657078,19199620,18890960,15964558,17346703,2048019,3070074,1856658,3000327,97451,6,533711,72827393,2571,0,65994,0,0,0,32804244,31550808,31444340,2116,186652
2018-05-14_21-25-10.285786375,1526325910.287701110,19138952393,2018-05-14_21-25-40.328361988,1526325940.330296563,0.78,0.88,0.81,9096827680,12587106154518,19199620,18890960,15964560,17346703,2048019,3070074,1856658,3000327,97469,6,535575,72847061,2571,0,66004,0,0,0,32804244,31551340,31444868,2116,186656
2018-05-14_21-25-40.375504480,1526325940.377429018,19733197577,2018-05-14_21-26-10.419334396,1526325970.421265887,0.72,0.86,0.80,9153650470,12661370801088,19893124,18890960,15964560,17346703,2048019,3070074,1856658,3000327,97485,6,537346,72866789,2571,0,66021,0,0,0,32804244,31551028,31444840,2116,186656
2018-05-14_21-26-10.466519003,1526325970.468406610,18528082213,2018-05-14_21-26-40.509282586,1526326000.511209641,0.70,0.84,0.80,9209202604,12731164751016,19893346,18890960,15964560,17346703,2048019,3070074,1856658,3000327,97503,6,538975,72886442,2571,0,66041,0,0,0,32804244,31549864,31443692,2116,186660
2018-05-14_21-26-40.556842325,1526326000.558764274,18416599785,2018-05-14_21-27-10.601418241,1526326030.603366348,0.75,0.84,0.80,9262584754,12801017690798,19893346,18890965,15964560,17346703,2048019,3070074,1856658,3000327,97521,6,540696,72906089,2571,0,66058,0,0,0,32804244,31551612,31444852,2116,186660
2018-05-14_21-27-10.648504014,1526326030.650401062,18691082964,2018-05-14_21-27-40.692346451,1526326060.694268062,0.57,0.79,0.78,9316908408,12871306494274,19893346,19534036,15964560,17346703,2048019,3070074,1856658,3000327,97536,6,542295,72925754,2571,0,66066,0,0,0,32804244,31550676,31443932,2116,186660
2018-05-14_21-27-40.739672867,1526326060.741579758,15911916583,2018-05-14_21-28-10.784381756,1526326090.786336949,0.60,0.78,0.78,9362496254,12931655706216,19893346,19534036,15964560,17346853,2048019,3070074,1856658,3000327,97553,6,544435,72945899,2571,0,66076,0,0,0,32804244,31563020,31457072,2116,186656
2018-05-14_21-28-10.831530251,1526326090.833434017,15623973602,2018-05-14_21-28-40.872296233,1526326120.874228593,0.62,0.77,0.77,9403576452,12990456889158,19893346,19534036,15964560,17876447,2048019,3070074,1856658,3000327,97570,6,546590,72966051,2571,0,66080,0,0,0,32804244,31562164,31456428,2116,186656
2018-05-14_21-28-40.919295329,1526326120.921199050,16890884052,2018-05-14_21-29-10.965322993,1526326150.967256521,0.83,0.80,0.78,9446510794,13054012678402,20506141,19534036,15964560,17876447,2048019,3070074,1856658,3000327,97586,6,548934,72985603,2571,0,66095,0,0,0,32804244,31563680,31456952,2116,186656
