StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-11_22-01-28.741679867,1526068888.743467100,2018-05-11_22-01-28.747891590,1526068888.749871607,0.17,0.59,0.97,9411155274,5078834841372,17633622,39905087,34910801,16663214,17619666,16039587,18492451,17984981,179967,0,489759,5982405,4983,0,115415,0,176591,0,32804244,29348800,29749540,2116,711076
2018-05-11_22-01-58.797529926,1526068918.799668670,2018-05-11_22-01-58.804430195,1526068918.806416404,0.71,0.68,0.99,9485888080,5126907199908,17633623,39907493,36360426,16663384,17619666,16039587,18492451,17984981,181441,0,491599,6001769,4988,0,116649,0,178062,0,32804244,29334304,29735144,2116,711088
2018-05-11_22-02-28.855928304,1526068948.858145545,2018-05-11_22-02-28.862616349,1526068948.864688258,0.83,0.71,0.99,9585468374,5180032046798,17633623,40337074,37849561,16663590,17619666,16039587,18492451,18048870,183143,0,493615,6020582,4992,0,117832,0,179762,0,32804244,29331088,29731920,2116,711088
2018-05-11_22-02-58.915102660,1526068978.917419098,2018-05-11_22-02-58.921977353,1526068978.924012060,1.22,0.81,1.01,9682849948,5233133561716,17633692,40783671,37849578,16663657,17680951,16039587,18492451,19475032,184819,0,495679,6039384,4994,0,118950,0,181435,0,32804244,29330188,29731012,2116,711088
2018-05-11_22-03-28.974224439,1526069008.976224115,2018-05-11_22-03-28.980902885,1526069008.983025695,1.35,0.88,1.03,9777727138,5285622380296,17633969,41275407,37855524,16663770,19083224,16039587,18492451,19475032,186461,0,497747,6058218,4997,0,120105,0,183076,0,32804244,29330536,29731368,2116,711088
2018-05-11_22-03-59.031390675,1526069039.033563716,2018-05-11_22-03-59.037976722,1526069039.039957847,1.35,0.92,1.04,9868565992,5333053044256,17634233,42721882,37855786,16663803,19143397,16039587,18492451,19475032,187965,0,499599,6077531,4999,0,121355,0,184578,0,32804244,29327136,29727968,2116,711088
2018-05-11_22-04-29.088979342,1526069069.091139432,2018-05-11_22-04-29.095335694,1526069069.097236871,1.27,0.95,1.05,9965931630,5385438279834,17634442,43210514,37857154,16663818,20590468,16039587,18492451,19475032,189613,0,501666,6096333,5001,0,122516,0,186223,0,32804244,29328164,29728912,2116,711088
2018-05-11_22-04-59.146133659,1526069099.148017532,2018-05-11_22-04-59.152234699,1526069099.154577059,1.25,0.98,1.05,10055758324,5433148499052,17634537,44561553,37919820,16664086,20590468,16039587,18492451,19475032,191100,0,503518,6115653,5003,0,123771,0,187708,0,32804244,29326456,29726996,2116,711088
2018-05-11_22-05-29.205239226,1526069129.207444486,2018-05-11_22-05-29.211844290,1526069129.213910140,1.20,1.00,1.06,10150619526,5484367310156,17634772,44804166,39351738,16664306,20590468,16039587,18492451,19532318,192686,0,505486,6134705,5004,0,125016,0,189290,0,32804244,29314428,29715224,2116,711096
2018-05-11_22-05-59.264510084,1526069159.266640557,2018-05-11_22-05-59.271176866,1526069159.273089340,1.24,1.03,1.06,10235096908,5529918736158,17635434,44861908,39681507,16665188,20590468,16039587,18492451,20830691,194109,0,507689,6153795,5008,0,125950,0,190709,0,32804244,29310492,29711028,2116,711100
