StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-11_17-56-23.561358345,1526054183.563542989,2018-05-11_17-56-23.568187432,1526054183.570090868,0.37,0.28,0.20,2568390,1341226986,11,10371,3285,0,0,51424,0,0,2745,0,3209,725094,4933,0,42,0,1747,0,32804244,29584100,30016356,2116,742824
2018-05-11_17-56-53.620378136,1526054213.622820375,2018-05-11_17-56-53.627425103,1526054213.629402172,0.75,0.38,0.23,86181132,55321697758,611,414892,47922,561,0,1212368,0,0,4234,0,5188,744113,4934,0,1215,0,3233,0,32804244,29581584,30013572,2116,742828
2018-05-11_17-57-23.681677927,1526054243.683638136,2018-05-11_17-57-23.688177347,1526054243.690008737,0.99,0.47,0.27,140823698,109876976368,1126,797882,184489,1015,0,2015364,0,0,5648,0,7119,763301,4938,0,2395,0,4642,0,32804244,29581960,30013692,2116,742828
2018-05-11_17-57-53.738142370,1526054273.739919599,2018-05-11_17-57-53.744426882,1526054273.746336251,1.17,0.57,0.31,213296920,150527228210,2107,1093671,1280346,2192,0,2015364,0,0,6872,0,9254,782735,4940,0,3325,0,5860,0,32804244,29571016,30002996,2116,742836
2018-05-11_17-58-23.793794053,1526054303.795759068,2018-05-11_17-58-23.800169016,1526054303.802105054,1.28,0.66,0.34,241694558,168024623358,3443,1563001,1344310,5867,0,2015364,15054,0,7466,0,11799,803011,4945,0,3757,0,6449,0,32804244,29568840,30001124,2116,743372
2018-05-11_17-58-53.850636663,1526054333.852684506,2018-05-11_17-58-53.857388276,1526054333.859245272,1.04,0.66,0.35,274394276,185873541536,4219,1651345,1403457,7200,0,2015364,516989,0,8075,0,14405,823189,4951,0,4146,0,7050,0,32804244,29567360,29999820,2116,743404
2018-05-11_17-59-23.909405523,1526054363.911450725,2018-05-11_17-59-23.915825514,1526054363.917778868,1.22,0.74,0.39,306853290,203890153546,5615,1699789,1512659,9452,0,2015364,1001502,0,8671,0,16998,843387,4953,0,4547,0,7640,0,32804244,29565416,29998252,2116,743408
2018-05-11_17-59-53.968357109,1526054393.970293007,2018-05-11_17-59-53.974527986,1526054393.976561341,1.21,0.78,0.42,335100912,221319793882,16842,2216759,1524287,9657,0,2015364,1001502,0,9225,0,19515,863728,4953,0,5006,0,8191,0,32804244,29567120,29999860,2116,743408
2018-05-11_18-00-24.025742287,1526054424.027720928,2018-05-11_18-00-24.032592194,1526054424.034570670,1.43,0.88,0.46,362456374,239184690938,400454,2362645,1546274,10034,0,2015364,1001502,13915,9846,0,22106,883903,4960,0,5426,0,8806,0,32804244,29566236,29998712,2116,743444
2018-05-11_18-00-54.084906987,1526054454.087027509,2018-05-11_18-00-54.091686686,1526054454.093804354,1.32,0.91,0.48,395178876,257078596948,400799,2498012,1559357,10559,0,2015364,1001502,517586,10441,0,24719,904088,4964,0,5828,0,9396,0,32804244,29579712,30012236,2116,743436
2018-05-11_18-01-24.143632552,1526054484.145639495,2018-05-11_18-01-24.150311722,1526054484.152234656,1.35,0.95,0.51,427846786,275046907028,410607,2632602,1574178,12112,0,2015364,1001502,1010018,11010,0,27496,924275,4970,0,6216,0,9959,0,32804244,29579900,30012852,2116,743488
2018-05-11_18-01-54.201138239,1526054514.203244436,2018-05-11_18-01-54.207929273,1526054514.209940768,1.47,1.02,0.55,451880008,293272747406,747410,2801657,1579943,25427,0,2015364,1001502,1010018,11848,0,30344,944514,4974,0,6646,0,10793,0,32804244,29579428,30012092,2116,743492
2018-05-11_18-02-24.259665850,1526054544.261795051,2018-05-11_18-02-24.266132451,1526054544.268244446,1.42,1.05,0.57,484713166,311534761156,748331,2951660,1600021,519499,6722,2015364,1001502,1010018,12512,0,32943,964673,4976,0,7085,0,11448,0,32804244,29578124,30011040,2116,743492
2018-05-11_18-02-54.316485755,1526054574.318513565,2018-05-11_18-02-54.322917471,1526054574.324858935,1.46,1.09,0.60,504893076,329851977112,750090,2996008,1721402,523223,321433,2015364,1001502,1010018,13066,0,35534,984981,4981,0,7481,0,11998,0,32804244,29576288,30009416,2116,743492
2018-05-11_18-03-24.374861996,1526054604.376848477,2018-05-11_18-03-24.381351071,1526054604.383419117,1.45,1.13,0.63,527961946,347761256256,751149,3026099,1850578,537272,644275,2015364,1001502,1010018,13662,0,38137,1005243,4983,0,7872,0,12591,0,32804244,29577328,30009976,2116,743492
2018-05-11_18-03-54.432725858,1526054634.434687980,2018-05-11_18-03-54.438880212,1526054634.440815391,1.38,1.15,0.65,560260512,365629152010,751554,3049833,2002318,1032882,644275,2015364,1001502,1010018,14324,0,40739,1025403,4984,0,8312,0,13249,0,32804244,29577708,30010016,2116,743496
2018-05-11_18-04-24.489998207,1526054664.492044677,2018-05-11_18-04-24.496595998,1526054664.498531068,1.48,1.20,0.68,588409062,382902196908,751690,3570361,2006418,1033201,644275,2015364,1012331,1010018,14913,0,43262,1045750,4986,0,8775,0,13835,0,32804244,29576008,30009240,2116,743496
2018-05-11_18-04-54.545831150,1526054694.548014310,2018-05-11_18-04-54.552546754,1526054694.554516189,1.29,1.18,0.69,620766188,401116960426,751915,3712018,2016576,1033696,644275,2015364,1518126,1010018,15525,0,45876,1065969,4986,0,9177,0,14444,0,32804244,29575032,30007684,2116,743496
2018-05-11_18-05-24.605601036,1526054724.607638548,2018-05-11_18-05-24.611963384,1526054724.613941091,1.29,1.19,0.71,653349234,418961689058,752249,3864638,2020531,1034331,644275,2015364,2010781,1010018,16143,0,48482,1086159,4991,0,9582,0,15060,0,32804244,29577032,30010000,2116,743688
2018-05-11_18-05-54.662881096,1526054754.665044940,2018-05-11_18-05-54.669770235,1526054754.671892128,1.39,1.22,0.74,679835576,436850256950,752452,4259161,2181215,1035057,644275,2015364,2010781,1010018,16745,0,51076,1106406,4992,0,9981,0,15657,0,32804244,29562656,29995532,2116,743696
2018-05-11_18-06-24.720244845,1526054784.722349596,2018-05-11_18-06-24.726662973,1526054784.728621859,1.31,1.22,0.75,713195646,454886829758,752700,4329341,2689642,1035773,644275,2021660,2010781,1010018,17324,0,53598,1126718,4992,0,10423,0,16233,0,32804244,29562304,29995412,2116,743696
2018-05-11_18-06-54.779051502,1526054814.781145434,2018-05-11_18-06-54.785646177,1526054814.787805851,1.31,1.23,0.77,736706692,472802794010,752836,4458939,2723191,1035912,644275,2360201,2010781,1010018,17908,0,56253,1146961,4997,0,10825,0,16810,0,32804244,29558940,29991848,2116,743704
2018-05-11_18-07-24.838586755,1526054844.840556744,2018-05-11_18-07-24.845317990,1526054844.847341380,1.31,1.24,0.79,762662090,490704618880,752881,4500275,2853708,1036002,644275,2729469,2010781,1010018,18495,0,58907,1167200,5001,0,11236,0,17393,0,32804244,29559352,29992496,2116,743708
2018-05-11_18-07-54.897080724,1526054874.899133157,2018-05-11_18-07-54.903666798,1526054874.905758202,1.27,1.23,0.80,795812304,508551529894,759620,4607044,3362448,1036224,644275,2729469,2010781,1010018,19082,0,61523,1187474,5012,0,11664,0,17977,0,32804244,29558224,29991984,2116,744620
2018-05-11_18-08-24.957191074,1526054904.959341728,2018-05-11_18-08-24.964147088,1526054904.966177953,1.16,1.21,0.81,823475158,526463693396,1155999,4684384,3466131,1036375,644275,2729469,2010781,1018291,19695,0,64173,1207646,5038,0,12093,0,18585,0,32804244,29551808,29992140,2116,751468
2018-05-11_18-08-55.016330586,1526054935.018551470,2018-05-11_18-08-55.023124900,1526054935.025119843,1.09,1.19,0.81,856417820,544378271042,1156320,4732134,3593815,1036573,644275,2729469,2010781,1522981,20304,0,66845,1227837,5043,0,12485,0,19190,0,32804244,29563800,30004740,2116,751464
2018-05-11_18-09-25.074965406,1526054965.077215602,2018-05-11_18-09-25.081767590,1526054965.083820765,0.98,1.15,0.81,889049826,562162298802,1161844,4848702,3648446,1036742,644275,2729469,2010781,2017748,20897,0,69509,1248039,5047,0,12874,0,19781,0,32804244,29562928,30003936,2116,751540
2018-05-11_18-09-55.131596157,1526054995.133574606,2018-05-11_18-09-55.137878021,1526054995.139945212,1.06,1.16,0.82,914322280,580605625682,1531891,4884825,3807509,1045060,644275,2729469,2010781,2017748,21461,0,72156,1268296,5047,0,13299,0,20343,0,32804244,29563332,30003704,2116,751540
2018-05-11_18-10-25.190081600,1526055025.192163809,2018-05-11_18-10-25.196791676,1526055025.198784192,1.11,1.16,0.83,948170798,598804979712,1532165,4963883,3918461,1567794,648926,2729469,2010781,2017748,22104,0,74823,1288447,5050,0,13722,0,20983,0,32804244,29560976,30001808,2116,751548
2018-05-11_18-10-55.248270618,1526055055.250452345,2018-05-11_18-10-55.255088582,1526055055.257138193,1.11,1.16,0.85,973161268,617158051758,1532406,5016614,4052578,1568109,1007854,2729469,2010781,2017748,22673,0,77475,1308709,5056,0,14116,0,21548,0,32804244,29560036,30001112,2116,751584
2018-05-11_18-11-25.307988901,1526055085.310196505,2018-05-11_18-11-25.314660696,1526055085.316568326,1.08,1.14,0.85,999858554,635049875984,1532595,5037035,4209108,1574104,1391507,2729469,2010781,2017748,23266,0,80137,1328932,5064,0,14507,0,22139,0,32804244,29560848,30002188,2116,751584
2018-05-11_18-11-55.363588662,1526055115.365465461,2018-05-11_18-11-55.370251963,1526055115.372264837,1.12,1.15,0.86,1032684928,653091961260,1532746,5054027,4380736,2075215,1391507,2729469,2010781,2017748,23908,0,82809,1349089,5067,0,14936,0,22778,0,32804244,29561112,30001884,2116,751584
2018-05-11_18-12-25.423097141,1526055145.425183366,2018-05-11_18-12-25.429788624,1526055145.431868918,1.00,1.11,0.86,1058255174,670863589252,1532904,5484285,4479618,2075423,1391507,2729469,2016002,2017748,24471,0,85436,1369409,5067,0,15349,0,23338,0,32804244,29560512,30001300,2116,751584
2018-05-11_18-12-55.482674274,1526055175.484770503,2018-05-11_18-12-55.489145777,1526055175.491200236,1.00,1.10,0.87,1091363852,688738856138,1533036,5545425,4590335,2075558,1391507,2729469,2526118,2017748,25072,0,88093,1389582,5100,0,15745,0,23935,0,32804244,29553700,30001332,2116,758188
2018-05-11_18-13-25.540167446,1526055205.542085890,2018-05-11_18-13-25.546436035,1526055205.548352573,0.99,1.09,0.87,1124267410,706505350342,1533720,5693091,4615535,2076556,1391507,2729469,3029171,2017748,25683,0,90746,1409783,5104,0,16138,0,24545,0,32804244,29553556,30001584,2116,758528
2018-05-11_18-13-55.597323690,1526055235.599357981,2018-05-11_18-13-55.603589126,1526055235.605537291,1.13,1.12,0.88,1151343064,724150032622,1533766,6204845,4621949,2076808,1391507,2729469,3029171,2017748,26249,0,93332,1430135,5104,0,16593,0,25106,0,32804244,29542228,29989948,2116,758536
2018-05-11_18-14-25.655650437,1526055265.657796596,2018-05-11_18-14-25.662164858,1526055265.664096130,0.92,1.07,0.87,1184134174,741946820330,1534611,6344487,5128434,2078669,1391507,2732115,3029171,2017748,26831,0,95962,1450380,5108,0,17005,0,25685,0,32804244,29540804,29988552,2116,758568
2018-05-11_18-14-55.715857478,1526055295.717972876,2018-05-11_18-14-55.722435829,1526055295.724476740,0.97,1.07,0.88,1209002084,760205435898,1535401,6460577,5201686,2079730,1391507,3096475,3029171,2017748,27389,0,98616,1470648,5111,0,17399,0,26238,0,32804244,29535748,29984412,2116,758916
2018-05-11_18-15-25.775244354,1526055325.777509942,2018-05-11_18-15-25.782229396,1526055325.784457363,0.91,1.04,0.87,1236463594,778411716502,1535706,6547842,5308043,2080182,1391507,3495609,3029171,2017748,27944,0,101277,1490900,5119,0,17785,0,26788,0,32804244,29535356,29983748,2116,759256
2018-05-11_18-15-55.833843009,1526055355.835834202,2018-05-11_18-15-55.840165457,1526055355.842205022,0.98,1.04,0.88,1268919210,795649244810,1538517,6577235,5839005,2080783,1391507,3495609,3029171,2017748,28528,0,103872,1511209,5122,0,18238,0,27369,0,32804244,29533020,29981736,2116,759260
2018-05-11_18-16-25.892477051,1526055385.894455509,2018-05-11_18-16-25.898851158,1526055385.900762079,1.35,1.13,0.91,1302433904,813894737014,2053911,6765123,5849136,2081319,1391507,3495609,3029171,2019427,29329,0,106896,1531388,5126,0,18669,0,28165,0,32804244,29534272,29983048,2116,759260
2018-05-11_18-16-55.949692418,1526055415.951644267,2018-05-11_18-16-55.956162486,1526055415.958178906,1.27,1.13,0.92,1327893430,832120337068,2055250,6925096,5878067,2083158,1391507,3495609,3029171,2392035,29902,0,109543,1551662,5129,0,19067,0,28734,0,32804244,29541024,29989584,2116,759336
2018-05-11_18-17-26.008226408,1526055446.010433326,2018-05-11_18-17-26.015060698,1526055446.017098641,1.22,1.14,0.93,1354765052,849991720270,2056957,7096252,5886685,2084012,1391507,3495609,3029171,2783772,30514,0,112204,1571895,5130,0,19458,0,29343,0,32804244,29540516,29989108,2116,759336
2018-05-11_18-17-56.067174210,1526055476.069224623,2018-05-11_18-17-56.073850408,1526055476.075826755,1.28,1.16,0.94,1388836872,868244494430,2573175,7281547,5889118,2085006,1391507,3495609,3029171,2783772,31158,0,114866,1592062,5132,0,19890,0,29985,0,32804244,29537004,29985584,2116,759340
2018-05-11_18-18-26.124348307,1526055506.126506188,2018-05-11_18-18-26.131154603,1526055506.133108825,1.40,1.20,0.97,1414315848,886230395904,2573264,7406423,5949810,2460257,1392306,3495609,3029171,2783772,31783,0,117513,1612286,5133,0,20329,0,30608,0,32804244,29531956,29980084,2116,759340
2018-05-11_18-18-56.184093270,1526055536.186277029,2018-05-11_18-18-56.190866293,1526055536.192804265,1.38,1.22,0.98,1447429262,904116943084,2573527,7577791,5957172,2460617,1900868,3495609,3029171,2783772,32408,0,120193,1632487,5135,0,20710,0,31230,0,32804244,29530440,29979304,2116,759344
2018-05-11_18-19-26.242488434,1526055566.244499593,2018-05-11_18-19-26.248917170,1526055566.250878656,1.29,1.21,0.98,1480284820,921913855168,2574026,7649224,6061762,2461220,2406559,3495609,3029171,2783772,33029,0,122851,1652684,5137,0,21102,0,31850,0,32804244,29530580,29979704,2116,759344
2018-05-11_18-19-56.298069566,1526055596.300018093,2018-05-11_18-19-56.304223977,1526055596.306159443,1.18,1.19,0.98,1500290970,940374462998,2574671,7695812,6210687,2769179,2406559,3495609,3029171,2783772,33618,0,125506,1672966,5141,0,21526,0,32437,0,32804244,29531284,29979860,2116,759344
2018-05-11_18-20-26.353744765,1526055626.355779205,2018-05-11_18-20-26.360169451,1526055626.362190047,1.17,1.19,0.99,1533081952,958071893078,2575306,8212618,6350285,2770900,2406559,3495609,3029171,2783772,34236,0,128147,1693192,5143,0,21934,0,33053,0,32804244,29529940,29978224,2116,759348
