StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-16_07-49-13.946259114,1526449753.948012151,2018-05-16_07-49-13.951867992,1526449753.953577816,0.40,0.27,0.20,3434,64,5,0,0,0,0,8,0,0,1277337,6,971604,32568192,8839,0,477,0,1133230,0,32804244,13814976,14314164,2116,814152
2018-05-16_07-49-43.997253487,1526449783.999119738,2018-05-16_07-49-44.002977705,1526449784.004692941,0.64,0.34,0.22,3434,64,5,0,0,0,0,8,0,0,1279170,6,972835,32589141,8842,0,478,0,1135059,0,32804244,13817236,14316056,2116,814156
2018-05-16_07-50-14.048187174,1526449814.050129394,2018-05-16_07-50-14.054020154,1526449814.055750567,0.96,0.45,0.26,3434,64,5,0,0,0,0,8,0,0,1280997,6,975513,32608631,8847,0,478,0,1136879,0,32804244,13816268,14315464,2116,814164
2018-05-16_07-50-44.099019870,1526449844.100771733,2018-05-16_07-50-44.104600494,1526449844.106323834,1.10,0.53,0.30,3434,64,5,0,0,0,0,8,0,0,1282801,6,978078,32628223,8848,0,478,0,1138678,0,32804244,13817100,14316304,2116,814168
2018-05-16_07-51-14.149394342,1526449874.151136710,2018-05-16_07-51-14.154961832,1526449874.156670937,1.06,0.58,0.32,3434,64,5,0,0,0,0,8,0,0,1285645,6,978326,32649148,8851,0,478,0,1141517,0,32804244,13817128,14316332,2116,814168
2018-05-16_07-51-44.199703657,1526449904.201456684,2018-05-16_07-51-44.205304319,1526449904.207024950,1.38,0.70,0.37,3434,64,5,0,0,0,0,8,0,0,1288415,6,981471,32667231,8851,0,478,0,1144282,0,32804244,13817508,14316972,2116,814168
2018-05-16_07-52-14.250079096,1526449934.251831255,2018-05-16_07-52-14.255646522,1526449934.257368962,1.62,0.82,0.42,3434,64,5,0,0,0,0,8,0,0,1291093,6,984718,32685296,8856,0,478,0,1146954,0,32804244,13817760,14316964,2116,814168
2018-05-16_07-52-44.300406203,1526449964.302171137,2018-05-16_07-52-44.306000727,1526449964.307724142,1.77,0.94,0.47,3434,64,5,0,0,0,0,8,0,0,1293776,6,987944,32703383,8858,0,478,0,1149633,0,32804244,13817960,14317164,2116,814168
2018-05-16_07-53-14.350714794,1526449994.352467060,2018-05-16_07-53-14.356282937,1526449994.358006761,1.81,1.02,0.51,3434,64,5,0,0,0,0,8,0,0,1296491,6,991072,32721527,8860,0,479,0,1152342,0,32804244,13817956,14317160,2116,814168
2018-05-16_07-53-44.401110654,1526450024.402872558,2018-05-16_07-53-44.406681393,1526450024.408414255,1.49,1.02,0.53,3434,64,5,0,0,0,0,8,0,0,1299337,6,991322,32742446,8863,0,479,0,1155186,0,32804244,13818008,14317212,2116,814168
2018-05-16_07-54-14.452248048,1526450054.454365332,2018-05-16_07-54-14.458441230,1526450054.460221259,1.69,1.11,0.57,3434,64,5,0,0,0,0,8,0,0,1302411,6,994259,32760442,8865,0,479,0,1158253,0,32804244,13802120,14301328,2116,814176
2018-05-16_07-54-44.504406419,1526450084.506204220,2018-05-16_07-54-44.510134014,1526450084.511905824,1.76,1.18,0.61,3434,64,5,0,0,0,0,8,0,0,1305505,6,997135,32778476,8869,0,480,0,1161342,0,32804244,13801732,14301204,2116,814180
2018-05-16_07-55-14.556012995,1526450114.557921768,2018-05-16_07-55-14.562075469,1526450114.564011220,1.46,1.16,0.63,3434,64,5,0,0,0,0,8,0,0,1308345,6,997368,32799415,8875,0,480,0,1164175,0,32804244,13802764,14302244,2116,814188
2018-05-16_07-55-44.608534286,1526450144.610392363,2018-05-16_07-55-44.614462329,1526450144.616256995,1.67,1.24,0.67,3434,64,5,0,0,0,0,8,0,0,1311131,6,1000501,32817495,8879,0,480,0,1166954,0,32804244,13802480,14301704,2116,814196
2018-05-16_07-56-14.660539045,1526450174.662347932,2018-05-16_07-56-14.666284743,1526450174.668054032,1.80,1.32,0.71,3434,64,5,0,0,0,0,8,0,0,1314110,6,1003497,32835525,8881,0,481,0,1169928,0,32804244,13802576,14301804,2116,814196
2018-05-16_07-56-44.712385606,1526450204.714189472,2018-05-16_07-56-44.718135553,1526450204.719865910,1.88,1.38,0.75,3434,64,5,0,0,0,0,8,0,0,1316957,6,1006578,32853593,8887,0,481,0,1172769,0,32804244,13802304,14301532,2116,814196
2018-05-16_07-57-14.763996926,1526450234.765909532,2018-05-16_07-57-14.769750949,1526450234.771469181,1.93,1.44,0.79,3434,64,5,0,0,0,0,8,0,0,1319889,6,1009589,32871661,8892,0,481,0,1175696,0,32804244,13816256,14315480,2116,814192
2018-05-16_07-57-44.815248373,1526450264.817019244,2018-05-16_07-57-44.821096534,1526450264.822900436,1.56,1.40,0.80,3434,64,5,0,0,0,0,8,0,0,1322709,6,1009791,32892657,8898,0,481,0,1178512,0,32804244,13817200,14316096,2116,814204
2018-05-16_07-58-14.867090349,1526450294.868848845,2018-05-16_07-58-14.872669409,1526450294.874382049,1.73,1.46,0.84,3434,64,5,0,0,0,0,8,0,0,1325662,6,1012841,32910664,8899,0,482,0,1181460,0,32804244,13818004,14316980,2116,814204
2018-05-16_07-58-44.917990483,1526450324.919752147,2018-05-16_07-58-44.923547325,1526450324.925250885,1.77,1.49,0.87,3434,64,5,0,0,0,0,8,0,0,1328489,6,1015930,32928776,8903,0,482,0,1184282,0,32804244,13818032,14317280,2116,814212
2018-05-16_07-59-14.968030020,1526450354.969770144,2018-05-16_07-59-14.973555358,1526450354.975263925,1.46,1.44,0.87,3434,64,5,0,0,0,0,8,0,0,1331318,6,1016131,32949762,8908,0,482,0,1187106,0,32804244,13818628,14317880,2116,814216
2018-05-16_07-59-45.018405786,1526450385.020150432,2018-05-16_07-59-45.023945514,1526450385.025651985,1.67,1.50,0.91,3434,64,5,0,0,0,0,8,0,0,1334881,6,1018573,32967764,8914,0,482,0,1190664,0,32804244,13818220,14317472,2116,814216
2018-05-16_08-00-15.068413322,1526450415.070157543,2018-05-16_08-00-15.073971569,1526450415.075675034,1.75,1.53,0.94,3434,64,5,0,0,0,0,8,0,0,1338530,6,1020950,32985745,8915,0,483,0,1194306,0,32804244,13818204,14317468,2116,814228
2018-05-16_08-00-45.118464797,1526450445.120201046,2018-05-16_08-00-45.123992190,1526450445.125684863,1.85,1.58,0.97,3434,64,5,0,0,0,0,8,0,0,1342070,6,1023417,33003750,8916,0,483,0,1197841,0,32804244,13817844,14317112,2116,814232
2018-05-16_08-01-15.168418529,1526450475.170170682,2018-05-16_08-01-15.173996784,1526450475.175698376,1.91,1.62,1.00,3434,64,5,0,0,0,0,8,0,0,1345697,6,1025817,33021727,8921,0,483,0,1201462,0,32804244,13818448,14317720,2116,814236
2018-05-16_08-01-45.218424044,1526450505.220172826,2018-05-16_08-01-45.223965753,1526450505.225670491,1.55,1.56,1.00,3434,64,5,0,0,0,0,8,0,0,1348532,6,1026069,33042656,8924,0,483,0,1204292,0,32804244,13818328,14317612,2116,814248
2018-05-16_08-02-15.268434366,1526450535.270210238,2018-05-16_08-02-15.274063586,1526450535.275781127,1.73,1.60,1.04,3434,64,5,0,0,0,0,8,0,0,1352131,6,1028452,33060684,8925,0,484,0,1207884,0,32804244,13803496,14302792,2116,814264
2018-05-16_08-02-45.319677403,1526450565.321442635,2018-05-16_08-02-45.325254876,1526450565.326960894,1.83,1.64,1.07,3434,64,5,0,0,0,0,8,0,0,1355726,6,1030890,33078652,8927,0,484,0,1211475,0,32804244,13803404,14302708,2116,814272
2018-05-16_08-03-15.370765154,1526450595.372567670,2018-05-16_08-03-15.376480833,1526450595.378237019,1.51,1.58,1.06,3434,64,5,0,0,0,0,8,0,0,1358575,6,1031134,33099576,8928,0,485,0,1214318,0,32804244,13803036,14302348,2116,814280
2018-05-16_08-03-45.422756551,1526450625.424600868,2018-05-16_08-03-45.428613468,1526450625.430355858,1.70,1.62,1.09,3434,64,5,0,0,0,0,8,0,0,1362245,6,1033426,33117626,8934,0,485,0,1217980,0,32804244,13803236,14302560,2116,814292
2018-05-16_08-04-15.474144340,1526450655.475921656,2018-05-16_08-04-15.479814798,1526450655.481543471,1.77,1.64,1.12,3434,64,5,0,0,0,0,8,0,0,1365810,6,1035901,33135587,8940,0,485,0,1221539,0,32804244,13803292,14302628,2116,814304
2018-05-16_08-04-45.525377742,1526450685.527188046,2018-05-16_08-04-45.531197465,1526450685.532941486,1.86,1.67,1.14,3434,64,5,0,0,0,0,8,0,0,1369387,6,1038346,33153566,8945,0,486,0,1225110,0,32804244,13803324,14302672,2116,814316
2018-05-16_08-05-15.576988222,1526450715.578755072,2018-05-16_08-05-15.582579896,1526450715.584285085,1.98,1.72,1.18,3434,64,5,0,0,0,0,8,0,0,1373055,6,1040698,33171554,8946,0,486,0,1228771,0,32804244,13815844,14315192,2116,814312
2018-05-16_08-05-45.627521412,1526450745.629264886,2018-05-16_08-05-45.633070970,1526450745.634782125,1.65,1.67,1.18,3434,64,5,0,0,0,0,8,0,0,1375901,6,1040955,33192463,8953,0,486,0,1231612,0,32804244,13816800,14316412,2116,814316
2018-05-16_08-06-15.677868953,1526450775.679621499,2018-05-16_08-06-15.683438036,1526450775.685141817,1.79,1.70,1.20,3434,64,5,0,0,0,0,8,0,0,1379478,6,1043299,33210545,8957,0,487,0,1235185,0,32804244,13818176,14317528,2116,814316
2018-05-16_08-06-45.728460752,1526450805.730207319,2018-05-16_08-06-45.734034031,1526450805.735739890,1.87,1.73,1.23,3434,64,5,0,0,0,0,8,0,0,1383100,6,1045710,33228521,8958,0,487,0,1238801,0,32804244,13818324,14317684,2116,814324
