StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-16_10-03-47.465854898,1526457827.467905093,2018-05-16_10-03-47.472004178,1526457827.473756654,1.12,1.54,1.63,3434,64,5,0,0,0,0,8,0,0,2068198,6,1531673,37665770,9672,0,559,0,1922794,0,32804244,13800960,14301832,2116,815816
2018-05-16_10-04-17.517198766,1526457857.518984284,2018-05-16_10-04-17.522833785,1526457857.524559472,1.47,1.58,1.64,3434,64,5,0,0,0,0,8,0,0,2071746,6,1534149,37683753,9674,0,560,0,1926338,0,32804244,13800848,14301732,2116,815828
2018-05-16_10-04-47.568477993,1526457887.570404505,2018-05-16_10-04-47.574414059,1526457887.576160821,1.68,1.62,1.65,3434,64,5,0,0,0,0,8,0,0,2075418,6,1536502,37701733,9679,0,560,0,1930003,0,32804244,13801088,14301984,2116,815840
2018-05-16_10-05-17.620061235,1526457917.622032807,2018-05-16_10-05-17.626019819,1526457917.627766823,1.65,1.62,1.65,3434,64,5,0,0,0,0,8,0,0,2078805,6,1538358,37720498,9683,0,561,0,1933386,0,32804244,13813648,14314544,2116,815836
2018-05-16_10-05-47.671418253,1526457947.673192153,2018-05-16_10-05-47.677078339,1526457947.678825590,1.55,1.60,1.64,3434,64,5,0,0,0,0,8,0,0,2081848,6,1539127,37740702,9685,0,561,0,1936426,0,32804244,13813620,14314520,2116,815840
2018-05-16_10-06-17.722605392,1526457977.724423898,2018-05-16_10-06-17.728304468,1526457977.730046053,1.65,1.62,1.65,3434,64,5,0,0,0,0,8,0,0,2085503,6,1541487,37758692,9689,0,561,0,1940075,0,32804244,13813904,14314808,2116,815844
2018-05-16_10-06-47.773515612,1526458007.775380028,2018-05-16_10-06-47.779300823,1526458007.781047369,1.71,1.64,1.65,3434,64,5,0,0,0,0,8,0,0,2088942,6,1543301,37777448,9691,0,561,0,1943510,0,32804244,13813532,14314436,2116,815844
2018-05-16_10-07-17.824615558,1526458037.826412363,2018-05-16_10-07-17.830314270,1526458037.832055188,1.51,1.59,1.64,3434,64,5,0,0,0,0,8,0,0,2091996,6,1544021,37797690,9693,0,562,0,1946560,0,32804244,13813172,14314336,2116,815844
2018-05-16_10-07-47.875591647,1526458067.877366657,2018-05-16_10-07-47.881335767,1526458067.883108886,1.70,1.63,1.65,3434,64,5,0,0,0,0,8,0,0,2095754,6,1546278,37815690,9693,0,562,0,1950315,0,32804244,13813076,14313716,2116,815844
2018-05-16_10-08-17.926556648,1526458097.928340546,2018-05-16_10-08-17.932208979,1526458097.933943899,1.82,1.67,1.66,3434,64,5,0,0,0,0,8,0,0,2099430,6,1548618,37833682,9694,0,563,0,1953985,0,32804244,13812776,14313684,2116,815848
2018-05-16_10-08-47.977517526,1526458127.979287674,2018-05-16_10-08-47.983166670,1526458127.984917988,1.89,1.70,1.67,3434,64,5,0,0,0,0,8,0,0,2103107,6,1550951,37851683,9695,0,563,0,1957660,0,32804244,13812816,14313724,2116,815848
2018-05-16_10-09-18.028417795,1526458158.030208178,2018-05-16_10-09-18.034094943,1526458158.035834799,1.85,1.71,1.68,3434,64,5,0,0,0,0,8,0,0,2106625,6,1552720,37870408,9697,0,563,0,1961172,0,32804244,13812944,14313852,2116,815848
2018-05-16_10-09-48.079351506,1526458188.081371185,2018-05-16_10-09-48.085431104,1526458188.087168053,1.60,1.66,1.66,3434,64,5,0,0,0,0,8,0,0,2109647,6,1553509,37890611,9698,0,563,0,1964190,0,32804244,13813052,14313968,2116,815856
2018-05-16_10-10-18.130737956,1526458218.132519088,2018-05-16_10-10-18.136404385,1526458218.138144909,1.76,1.69,1.68,3434,64,5,0,0,0,0,8,0,0,2113194,6,1555996,37908576,9703,0,564,0,1967730,0,32804244,13800372,14301576,2116,815888
2018-05-16_10-10-48.181745512,1526458248.183530766,2018-05-16_10-10-48.187430770,1526458248.189178160,1.77,1.71,1.68,3434,64,5,0,0,0,0,8,0,0,2116602,6,1557893,37927275,9708,0,564,0,1971134,0,32804244,13799972,14301176,2116,815892
2018-05-16_10-11-18.232961557,1526458278.234754055,2018-05-16_10-11-18.238673998,1526458278.240431874,1.55,1.66,1.67,3434,64,5,0,0,0,0,8,0,0,2119568,6,1558677,37947537,9712,0,564,0,1974093,0,32804244,13800988,14301952,2116,815908
2018-05-16_10-11-48.284307218,1526458308.286130359,2018-05-16_10-11-48.290120467,1526458308.291865480,1.73,1.69,1.68,3434,64,5,0,0,0,0,8,0,0,2122838,6,1561422,37965526,9720,0,564,0,1977357,0,32804244,13800804,14301776,2116,815916
2018-05-16_10-12-18.336178929,1526458338.337975426,2018-05-16_10-12-18.341857894,1526458338.343587493,1.83,1.72,1.69,3434,64,5,0,0,0,0,8,0,0,2126068,6,1564216,37983511,9722,0,564,0,1980582,0,32804244,13800904,14302152,2116,815932
2018-05-16_10-12-48.387379446,1526458368.389163628,2018-05-16_10-12-48.393098346,1526458368.394953260,1.82,1.73,1.69,3434,64,5,0,0,0,0,8,0,0,2129270,6,1567031,38001499,9726,0,565,0,1983779,0,32804244,13801040,14302036,2116,815940
2018-05-16_10-13-18.438989812,1526458398.441021032,2018-05-16_10-13-18.445141562,1526458398.446898927,1.81,1.74,1.69,3434,64,5,0,0,0,0,8,0,0,2132378,6,1569253,38020182,9727,0,565,0,1986882,0,32804244,13812648,14313644,2116,815936
2018-05-16_10-13-48.490727523,1526458428.492508001,2018-05-16_10-13-48.496385530,1526458428.498128159,1.57,1.68,1.68,3434,64,5,0,0,0,0,8,0,0,2135308,6,1570025,38040491,9732,0,565,0,1989808,0,32804244,13812600,14313600,2116,815940
2018-05-16_10-14-18.542283651,1526458458.544090186,2018-05-16_10-14-18.547998488,1526458458.549752557,1.74,1.71,1.69,3434,64,5,0,0,0,0,8,0,0,2138537,6,1572832,38058460,9734,0,566,0,1993033,0,32804244,13813456,14314460,2116,815944
2018-05-16_10-14-48.593429015,1526458488.595211140,2018-05-16_10-14-48.599104058,1526458488.600852573,1.84,1.74,1.70,3434,64,5,0,0,0,0,8,0,0,2141799,6,1575581,38076454,9737,0,566,0,1996292,0,32804244,13812832,14314104,2116,815952
2018-05-16_10-15-18.644832533,1526458518.646625719,2018-05-16_10-15-18.650537021,1526458518.652287778,1.82,1.75,1.70,3434,64,5,0,0,0,0,8,0,0,2145009,6,1578383,38094448,9742,0,566,0,1999498,0,32804244,13810664,14311676,2116,815952
2018-05-16_10-15-48.695890661,1526458548.697677404,2018-05-16_10-15-48.701562584,1526458548.703303370,1.89,1.77,1.71,3434,64,5,0,0,0,0,8,0,0,2148208,6,1581195,38112447,9744,0,567,0,2002694,0,32804244,13812516,14313528,2116,815952
2018-05-16_10-16-18.746969380,1526458578.748779899,2018-05-16_10-16-18.752651996,1526458578.754404116,1.86,1.78,1.71,3434,64,5,0,0,0,0,8,0,0,2151350,6,1583418,38131095,9748,0,567,0,2005830,0,32804244,13812588,14313604,2116,815956
2018-05-16_10-16-48.798025485,1526458608.799898720,2018-05-16_10-16-48.803805356,1526458608.805534461,1.60,1.72,1.69,3434,64,5,0,0,0,0,8,0,0,2154258,6,1584179,38151445,9750,0,568,0,2008733,0,32804244,13813036,14314052,2116,815956
2018-05-16_10-17-18.849108250,1526458638.850925763,2018-05-16_10-17-18.854828944,1526458638.856564372,1.68,1.73,1.70,3434,64,5,0,0,0,0,8,0,0,2157456,6,1586999,38169441,9750,0,568,0,2011926,0,32804244,13813180,14314196,2116,815956
2018-05-16_10-17-48.900120773,1526458668.902121742,2018-05-16_10-17-48.906177961,1526458668.907931598,1.72,1.74,1.70,3434,64,5,0,0,0,0,8,0,0,2160569,6,1589298,38188042,9751,0,568,0,2015035,0,32804244,13812664,14313688,2116,815964
2018-05-16_10-18-18.951832079,1526458698.953615178,2018-05-16_10-18-18.957509403,1526458698.959251884,1.52,1.69,1.68,3434,64,5,0,0,0,0,8,0,0,2163490,6,1590052,38208381,9755,0,568,0,2017950,0,32804244,13800104,14301132,2116,815976
2018-05-16_10-18-49.002988717,1526458729.004783644,2018-05-16_10-18-49.008686391,1526458729.010429591,1.63,1.70,1.69,3434,64,5,0,0,0,0,8,0,0,2166779,6,1592794,38226357,9757,0,569,0,2021236,0,32804244,13799940,14300944,2116,815980
