StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-13_14-33-59.807447532,1526214839.809301816,36.656836,2018-05-13_14-34-30.048209526,1526214870.050075151,0.91,0.96,0.81,,,,,,155042,0,2355,1489518,2359,0,5,0,0,0,32804244,31860464,31733220,2116,136764
2018-05-13_14-34-30.079925913,1526214870.081771522,36.656834,2018-05-13_14-35-00.320318876,1526214900.322174934,0.95,0.96,0.82,,,,,,158067,0,2359,1510704,2359,0,5,0,0,0,32804244,31861112,31733228,2116,136764
2018-05-13_14-35-00.352221963,1526214900.354104816,36.656835,2018-05-13_14-35-30.593136859,1526214930.595051864,0.97,0.96,0.82,,,,,,161092,0,2366,1531887,2359,0,5,0,0,0,32804244,31860708,31733496,2116,136768
2018-05-13_14-35-30.625120533,1526214930.626998572,36.656831,2018-05-13_14-36-00.866110287,1526214960.867982595,0.98,0.97,0.83,,,,,,164117,0,2371,1553072,2359,0,5,0,0,0,32804244,31873680,31745872,2116,136760
2018-05-13_14-36-00.897945858,1526214960.899797640,36.656835,2018-05-13_14-36-31.138515056,1526214991.140371517,0.99,0.97,0.83,,,,,,167140,0,2374,1574260,2359,0,5,0,0,0,32804244,31873068,31745032,2116,136760
2018-05-13_14-36-31.170305083,1526214991.172143551,36.656834,2018-05-13_14-37-01.410768087,1526215021.412617778,0.99,0.97,0.84,,,,,,170164,0,2379,1595446,2359,0,5,0,0,0,32804244,31873364,31745340,2116,136760
2018-05-13_14-37-01.442644578,1526215021.444501626,36.656835,2018-05-13_14-37-31.683005300,1526215051.684891820,1.00,0.98,0.85,,,,,,173187,0,2383,1616634,2359,0,5,0,0,0,32804244,31873296,31745816,2116,136760
2018-05-13_14-37-31.714778520,1526215051.716617530,36.656837,2018-05-13_14-38-01.954922266,1526215081.956807655,1.00,0.98,0.85,,,,,,176210,0,2388,1637820,2359,0,5,0,0,0,32804244,31873472,31745708,2116,136760
2018-05-13_14-38-01.986699557,1526215081.988530746,36.656837,2018-05-13_14-38-32.226904327,1526215112.228935732,1.00,0.98,0.86,,,,,,179234,0,2394,1659005,2359,0,5,0,0,0,32804244,31873744,31745472,2116,136760
2018-05-13_14-38-32.258142946,1526215112.260017113,36.656838,2018-05-13_14-39-02.498719243,1526215142.500560208,1.00,0.98,0.86,,,,,,182258,0,2397,1680193,2359,0,5,0,0,0,32804244,31873772,31745744,2116,136764
2018-05-13_14-39-02.530466648,1526215142.532328072,36.656835,2018-05-13_14-39-32.771153406,1526215172.772994714,1.00,0.99,0.87,,,,,,185282,0,2402,1701380,2359,0,5,0,0,0,32804244,31871816,31744316,2116,136764
2018-05-13_14-39-32.802936078,1526215172.804799807,36.656838,2018-05-13_14-40-03.043110668,1526215203.044986168,1.00,0.99,0.87,,,,,,188307,0,2406,1722565,2359,0,5,0,0,0,32804244,31871888,31744328,2116,136764
2018-05-13_14-40-03.075041255,1526215203.076881467,36.656836,2018-05-13_14-40-33.315538383,1526215233.317392604,1.00,0.99,0.87,,,,,,191331,0,2411,1743751,2359,0,5,0,0,0,32804244,31873292,31744924,2116,136772
2018-05-13_14-40-33.347259295,1526215233.349107949,36.656836,2018-05-13_14-41-03.587517122,1526215263.589383221,1.00,0.99,0.88,,,,,,194355,0,2417,1764934,2359,0,5,0,0,0,32804244,31860368,31732912,2116,136784
2018-05-13_14-41-03.619466196,1526215263.621313315,36.656837,2018-05-13_14-41-33.860083554,1526215293.861975355,1.00,0.99,0.88,,,,,,197381,0,2424,1786116,2359,0,5,0,0,0,32804244,31859980,31732224,2116,136784
2018-05-13_14-41-33.891968316,1526215293.893817899,36.656837,2018-05-13_14-42-04.132728284,1526215324.134596383,1.00,0.99,0.88,,,,,,200405,0,2428,1807303,2359,0,5,0,0,0,32804244,31860632,31732856,2116,136788
2018-05-13_14-42-04.164235696,1526215324.166086076,36.656835,2018-05-13_14-42-34.405010033,1526215354.406881467,1.00,0.99,0.88,,,,,,203431,0,2436,1828484,2359,0,5,0,0,0,32804244,31861724,31733600,2116,136788
2018-05-13_14-42-34.436916890,1526215354.438766042,36.656833,2018-05-13_14-43-04.677338896,1526215384.679206433,1.00,0.99,0.89,,,,,,206457,0,2442,1849666,2359,0,5,0,0,0,32804244,31861164,31733368,2116,136792
2018-05-13_14-43-04.709147834,1526215384.710999617,36.656834,2018-05-13_14-43-34.949409568,1526215414.951271794,1.00,0.99,0.89,,,,,,209481,0,2447,1870852,2359,0,5,0,0,0,32804244,31861008,31733000,2116,136792
2018-05-13_14-43-34.981208530,1526215414.983064054,36.656831,2018-05-13_14-44-05.221754282,1526215445.223639575,1.00,0.99,0.89,,,,,,212505,0,2451,1892039,2359,0,5,0,0,0,32804244,31874300,31746488,2116,136784
2018-05-13_14-44-05.253598487,1526215445.255440737,36.656837,2018-05-13_14-44-35.494226862,1526215475.496094821,1.00,0.99,0.90,,,,,,215529,0,2457,1913225,2359,0,5,0,0,0,32804244,31873348,31745792,2116,136784
2018-05-13_14-44-35.525943200,1526215475.527789657,36.656837,2018-05-13_14-45-05.766301033,1526215505.768167221,1.07,1.00,0.90,,,,,,218552,0,2460,1934412,2359,0,5,0,0,0,32804244,31873968,31745980,2116,136784
2018-05-13_14-45-05.798037149,1526215505.799907024,36.656835,2018-05-13_14-45-36.038565370,1526215536.040440832,1.04,1.00,0.91,,,,,,221576,0,2464,1955598,2359,0,5,0,0,0,32804244,31873896,31746168,2116,136784
2018-05-13_14-45-36.070281753,1526215536.072154784,36.656837,2018-05-13_14-46-06.310551104,1526215566.312426188,1.03,1.00,0.91,,,,,,224600,0,2468,1976785,2359,0,5,0,0,0,32804244,31873104,31745648,2116,136784
2018-05-13_14-46-06.342373493,1526215566.344202036,36.656837,2018-05-13_14-46-36.582562287,1526215596.584400072,1.02,1.00,0.91,,,,,,227624,0,2473,1997971,2359,0,5,0,0,0,32804244,31873036,31745308,2116,136784
2018-05-13_14-46-36.614326171,1526215596.616171725,36.656831,2018-05-13_14-47-06.854663816,1526215626.856503698,1.06,1.02,0.92,,,,,,230647,0,2477,2019158,2359,0,5,0,0,0,32804244,31874064,31745980,2116,136784
2018-05-13_14-47-06.886371152,1526215626.888213204,36.656835,2018-05-13_14-47-37.126723827,1526215657.128599597,1.04,1.01,0.92,,,,,,233670,0,2483,2040344,2359,0,5,0,0,0,32804244,31873628,31745840,2116,136784
2018-05-13_14-47-37.158408738,1526215657.160248650,36.656837,2018-05-13_14-48-07.398508936,1526215687.400379204,1.02,1.01,0.93,,,,,,236694,0,2488,2061531,2359,0,5,0,0,0,32804244,31873144,31745428,2116,136784
2018-05-13_14-48-07.430168114,1526215687.432023685,36.656837,2018-05-13_14-48-37.670553413,1526215717.672410010,1.01,1.01,0.93,,,,,,239717,0,2493,2082717,2359,0,5,0,0,0,32804244,31873228,31745196,2116,136788
2018-05-13_14-48-37.702163561,1526215717.704032508,36.656831,2018-05-13_14-49-07.942925768,1526215747.944817400,0.93,1.00,0.93,,,,,,242742,0,2499,2103900,2359,0,5,0,0,0,32804244,31860948,31732944,2116,136800
2018-05-13_14-49-07.975228208,1526215747.977080192,36.656834,2018-05-13_14-49-38.216025169,1526215778.217879960,0.96,1.00,0.93,,,,,,245769,0,2506,2125081,2359,0,5,0,0,0,32804244,31860148,31732460,2116,136804
2018-05-13_14-49-38.247784050,1526215778.249651316,36.656836,2018-05-13_14-50-08.488219340,1526215808.490089281,0.98,1.00,0.93,,,,,,248794,0,2511,2146266,2359,0,5,0,0,0,32804244,31860484,31732484,2116,136808
2018-05-13_14-50-08.520122082,1526215808.521991386,36.656832,2018-05-13_14-50-38.760492088,1526215838.762347704,0.93,0.98,0.93,,,,,,251819,0,2519,2167447,2359,0,5,0,0,0,32804244,31859476,31732104,2116,136812
2018-05-13_14-50-38.792375602,1526215838.794239107,36.656835,2018-05-13_14-51-09.033288511,1526215869.035163458,0.96,0.99,0.93,,,,,,254845,0,2525,2188630,2359,0,5,0,0,0,32804244,31860148,31732432,2116,136812
2018-05-13_14-51-09.065179693,1526215869.067040868,36.656834,2018-05-13_14-51-39.306127394,1526215899.308023114,0.97,0.99,0.94,,,,,,257869,0,2530,2209816,2359,0,5,0,0,0,32804244,31860020,31732280,2116,136812
2018-05-13_14-51-39.337941231,1526215899.339790913,36.656832,2018-05-13_14-52-09.578435635,1526215929.580309962,0.92,0.97,0.94,,,,,,260894,0,2534,2231003,2359,0,6,0,0,0,32804244,31872164,31745228,2116,136808
2018-05-13_14-52-09.610128793,1526215929.611982787,36.656834,2018-05-13_14-52-39.850474285,1526215959.852345335,0.95,0.97,0.94,,,,,,263918,0,2539,2252188,2359,0,6,0,0,0,32804244,31872120,31745184,2116,136808
2018-05-13_14-52-39.882222350,1526215959.884098077,36.656837,2018-05-13_14-53-10.122633412,1526215990.124487174,0.97,0.98,0.94,,,,,,266941,0,2543,2273376,2359,0,6,0,0,0,32804244,31872620,31744916,2116,136808
2018-05-13_14-53-10.154415405,1526215990.156247119,36.656833,2018-05-13_14-53-40.394591097,1526216020.396433956,0.98,0.98,0.94,,,,,,269964,0,2548,2294562,2359,0,6,0,0,0,32804244,31872980,31744920,2116,136808
