StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-15_18-41-12.086334005,1526402472.088510424,2018-05-15_18-41-12.093037055,1526402472.095255581,0.83,0.91,1.02,4120910580,2166540889470,8482549,8839789,12984778,9926051,7916977,8283640,9703207,10015702,85961,0,266800,2628746,5709,0,56349,0,83968,0,32804244,29281324,29814664,2116,843288
2018-05-15_18-41-42.146090469,1526402502.148066815,2018-05-15_18-41-42.152794008,1526402502.155103561,1.21,1.00,1.05,4216220282,2214864886802,8483189,9047140,13199379,9937576,7916977,8283640,11097373,10015702,87417,0,268779,2647677,5712,0,57683,0,85418,0,32804244,29280552,29813652,2116,843292
2018-05-15_18-42-12.207030486,1526402532.208863635,2018-05-15_18-42-12.213156182,1526402532.215027848,1.06,0.99,1.04,4306418240,2262160151148,8514035,10368846,13436632,9945764,7916977,8283640,11097373,10015702,88822,0,270635,2666838,5716,0,59042,0,86819,0,32804244,29281820,29815492,2116,843292
2018-05-15_18-42-42.261070454,1526402562.263322379,2018-05-15_18-42-42.267713821,1526402562.269745197,1.26,1.03,1.06,4402160774,2312095253994,9860775,10492583,13750683,9955981,7916977,8283640,11097373,10015702,90478,0,272475,2685542,5720,0,60671,0,88470,0,32804244,29268092,29801508,2116,843300
2018-05-15_18-43-12.318252576,1526402592.320361792,2018-05-15_18-43-12.324709947,1526402592.326443711,1.29,1.06,1.06,4492807052,2359541004574,9889396,11826605,14002241,9961567,7916977,8283640,11097373,10015702,91902,0,274334,2704677,5721,0,61984,0,89889,0,32804244,29267896,29800800,2116,843300
2018-05-15_18-43-42.373063169,1526402622.375352089,2018-05-15_18-43-42.380155300,1526402622.382054644,1.43,1.12,1.08,4584670738,2409190916140,11228528,11953254,14288683,9972836,7916977,8313081,11097373,10015702,93513,0,276191,2723389,5722,0,63629,0,91494,0,32804244,29267860,29801020,2116,843304
2018-05-15_18-44-12.433665564,1526402652.435935076,2018-05-15_18-44-12.440317390,1526402652.442265420,1.31,1.12,1.08,4677035608,2457485835662,11228964,12079088,14568010,9980222,7945428,9697924,11097373,10015702,94944,0,278156,2742327,5723,0,64939,0,92918,0,32804244,29267396,29800444,2116,843308
2018-05-15_18-44-42.491802866,1526402682.493713310,2018-05-15_18-44-42.498138784,1526402682.500358496,1.16,1.11,1.08,4769118174,2505825186766,11229062,12096051,14948890,9986795,9335620,9725503,11097373,10015702,96369,0,280144,2761268,5725,0,66321,0,94338,0,32804244,29266428,29799576,2116,843308
2018-05-15_18-45-12.552966107,1526402712.554895380,2018-05-15_18-45-12.559394012,1526402712.561533827,1.38,1.18,1.10,4861862372,2554477584804,11229204,12171999,15279409,9989364,9362228,11113767,11097373,10015702,97805,0,282089,2780207,5727,0,67645,0,95767,0,32804244,29266416,29799840,2116,843308
2018-05-15_18-45-42.611267597,1526402742.613366370,2018-05-15_18-45-42.617645999,1526402742.619660260,1.25,1.16,1.10,4954185130,2602861184378,11229450,12199024,15654377,9993678,10758807,11113767,11122848,10015702,99245,0,284059,2799145,5727,0,68962,0,97202,0,32804244,29279388,29812248,2116,843300
2018-05-15_18-46-12.670927631,1526402772.673026346,2018-05-15_18-46-12.677524356,1526402772.679548198,1.31,1.18,1.11,5046374128,2651334440298,11229995,12253676,15870876,10130180,10758807,11113767,12516073,10039848,100690,0,286029,2818085,5730,0,70264,0,98644,0,32804244,29280272,29813424,2116,843304
2018-05-15_18-46-42.728984483,1526402802.730989364,2018-05-15_18-46-42.735799143,1526402802.737821107,1.34,1.19,1.12,5136504246,2699989764114,11230246,12464509,15922891,10276795,10758807,11113767,12539754,11404475,102136,0,287996,2837033,5732,0,71539,0,100084,0,32804244,29279348,29812424,2116,843304
2018-05-15_18-47-12.788002998,1526402832.790258451,2018-05-15_18-47-12.794864641,1526402832.796976334,1.34,1.21,1.13,5230569852,2749038237636,11230320,12729464,15982044,10361172,10758807,11113767,13947163,11427082,103584,0,289976,2855975,5733,0,72830,0,101529,0,32804244,29279040,29812200,2116,843304
2018-05-15_18-47-42.848873965,1526402862.850882019,2018-05-15_18-47-42.855555092,1526402862.857311342,1.49,1.25,1.14,5323180738,2797680094946,11230413,12894112,16010937,10599800,10758807,11113767,13947163,12827397,105042,0,291955,2874901,5734,0,74110,0,102982,0,32804244,29279052,29812496,2116,843308
2018-05-15_18-48-12.904954119,1526402892.907231359,2018-05-15_18-48-12.911571745,1526402892.913362865,1.42,1.26,1.15,5415113032,2847117925736,11230440,13062444,17411720,10853562,10758807,11113767,13947163,12827397,106519,0,293857,2893874,5736,0,75462,0,104453,0,32804244,29280484,29813912,2116,843308
2018-05-15_18-48-42.961264606,1526402922.963523714,2018-05-15_18-48-42.968250512,1526402922.970198601,1.36,1.27,1.15,5502607566,2893146806816,11230468,13170137,17432418,12083574,10758807,11113767,13947163,12827397,107893,0,295652,2913175,5738,0,76829,0,105823,0,32804244,29279504,29812924,2116,843308
2018-05-15_18-49-13.018789814,1526402953.020607619,2018-05-15_18-49-13.024736294,1526402953.026755525,1.29,1.26,1.15,5596775508,2942258798122,11230496,13322987,18860187,12336992,10758807,11113767,13947163,12827397,109390,0,297550,2932142,5741,0,78128,0,107313,0,32804244,29276716,29810676,2116,843312
2018-05-15_18-49-43.074662548,1526402983.076804297,2018-05-15_18-49-43.080998789,1526402983.082813267,1.24,1.25,1.15,5691751962,2991913217030,11230496,13468133,19124336,13775840,10776157,11113767,13947163,12827397,110871,0,299451,2951096,5743,0,79435,0,108779,0,32804244,29269652,29802764,2116,843348
2018-05-15_18-50-13.132684432,1526403013.135025038,2018-05-15_18-50-13.139722745,1526403013.141895216,1.22,1.24,1.15,5789661408,3040405943982,11230496,13681105,19309071,13783986,12177047,11129822,13947163,12827397,112335,0,301409,2970018,5746,0,80724,0,110236,0,32804244,29268660,29801752,2116,843364
2018-05-15_18-50-43.192727374,1526403043.194736545,2018-05-15_18-50-43.199432473,1526403043.201346764,1.41,1.28,1.17,5887892006,3088853660854,11230548,13790364,19464865,13928563,12192340,12516893,13947163,12827397,113821,0,303359,2988905,5750,0,82001,0,111715,0,32804244,29256192,29789324,2116,843384
2018-05-15_18-51-13.250944463,1526403073.253383087,2018-05-15_18-51-13.258150472,1526403073.260308200,1.36,1.29,1.17,5983642028,3137254186038,11230548,13991916,19633278,13970206,13630898,12531440,13947163,12827397,115195,0,305405,3007839,5754,0,83269,0,113085,0,32804244,29256392,29789260,2116,843392
2018-05-15_18-51-43.310303091,1526403103.312368740,2018-05-15_18-51-43.316500571,1526403103.318249245,1.57,1.34,1.19,6079897778,3186206217800,11242319,14294617,19708398,13997817,13630898,13946075,13947163,12827397,116001,0,308942,3026753,5760,0,84519,0,113885,0,32804244,29257064,29790576,2116,843396
2018-05-15_18-52-13.364323566,1526403133.366329166,2018-05-15_18-52-13.370728042,1526403133.372715094,1.74,1.40,1.22,6176602296,3234672014040,12695194,14465176,19934902,14013905,13630898,13946075,13947163,12827397,117724,0,311632,3045488,5767,0,86176,0,115601,0,32804244,29256116,29789512,2116,843396
2018-05-15_18-52-43.424404090,1526403163.426504469,2018-05-15_18-52-43.431011095,1526403163.433085174,1.45,1.36,1.21,6203961470,3249054885360,12698414,14861632,19948099,14018239,13630898,13946075,13947163,12827397,118885,0,314192,3065894,5769,0,86633,0,116756,0,32804244,29264096,29797308,2116,843392
2018-05-15_18-53-13.482734720,1526403193.484848797,2018-05-15_18-53-13.489384272,1526403193.491475091,1.13,1.30,1.20,6232467396,3263974043414,13115802,14877149,19978693,14101266,13630898,13946075,13947163,12827397,119878,0,316849,3086140,5770,0,87094,0,117743,0,32804244,29264576,29798348,2116,843396
2018-05-15_18-53-43.539771967,1526403223.541837122,2018-05-15_18-53-43.546290799,1526403223.548295179,0.82,1.20,1.17,6260171274,3278518862262,13116181,15292260,20020888,14104725,13630898,13948658,13947163,12827397,120448,0,319272,3106556,5771,0,87536,0,118309,0,32804244,29264812,29798044,2116,843396
2018-05-15_18-54-13.598971153,1526403253.601090509,2018-05-15_18-54-13.605760778,1526403253.607733989,0.91,1.19,1.16,6289983690,3293381720704,13116329,15298546,20038149,14207770,13633141,14405614,13947163,12827397,121072,0,321739,3126838,5771,0,87943,0,118928,0,32804244,29277704,29810920,2116,843392
2018-05-15_18-54-43.657526989,1526403283.659522771,2018-05-15_18-54-43.664159183,1526403283.666396504,0.95,1.17,1.16,6318829968,3308134255140,13117229,15362555,20092724,14214411,14078983,14407652,13947163,12827397,121719,0,324143,3147051,5772,0,88375,0,119540,0,32804244,29272680,29806056,2116,843396
2018-05-15_18-55-13.718027708,1526403313.720097410,2018-05-15_18-55-13.724556517,1526403313.726404974,0.90,1.14,1.15,6348523030,3323004706236,13117784,15440861,20136876,14218489,14080724,14866116,13947163,12827397,122338,0,326488,3167307,5775,0,88766,0,120141,0,32804244,29274924,29808680,2116,843396
2018-05-15_18-55-43.776632301,1526403343.778890634,2018-05-15_18-55-43.783593228,1526403343.785671953,1.00,1.14,1.15,6378061980,3337722753094,13118597,15498825,20197116,14225715,14539298,14866116,13947163,12827397,122941,0,328758,3187618,5778,0,89177,0,120739,0,32804244,29275616,29809160,2116,843396
2018-05-15_18-56-13.836072638,1526403373.838092331,2018-05-15_18-56-13.842043989,1526403373.844006561,0.94,1.11,1.14,6406580194,3352194072116,13119790,15903609,20198556,14264892,14539298,14866116,13947163,12827397,123522,0,330955,3208006,5782,0,89632,0,121316,0,32804244,29277872,29811416,2116,843396
2018-05-15_18-56-43.893828512,1526403403.895961761,2018-05-15_18-56-43.900386380,1526403403.902485254,1.11,1.13,1.14,6435533864,3367068387672,13567339,15994676,20201927,14294772,14539298,14866116,13947163,12827397,124124,0,333199,3228259,5783,0,90082,0,121914,0,32804244,29276740,29810544,2116,843396
2018-05-15_18-57-13.950791716,1526403433.952786036,2018-05-15_18-57-13.957147185,1526403433.959099563,1.12,1.13,1.14,6463997812,3382020245864,13568070,16421925,20205972,14381924,14539298,14866116,13947163,12827397,124661,0,335432,3248627,5785,0,90504,0,122448,0,32804244,29277940,29811196,2116,843396
2018-05-15_18-57-44.008338272,1526403464.010320429,2018-05-15_18-57-44.014912221,1526403464.016920061,1.07,1.12,1.14,6492896372,3397023157338,13990511,16448868,20206523,14482881,14539298,14866116,13947163,12827736,125248,0,337678,3268872,5786,0,90973,0,123030,0,32804244,29278068,29811872,2116,843396
