StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-11_16-28-51.766603340,1526048931.768746060,2018-05-11_16-28-51.773310472,1526048931.775384700,0.60,0.78,0.47,482903108,555985158114,481041,3978735,2887627,441947,1466031,303118,907313,1557788,18278,0,27622,813649,5402,0,11087,0,17149,0,32804244,29927456,30343948,2116,727248
2018-05-11_16-29-21.823112051,1526048961.825172081,2018-05-11_16-29-21.829715959,1526048961.831824646,1.04,0.87,0.51,541953482,606911665110,1380323,4069535,3255439,442480,1466031,303118,907313,1582546,19789,0,29782,832757,5404,0,12122,0,18657,0,32804244,29927296,30344532,2116,727252
2018-05-11_16-29-51.882627959,1526048991.884789406,2018-05-11_16-29-51.889558902,1526048991.891559056,1.08,0.90,0.53,593033872,657504764798,1380861,4108133,3675933,443300,1466031,303118,907313,2351805,21230,0,31958,851961,5407,0,13100,0,20093,0,32804244,29927800,30345072,2116,727256
2018-05-11_16-30-21.939915975,1526049021.941877906,2018-05-11_16-30-21.946376746,1526049021.948534971,1.20,0.94,0.56,634670102,706371517770,1381032,4137488,4629865,443595,1466031,303118,907313,2351805,22587,0,34013,871430,5408,0,14169,0,21445,0,32804244,29939776,30357000,2116,727260
2018-05-11_16-30-51.998839748,1526049052.000792933,2018-05-11_16-30-52.005155837,1526049052.007130544,1.31,0.99,0.59,690388188,753487930914,1381337,5226240,4694949,443882,1479903,303118,907313,2351805,24119,0,36346,890388,5416,0,15235,0,22825,0,32804244,29931444,30349496,2116,727288
2018-05-11_16-31-22.055387554,1526049082.057269485,2018-05-11_16-31-22.061754364,1526049082.063923411,1.46,1.07,0.63,719355128,804365406714,1395689,5573162,4787233,445059,1917227,303118,907313,2351805,25573,0,38712,909378,5418,0,16301,0,24127,0,32804244,29932780,30349576,2116,727288
2018-05-11_16-31-52.112558481,1526049112.114597067,2018-05-11_16-31-52.119173472,1526049112.121150289,1.56,1.13,0.66,759558270,855728028748,1959755,6000065,4812507,445229,1917227,326154,907313,2351805,27046,0,41002,928397,5420,0,17361,0,25510,0,32804244,29934956,30351900,2116,727288
2018-05-11_16-32-22.170976725,1526049142.173140444,2018-05-11_16-32-22.177509096,1526049142.179563772,1.39,1.13,0.68,810548484,906271858988,1959848,6224338,5038426,445442,1917227,1107594,921248,2351805,28432,0,43208,947565,5431,0,18324,0,26892,0,32804244,29922576,30344704,2116,732556
2018-05-11_16-32-52.229406524,1526049172.231539364,2018-05-11_16-32-52.235840415,1526049172.237751759,1.23,1.12,0.69,856504714,957528377550,1960321,6313127,5399134,465975,1917227,1107594,1580833,2351805,29821,0,45397,966775,5432,0,19322,0,28274,0,32804244,29922432,30345320,2116,732556
2018-05-11_16-33-22.284979804,1526049202.286975359,2018-05-11_16-33-22.291402348,1526049202.293712364,1.14,1.11,0.70,908197136,1008976038600,1979812,6382793,5787360,1245030,1917227,1107594,1580833,2351805,31419,0,47584,985746,5433,0,20451,0,29846,0,32804244,29913544,30335996,2116,732556
2018-05-11_16-33-52.342533536,1526049232.344790341,2018-05-11_16-33-52.349523207,1526049232.351565888,1.28,1.14,0.72,966993750,1060085711474,2882737,6696587,5940186,1245568,1917227,1120398,1580833,2351805,32901,0,49753,1004840,5437,0,21481,0,31317,0,32804244,29914136,30337880,2116,733576
2018-05-11_16-34-22.401662242,1526049262.403767227,2018-05-11_16-34-22.408431413,1526049262.410548450,1.45,1.19,0.75,1004325404,1111117441736,2884489,6787134,6304056,1247533,1917227,1652201,1599929,2351805,34260,0,51901,1024138,5438,0,22454,0,32674,0,32804244,29910200,30333944,2116,733576
2018-05-11_16-34-52.461639996,1526049292.463648761,2018-05-11_16-34-52.468314894,1526049292.470116471,1.34,1.19,0.77,1062646562,1161515816900,2885734,6849146,6682729,1260390,1917227,1652201,2496624,2351805,35658,0,54076,1043302,5440,0,23401,0,34070,0,32804244,29909376,30333120,2116,733576
2018-05-11_16-35-22.518728456,1526049322.520569598,2018-05-11_16-35-22.525011921,1526049322.527017601,1.29,1.19,0.78,1094558684,1214139931824,2886109,6908921,7051485,1728119,1917227,1652201,2496624,2364800,37072,0,56192,1062572,5442,0,24460,0,35480,0,32804244,29895980,30319112,2116,733584
2018-05-11_16-35-52.577217732,1526049352.579337025,2018-05-11_16-35-52.584062614,1526049352.586030456,1.41,1.22,0.80,1138151266,1264728241602,2886418,7357705,7078888,1728399,1917227,1652201,2496624,3003036,38398,0,58323,1081861,5444,0,25445,0,36805,0,32804244,29892376,30316456,2116,733588
2018-05-11_16-36-22.635098995,1526049382.636989256,2018-05-11_16-36-22.641432828,1526049382.643516104,1.48,1.26,0.83,1188368104,1315298198456,2886675,7765937,7889302,1728836,1917227,1652201,2496624,3003036,39749,0,60452,1101127,5446,0,26467,0,38152,0,32804244,29888908,30312352,2116,733592
2018-05-11_16-36-52.692480902,1526049412.694626631,2018-05-11_16-36-52.699225716,1526049412.701207070,1.37,1.25,0.84,1214892398,1364747633848,2886745,8561643,7902084,1728928,1933290,1652201,2496624,3003036,40966,0,62473,1120666,5448,0,27523,0,39365,0,32804244,29888104,30311280,2116,733592
2018-05-11_16-37-22.751098407,1526049442.753230884,2018-05-11_16-37-22.758006825,1526049442.760018323,1.35,1.26,0.86,1270730820,1415321828512,2896966,8904369,8001228,1729810,2793153,1652201,2496624,3003036,42295,0,64622,1139903,5449,0,28501,0,40691,0,32804244,29886292,30310052,2116,733592
2018-05-11_16-37-52.807957761,1526049472.810148844,2018-05-11_16-37-52.814749250,1526049472.816687555,1.24,1.25,0.87,1300260298,1467674463606,3336198,9083857,8250342,1731023,2793153,1666305,2496624,3003036,43601,0,66715,1159267,5450,0,29508,0,41994,0,32804244,29885660,30309100,2116,733600
2018-05-11_16-38-22.866538493,1526049502.868476432,2018-05-11_16-38-22.872800446,1526049502.874630278,1.33,1.27,0.88,1350683984,1518059249524,3339064,9257624,8542275,1733021,2793153,2445862,2504804,3003036,44915,0,68856,1178499,5452,0,30485,0,43305,0,32804244,29894496,30318520,2116,733592
2018-05-11_16-38-52.923087669,1526049532.925125149,2018-05-11_16-38-52.929287842,1526049532.931029506,1.25,1.26,0.89,1384873302,1569004167304,3340826,9426311,8863436,1748384,2793153,2445862,3018084,3003036,46517,0,71697,1197859,5454,0,31462,0,44905,0,32804244,29890132,30313932,2116,733592
2018-05-11_16-39-22.979332966,1526049562.981499568,2018-05-11_16-39-22.985936665,1526049562.987812892,1.55,1.33,0.93,1437114908,1620176077932,3341833,9676817,9102969,2552051,2793153,2445862,3018084,3015875,48035,0,73885,1216931,5458,0,32587,0,46420,0,32804244,29888532,30311844,2116,733600
2018-05-11_16-39-53.037623372,1526049593.039944413,2018-05-11_16-39-53.044488061,1526049593.046502448,1.61,1.37,0.95,1495528418,1670353462710,3341953,10140397,9117178,2552268,2793153,2445862,3018084,3919547,49431,0,76037,1236129,5462,0,33567,0,47814,0,32804244,29880216,30303472,2116,733600
2018-05-11_16-40-23.096282465,1526049623.098402185,2018-05-11_16-40-23.103080506,1526049623.105105754,1.48,1.36,0.96,1526922600,1721798030646,3342425,10570585,9647665,2553001,2793153,2445862,3018084,3919547,50768,0,78145,1255536,5464,0,34574,0,49149,0,32804244,29876516,30300036,2116,733608
2018-05-11_16-40-53.154104076,1526049653.156071101,2018-05-11_16-40-53.160373808,1526049653.162370903,1.41,1.36,0.97,1574411054,1769445001516,3342472,11658813,9669927,2553106,2799894,2445862,3018084,3919547,52114,0,80194,1275011,5468,0,35644,0,50493,0,32804244,29874692,30298736,2116,733612
2018-05-11_16-41-23.211254698,1526049683.213199318,2018-05-11_16-41-23.217455757,1526049683.219434669,1.42,1.36,0.99,1603275380,1820577380516,3343052,12097256,9713918,2553580,3242573,2445862,3018084,3926123,53462,0,82328,1294394,5470,0,36632,0,51838,0,32804244,29874052,30298144,2116,733612
2018-05-11_16-41-53.269708499,1526049713.271650972,2018-05-11_16-41-53.276431347,1526049713.278539868,1.17,1.31,0.98,1649215930,1871168377724,3343330,12358133,9942155,2554541,3242573,2445862,3018084,4614369,54860,0,84473,1313681,5472,0,37617,0,53234,0,32804244,29872412,30295928,2116,733612
2018-05-11_16-42-23.327991627,1526049743.330082266,2018-05-11_16-42-23.334012734,1526049743.336094358,1.20,1.30,0.99,1705486720,1918645432980,3343704,12421763,11092970,2554971,3242573,2445862,3018084,4614369,56233,0,86522,1333120,5473,0,38691,0,54605,0,32804244,29872800,30296484,2116,733612
2018-05-11_16-42-53.386419812,1526049773.388407232,2018-05-11_16-42-53.392744751,1526049773.394857376,1.35,1.32,1.00,1734867402,1969931119474,3344414,13010570,11413434,2556851,3250005,2445862,3018084,4614369,57616,0,88604,1352550,5475,0,39696,0,55985,0,32804244,29872712,30296780,2116,733616
2018-05-11_16-43-23.443959388,1526049803.446239691,2018-05-11_16-43-23.450934649,1526049803.452930736,1.29,1.30,1.01,1786046928,2020344979248,3352458,13116382,11777354,2558582,4043701,2445862,3018084,4614369,59052,0,90757,1371777,5477,0,40673,0,57418,0,32804244,29858180,30281664,2116,733628
2018-05-11_16-43-53.501703289,1526049833.503655002,2018-05-11_16-43-53.508006771,1526049833.510115884,1.31,1.31,1.02,1845241878,2071359918176,4270747,13280149,12115654,2559366,4043701,2451107,3018084,4614369,60568,0,92901,1390909,5479,0,41701,0,58932,0,32804244,29858160,30281640,2116,733628
