StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-15_12-14-10.950623072,1526379250.952499413,20050464636,2018-05-15_12-14-40.993717390,1526379280.995635347,0.82,0.53,0.28,1820856538,1117330580592,1,3334181,3455156,3430507,3517122,1679886,3475297,3024579,987,0,29169,1197968,2167,0,130,0,0,0,32804244,31601416,31483464,2116,156340
2018-05-15_12-14-41.040570557,1526379281.042444894,18570943501,2018-05-15_12-15-11.083790617,1526379311.085719895,0.78,0.55,0.29,1916754336,1187811377194,1,3334181,3455156,3430507,3517122,1679886,3475297,3024581,1004,0,30737,1218804,2167,0,132,0,0,0,32804244,31602720,31484192,2116,156344
2018-05-15_12-15-11.130459123,1526379311.132328210,19552931051,2018-05-15_12-15-41.173855314,1526379341.175793234,0.66,0.54,0.30,2001373414,1261360485182,1,3334181,3455156,3430507,3517122,2874197,3475297,3024600,1022,0,32448,1239140,2167,0,144,0,0,0,32804244,31601864,31483916,2116,156344
2018-05-15_12-15-41.220704409,1526379341.222585232,19460304069,2018-05-15_12-16-11.263819772,1526379371.265753036,0.73,0.57,0.32,2105370988,1335111749432,1,3334181,3455156,3430507,3517122,2874197,4772557,3024600,1053,0,34201,1259407,2170,0,186,0,0,0,32804244,31613692,31495520,2116,156368
2018-05-15_12-16-11.310630412,1526379371.312513943,19475567831,2018-05-15_12-16-41.352668139,1526379401.354583559,0.64,0.56,0.32,2188874546,1408440643306,1,3334181,3455156,4548102,3517122,2874197,4772557,3024600,1069,0,35652,1279656,2170,0,188,0,0,0,32804244,31614244,31496344,2116,156368
2018-05-15_12-16-41.399416708,1526379401.401294113,18426212858,2018-05-15_12-17-11.441784181,1526379431.443680168,0.73,0.59,0.34,2270630968,1477764656306,1,3334181,3455156,4548102,3517122,2874197,4772557,4027782,1083,0,37110,1300620,2170,0,191,0,0,0,32804244,31613836,31495900,2116,156368
2018-05-15_12-17-11.488438095,1526379431.490308789,19445683910,2018-05-15_12-17-41.530688136,1526379461.532610539,0.66,0.58,0.34,2357391294,1551485343698,1,3334181,4618349,4548102,3517122,2874197,4772557,4027782,1101,0,38653,1320828,2176,0,197,0,0,0,32804244,31614736,31497024,2116,156780
2018-05-15_12-17-41.577546604,1526379461.579403219,19292358892,2018-05-15_12-18-11.620783809,1526379491.622704807,0.60,0.57,0.35,2442017412,1624096375596,1,4481180,4618349,4548102,3517122,2874197,4772557,4027782,1122,0,40261,1341006,2181,0,226,0,0,0,32804244,31613028,31495616,2116,157584
2018-05-15_12-18-11.667457736,1526379491.669331793,19383577951,2018-05-15_12-18-41.709795100,1526379521.711776633,0.63,0.58,0.36,2526573066,1697015032710,1,4481180,4618349,5675530,3517122,2874197,4772557,4027782,1144,0,41780,1361196,2200,0,243,0,0,0,32804244,31609332,31493556,2116,159048
2018-05-15_12-18-41.756488282,1526379521.758363274,19512154341,2018-05-15_12-19-11.798785687,1526379551.800692482,0.65,0.59,0.37,2612665488,1771019652400,1,4481180,4618349,5675530,3517122,4070827,4772557,4027782,1159,0,43485,1381530,2200,0,248,0,0,0,32804244,31609232,31493168,2116,159056
2018-05-15_12-19-11.845357550,1526379551.847219372,18483647751,2018-05-15_12-19-41.887771923,1526379581.889704676,0.60,0.58,0.37,2694244694,1840551042020,1,4481180,4618349,5675530,3517122,4070827,4772557,4027786,1174,0,45028,1402433,2200,0,260,0,0,0,32804244,31608992,31492980,2116,159056
2018-05-15_12-19-41.934464052,1526379581.936325654,19609052162,2018-05-15_12-20-11.977853164,1526379611.979798258,0.70,0.61,0.39,2783742620,1914301851002,1,4481180,4618349,5675530,4791361,4070827,4772557,4027786,1191,0,46819,1422685,2200,0,266,0,0,0,32804244,31608356,31492072,2116,159064
2018-05-15_12-20-12.024629186,1526379612.026511940,19367450762,2018-05-15_12-20-42.066744689,1526379642.068667058,0.61,0.60,0.39,2867855010,1987778080432,1,5625480,4618349,5675530,4791361,4070827,4772557,4027786,1212,0,48461,1442860,2209,0,283,0,0,0,32804244,31610660,31494592,2116,159056
2018-05-15_12-20-42.113557781,1526379642.115423814,18487915034,2018-05-15_12-21-12.156816260,1526379672.158748578,0.51,0.57,0.39,2951997992,2057328177248,1,5625480,4618349,5675530,4791361,4070827,4772557,5061469,1229,0,50040,1463720,2209,0,295,0,0,0,32804244,31599496,31483228,2116,159064
2018-05-15_12-21-12.203581346,1526379672.205425454,19897785597,2018-05-15_12-21-41.430539964,1526379701.432470821,0.58,0.58,0.40,3036357550,2130126515992,1,6776904,4618349,5675530,4791361,4070827,4772557,5061469,1244,0,51652,1483907,2209,0,311,0,0,0,32804244,31598588,31481984,2116,159064
2018-05-15_12-21-41.477235151,1526379701.479117387,19605419314,2018-05-15_12-22-11.520614353,1526379731.522541681,0.68,0.60,0.41,3124624844,2204490546074,1,6776904,4618349,5675530,6033262,4070827,4772557,5061469,1263,0,53398,1504200,2209,0,317,0,0,0,32804244,31597688,31481116,2116,159072
2018-05-15_12-22-11.567427911,1526379731.569311673,18494426601,2018-05-15_12-22-41.609611763,1526379761.611580328,0.55,0.58,0.41,3206402322,2274073235462,1,6776904,4618349,5675530,6033262,4070827,4772557,6072926,1280,0,54997,1525059,2209,0,321,0,0,0,32804244,31598548,31482012,2116,159072
2018-05-15_12-22-41.656470411,1526379761.658330423,19087421772,2018-05-15_12-23-11.698529232,1526379791.700457215,0.52,0.57,0.41,3307693336,2346398763488,1,6776904,5926302,5675530,6033262,4070827,4772557,6072926,1296,0,56470,1545316,2209,0,327,0,0,0,32804244,31597860,31481784,2116,159072
2018-05-15_12-23-11.745258142,1526379791.747138223,19549775232,2018-05-15_12-23-41.787560697,1526379821.789479963,0.57,0.58,0.42,3393119838,2420011723498,1,6776904,5926302,5675530,6033262,4070827,5972308,6072926,1316,0,58146,1565657,2209,0,338,0,0,0,32804244,31597764,31481232,2116,159076
2018-05-15_12-23-41.834839760,1526379821.836724831,19419263711,2018-05-15_12-24-11.877596769,1526379851.879561444,0.54,0.57,0.42,3476615332,2493061808810,1,6776904,5926302,6802070,6033262,4070827,5972308,6072926,1334,0,59668,1585881,2209,0,344,0,0,0,32804244,31611312,31494536,2116,159060
