StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,CTXT,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-21_19-24-24.204486836,1526923464.206451375,2018-05-21_19-24-24.210932414,1526923464.213022078,1.65,1.52,1.30,5813033758,5118598616768,18789616,12758725,11410868,12027614,15782649,24145828,20689275,19079452,197649,7,330747,66532488,6366,0,110370,0,190991,0,34205670,32804244,29488832,29971048,2116,805644
2018-05-21_19-24-54.265650595,1526923494.267712776,2018-05-21_19-24-54.272068536,1526923494.274007463,1.68,1.54,1.31,5891786980,5157768072006,18830431,12770345,11410868,13116711,15783221,24167226,20702313,19079452,199066,7,333082,66551541,6368,0,111484,0,192265,0,34427163,32804244,29489344,29971300,2116,805644
2018-05-21_19-25-24.323566726,1526923524.325676536,2018-05-21_19-25-24.330386042,1526923524.332406051,1.71,1.55,1.33,5946507108,5197974616684,19833381,12770345,11425407,13163627,15821782,24167226,20714257,19083066,200442,7,335436,66570644,6371,0,112572,0,193488,0,34647576,32804244,29491412,29973256,2116,805644
2018-05-21_19-25-54.383313985,1526923554.385283437,2018-05-21_19-25-54.389973121,1526923554.392044052,1.57,1.53,1.32,6028113840,5238254956168,19848952,12851416,12600778,13280870,15842144,24167272,20726079,19085029,201942,7,337843,66589471,6376,0,113728,0,194840,0,34853023,32804244,29490584,29972540,2116,805644
2018-05-21_19-26-24.445011679,1526923584.446848145,2018-05-21_19-26-24.451240486,1526923584.453162651,1.70,1.56,1.34,6100601718,5277034228568,19848952,13988915,12655480,13285762,15858946,24167272,20726079,19105639,203314,7,340177,66608546,6380,0,114835,0,196065,0,35068293,32804244,29476044,29958208,2116,805656
2018-05-21_19-26-54.504287061,1526923614.506290058,2018-05-21_19-26-54.510715819,1526923614.512642120,1.82,1.60,1.36,6172687606,5315500099264,19884925,13988915,12655480,14423532,15858947,24167272,20730846,19119265,204714,7,342501,66627647,6382,0,115928,0,197315,0,35279969,32804244,29476680,29957956,2116,805656
2018-05-21_19-27-24.562922429,1526923644.564727225,2018-05-21_19-27-24.569512890,1526923644.571519695,1.74,1.61,1.37,6245866876,5354377469882,21033607,14014285,12670509,14461943,15861888,24167272,20730846,19119265,206121,7,344820,66646715,6384,0,117046,0,198565,0,35499413,32804244,29476116,29958344,2116,805660
2018-05-21_19-27-54.623130131,1526923674.625153616,2018-05-21_19-27-54.629689765,1526923674.631650946,1.58,1.58,1.37,6320306882,5394239528594,21097286,14015410,13831009,14609581,15869633,24167272,20774394,19144884,207685,7,347094,66665676,6385,0,118073,0,200066,0,35682569,32804244,29477496,29959732,2116,805660
2018-05-21_19-28-24.685382395,1526923704.687445595,2018-05-21_19-28-24.691779774,1526923704.693677193,1.50,1.56,1.37,6397340616,5433632003010,21290355,15181910,13948024,14609935,15887295,24174285,20774394,19144884,209359,7,349258,66684638,6388,0,119088,0,201735,0,35839940,32804244,29479436,29961376,2116,805660
2018-05-21_19-28-54.744365774,1526923734.746425632,2018-05-21_19-28-54.751062122,1526923734.753000173,1.35,1.52,1.36,6444529870,5464104587096,21389893,15181910,13965184,15410634,15897176,24219184,20774394,19144884,210596,7,351587,66704191,6389,0,119837,0,202965,0,35992618,32804244,29481152,29962840,2116,805668
2018-05-21_19-29-24.802988174,1526923764.805006490,2018-05-21_19-29-24.809325155,1526923764.811248510,1.20,1.46,1.34,6497387540,5490984856704,22183951,15181911,14050208,15423799,15911825,24332123,20774394,19144884,211695,7,354063,66723793,6391,0,120499,0,204058,0,36145351,32804244,29493012,29975252,2116,805660
2018-05-21_19-29-54.861538196,1526923794.863570322,2018-05-21_19-29-54.868028203,1526923794.869963470,1.26,1.45,1.34,6549772506,5517804578434,22183951,15181912,14833838,15447257,15914227,24332123,20889422,19144884,212806,7,356475,66743470,6397,0,121186,0,205164,0,36285675,32804244,29493892,29975592,2116,805660
2018-05-21_19-30-24.921161816,1526923824.923313635,2018-05-21_19-30-24.927978476,1526923824.930006602,1.15,1.40,1.33,6599388704,5544251233508,22183951,15974546,14964540,15447257,15915724,24332123,20932151,19144884,213940,7,358929,66763103,6399,0,121832,0,206293,0,36436024,32804244,29492860,29974552,2116,805668
2018-05-21_19-30-54.983468670,1526923854.985592713,2018-05-21_19-30-54.990102962,1526923854.992078744,1.17,1.38,1.33,6650752934,5571465848016,22315303,15975214,15076675,16239862,15918731,24332123,20948883,19145586,215123,7,361409,66782647,6404,0,122434,0,207471,0,36588296,32804244,29492120,29974060,2116,805672
2018-05-21_19-31-25.046461399,1526923885.048507387,2018-05-21_19-31-25.052879803,1526923885.054840168,1.22,1.38,1.32,6703812140,5598273697646,23117325,15975214,15146957,16241049,15929835,24344460,20948883,19162835,216117,7,363816,66802436,6409,0,123095,0,208459,0,36739027,32804244,29493392,29974704,2116,805672
2018-05-21_19-31-55.106320835,1526923915.108450646,2018-05-21_19-31-55.113129030,1526923915.115094190,1.32,1.39,1.33,6758094706,5625865650646,23208569,16041706,15977008,16277871,15935853,24395150,20958961,19162835,217221,7,366254,66822077,6411,0,123754,0,209558,0,36880106,32804244,29492904,29974328,2116,805672
2018-05-21_19-32-25.168168434,1526923945.170232430,2018-05-21_19-32-25.174965015,1526923945.176981453,1.13,1.33,1.31,6808425272,5652514778494,23253791,16842437,16056537,16277872,15949368,24395820,20958961,19205060,218353,7,368690,66841711,6413,0,124424,0,210684,0,37025890,32804244,29492288,29974228,2116,805672
2018-05-21_19-32-55.230097938,1526923975.232131459,2018-05-21_19-32-55.236485716,1526923975.238414265,1.13,1.32,1.31,6858950270,5679251204170,23365820,16845858,16057606,17085283,15965380,24404087,20994968,19205060,219500,7,371127,66861346,6416,0,125055,0,211827,0,37169876,32804244,29492396,29974060,2116,805672
2018-05-21_19-33-25.290030346,1526924005.292087959,2018-05-21_19-33-25.296447125,1526924005.298369883,0.96,1.26,1.29,6910274308,5706562494940,24154725,16845862,16057606,17179952,15973968,24463614,20996051,19232500,220585,7,373562,66881012,6417,0,125739,0,212907,0,37317081,32804244,29492596,29974444,2116,805672
2018-05-21_19-33-55.353036752,1526924035.355073090,2018-05-21_19-33-55.359539747,1526924035.361492081,0.96,1.23,1.28,6959302794,5732703087140,24159526,16893675,16852462,17179952,15979336,24484923,20996051,19284177,221706,7,375982,66900688,6422,0,126414,0,214023,0,37460926,32804244,29491964,29973388,2116,805672
2018-05-21_19-34-25.413533555,1526924065.415639367,2018-05-21_19-34-25.420219917,1526924065.422259442,0.97,1.21,1.27,7011929168,5759433516596,24204571,17686840,16870695,17179952,15985764,24531335,20996051,19310744,222764,7,378404,66920404,6425,0,127080,0,215074,0,37609919,32804244,29480732,29962396,2116,805684
2018-05-21_19-34-55.477208130,1526924095.479306092,2018-05-21_19-34-55.483770267,1526924095.485728624,1.12,1.22,1.27,7053900566,5786242497464,24233382,17693371,16870695,17861954,15995960,24663992,20996051,19310744,223849,7,380847,66940104,6427,0,127722,0,216155,0,37756495,32804244,29480160,29961840,2116,805684
2018-05-21_19-35-25.538154071,1526924125.540315180,2018-05-21_19-35-25.545007520,1526924125.547116104,1.15,1.22,1.27,7094927772,5813769442334,24886523,17711613,16870695,17921833,16000365,24793054,20996052,19312132,224862,7,383297,66959867,6429,0,128389,0,217160,0,37910749,32804244,29478020,29959768,2116,805692
2018-05-21_19-35-55.600609543,1526924155.602650689,2018-05-21_19-35-55.607180404,1526924155.609137009,1.17,1.21,1.27,7148817314,5841344963832,25026725,17720144,17683206,17922421,16004482,24812494,21072332,19320217,225989,7,385781,66979468,6430,0,129013,0,218283,0,38055402,32804244,29492920,29974928,2116,805692
2018-05-21_19-36-25.661547014,1526924185.663742874,2018-05-21_19-36-25.668373918,1526924185.670430632,1.10,1.19,1.26,7200597032,5869553479946,25029634,18515490,17692037,17989311,16012504,24985826,21072332,19320217,226933,7,388270,66999237,6432,0,129696,0,219219,0,38214084,32804244,29478168,29959564,2116,805692
2018-05-21_19-36-55.725649639,1526924215.727753936,2018-05-21_19-36-55.732134235,1526924215.734076183,1.22,1.21,1.26,7252083374,5896652856882,25205801,18524197,17692037,18786178,16012651,24988387,21072332,19320229,228056,7,390663,67018913,6434,0,130385,0,220336,0,38355440,32804244,29464884,29946560,2116,805696
2018-05-21_19-37-25.788192084,1526924245.790190791,2018-05-21_19-37-25.794500081,1526924245.796535072,1.22,1.20,1.26,7301320884,5922892234778,25997829,18524197,17722718,18795741,16022159,25046479,21072332,19320229,229105,7,393044,67038679,6435,0,131080,0,221383,0,38502442,32804244,29457728,29939408,2116,805696
2018-05-21_19-37-55.847079402,1526924275.849138348,2018-05-21_19-37-55.853901235,1526924275.855970690,1.05,1.17,1.24,7352214906,5950109669506,26025246,18524495,18503889,18854362,16022398,25101899,21185222,19325412,230186,7,395534,67058320,6441,0,131696,0,222459,0,38661944,32804244,29470320,29952032,2116,805688
2018-05-21_19-38-25.909167748,1526924305.911300984,2018-05-21_19-38-25.915744184,1526924305.917735470,1.16,1.18,1.24,7404037312,5976588306142,26085446,19304525,18530865,18854362,16047217,25153216,21185222,19328534,231289,7,397974,67077995,6443,0,132346,0,223557,0,38810457,32804244,29469604,29951264,2116,805688
2018-05-21_19-38-55.969173684,1526924335.971195378,2018-05-21_19-38-55.975621452,1526924335.977600826,0.98,1.13,1.22,7457147910,6003730501874,26134277,19337402,18535471,19637737,16074004,25235250,21185222,19328534,232409,7,400410,67097635,6444,0,133036,0,224674,0,38950322,32804244,29470264,29952272,2116,805688
2018-05-21_19-39-26.030669325,1526924366.032698237,2018-05-21_19-39-26.037080725,1526924366.039043772,0.99,1.12,1.22,7508251340,6029859758232,26134376,19337402,19307702,19650291,16074004,25304618,21185222,19328534,233494,7,402791,67117374,6445,0,133739,0,225754,0,39099552,32804244,29470316,29951740,2116,805688
2018-05-21_19-39-56.091918632,1526924396.094147264,2018-05-21_19-39-56.098598074,1526924396.100611426,0.91,1.09,1.21,7562632850,6057094006430,26959283,19370725,19402058,19650292,16081749,25350258,21185222,19354753,234581,7,405221,67137058,6445,0,134410,0,226838,0,39242797,32804244,29469900,29951368,2116,805688
2018-05-21_19-40-26.151697467,1526924426.153720562,2018-05-21_19-40-26.158123088,1526924426.160048894,1.07,1.12,1.21,7612846872,6083696918990,27069331,19375013,19411913,20419327,16086399,25352023,21200188,19354753,235656,7,407624,67156764,6446,0,135109,0,227907,0,39393536,32804244,29449240,29930676,2116,805692
2018-05-21_19-40-56.211240078,1526924456.213403722,2018-05-21_19-40-56.218144646,1526924456.220247894,1.18,1.14,1.22,7664014686,6110832873474,27073991,20158013,19411913,20586066,16094128,25352023,21228256,19393838,236793,7,410067,67176387,6447,0,135736,0,229041,0,39539485,32804244,29447224,29929432,2116,805692
2018-05-21_19-41-26.275042493,1526924486.277132350,2018-05-21_19-41-26.281723382,1526924486.283904117,1.18,1.14,1.22,7715038948,6137911568016,27190766,20184317,20184838,20605331,16102818,25370119,21232490,19393838,237874,7,412492,67196075,6450,0,136377,0,230118,0,39692067,32804244,29447208,29928948,2116,805692
2018-05-21_19-41-56.336293932,1526924516.338510945,2018-05-21_19-41-56.343060080,1526924516.344865299,1.17,1.14,1.22,7765121194,6164712443998,27967090,20231806,20200243,20605331,16111574,25515451,21232490,19393838,238974,7,414961,67215728,6450,0,137047,0,231214,0,39844902,32804244,29443820,29925800,2116,805696
2018-05-21_19-42-26.397299341,1526924546.399345058,2018-05-21_19-42-26.403793260,1526924546.405811478,1.10,1.13,1.21,7819600624,6191935434422,27983329,20231808,20200243,21403428,16119074,25705941,21232490,19393838,240010,7,417438,67235428,6451,0,137710,0,232246,0,40001550,32804244,29443240,29924872,2116,805696
2018-05-21_19-42-56.459744516,1526924576.462018250,2018-05-21_19-42-56.466591394,1526924576.468533792,1.11,1.13,1.21,7861838390,6219181175116,27983329,20950145,20200243,21533938,16119080,25710785,21232490,19412439,241020,7,419832,67255236,6453,0,138391,0,233249,0,40150207,32804244,29415952,29897548,2116,805708
2018-05-21_19-43-26.520701640,1526924606.522809891,2018-05-21_19-43-26.527365629,1526924606.529412842,1.08,1.12,1.20,7906648828,6245701545742,28104803,20962827,20951058,21539758,16125259,25710785,21232490,19412439,242073,7,422229,67274998,6457,0,139096,0,234294,0,40300699,32804244,29417108,29898596,2116,805712
2018-05-21_19-43-56.583254387,1526924636.585254636,2018-05-21_19-43-56.589690286,1526924636.591577013,1.07,1.11,1.20,7960745858,6273165953572,28918725,20962827,20966386,21705363,16127597,25710785,21267938,19412439,243188,7,424646,67294639,6460,0,139794,0,235405,0,40445798,32804244,29406000,29887752,2116,805712
2018-05-21_19-44-26.645315201,1526924666.647416502,2018-05-21_19-44-26.652017600,1526924666.654128783,1.30,1.16,1.21,8012525704,6300555374520,29016213,20962827,20966386,22498333,16132601,25710855,21273106,19421428,244102,7,427023,67314537,6462,0,140484,0,236312,0,40598931,32804244,29394608,29876332,2116,805712
2018-05-21_19-44-56.707368001,1526924696.709495895,2018-05-21_19-44-56.714133344,1526924696.716179977,1.26,1.16,1.21,8063114126,6327457780932,29016213,21740328,21003133,22518134,16142345,25710855,21379825,19460041,245205,7,429488,67334171,6462,0,141131,0,237409,0,40744746,32804244,29385616,29868132,2116,805716
2018-05-21_19-45-26.770565734,1526924726.772628114,2018-05-21_19-45-26.776962792,1526924726.778833446,1.10,1.13,1.20,8114423316,6355501490066,29016213,21760635,21785206,22518134,16148583,25946082,21379825,19460041,246190,7,432002,67353913,6464,0,141768,0,238388,0,40904595,32804244,29386444,29868108,2116,805716
2018-05-21_19-45-56.833207080,1526924756.835245391,2018-05-21_19-45-56.839574390,1526924756.841551167,1.22,1.15,1.21,8163552218,6381647883208,29825255,21760635,21806186,22518134,16148583,25952330,21379825,19460041,247092,7,434325,67373899,6466,0,142496,0,239285,0,41058291,32804244,29399932,29881368,2116,805708
2018-05-21_19-46-26.892443683,1526924786.894553928,2018-05-21_19-46-26.899090707,1526924786.901044473,1.07,1.12,1.20,8216287456,6408550540808,29948598,21777615,21806186,23308341,16150562,25989777,21401854,19460041,248247,7,436762,67393520,6467,0,143144,0,240432,0,41209449,32804244,29395668,29877664,2116,805708
2018-05-21_19-46-56.954336544,1526924816.956462435,2018-05-21_19-46-56.961021854,1526924816.963093039,1.13,1.13,1.20,8268275174,6435114163998,29948598,22553593,21806186,23452437,16154377,26000271,21417844,19460041,249401,7,439173,67413160,6469,0,143821,0,241582,0,41357834,32804244,29395152,29877188,2116,805712
2018-05-21_19-47-27.019009681,1526924847.021113343,2018-05-21_19-47-27.025517618,1526924847.027622643,1.06,1.10,1.18,8319358828,6462174885936,29948598,22685818,22575722,23506722,16160511,26034111,21441671,19460041,250563,7,441633,67432750,6473,0,144488,0,242738,0,41507709,32804244,29388968,29871004,2116,805712
2018-05-21_19-47-57.080224779,1526924877.082259260,2018-05-21_19-47-57.086679938,1526924877.088603201,0.90,1.06,1.17,8368723058,6488472500632,30716475,22687515,22599382,23508469,16170059,26065657,21525374,19462681,251701,7,444065,67452431,6476,0,145143,0,243872,0,41652891,32804244,29389180,29870384,2116,805712
2018-05-21_19-48-27.142686276,1526924907.144666315,2018-05-21_19-48-27.148948997,1526924907.151174802,1.00,1.07,1.17,8422352824,6515601572200,30864744,22687515,22599382,24300421,16182657,26074839,21525374,19526714,252823,7,446521,67472067,6477,0,145794,0,244990,0,41804637,32804244,29384960,29866328,2116,805716
2018-05-21_19-48-57.203092370,1526924937.205092148,2018-05-21_19-48-57.209801668,1526924937.211842895,1.13,1.10,1.17,8475918590,6542724030824,31077737,23483865,22599382,24350890,16206133,26074839,21525374,19526714,254019,7,448976,67491603,6479,0,146457,0,246181,0,41956280,32804244,29383484,29864948,2116,805716
2018-05-21_19-49-27.265472546,1526924967.267514238,2018-05-21_19-49-27.271960916,1526924967.273916249,1.08,1.09,1.17,8516807428,6571031895432,31268467,23509921,23179851,24350890,16220581,26074839,21525374,19587804,254957,7,451434,67511414,6480,0,147133,0,247113,0,42107114,32804244,29376004,29857756,2116,805716
2018-05-21_19-49-57.325135159,1526924997.327169119,2018-05-21_19-49-57.331537914,1526924997.333466852,0.86,1.03,1.14,8568480522,6597651430784,32035612,23559788,23199276,24350890,16232006,26098335,21525374,19587804,256067,7,453800,67531132,6480,0,147837,0,248218,0,42251318,32804244,29368620,29850660,2116,805716
2018-05-21_19-50-27.383955329,1526925027.385969975,2018-05-21_19-50-27.390435599,1526925027.392385120,0.99,1.04,1.14,8619574032,6624745498048,32241121,23559788,23199276,25124406,16247038,26127855,21525374,19587804,257190,7,456259,67550757,6481,0,148486,0,249336,0,42405184,32804244,29367684,29849180,2116,805724
2018-05-21_19-50-57.445532569,1526925057.447677538,2018-05-21_19-50-57.452396658,1526925057.454487497,0.99,1.04,1.14,8668477078,6650547841534,32411918,24292270,23216435,25173623,16256820,26129830,21525374,19587804,258244,7,458707,67570490,6482,0,149100,0,250384,0,42540610,32804244,29343328,29826012,2116,805736
2018-05-21_19-51-27.508968557,1526925087.511088284,2018-05-21_19-51-27.515520130,1526925087.517517246,0.91,1.02,1.13,8712464476,6673897718934,32473086,24318058,23886673,25182496,16277941,26217667,21525374,19587804,259229,7,461246,67590286,6484,0,149659,0,251351,0,42679985,32804244,29335040,29817096,2116,805736
2018-05-21_19-51-57.571256139,1526925117.573520836,2018-05-21_19-51-57.577838319,1526925117.579796931,0.95,1.02,1.13,8756921122,6697391873296,33148569,24415883,23937121,25224224,16295750,26225329,21530835,19587804,260236,7,463785,67610056,6486,0,150220,0,252338,0,42820208,32804244,29336956,29818304,2116,805740
2018-05-21_19-52-27.631260431,1526925147.633310401,2018-05-21_19-52-27.637705454,1526925147.639643587,1.23,1.08,1.14,8803844456,6721353056490,33228870,24452951,23937121,25914178,16321225,26233447,21596144,19587804,261189,7,466314,67629881,6489,0,150781,0,253282,0,42955012,32804244,29330760,29812812,2116,805744
2018-05-21_19-52-57.693053667,1526925177.695107862,2018-05-21_19-52-57.699559761,1526925177.701502884,1.42,1.14,1.16,8840673134,6744861041048,33264098,25021882,23937121,25942568,16332877,26342627,21596144,19587804,262136,7,468840,67649745,6489,0,151346,0,254225,0,43088907,32804244,29331752,29813192,2116,805744
2018-05-21_19-53-27.753268256,1526925207.755433636,2018-05-21_19-53-27.759871334,1526925207.761799258,1.43,1.17,1.17,8878859444,6764684663368,33328409,25041828,24504246,25942570,16338199,26372430,21596144,19587804,262999,7,471385,67669713,6492,0,151868,0,255081,0,43212167,32804244,29336444,29817900,2116,805744
2018-05-21_19-53-57.813719799,1526925237.815759082,2018-05-21_19-53-57.820150790,1526925237.822073014,1.33,1.17,1.17,8914802362,6783085642822,33857773,25041828,24525834,25942574,16352645,26372430,21623499,19587829,263778,7,473943,67689818,6492,0,152361,0,255855,0,43327029,32804244,29349624,29831396,2116,805736
2018-05-21_19-54-27.872647972,1526925267.874720300,2018-05-21_19-54-27.879126264,1526925267.881094148,1.33,1.19,1.17,8950582720,6801980863456,33996954,25041828,24525834,26484206,16359914,26372430,21642613,19598239,264560,7,476553,67709852,6493,0,152819,0,256632,0,43445506,32804244,29347540,29829280,2116,805736
2018-05-21_19-54-57.934099106,1526925297.936155832,2018-05-21_19-54-57.940558342,1526925297.942506146,1.21,1.17,1.17,8985871174,6820763749724,34011537,25567260,24558424,26506997,16371727,26372430,21728714,19621011,265348,7,479195,67729873,6494,0,153287,0,257416,0,43566599,32804244,29345916,29827308,2116,805740
2018-05-21_19-55-27.996195629,1526925327.998266191,2018-05-21_19-55-28.002682974,1526925328.004622097,1.16,1.17,1.17,9021316940,6839551854992,34019293,25589784,24608953,26547364,16380211,26393257,22280647,19621011,266113,7,481812,67749920,6496,0,153745,0,258176,0,43692007,32804244,29342968,29824440,2116,805740
2018-05-21_19-55-58.055792747,1526925358.057876320,2018-05-21_19-55-58.062304525,1526925358.064227706,1.22,1.18,1.17,9057254482,6858617946014,34019293,25607885,24674028,26547364,16914171,26432461,22355489,19621011,266902,7,484451,67769930,6496,0,154189,0,258962,0,43806767,32804244,29341396,29823164,2116,805740
2018-05-21_19-56-28.118082230,1526925388.120151137,2018-05-21_19-56-28.124534527,1526925388.126484587,1.21,1.18,1.17,9093054232,6876965651830,34019293,25607885,24747971,26547364,16938369,26432461,22361029,20171287,267647,7,487040,67790042,6497,0,154666,0,259702,0,43930953,32804244,29339020,29821048,2116,805740
2018-05-21_19-56-58.177780502,1526925418.179873958,2018-05-21_19-56-58.184503158,1526925418.186549010,1.19,1.18,1.17,9123388510,6895603371676,34059648,25607885,24755369,26547364,16942851,26976309,22361029,20195890,268393,7,489621,67810193,6499,0,155148,0,260445,0,44047075,32804244,29338536,29819984,2116,805740
2018-05-21_19-57-28.240244211,1526925448.242340069,2018-05-21_19-57-28.246883952,1526925448.249001739,1.34,1.21,1.18,9159637028,6914353834440,34064379,25673921,24755369,26547364,16942851,27003105,22895964,20249575,269132,7,492236,67830276,6503,0,155606,0,261180,0,44166129,32804244,29333484,29815388,2116,805740
2018-05-21_19-57-58.303706407,1526925478.305767371,2018-05-21_19-57-58.310222361,1526925478.312155105,1.39,1.24,1.19,9196872042,6933351829422,34136471,25681419,24755369,26547364,17471378,27093501,22921684,20249575,269914,7,494879,67850280,6503,0,156064,0,261957,0,44283853,32804244,29333556,29815612,2116,805740
2018-05-21_19-58-28.365371864,1526925508.367408786,2018-05-21_19-58-28.371832592,1526925508.373923908,1.31,1.23,1.19,9232142320,6952007351436,34144096,25718389,24807182,26547364,17501441,27093501,22921684,20810720,270678,7,497493,67870339,6504,0,156527,0,262717,0,44405540,32804244,29333208,29815372,2116,805740
2018-05-21_19-58-58.427468886,1526925538.429487758,2018-05-21_19-58-58.433697631,1526925538.435718521,1.18,1.21,1.19,9268063990,6971148637346,34182971,25718389,24807182,26547364,17505229,27627440,22988226,20904518,271442,7,500130,67890376,6505,0,156977,0,263476,0,44522261,32804244,29317364,29799956,2116,805752
