StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-15_12-21-12.203581346,1526379672.205425454,19897785597,2018-05-15_12-21-41.430539964,1526379701.432470821,0.58,0.58,0.40,3036357550,2130126515992,1,6776904,4618349,5675530,4791361,4070827,4772557,5061469,1244,0,51652,1483907,2209,0,311,0,0,0,32804244,31598588,31481984,2116,159064
2018-05-15_12-21-41.477235151,1526379701.479117387,19605419314,2018-05-15_12-22-11.520614353,1526379731.522541681,0.68,0.60,0.41,3124624844,2204490546074,1,6776904,4618349,5675530,6033262,4070827,4772557,5061469,1263,0,53398,1504200,2209,0,317,0,0,0,32804244,31597688,31481116,2116,159072
2018-05-15_12-22-11.567427911,1526379731.569311673,18494426601,2018-05-15_12-22-41.609611763,1526379761.611580328,0.55,0.58,0.41,3206402322,2274073235462,1,6776904,4618349,5675530,6033262,4070827,4772557,6072926,1280,0,54997,1525059,2209,0,321,0,0,0,32804244,31598548,31482012,2116,159072
2018-05-15_12-22-41.656470411,1526379761.658330423,19087421772,2018-05-15_12-23-11.698529232,1526379791.700457215,0.52,0.57,0.41,3307693336,2346398763488,1,6776904,5926302,5675530,6033262,4070827,4772557,6072926,1296,0,56470,1545316,2209,0,327,0,0,0,32804244,31597860,31481784,2116,159072
2018-05-15_12-23-11.745258142,1526379791.747138223,19549775232,2018-05-15_12-23-41.787560697,1526379821.789479963,0.57,0.58,0.42,3393119838,2420011723498,1,6776904,5926302,5675530,6033262,4070827,5972308,6072926,1316,0,58146,1565657,2209,0,338,0,0,0,32804244,31597764,31481232,2116,159076
2018-05-15_12-23-41.834839760,1526379821.836724831,19419263711,2018-05-15_12-24-11.877596769,1526379851.879561444,0.54,0.57,0.42,3476615332,2493061808810,1,6776904,5926302,6802070,6033262,4070827,5972308,6072926,1334,0,59668,1585881,2209,0,344,0,0,0,32804244,31611312,31494536,2116,159060
2018-05-15_12-24-11.924564910,1526379851.926438986,18503918246,2018-05-15_12-24-41.967430568,1526379881.969315960,0.68,0.60,0.43,3559144554,2563250406798,1,6776904,5926302,6802070,6033262,4070827,5972308,6072928,1352,0,61213,1606777,2209,0,350,0,0,0,32804244,31611412,31495140,2116,159064
2018-05-15_12-24-42.013980732,1526379882.015881153,19574768731,2018-05-15_12-25-12.056618956,1526379912.058585074,0.61,0.59,0.43,3646576304,2636912073648,1,6776904,5926302,6802070,6033262,5299058,5972308,6072928,1371,0,62869,1627104,2209,0,364,0,0,0,32804244,31610296,31494492,2116,159076
2018-05-15_12-25-12.103292403,1526379912.105167166,18616831477,2018-05-15_12-25-42.145551353,1526379942.147472355,0.58,0.58,0.43,3740540406,2706956146148,1,6776904,5926302,6802070,6033262,5299058,5972308,7109340,1385,0,64480,1647919,2209,0,365,0,0,0,32804244,31610100,31493856,2116,159076
2018-05-15_12-25-42.192409954,1526379942.194297983,19546505384,2018-05-15_12-26-12.235644128,1526379972.237592957,0.72,0.61,0.45,3842247164,2781079881056,1,6776904,5926302,6802070,7398685,5299058,5972308,7109340,1399,0,66218,1668237,2209,0,367,0,0,0,32804244,31611008,31494792,2116,159076
2018-05-15_12-26-12.282464952,1526379972.284339594,19379550646,2018-05-15_12-26-42.324508129,1526380002.326406535,0.72,0.61,0.45,3924493378,2853982001828,1,7875859,5926302,6802070,7398685,5299058,5972308,7109340,1415,0,67702,1688479,2209,0,380,0,0,0,32804244,31610396,31494080,2116,159076
2018-05-15_12-26-42.371102248,1526380002.372971803,19537897559,2018-05-15_12-27-12.413590049,1526380032.415531839,0.74,0.62,0.46,4013853512,2927482378878,1,7875859,5926302,6802070,7398685,6575374,5972308,7109340,1434,0,69482,1708763,2209,0,386,0,0,0,32804244,31611384,31495116,2116,159076
2018-05-15_12-27-12.460414132,1526380032.462291633,18618449248,2018-05-15_12-27-42.502570637,1526380062.504470320,0.71,0.63,0.47,4107733262,2998125240442,1,7875859,5926302,6802070,7398685,6575374,5972308,7109342,1451,0,71062,1729617,2209,0,388,0,0,0,32804244,31610736,31494492,2116,159076
2018-05-15_12-27-42.549241475,1526380062.551102465,19492547560,2018-05-15_12-28-12.591579027,1526380092.593511938,0.58,0.60,0.47,4195418004,3071448819476,1,7875859,5926302,7982528,7398685,6575374,5972308,7109342,1467,0,72557,1749810,2209,0,391,0,0,0,32804244,31610916,31494636,2116,159076
2018-05-15_12-28-12.638360159,1526380092.640204595,19621888786,2018-05-15_12-28-42.681500437,1526380122.683411542,0.71,0.63,0.48,4280501466,3145262274828,1,7875859,5926302,7982528,7398685,6575374,7179597,7109342,1485,0,74313,1770138,2209,0,393,0,0,0,32804244,31610376,31494144,2116,159076
2018-05-15_12-28-42.728234746,1526380122.730098588,18479147135,2018-05-15_12-29-12.771610165,1526380152.773521184,0.60,0.61,0.48,4363386656,3215387644598,1,7875859,5926302,7982528,7398685,6575374,7179597,7109344,1504,0,75841,1791056,2209,0,398,0,0,0,32804244,31598920,31482632,2116,159092
2018-05-15_12-29-12.818666199,1526380152.820556491,19557484468,2018-05-15_12-29-42.861586035,1526380182.863574180,0.57,0.60,0.48,4448059046,3288954548350,1,7875859,5926302,7982528,7398685,7760817,7179597,7109344,1519,0,77473,1811413,2209,0,402,0,0,0,32804244,31598460,31481880,2116,159092
2018-05-15_12-29-42.908304142,1526380182.910241087,19430833915,2018-05-15_12-30-12.951584510,1526380212.953550589,0.74,0.64,0.50,4549403116,3362602835452,1,7875859,5926302,7982528,7398685,7760817,8526533,7109344,1538,0,79130,1831737,2209,0,412,0,0,0,32804244,31597968,31481708,2116,159096
2018-05-15_12-30-12.998305063,1526380213.000188327,19415868897,2018-05-15_12-30-43.041569822,1526380243.043506740,0.71,0.64,0.50,4633111666,3435706330890,1,7875859,5926302,9116923,7398685,7760817,8526533,7109344,1555,0,80679,1851947,2209,0,423,0,0,0,32804244,31597632,31481412,2116,159100
2018-05-15_12-30-43.088428752,1526380243.090297235,18467848089,2018-05-15_12-31-13.131645056,1526380273.133626485,0.62,0.63,0.50,4733165688,3505181221550,1,7875859,5926302,9116923,7398685,7760817,8526533,8203062,1570,0,82274,1872757,2209,0,424,0,0,0,32804244,31597220,31480716,2116,159100
2018-05-15_12-31-13.178562923,1526380273.180445535,19428817233,2018-05-15_12-31-43.220568868,1526380303.222510414,0.56,0.62,0.50,4817325340,3578849227170,1,7875859,7043286,9116923,7398685,7760817,8526533,8203062,1591,0,83776,1892982,2209,0,436,0,0,0,32804244,31598712,31483296,2116,159104
2018-05-15_12-31-43.267673889,1526380303.269551304,19610190313,2018-05-15_12-32-13.310611252,1526380333.312571538,0.57,0.61,0.50,4904978850,3652631498616,1,7875859,7043286,9116923,8639010,7760817,8526533,8203062,1609,0,85484,1913286,2209,0,441,0,0,0,32804244,31610748,31494800,2116,159096
2018-05-15_12-32-13.357531564,1526380333.359401433,19375375659,2018-05-15_12-32-43.400553376,1526380363.402468467,0.34,0.55,0.49,4989240744,3725521319772,1,7875859,7043286,10248988,8639010,7760817,8526533,8203062,1626,0,86998,1933503,2209,0,452,0,0,0,32804244,31610788,31495076,2116,159096
2018-05-15_12-32-43.447165827,1526380363.449042755,19589004922,2018-05-15_12-33-13.489577360,1526380393.491631255,0.41,0.54,0.49,5077454318,3799826604996,1,7875859,7043286,10248988,8639010,7760817,9771310,8203062,1643,0,88736,1953801,2209,0,456,0,0,0,32804244,31610964,31494460,2116,159096
2018-05-15_12-33-13.536506707,1526380393.538391804,19614251462,2018-05-15_12-33-43.578596124,1526380423.580627664,0.52,0.56,0.50,5167006964,3873608626818,1,7875859,7043286,10248988,8639010,9023631,9771310,8203062,1661,0,90445,1974093,2209,0,457,0,0,0,32804244,31610048,31493544,2116,159096
2018-05-15_12-33-43.625384337,1526380423.627239685,18518136482,2018-05-15_12-34-13.667547871,1526380453.669465632,0.40,0.52,0.49,5251382970,3943286677696,1,7875859,7043286,10248988,8639010,9023631,9771310,8203081,1676,0,92005,1994965,2209,0,459,0,0,0,32804244,31610204,31493960,2116,159096
2018-05-15_12-34-13.714298246,1526380453.716167471,19486299697,2018-05-15_12-34-43.756546274,1526380483.758451467,0.55,0.55,0.50,5338052608,4017183939450,1,7875859,7043286,10248988,9852402,9023631,9771310,8203081,1692,0,93698,2015315,2209,0,460,0,0,0,32804244,31610188,31493944,2116,159096
2018-05-15_12-34-43.803123902,1526380483.805004383,19098612898,2018-05-15_12-35-13.845675772,1526380513.847589846,0.39,0.51,0.49,5433608582,4089026858014,1,9053864,7043286,10248988,9852402,9023631,9771310,8203081,1708,0,95245,2035559,2209,0,478,0,0,0,32804244,31609324,31493624,2116,159096
2018-05-15_12-35-13.892317125,1526380513.894194673,19483281693,2018-05-15_12-35-43.934605775,1526380543.936514227,0.51,0.53,0.50,5521178636,4162312621714,1,9053864,8229764,10248988,9852402,9023631,9771310,8203081,1724,0,96814,2055740,2209,0,496,0,0,0,32804244,31609088,31493400,2116,159096
2018-05-15_12-35-43.981209349,1526380543.983083920,18514234038,2018-05-15_12-36-14.024569020,1526380574.026473100,0.44,0.51,0.49,5616894546,4232569914678,1,9053864,8229764,10248988,9852402,9023631,9771310,9232921,1740,0,98351,2076603,2209,0,498,0,0,0,32804244,31609808,31493604,2116,159100
2018-05-15_12-36-14.071288667,1526380574.073155154,19376065148,2018-05-15_12-36-44.113587946,1526380604.115493621,0.53,0.52,0.50,5701441048,4305454146374,1,10208910,8229764,10248988,9852402,9023631,9771310,9232921,1758,0,99988,2096793,2209,0,519,0,0,0,32804244,31609768,31493528,2116,159100
2018-05-15_12-36-44.160412717,1526380604.162296836,19620842699,2018-05-15_12-37-14.202608117,1526380634.204545040,0.58,0.54,0.50,5787030302,4379818715294,1,10208910,8229764,10248988,11052387,9023631,9771310,9232921,1775,0,101737,2117117,2209,0,527,0,0,0,32804244,31596552,31480348,2116,159108
2018-05-15_12-37-14.249397276,1526380634.251258351,18445721673,2018-05-15_12-37-44.291601958,1526380664.293515033,0.54,0.53,0.50,5869033316,4449265612562,1,10208910,8229764,10248988,11052387,9023631,9771310,10244025,1789,0,103279,2138042,2209,0,529,0,0,0,32804244,31596684,31480468,2116,159108
2018-05-15_12-37-44.338529586,1526380664.340396903,19430685043,2018-05-15_12-38-14.381603195,1526380694.383579201,0.58,0.55,0.51,5952484650,4522354702136,1,10208910,9348925,10248988,11052387,9023631,9771310,10244025,1809,0,104760,2158274,2209,0,539,0,0,0,32804244,31596912,31480700,2116,159112
2018-05-15_12-38-14.428263170,1526380694.430163031,19529985130,2018-05-15_12-38-44.470581422,1526380724.472495459,0.60,0.56,0.51,6039298352,4596416761854,1,10208910,9348925,10248988,11052387,9023631,10984536,10244025,1825,0,106453,2178601,2209,0,543,0,0,0,32804244,31596564,31480328,2116,159116
2018-05-15_12-38-44.517122589,1526380724.518981299,19159165435,2018-05-15_12-39-14.559488369,1526380754.561406475,0.59,0.55,0.51,6137297846,4668508553748,1,10208910,9348925,11447397,11052387,9023631,10984536,10244025,1840,0,107982,2198831,2209,0,553,0,0,0,32804244,31596956,31481540,2116,159116
2018-05-15_12-39-14.606231749,1526380754.608121059,18479742075,2018-05-15_12-39-44.649557111,1526380784.651473564,0.56,0.55,0.51,6219308540,4738035514838,1,10208910,9348925,11447397,11052387,9023631,10984536,10244035,1858,0,109442,2219797,2209,0,555,0,0,0,32804244,31597396,31480880,2116,159116
2018-05-15_12-39-44.696408853,1526380784.698310960,19517200438,2018-05-15_12-40-14.738632394,1526380814.740589917,0.54,0.54,0.50,6304575554,4812049767204,1,10208910,9348925,11447397,11052387,10217243,10984536,10244035,1875,0,111139,2240134,2209,0,562,0,0,0,32804244,31609936,31494000,2116,159120
2018-05-15_12-40-14.785503175,1526380814.787470660,19441783417,2018-05-15_12-40-44.828659140,1526380844.830578336,0.54,0.54,0.50,6389350600,4885183661828,1,10208910,10488328,11447397,11052387,10217243,10984536,10244035,1890,0,112685,2260361,2209,0,564,0,0,0,32804244,31611076,31495172,2116,159120
2018-05-15_12-40-44.875454018,1526380844.877335625,18539524276,2018-05-15_12-41-14.919574484,1526380874.921499176,0.53,0.54,0.50,6473433678,4954936377162,1,10208910,10488328,11447397,11052387,10217243,10984536,11274363,1907,0,114240,2281246,2209,0,566,0,0,0,32804244,31609404,31492944,2116,159120
2018-05-15_12-41-14.966277187,1526380874.968140422,19624058213,2018-05-15_12-41-45.009625755,1526380905.011545744,0.67,0.57,0.51,6560488532,5029350456954,1,10208910,10488328,11447397,12270542,10217243,10984536,11274363,1922,0,115973,2301581,2209,0,568,0,0,0,32804244,31609596,31493100,2116,159120
2018-05-15_12-41-45.056397326,1526380905.058250410,19337041529,2018-05-15_12-42-15.099624412,1526380935.101538352,0.66,0.58,0.52,6646235930,5102093438182,1,11348171,10488328,11447397,12270542,10217243,10984536,11274363,1939,0,117485,2321747,2209,0,587,0,0,0,32804244,31609760,31493004,2116,159120
2018-05-15_12-42-15.146378408,1526380935.148239005,19592099991,2018-05-15_12-42-45.189646053,1526380965.191553834,0.59,0.57,0.51,6732519392,5176307728242,1,11348171,10488328,11447397,12270542,11440683,10984536,11274363,1955,0,119246,2342046,2209,0,589,0,0,0,32804244,31610152,31493976,2116,159120
2018-05-15_12-42-45.236491733,1526380965.238375177,18525678818,2018-05-15_12-43-15.278623258,1526380995.280599297,0.70,0.59,0.52,6814668134,5246092008920,1,11348171,10488328,11447397,12270542,11440683,10984536,11274365,1970,0,120752,2362979,2209,0,592,0,0,0,32804244,31609828,31493312,2116,159124
2018-05-15_12-43-15.325585857,1526380995.327479808,19412462311,2018-05-15_12-43-45.367626189,1526381025.369541563,0.48,0.55,0.51,6898399020,5319114765666,1,11348171,10488328,12569657,12270542,11440683,10984536,11274365,1987,0,122288,2383203,2209,0,605,0,0,0,32804244,31609460,31493540,2116,159124
2018-05-15_12-43-45.414430752,1526381025.416299487,19610307893,2018-05-15_12-44-15.456582935,1526381055.458576096,0.63,0.58,0.52,6984065202,5393440266736,1,11348171,10488328,12569657,12270542,11440683,12174216,11274365,2003,0,123945,2403555,2209,0,609,0,0,0,32804244,31610140,31493684,2116,159124
2018-05-15_12-44-15.503324639,1526381055.505194076,19522068652,2018-05-15_12-44-45.545574023,1526381085.547482501,0.51,0.56,0.51,7072081464,5466935902232,1,12531210,10488328,12569657,12270542,11440683,12174216,11274365,2019,0,125518,2423738,2209,0,623,0,0,0,32804244,31609632,31493932,2116,159124
2018-05-15_12-44-45.592565641,1526381085.594478837,19552631201,2018-05-15_12-45-15.634647458,1526381115.636579434,0.43,0.54,0.51,7158641598,5540487507298,1,12531210,10488328,12569657,13499941,11440683,12174216,11274365,2037,0,127279,2444057,2209,0,630,0,0,0,32804244,31597036,31480780,2116,159132
2018-05-15_12-45-15.681410050,1526381115.683320443,18474646163,2018-05-15_12-45-45.724549224,1526381145.726463204,0.60,0.56,0.52,7244530756,5610576893216,1,12531210,10488328,12569657,13499941,11440683,12174216,12328581,2052,0,128875,2464913,2209,0,631,0,0,0,32804244,31595920,31480280,2116,159132
2018-05-15_12-45-45.771588573,1526381145.773466116,19437335045,2018-05-15_12-46-15.814582161,1526381175.816499649,0.57,0.56,0.52,7332552394,5683713446164,1,12531210,11686280,12569657,13499941,11440683,12174216,12328581,2071,0,130495,2485093,2209,0,645,0,0,0,32804244,31597204,31481312,2116,159136
