StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,so
ftirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-01_17-27-47.553486581,1525188467.555300468,2018-05-01_17-27-47.558627281,1525188467.559978120,0.73,0.82,0.56,570614340005018,249378984014,848681982,1230897024,1079123977,1052322533,2006935,2262709,670700,1355758,362735,24,11321255,256061841,3230,0,7299493,0,0,0,32805052,31657632,31581528,948,286428
2018-05-01_17-28-17.593549280,1525188497.594969378,2018-05-01_17-28-17.598025173,1525188497.599336530,0.84,0.84,0.58,570688578342100,249405011600,848681982,1230897025,1079123977,1052323070,2006935,2262709,1301167,1374851,362761,24,11322878,256082855,3230,0,7300852,0,0,0,32805052,31658468,31582652,948,286428
2018-05-01_17-28-47.633195536,1525188527.634713741,2018-05-01_17-28-47.637778256,1525188527.639089473,0.90,0.85,0.59,570763595699038,249431740466,848681982,1230919943,1079123977,1052323070,2006935,2262709,1301390,2034471,362787,24,11324516,256103874,3230,0,7302195,0,0,0,32805052,31659640,31583264,948,286428
2018-05-01_17-29-17.672194418,1525188557.673568696,2018-05-01_17-29-17.676576681,1525188557.677889466,0.94,0.87,0.60,570835359582820,249459174392,848703968,1231574242,1079123977,1052323070,2007493,2262710,1301390,2034471,362816,24,11326247,256124891,3230,0,7303441,0,0,0,32805052,31657908,31581636,948,286428
2018-05-01_17-29-47.711493905,1525188587.713119427,2018-05-01_17-29-47.716588785,1525188587.717930889,0.57,0.79,0.58,570920452356262,249514036358,849215215,1231749742,1079143384,1052323299,2022062,2262710,1319311,2034483,362849,24,11327758,256145870,3230,0,7303851,0,0,0,32805052,31659128,31583312,948,286428
2018-05-01_17-30-17.752082970,1525188617.753608337,2018-05-01_17-30-17.756685061,1525188617.758002011,0.81,0.82,0.60,570994649250166,249540002744,849232609,1231749742,1079143384,1052323758,2022062,2262710,1952413,2034483,362879,24,11329375,256166876,3230,0,7305219,0,0,0,32805052,31646236,31570656,948,286452
2018-05-01_17-30-47.791621550,1525188647.793272126,2018-05-01_17-30-47.796639543,1525188647.797990157,0.69,0.79,0.60,571079860333694,249591124970,849761352,1231868829,1079187001,1052332620,2022303,2265309,1966642,2034792,362917,24,11330853,256187896,3230,0,7305725,0,0,0,32805052,31645036,31569232,948,286452
2018-05-01_17-31-17.831736087,1525188677.833210256,2018-05-01_17-31-17.836277346,1525188677.837620858,0.81,0.81,0.61,571154615169870,249617590076,849761352,1231868832,1079187001,1052332620,2022303,2265309,2612287,2046577,362944,24,11332477,256208913,3230,0,7307081,0,0,0,32805052,31644048,31568532,948,286452
2018-05-01_17-31-47.871412918,1525188707.872944283,2018-05-01_17-31-47.876034184,1525188707.877349046,0.89,0.83,0.62,571229406898514,249644245982,849762552,1231879470,1079187001,1052332620,2022303,2265312,2612287,2714167,362973,24,11334118,256229922,3230,0,7308422,0,0,0,32805052,31643580,31568068,948,286460
2018-05-01_17-32-17.910610531,1525188737.912002069,2018-05-01_17-32-17.915017060,1525188737.916336413,0.88,0.83,0.63,571308357284816,249672819368,849762832,1232550974,1079187328,1052341558,2022553,2265424,2612287,2714220,363006,24,11335597,256251050,3230,0,7309454,0,0,0,32805052,31643140,31567252,948,286464
2018-05-01_17-32-47.950018321,1525188767.951662318,2018-05-01_17-32-47.954859161,1525188767.956198112,0.96,0.85,0.64,571390950545446,249702585254,849763181,1232551089,1079187609,1053033580,2022553,2272168,2612287,2714220,363038,24,11336996,256272198,3230,0,7310471,0,0,0,32805052,31647876,31572076,948,286464
2018-05-01_17-33-17.989762645,1525188797.991216737,2018-05-01_17-33-17.994292597,1525188797.995610113,0.97,0.86,0.65,571465195814636,249729029480,849763181,1232551095,1079187609,1053033580,2026547,2940317,2612833,2714220,363067,24,11338621,256293212,3230,0,7311824,0,0,0,32805052,31657424,31581336,948,286456
2018-05-01_17-33-48.029716076,1525188828.031234060,2018-05-01_17-33-48.034295277,1525188828.035617163,0.98,0.88,0.66,571540060780054,249755359706,849763181,1232551097,1079189798,1053033580,2679337,2940317,2613090,2714220,363094,24,11340246,256314229,3230,0,7313179,0,0,0,32805052,31658232,31582784,948,286456
2018-05-01_17-34-18.068966680,1525188858.070534253,2018-05-01_17-34-18.073886372,1525188858.075389451,0.94,0.87,0.67,571615537260766,249781986266,849766040,1232551894,1079833762,1053033586,2679420,2940319,2613090,2714220,363119,24,11341873,256335275,3230,0,7314381,0,0,0,32805052,31656536,31580392,948,286456
2018-05-01_17-34-48.111255600,1525188888.112797343,2018-05-01_17-34-48.116100921,1525188888.117598250,0.96,0.88,0.68,571690322932836,249808137932,849766040,1232551897,1079833762,1053033586,3339656,2940319,2613090,2714220,363147,24,11343489,256356293,3230,0,7315745,0,0,0,32805052,31666492,31590412,948,286456
2018-05-01_17-35-18.154252851,1525188918.156018460,2018-05-01_17-35-18.159371205,1525188918.160947783,0.93,0.88,0.69,571767622745870,249835133858,849766212,1232552008,1080496498,1053033859,3339656,2940961,2613090,2714220,363175,24,11345047,256377367,3230,0,7316913,0,0,0,32805052,31666756,31590920,948,286456
2018-05-01_17-35-48.196779581,1525188948.198184698,2018-05-01_17-35-48.201901851,1525188948.203292444,0.96,0.89,0.70,571850744609060,249864987284,849766574,1232552125,1080496725,1053735420,3339656,2940964,2613090,2714923,363206,24,11346438,256398501,3230,0,7317989,0,0,0,32805052,31666848,31591272,948,286456
2018-05-01_17-36-18.238329591,1525188978.239944945,2018-05-01_17-36-18.243444267,1525188978.244788125,0.97,0.90,0.70,571925064255404,249891828230,849766574,1232552125,1080496725,1053735864,3339656,3606384,2613351,2714923,363230,24,11348062,256419519,3230,0,7319348,0,0,0,32805052,31652148,31576636,948,286456
2018-05-01_17-36-48.279371119,1525189008.280974042,2018-05-01_17-36-48.284048851,1525189008.285375664,0.98,0.91,0.71,571997481367926,249918658316,849766574,1232552125,1081162827,1053735864,3339656,3607312,2613351,2714923,363259,24,11349790,256440540,3230,0,7320596,0,0,0,32805052,31656948,31581632,948,286456
2018-05-01_17-37-18.318750207,1525189038.320370019,2018-05-01_17-37-18.323776682,1525189038.325270503,0.72,0.86,0.70,572082212497168,249948884402,849766995,1232552331,1081164653,1054445880,3339656,3607312,2613351,2714923,363288,24,11351151,256461684,3230,0,7321659,0,0,0,32805052,31669432,31593408,948,286456
2018-05-01_17-37-48.361474073,1525189068.362997213,2018-05-01_17-37-48.366409617,1525189068.367741611,0.77,0.85,0.70,572156377401174,249975160748,849766995,1232552331,1081165125,1054448472,3339656,4272717,2613351,2714923,363317,24,11352773,256482704,3230,0,7323013,0,0,0,32805052,31651568,31575740,948,286456
2018-05-01_17-38-18.401433593,1525189098.402879424,2018-05-01_17-38-18.406475281,1525189098.407883812,0.88,0.87,0.71,572241346241470,250005874454,849769371,1232552503,1081165343,1055152710,3339679,4275571,2613351,2714923,363353,24,11354133,256503841,3230,0,7324089,0,0,0,32805052,31656588,31581016,948,286468
2018-05-01_17-38-48.443353801,1525189128.444954761,2018-05-01_17-38-48.448539503,1525189128.449911118,0.93,0.88,0.72,572315503417610,250032225080,849769376,1232552503,1081166110,1055156458,3339679,4944573,2613351,2714923,363383,24,11355746,256524855,3230,0,7325451,0,0,0,32805052,31640216,31563804,948,286472
2018-05-01_17-39-18.483557391,1525189158.484938288,2018-05-01_17-39-18.488018636,1525189158.489403661,0.96,0.89,0.73,572390315924528,250058464646,849769846,1232552504,1081166110,1055156458,3991165,4948794,2613351,2714923,363411,24,11357356,256545870,3230,0,7326820,0,0,0,32805052,31638564,31563072,948,286472
2018-05-01_17-39-48.523301558,1525189188.524790212,2018-05-01_17-39-48.527851605,1525189188.529171689,0.92,0.89,0.73,572462164302798,250085501372,849769846,1232552504,1081820912,1055156458,3996133,4948794,2613351,2714923,363441,24,11359090,256566884,3230,0,7328067,0,0,0,32805052,31642896,31567280,948,286476
2018-05-01_17-40-18.562560860,1525189218.563958313,2018-05-01_17-40-18.566977142,1525189218.568290857,0.96,0.90,0.74,572533398375124,250112644358,849769846,1233223485,1081826642,1055156458,3996133,4948797,2613351,2714923,363470,24,11360841,256587893,3230,0,7329299,0,0,0,32805052,31641324,31565000,948,286480
2018-05-01_17-40-48.601940850,1525189248.603678693,2018-05-01_17-40-48.606895220,1525189248.608220338,0.98,0.91,0.75,572608376857406,250138903964,849770666,1233229996,1081826642,1055156458,3996133,4948797,2613351,3367513,363498,24,11362469,256608909,3230,0,7330650,0,0,0,32805052,31640416,31564636,948,286480
2018-05-01_17-41-18.641956417,1525189278.643425755,2018-05-01_17-41-18.646494811,1525189278.647832815,0.93,0.90,0.75,572682829625488,250166061410,849770666,1233230000,1081826642,1055156458,3996133,4948797,3276074,3374334,363526,24,11364098,256629923,3230,0,7332002,0,0,0,32805052,31653560,31577492,948,286476
2018-05-01_17-41-48.681683418,1525189308.683213249,2018-05-01_17-41-48.686580699,1525189308.687919500,0.86,0.88,0.75,572767461906950,250215307976,850374569,1233341239,1081839568,1055157476,3996133,4948797,3283627,3374334,363561,24,11365515,256650981,3230,0,7332634,0,0,0,32805052,31668268,31592168,948,286476
2018-05-01_17-42-18.724321968,1525189338.725825219,2018-05-01_17-42-18.729058031,1525189338.730384702,0.91,0.89,0.76,572841863508788,250242741002,850383075,1233341810,1081839573,1055157482,3996133,4948797,3955154,3374334,363591,24,11367149,256672000,3230,0,7333971,0,0,0,32805052,31655056,31579276,948,286476
2018-05-01_17-42-48.764564610,1525189368.766085862,2018-05-01_17-42-48.769577215,1525189368.770974989,0.81,0.87,0.76,572925915560178,250293160928,850977457,1233468204,1081851210,1055157602,3998152,4948798,3963976,3374373,363625,24,11368592,256693056,3230,0,7334557,0,0,0,32805052,31668576,31592732,948,286476
2018-05-01_17-43-18.805744208,1525189398.807222046,2018-05-01_17-43-18.810196148,1525189398.811509580,0.83,0.87,0.76,572997022820592,250319710334,850986469,1234113756,1081851210,1055157604,3998152,4948799,3963976,3374373,363651,24,11370320,256714075,3230,0,7335795,0,0,0,32805052,31653676,31577512,948,286476
2018-05-01_17-43-48.845025586,1525189428.846849408,2018-05-01_17-43-48.850203257,1525189428.851575908,0.90,0.88,0.77,573072116630840,250346192240,850986469,1234123934,1081851210,1055157604,3998152,4948799,3963976,4024811,363678,24,11371943,256735094,3230,0,7337153,0,0,0,32805052,31656548,31580768,948,286476
2018-05-01_17-44-18.885078917,1525189458.886844006,2018-05-01_17-44-18.889909551,1525189458.891211326,0.94,0.89,0.78,573146406284594,250372936526,850986469,1234123934,1081851210,1055157604,3998152,4948799,4617772,4035280,363705,24,11373576,256756111,3230,0,7338499,0,0,0,32805052,31655444,31579304,948,286476
2018-05-01_17-44-48.925105000,1525189488.926925026,2018-05-01_17-44-48.930198568,1525189488.931718734,0.69,0.84,0.76,573228126510536,250423895492,851555986,1234237732,1081874613,1055157894,4018596,4951734,4629331,4035280,363738,24,11375103,256777123,3230,0,7339056,0,0,0,32805052,31667596,31592304,948,286480
2018-05-01_17-45-18.968096653,1525189518.970225730,2018-05-01_17-45-18.973270270,1525189518.974579688,0.62,0.81,0.76,573305314495872,250452783038,851568088,1234876220,1081881609,1055162462,4018596,4951734,4629331,4035280,363769,24,11376680,256798193,3230,0,7340184,0,0,0,32805052,31668360,31592776,948,286480
2018-05-01_17-45-49.014424594,1525189549.016181060,2018-05-01_17-45-49.019451070,1525189549.020790122,0.84,0.84,0.77,573380447521786,250479050084,851568092,1234888878,1081881680,1055162943,4018597,4951734,4629331,4682695,363794,24,11378282,256819215,3230,0,7341550,0,0,0,32805052,31653356,31577580,948,286480
2018-05-01_17-46-19.054522367,1525189579.056007439,2018-05-01_17-46-19.058978240,1525189579.060295272,0.90,0.86,0.78,573451978658124,250505901530,851568092,1235533548,1081881680,1055162943,4018597,4951734,4629331,4696609,363824,24,11380013,256840226,3230,0,7342799,0,0,0,32805052,31644188,31568960,948,286488
2018-05-01_17-46-49.093834262,1525189609.095540366,2018-05-01_17-46-49.098815688,1525189609.100157253,0.94,0.87,0.78,573527197768956,250532303276,851568092,1235547427,1081881680,1055162943,4018599,4951734,4629566,5340804,363855,24,11381612,256861239,3230,0,7344179,0,0,0,32805052,31640144,31564628,948,286488
2018-05-01_17-47-19.133809714,1525189639.135293708,2018-05-01_17-47-19.138312563,1525189639.139620934,1.04,0.90,0.79,573601191960110,250558448282,851568092,1235547428,1081881680,1055162943,4018599,4951734,5279684,5355106,363880,24,11383230,256882254,3230,0,7345545,0,0,0,32805052,31639400,31563916,948,286492
2018-05-01_17-47-49.173967251,1525189669.175540925,2018-05-01_17-47-49.178919932,1525189669.180258713,0.95,0.89,0.80,573683437419734,250603651748,852165326,1235620748,1081911940,1055165279,4018925,4954599,5294936,5355106,363916,24,11384642,256903349,3230,0,7346180,0,0,0,32805052,31652884,31576824,948,286492
2018-05-01_17-48-19.216120104,1525189699.217525864,2018-05-01_17-48-19.220553825,1525189699.221876243,0.92,0.89,0.80,573755199498660,250630764734,852179368,1235620755,1082569530,1055168246,4018925,4954599,5294936,5355106,363948,24,11386402,256924362,3230,0,7347379,0,0,0,32805052,31640216,31564832,948,286496
2018-05-01_17-48-49.255941011,1525189729.257780634,2018-05-01_17-48-49.261054313,1525189729.262405374,0.90,0.88,0.80,573829908169786,250657881140,852179368,1235620757,1082586474,1055168246,4669269,4954600,5294936,5355106,363976,24,11388021,256945381,3230,0,7348737,0,0,0,32805052,31643912,31568140,948,286496
2018-05-01_17-49-19.296195082,1525189759.297878657,2018-05-01_17-49-19.300995682,1525189759.302312616,0.94,0.89,0.80,573904949005794,250684275326,852179368,1235620761,1082586474,1055168246,4686822,5596630,5294936,5355106,364005,24,11389656,256966396,3230,0,7350081,0,0,0,32805052,31656684,31581200,948,286488
2018-05-01_17-49-49.336292055,1525189789.338094505,2018-05-01_17-49-49.341314113,1525189789.342728293,0.96,0.90,0.81,573980853568722,250710748352,852179500,1235621478,1082586749,1055810989,4686822,5614304,5294936,5355106,364038,24,11391296,256987437,3230,0,7351308,0,0,0,32805052,31668640,31591916,948,286488
2018-05-01_17-50-19.377806372,1525189819.379256060,2018-05-01_17-50-19.382675590,1525189819.384008752,0.98,0.91,0.81,574055961233946,250736998298,852179980,1235621481,1082586749,1055829989,4686822,6251274,5294936,5355106,364066,24,11392914,257008454,3231,0,7352658,0,0,0,32805052,31652360,31576232,948,286496
2018-05-01_17-50-49.417926516,1525189849.419434029,2018-05-01_17-50-49.422830508,1525189849.424191746,0.83,0.89,0.81,574135720050076,250764088124,852180245,1235621599,1082586950,1056469329,4686843,6270252,5294936,5355106,364098,24,11394438,257029552,3231,0,7353792,0,0,0,32805052,31668352,31592296,948,286496
2018-05-01_17-51-19.459814137,1525189879.461701346,2018-05-01_17-51-19.464953199,1525189879.466343427,0.90,0.90,0.81,574214776704062,250791857270,852180519,1235621811,1083246860,1056489242,4686843,6270253,5294936,5355106,364127,24,11395944,257050662,3231,0,7354887,0,0,0,32805052,31666224,31590232,948,286500
2018-05-01_17-51-49.501588699,1525189909.503226732,2018-05-01_17-51-49.506556447,1525189909.507916330,0.94,0.91,0.82,574290044830852,250819110836,852180541,1235621813,1083268077,1056489242,5339790,6270253,5294936,5355106,364155,24,11397596,257071690,3231,0,7356186,0,0,0,32805052,31655532,31579764,948,286500
2018-05-01_17-52-19.541662538,1525189939.543453005,2018-05-01_17-52-19.546720403,1525189939.548064042,0.96,0.92,0.83,574364859014238,250845338942,852180541,1235621814,1083268522,1056489242,5361450,6904383,5294936,5355106,364185,24,11399245,257092707,3231,0,7357514,0,0,0,32805052,31651872,31576364,948,286500
2018-05-01_17-52-49.581983694,1525189969.583509270,2018-05-01_17-52-49.587174165,1525189969.588708645,1.06,0.94,0.84,574449746059778,250873023968,852180971,1235622221,1083268540,1057130568,5361653,6926179,5294936,5355357,364217,24,11400665,257113848,3231,0,7358545,0,0,0,32805052,31668180,31592252,948,286500
2018-05-01_17-53-19.624908126,1525189999.626268240,2018-05-01_17-53-19.629201215,1525189999.630556140,1.04,0.95,0.84,574521485353464,250898662934,852180984,1235622538,1083899876,1057153156,5361653,6926179,5294936,5355357,364247,24,11402454,257134872,3231,0,7359709,0,0,0,32805052,31651948,31576148,948,286500
2018-05-01_17-53-49.664353378,1525190029.666016534,2018-05-01_17-53-49.669658952,1525190029.671005789,1.02,0.95,0.85,574595844969816,250925691080,852180984,1235622538,1083922740,1057153156,6024125,6926179,5294936,5355357,364276,24,11404132,257155891,3231,0,7361007,0,0,0,32805052,31652860,31577380,948,286500
2018-05-01_17-54-19.705580375,1525190059.708009302,2018-05-01_17-54-19.711884772,1525190059.713250361,1.01,0.96,0.86,574671307251422,250953722906,852181130,1235622846,1084569169,1057153158,6049127,6926179,5295007,5356089,364307,24,11405767,257176951,3231,0,7362131,0,0,0,32805052,31654244,31578832,948,286512
2018-05-01_17-54-49.748736064,1525190089.750364405,2018-05-01_17-54-49.753637577,1525190089.754998071,1.01,0.96,0.86,574746779072956,250981352372,852181152,1235622847,1084594202,1057153158,6708801,6926179,5295007,5356089,364339,24,11407391,257197972,3231,0,7363453,0,0,0,32805052,31640604,31564840,948,286512
2018-05-01_17-55-19.788845432,1525190119.790312904,2018-05-01_17-55-19.793374404,1525190119.794742619,1.00,0.96,0.87,574821468829876,251007604478,852182676,1235622849,1084594292,1057153390,6734910,7557355,5295007,5356089,364367,24,11409012,257218983,3231,0,7364811,0,0,0,32805052,31639160,31563396,948,286512
2018-05-01_17-55-49.828637363,1525190149.830354226,2018-05-01_17-55-49.833674622,1525190149.835383580,0.67,0.89,0.84,574906241930044,251035312184,852183138,1235623290,1084594322,1057793369,6734910,7583060,5295007,5356089,364402,24,11410354,257240120,3231,0,7365857,0,0,0,32805052,31654760,31578776,948,286516
2018-05-01_17-56-19.871927048,1525190179.873704900,2018-05-01_17-56-19.877030345,1525190179.878394781,0.80,0.90,0.85,574982452693652,251062004210,852183158,1235623301,1084594322,1057819845,7365693,7583060,5295007,5356089,364428,24,11411928,257261139,3231,0,7367237,0,0,0,32805052,31644140,31568668,948,286516
2018-05-01_17-56-49.912591147,1525190209.914123618,2018-05-01_17-56-49.917189519,1525190209.918514610,0.82,0.89,0.85,575053524946802,251088200816,852183158,1235623302,1085226976,1057819845,7393049,7583061,5295007,5356089,364454,24,11413616,257282158,3231,0,7368530,0,0,0,32805052,31641476,31565040,948,286516
2018-05-01_17-57-19.952391425,1525190239.954073774,2018-05-01_17-57-19.957249897,1525190239.958581752,0.76,0.87,0.85,575136617702228,251117946182,852183531,1235623419,1085254916,1058495322,7393049,7583061,5295007,5356089,364480,24,11414931,257303278,3231,0,7369668,0,0,0,32805052,31668760,31593000,948,286512
2018-05-01_17-57-49.994948149,1525190269.996726545,2018-05-01_17-57-49.999943278,1525190270.001351333,0.85,0.88,0.85,575211274850838,251144511428,852183552,1235623423,1085255446,1058525607,7393049,8224106,5295007,5356089,364508,24,11416490,257324305,3231,0,7371054,0,0,0,32805052,31654892,31579132,948,286512
2018-05-01_17-58-20.035013760,1525190300.036535763,2018-05-01_17-58-20.039783401,1525190300.041129176,0.84,0.88,0.85,575295488138662,251174454854,852184020,1235623555,1085255721,1059207819,7393062,8253796,5295007,5356089,364539,24,11417817,257345439,3231,0,7372159,0,0,0,32805052,31669908,31593892,948,286516
2018-05-01_17-58-50.076809577,1525190330.078694971,2018-05-01_17-58-50.082029811,1525190330.083380439,0.91,0.89,0.86,575370084493064,251202083120,852184045,1235623564,1085255721,1059239427,7393062,8913949,5295007,5356089,364565,24,11419412,257366467,3231,0,7373501,0,0,0,32805052,31654700,31578076,948,286516
2018-05-01_17-59-20.116813067,1525190360.118310606,2018-05-01_17-59-20.121325825,1525190360.122652447,0.94,0.90,0.86,575445017305898,251228246486,852184045,1235623568,1085255721,1059239427,8015582,8945982,5295224,5356089,364592,24,11421010,257387483,3231,0,7374883,0,0,0,32805052,31653344,31577584,948,286516
2018-05-01_17-59-50.156651573,1525190390.158192237,2018-05-01_17-59-50.161265649,1525190390.162583864,0.91,0.90,0.86,575516877399574,251255521832,852184067,1235623837,1085888217,1059239428,8046574,8945982,5295224,5356089,364617,24,11422723,257408505,3231,0,7376137,0,0,0,32805052,31669208,31593932,948,286516
2018-05-01_18-00-20.196208392,1525190420.197698563,2018-05-01_18-00-20.200692027,1525190420.202012250,0.95,0.91,0.87,575601321289782,251285841698,852184477,1235627774,1085918548,1059915189,8046586,8945983,5295224,5356089,364649,24,11424141,257429643,3231,0,7377155,0,0,0,32805052,31669248,31593564,948,286528
2018-05-01_18-00-50.237293770,1525190450.238952039,2018-05-01_18-00-50.242500058,1525190450.243933969,0.97,0.91,0.87,575676718224482,251313094544,852184492,1235627788,1085918554,1059950205,8046586,9585485,5295224,5356089,364676,24,11425791,257450671,3231,0,7378454,0,0,0,32805052,31658328,31582580,948,286528
2018-05-01_18-01-20.277713432,1525190480.279233013,2018-05-01_18-01-20.282317534,1525190480.283667814,1.04,0.94,0.88,575751761024780,251339228150,852184492,1235627788,1085918554,1059950205,8663965,9619114,5295440,5356089,364702,24,11427436,257471684,3231,0,7379793,0,0,0,32805052,31653828,31577748,948,286528
2018-05-01_18-01-50.318026312,1525190510.319657939,2018-05-01_18-01-50.322726658,1525190510.324041571,1.03,0.94,0.88,575823395252900,251365954436,852184492,1235627788,1086536706,1059950205,8697594,9619114,5295440,5356089,364730,24,11429169,257492706,3231,0,7381034,0,0,0,32805052,31657896,31581828,948,286528
