StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-08_21-03-02.329862459,1525806182.331318202,2018-05-08_21-03-02.334365707,1525806182.335711716,1.11,1.56,0.98,9316,128,6,0,0,1,0,0,0,0,59835,0,82626,770235,5575,0,19,0,53191,0,32805052,14274000,14622456,948,659948
2018-05-08_21-03-32.370321706,1525806212.371763842,2018-05-08_21-03-32.374867172,1525806212.376210299,1.74,1.67,1.03,9316,128,6,0,0,1,0,0,0,0,63522,0,87714,785460,5580,0,19,0,56509,0,32805052,14289184,14637380,948,659952
2018-05-08_21-04-02.410659611,1525806242.412288479,2018-05-08_21-04-02.415752904,1525806242.417306258,2.13,1.77,1.08,9316,128,6,0,0,1,0,0,0,0,67225,0,92599,800820,5586,0,20,0,59880,0,32805052,14289324,14637504,948,659948
2018-05-08_21-04-32.454180348,1525806272.455817915,2018-05-08_21-04-32.459308560,1525806272.460846107,2.23,1.82,1.12,9316,128,6,0,0,1,0,0,0,0,70861,0,97448,816274,5593,0,20,0,63209,0,32805052,14287624,14635768,948,659948
2018-05-08_21-05-02.499491685,1525806302.501299692,2018-05-08_21-05-02.504743316,1525806302.506362161,2.33,1.89,1.17,9316,128,6,0,0,1,0,0,0,0,74582,0,102388,831629,5597,0,20,0,66591,0,32805052,14289256,14637716,948,659948
2018-05-08_21-05-32.542370851,1525806332.543872500,2018-05-08_21-05-32.546945859,1525806332.548284166,2.36,1.93,1.20,9316,128,6,0,0,1,0,0,0,0,78269,0,107445,846902,5600,0,21,0,69927,0,32805052,14290624,14639084,948,659948
2018-05-08_21-06-02.582496127,1525806362.584183407,2018-05-08_21-06-02.587721860,1525806362.589138813,2.34,1.97,1.24,9316,128,6,0,0,1,0,0,0,0,81870,0,112274,862455,5601,0,21,0,73222,0,32805052,14289016,14637736,948,659948
2018-05-08_21-06-32.625068517,1525806392.626764895,2018-05-08_21-06-32.629938154,1525806392.631277691,2.46,2.03,1.28,9316,128,6,0,0,1,0,0,0,0,85537,0,117221,877806,5602,0,21,0,76553,0,32805052,14289160,14637620,948,659948
2018-05-08_21-07-02.668431448,1525806422.670124696,2018-05-08_21-07-02.673725169,1525806422.675246965,2.55,2.09,1.33,9316,128,6,0,0,1,0,0,0,0,89183,0,122143,893211,5603,0,21,0,79885,0,32805052,14288888,14637348,948,659948
2018-05-08_21-07-32.711749585,1525806452.713548630,2018-05-08_21-07-32.717310239,1525806452.718872988,2.55,2.13,1.37,9316,128,6,0,0,1,0,0,0,0,92799,0,127096,908650,5603,0,21,0,83146,0,32805052,14287336,14635252,948,659948
2018-05-08_21-08-02.757790460,1525806482.759417947,2018-05-08_21-08-02.762895286,1525806482.764411790,2.34,2.12,1.39,9316,128,6,0,0,1,0,0,0,0,95322,0,131982,925201,5604,0,22,0,85447,0,32805052,14288496,14636956,948,659948
2018-05-08_21-08-32.800206107,1525806512.801720988,2018-05-08_21-08-32.804821551,1525806512.806166718,2.29,2.14,1.42,9316,128,6,0,0,1,0,0,0,0,98959,0,136856,940649,5604,0,22,0,88757,0,32805052,14277192,14625656,948,659956
