StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-09_14-58-05.070330265,1525870685.071734358,2018-05-09_14-58-05.074789697,1525870685.076134839,0.59,1.33,1.49,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1450593,13,3208594,45072197,31695,0,6376,0,1369349,0,32805052,13372796,13721764,912,682232
2018-05-09_14-58-35.110748543,1525870715.112148693,2018-05-09_14-58-35.115169670,1525870715.116534779,0.99,1.36,1.50,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1453882,13,3210651,45090837,31699,0,6376,0,1372634,0,32805052,13373784,13722760,912,682240
2018-05-09_14-59-05.150359950,1525870745.151770801,2018-05-09_14-59-05.154824406,1525870745.156182913,1.17,1.38,1.50,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1457240,13,3212491,45109664,31704,0,6376,0,1375985,0,32805052,13374020,13722996,912,682240
2018-05-09_14-59-35.190197437,1525870775.191580130,2018-05-09_14-59-35.194578943,1525870775.195915810,1.34,1.40,1.50,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1460703,13,3214169,45128695,31708,0,6376,0,1379443,0,32805052,13374140,13723120,912,682244
2018-05-09_15-00-05.229886448,1525870805.231279800,2018-05-09_15-00-05.234330976,1525870805.235695426,1.60,1.46,1.52,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1464009,13,3216346,45147198,31710,0,6377,0,1382743,0,32805052,13373624,13722612,912,682252
2018-05-09_15-00-35.269703315,1525870835.271094619,2018-05-09_15-00-35.274101317,1525870835.275452008,1.62,1.48,1.52,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1467303,13,3218314,45165910,31716,0,6377,0,1386033,0,32805052,13373904,13722792,912,682264
2018-05-09_15-01-05.309430889,1525870865.310819557,2018-05-09_15-01-05.313859949,1525870865.315205487,1.70,1.51,1.53,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1470715,13,3219979,45184806,31720,0,6377,0,1389438,0,32805052,13360712,13709748,912,682280
2018-05-09_15-01-35.349199583,1525870895.350591967,2018-05-09_15-01-35.353618509,1525870895.354961652,1.82,1.56,1.54,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1473961,13,3222253,45203271,31723,0,6377,0,1392679,0,32805052,13361132,13710176,912,682288
2018-05-09_15-02-05.389043612,1525870925.390461000,2018-05-09_15-02-05.393508765,1525870925.394859360,1.81,1.58,1.55,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1477327,13,3223947,45222187,31731,0,6377,0,1396038,0,32805052,13360088,13709136,912,682292
2018-05-09_15-02-35.429059078,1525870955.430472117,2018-05-09_15-02-35.433643944,1525870955.435011768,1.74,1.59,1.56,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1480606,13,3225751,45241097,31736,0,6378,0,1399312,0,32805052,13360416,13709472,912,682304
2018-05-09_15-03-05.469169811,1525870985.470571010,2018-05-09_15-03-05.473606229,1525870985.474961076,1.85,1.63,1.57,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1483894,13,3227599,45259947,31739,0,6378,0,1402593,0,32805052,13360444,13709768,912,682308
2018-05-09_15-03-35.509195324,1525871015.510619169,2018-05-09_15-03-35.514117444,1525871015.515694949,1.88,1.66,1.59,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1487311,13,3229343,45278764,31743,0,6378,0,1406005,0,32805052,13360364,13709432,912,682312
2018-05-09_15-04-05.550302419,1525871045.551886765,2018-05-09_15-04-05.554958429,1525871045.556312290,1.78,1.66,1.59,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1490654,13,3231240,45297507,31749,0,6378,0,1409342,0,32805052,13372864,13721936,912,682312
2018-05-09_15-04-35.590283457,1525871075.591664969,2018-05-09_15-04-35.594647569,1525871075.595974496,1.95,1.71,1.61,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1493916,13,3233202,45316269,31753,0,6379,0,1412600,0,32805052,13372932,13722008,912,682316
2018-05-09_15-05-05.629895120,1525871105.631364252,2018-05-09_15-05-05.634489367,1525871105.635830703,2.03,1.76,1.62,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1497205,13,3235146,45335028,31753,0,6379,0,1415885,0,32805052,13373788,13722864,912,682316
2018-05-09_15-05-35.670876681,1525871135.672547953,2018-05-09_15-05-35.675737604,1525871135.677145570,1.94,1.76,1.63,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1500612,13,3237129,45353722,31757,0,6379,0,1419288,0,32805052,13372356,13721436,912,682320
2018-05-09_15-06-05.713998778,1525871165.715473496,2018-05-09_15-06-05.718504753,1525871165.719845202,1.90,1.77,1.64,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1503995,13,3239048,45372398,31758,0,6379,0,1422666,0,32805052,13373348,13722428,912,682320
2018-05-09_15-06-35.754003367,1525871195.755649237,2018-05-09_15-06-35.758786103,1525871195.760150600,2.01,1.81,1.65,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1507473,13,3240737,45391381,31759,0,6380,0,1426140,0,32805052,13373860,13722940,912,682320
2018-05-09_15-07-05.794260749,1525871225.795987271,2018-05-09_15-07-05.799291950,1525871225.800727943,1.85,1.79,1.65,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1510910,13,3242642,45410015,31765,0,6380,0,1429572,0,32805052,13372688,13722028,912,682324
2018-05-09_15-07-35.835927309,1525871255.837566212,2018-05-09_15-07-35.840642607,1525871255.841975924,1.83,1.80,1.66,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1514281,13,3244609,45428643,31768,0,6380,0,1432938,0,32805052,13373064,13722148,912,682324
2018-05-09_15-08-05.875982704,1525871285.877644365,2018-05-09_15-08-05.880855454,1525871285.882277174,1.82,1.80,1.67,843246514,691272708500,1519221,2238186,1578406,1985652,1536066,1994987,1394097,879035,1517495,13,3246822,45447183,31771,0,6380,0,1436149,0,32805052,13372800,13722152,912,682332
