StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-06_18-53-29.207612561,1525625609.209220805,,2018-05-06_18-53-29.216277253,1525625609.217887438,1.82,0.68,0.33,200943856,185119070422,128834,630873,1051000,257567,588543,863473,5427,789998,6837,0,17619,662039,5194,0,5238,0,5746,0,32805052,30611280,30914928,1072,615212
2018-05-06_18-53-29.254955672,1525625609.256477713,,2018-05-06_18-53-29.263264429,1525625609.264672550,1.82,0.68,0.33,200944624,185119071262,128836,630873,1051001,257567,588544,863473,5428,789998,6844,0,17623,662064,5194,0,5238,0,5751,0,32805052,30610668,30914496,1072,615212
2018-05-06_18-53-29.302405532,1525625609.303933669,,2018-05-06_18-53-29.310666459,1525625609.312202138,1.82,0.68,0.33,200944624,185119071262,128836,630875,1051001,257567,588544,863474,5429,789998,6851,0,17627,662091,5194,0,5238,0,5757,0,32805052,30609928,30914556,1072,615212
2018-05-06_18-53-29.349568983,1525625609.351244491,,2018-05-06_18-53-29.358554147,1525625609.360155359,1.82,0.68,0.33,200944624,185119071262,128836,630876,1051002,257567,588545,863476,5429,789999,6859,0,17631,662117,5194,0,5238,0,5763,0,32805052,30611128,30915036,1072,615212
2018-05-06_18-53-29.398000051,1525625609.399597738,,2018-05-06_18-53-29.406608060,1525625609.408221926,1.82,0.68,0.33,200944624,185119071262,128837,630876,1051002,257567,588546,863477,5429,790000,6865,0,17635,662143,5194,0,5238,0,5768,0,32805052,30612048,30915700,1072,615216
2018-05-06_18-53-29.445258158,1525625609.446923544,,2018-05-06_18-53-29.453948592,1525625609.455502060,1.82,0.68,0.33,200944624,185119071262,128837,630877,1051002,257567,588547,863478,5429,790000,6871,0,17640,662168,5194,0,5238,0,5773,0,32805052,30611364,30915212,1072,615216
2018-05-06_18-53-29.492417167,1525625609.494016508,,2018-05-06_18-53-29.500964226,1525625609.502518016,1.82,0.68,0.33,200945392,185119072102,128837,630877,1051003,257567,588548,863478,5430,790001,6878,0,17645,662194,5194,0,5238,0,5778,0,32805052,30611568,30915464,1072,615216
2018-05-06_18-53-29.539159183,1525625609.540707346,,2018-05-06_18-53-29.547539432,1525625609.549085183,1.82,0.68,0.33,200945392,185119072102,128837,630877,1051004,257569,588548,863478,5431,790002,6884,0,17650,662220,5194,0,5238,0,5783,0,32805052,30611272,30915444,1072,615216
2018-05-06_18-53-29.586586012,1525625609.588096544,,2018-05-06_18-53-29.594888572,1525625609.596611493,1.82,0.68,0.33,200945392,185119072102,128837,630877,1051004,257570,588548,863479,5432,790003,6891,0,17654,662246,5194,0,5238,0,5789,0,32805052,30611092,30914988,1072,615216
2018-05-06_18-53-29.633878487,1525625609.635433624,,2018-05-06_18-53-29.642227164,1525625609.643752284,1.82,0.68,0.33,200945392,185119072102,128837,630877,1051005,257570,588548,863480,5434,790003,6898,0,17659,662271,5194,0,5238,0,5794,0,32805052,30611188,30915216,1072,615216
2018-05-06_18-53-29.680592681,1525625609.682103156,,2018-05-06_18-53-29.689070110,1525625609.690657512,1.82,0.68,0.33,200945392,185119072102,128838,630878,1051005,257570,588548,863480,5435,790005,6905,0,17665,662296,5194,0,5238,0,5799,0,32805052,30611600,30915776,1072,615216
2018-05-06_18-53-29.727887699,1525625609.729475793,,2018-05-06_18-53-29.736232725,1525625609.737746136,1.82,0.68,0.33,200945392,185119072942,128839,630878,1051006,257570,588549,863480,5436,790006,6911,0,17669,662322,5194,0,5238,0,5804,0,32805052,30611500,30915392,1072,615216
2018-05-06_18-53-29.775065158,1525625609.777263600,,2018-05-06_18-53-29.784066614,1525625609.785611281,1.82,0.68,0.33,200946160,185119072942,128840,630879,1051007,257570,588549,863480,5436,790007,6918,0,17674,662348,5194,0,5238,0,5809,0,32805052,30611016,30914668,1072,615216
