StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait
,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-04-27_21-19-51.883349648,1524856791.884876974,18930505743,2018-04-27_21-20-21.922773063,1524856821.924324316,0.59,0.56,0.57,1478054714,3305467535800,7159349,5549162,7191376,4494885,0,0,0,0,132340,0,118364,12281176,5229,0,17833,0,2227,0,32805052,30480268,30800716,948,631520
2018-04-27_21-20-21.960396990,1524856821.961898691,18908714880,2018-04-27_21-20-51.990038862,1524856851.991573240,0.53,0.56,0.57,1507297024,3377183180392,7159377,6375426,7191599,4494898,0,0,0,0,132352,0,119403,12303135,5232,0,18152,0,2228,0,32805052,30480504,30800680,948,631524
2018-04-27_21-20-52.027570505,1524856852.029060474,18956200294,2018-04-27_21-21-22.066724428,1524856882.068259900,0.52,0.55,0.56,1537155462,3449626723328,7159481,6375434,7191599,5274729,0,0,0,0,132363,0,120437,12325132,5243,0,18433,0,2228,0,32805052,30479304,30799200,948,631524
2018-04-27_21-21-22.104215648,1524856882.105807073,21496293436,2018-04-27_21-21-52.142797278,1524856912.144313034,0.60,0.56,0.57,1601241164,3531229796166,7429045,6387156,7198734,5278308,0,0,0,0,132377,0,122157,12346349,5243,0,19189,0,2229,0,32805052,30479604,30799620,948,631524
2018-04-27_21-21-52.180105502,1524856912.181688105,18932929997,2018-04-27_21-22-22.210416317,1524856942.212069583,0.50,0.54,0.56,1629502610,3603061163742,7429160,6387175,7592068,5278341,0,0,0,0,132398,0,123222,12368315,5244,0,19510,0,2238,0,32805052,30479968,30800352,948,631524
2018-04-27_21-22-22.248028392,1524856942.249559619,21556935155,2018-04-27_21-22-52.287238704,1524856972.288760403,0.44,0.52,0.55,1660949208,3684782573902,8168619,6407993,7594222,5282672,0,0,0,0,132416,0,124708,12389901,5245,0,19952,0,2238,0,32805052,30466504,30786948,948,631536
2018-04-27_21-22-52.324676031,1524856972.326251612,22586161199,2018-04-27_21-23-22.363782483,1524857002.365322657,0.59,0.55,0.56,1696152990,3771148899736,8168755,6408000,8376302,5282815,0,0,0,0,132432,0,126329,12411339,5246,0,20489,0,2239,0,32805052,30466996,30787408,948,631536
2018-04-27_21-23-22.401221017,1524857002.402806863,21779455278,2018-04-27_21-23-52.440219724,1524857032.441731704,0.70,0.58,0.57,1753279716,3853748202364,8170211,6696573,8376444,5282815,0,0,0,0,132448,0,128089,12432572,5252,0,21230,0,2239,0,32805052,30467988,30788140,948,631540
2018-04-27_21-23-52.477610385,1524857032.479200431,20131945443,2018-04-27_21-24-22.516489838,1524857062.518011616,0.65,0.57,0.57,1781769130,3930082180052,8170314,6696574,8376444,5589631,0,0,0,0,132462,0,129635,12454185,5253,0,21691,0,2240,0,32805052,30465248,30786176,948,631540
2018-04-27_21-24-22.554197410,1524857062.555683859,22163199471,2018-04-27_21-24-52.593329477,1524857092.594874495,0.45,0.53,0.56,1835937392,4014829400960,8170603,6696582,8663324,5589718,0,0,0,0,132483,0,131174,12475588,5253,0,22333,0,2244,0,32805052,30468008,30788684,948,631540
2018-04-27_21-24-52.631163539,1524857092.632660759,18676305247,2018-04-27_21-25-22.660790430,1524857122.662321585,0.47,0.53,0.56,1862927158,4085670644522,8462390,6716004,8663872,5589718,0,0,0,0,132497,0,132252,12497570,5254,0,22622,0,2245,0,32805052,30468072,30789048,948,631544
2018-04-27_21-25-22.698244157,1524857122.699725140,21972177135,2018-04-27_21-25-52.737174687,1524857152.738692056,0.49,0.53,0.56,1894785724,4168988966996,8462498,6716035,8663874,6352581,0,0,0,0,132517,0,133718,12519146,5258,0,23070,0,2250,0,32805052,30479668,30800116,948,631536
2018-04-27_21-25-52.774524763,1524857152.776132720,18664601161,2018-04-27_21-26-22.804231402,1524857182.805748161,0.50,0.53,0.55,1923818114,4239847631888,8462538,7512490,8663961,6352581,0,0,0,0,132533,0,134773,12541132,5259,0,23370,0,2255,0,32805052,30480228,30800684,948,631544
2018-04-27_21-26-22.841765282,1524857182.843357964,21381419137,2018-04-27_21-26-52.871381525,1524857212.872926600,0.51,0.52,0.55,1955067528,4321563007600,9202740,7531191,8664595,6355582,0,0,0,0,132554,0,136314,12562672,5262,0,23831,0,2263,0,32805052,30480308,30800704,948,631548
2018-04-27_21-26-52.908775914,1524857212.910259261,20552646798,2018-04-27_21-27-22.947533151,1524857242.949061208,0.53,0.52,0.55,1985192334,4399522919476,9202750,7531195,9412813,6355800,0,0,0,0,132573,0,137863,12584264,5266,0,24277,0,2269,0,32805052,30480628,30800824,948,631548
2018-04-27_21-27-22.984930965,1524857242.986513768,21851825753,2018-04-27_21-27-53.023586400,1524857273.025110202,0.60,0.54,0.56,2037212116,4482394789482,9204235,7821241,9412893,6355814,0,0,0,0,132589,0,139751,12605508,5269,0,24896,0,2270,0,32805052,30478448,30798908,948,631552
2018-04-27_21-27-53.061544664,1524857273.063041578,18682112332,2018-04-27_21-28-23.090809139,1524857303.092346627,0.66,0.55,0.56,2066158298,4553921390362,9204317,7821242,9412893,6668837,0,0,0,0,132601,0,140781,12627549,5269,0,25100,0,2271,0,32805052,30479952,30800120,948,631552
2018-04-27_21-28-23.128205963,1524857303.129786114,22032390614,2018-04-27_21-28-53.157738886,1524857333.159265715,0.74,0.58,0.57,2119801696,4637512575016,9204566,7821262,9697938,6668975,0,0,0,0,132613,0,142462,12648898,5276,0,25682,0,2271,0,32805052,30480836,30801300,948,631552
2018-04-27_21-28-53.195122339,1524857333.196732429,18971576396,2018-04-27_21-29-23.224751658,1524857363.226295734,0.79,0.60,0.58,2148394662,4709510198742,9547918,7851618,9709282,6673345,0,0,0,0,132626,0,143642,12670794,5276,0,25948,0,2271,0,32805052,30480200,30800072,948,631552
2018-04-27_21-29-23.262658265,1524857363.264155402,19954020858,2018-04-27_21-29-53.301490105,1524857393.303012185,0.68,0.59,0.58,2178161324,4785137470004,9548039,7851620,9709282,7460113,0,0,0,0,132639,0,145082,12692490,5278,0,26360,0,2271,0,32805052,30479292,30800020,948,631552
2018-04-27_21-29-53.338760797,1524857393.340378442,18676127281,2018-04-27_21-30-23.368746670,1524857423.370298870,0.61,0.59,0.58,2205528434,4856651980024,9548049,8570691,9709352,7460113,0,0,0,0,132660,0,146256,12714414,5279,0,26654,0,2278,0,32805052,30479412,30799312,948,631560
2018-04-27_21-30-23.406537032,1524857423.408096927,22084531157,2018-04-27_21-30-53.445640844,1524857453.447170239,0.66,0.59,0.58,2258363512,4940429387744,9548354,8570755,9709352,7747788,0,0,0,0,132683,0,147814,12735818,5279,0,27264,0,2286,0,32805052,30464708,30785196,948,631580
2018-04-27_21-30-53.483151238,1524857453.484733612,20177497897,2018-04-27_21-31-23.512535403,1524857483.514075041,0.66,0.60,0.58,2288052862,5016927903802,9548492,8927120,9709669,7747798,0,0,0,0,132696,0,149120,12757547,5289,0,27656,0,2286,0,32805052,30464756,30785488,948,631580
2018-04-27_21-31-23.550062309,1524857483.551646102,20720017603,2018-04-27_21-31-53.579937932,1524857513.581448885,0.68,0.61,0.59,2318460164,5096202682040,9548565,8927168,10503594,7747891,0,0,0,0,132712,0,150468,12779233,5292,0,28065,0,2286,0,32805052,30464192,30784664,948,631580
2018-04-27_21-31-53.617287589,1524857513.618897163,20264382967,2018-04-27_21-32-23.646891830,1524857543.648427656,0.63,0.60,0.59,2348891786,5173085514032,10332397,8933083,10506734,7748190,0,0,0,0,132727,0,151755,12800990,5292,0,28439,0,2286,0,32805052,30453856,30774364,948,639776
2018-04-27_21-32-23.684501121,1524857543.686100300,18792332892,2018-04-27_21-32-53.724258560,1524857573.725787113,0.56,0.59,0.58,2377958160,5244407903324,10332882,9708007,10507277,7748211,0,0,0,0,132746,0,152951,12822869,5295,0,28772,0,2290,0,32805052,30455612,30776104,948,639776
2018-04-27_21-32-53.762012292,1524857573.763544175,21939831517,2018-04-27_21-33-23.801101580,1524857603.802622504,0.68,0.61,0.59,2409464598,5327557043088,10332919,9708018,10507307,8519554,0,0,0,0,132762,0,154561,12844345,5296,0,29275,0,2291,0,32805052,30456408,30776924,948,639784
2018-04-27_21-33-23.838640368,1524857603.840239880,22473726438,2018-04-27_21-33-53.877709408,1524857633.879326079,0.61,0.60,0.59,2463009372,5413501029186,10576874,9751198,10507595,8521249,0,0,0,0,132782,0,156041,12865744,5298,0,29811,0,2296,0,32805052,30468264,30788504,948,639780
2018-04-27_21-33-53.915652515,1524857633.917168677,21022216445,2018-04-27_21-34-23.955050996,1524857663.956608465,0.65,0.61,0.59,2493198882,5493211753160,10577092,9753244,10801474,8524353,0,0,0,0,132802,0,157397,12887432,5302,0,30204,0,2301,0,32805052,30469656,30790356,948,639784
2018-04-27_21-34-23.992617938,1524857663.994126906,18716147255,2018-04-27_21-34-54.021634485,1524857694.023142239,0.45,0.57,0.58,2520261672,5564247565346,10874560,9762542,10806620,8524353,0,0,0,0,132814,0,158407,12909454,5304,0,30455,0,2302,0,32805052,30469840,30790324,948,639784
2018-04-27_21-34-54.059019965,1524857694.060627256,18784291453,2018-04-27_21-35-24.098218493,1524857724.099738867,0.39,0.54,0.57,2549737582,5636107865824,10874591,9762545,11131793,8526794,0,0,0,0,132838,0,159434,12931437,5306,0,30741,0,2313,0,32805052,30468664,30789376,948,639784
2018-04-27_21-35-24.135772009,1524857724.137367003,18723685147,2018-04-27_21-35-54.175286189,1524857754.176836383,0.56,0.57,0.58,2578846452,5707123283802,10874786,10561557,11131983,8526841,0,0,0,0,132854,0,160458,12953426,5308,0,31027,0,2316,0,32805052,30469348,30790116,948,639788
2018-04-27_21-35-54.212744014,1524857754.214243806,22334220297,2018-04-27_21-36-24.251590946,1524857784.253094219,0.61,0.58,0.59,2628186554,5791811771680,10874924,10561580,11131996,9463423,0,0,0,0,132869,0,162083,12974798,5310,0,31643,0,2316,0,32805052,30468708,30789164,948,639788
2018-04-27_21-36-24.288973703,1524857784.290542981,21817354669,2018-04-27_21-36-54.327956355,1524857814.329465275,0.49,0.56,0.58,2659921408,5875182176722,10874991,10561605,11903754,9463492,0,0,0,0,132881,0,163704,12996271,5317,0,32146,0,2317,0,32805052,30469416,30789336,948,639788
2018-04-27_21-36-54.365605297,1524857814.367119935,21919206065,2018-04-27_21-37-24.404714368,1524857844.406235176,0.69,0.60,0.59,2719316998,5958372324284,11871874,10583419,11907906,9469464,0,0,0,0,132896,0,165112,13017735,5317,0,32695,0,2317,0,32805052,30469720,30790244,948,639788
2018-04-27_21-37-24.441994100,1524857844.443579755,18919663401,2018-04-27_21-37-54.481385882,1524857874.482916196,0.54,0.57,0.58,2747865420,6030146989456,11872004,10583420,11907906,9858860,0,0,0,0,132910,0,166204,13039687,5321,0,32985,0,2318,0,32805052,30469512,30790016,948,639788
2018-04-27_21-37-54.518738934,1524857874.520236763,22057884155,2018-04-27_21-38-24.557533592,1524857904.559042165,0.66,0.60,0.59,2779751122,6113736646848,11872019,10881251,11908069,9858866,0,0,0,0,132926,0,167778,13061210,5321,0,33452,0,2319,0,32805052,30470364,30790080,948,639788
2018-04-27_21-38-24.594798652,1524857904.596405974,18701177617,2018-04-27_21-38-54.624152999,1524857934.625675532,0.68,0.61,0.60,2808741464,6185360343934,11873147,10881266,11908069,10610552,0,0,0,0,132941,0,168884,13083192,5321,0,33700,0,2319,0,32805052,30455500,30776008,948,639796
2018-04-27_21-38-54.661942792,1524857934.663450111,21954872758,2018-04-27_21-39-24.700720035,1524857964.702253160,0.66,0.61,0.60,2866181726,6268627293880,11873255,11902798,11908231,10610552,0,0,0,0,132958,0,170644,13104515,5321,0,34302,0,2319,0,32805052,30456608,30777396,948,639796
2018-04-27_21-39-24.738082366,1524857964.739676905,19052948136,2018-04-27_21-39-54.768096479,1524857994.769621124,0.53,0.58,0.59,2894392036,6340939738156,11873421,11902799,12294116,10619544,0,0,0,0,132979,0,171757,13126437,5323,0,34568,0,2326,0,32805052,30456392,30776660,948,639800
2018-04-27_21-39-54.806087311,1524857994.807631539,18906536738,2018-04-27_21-40-24.836319401,1524858024.837861687,0.32,0.53,0.57,2923863914,6413258905310,12174025,11914830,12294683,10619551,0,0,0,0,132998,0,172777,13148432,5327,0,34828,0,2332,0,32805052,30455536,30776080,948,639820
2018-04-27_21-40-24.874023640,1524858024.875529961,19651510301,2018-04-27_21-40-54.912868031,1524858054.914388963,0.34,0.51,0.56,2953302960,6487797449690,12174269,12281116,12294967,10619568,0,0,0,0,133014,0,174006,13170249,5331,0,35206,0,2336,0,32805052,30456704,30776980,948,639828
2018-04-27_21-40-54.950786700,1524858054.952294780,20741097075,2018-04-27_21-41-24.989825270,1524858084.991362035,0.41,0.51,0.56,2983928566,6566440435016,12175160,12281117,12294969,10921812,0,0,0,0,133029,0,175202,13192071,5333,0,35564,0,2336,0,32805052,30455832,30776532,948,639828
2018-04-27_21-41-25.027434881,1524858085.028962429,18693161920,2018-04-27_21-41-55.066722047,1524858115.068249368,0.37,0.49,0.56,3012027580,6637925917596,12885577,12302393,12303290,10923302,0,0,0,0,133047,0,176320,13214021,5338,0,35838,0,2341,0,32805052,30468284,30789364,948,639824
2018-04-27_21-41-55.104531604,1524858115.106058246,22133925610,2018-04-27_21-42-25.143299789,1524858145.144835144,0.49,0.51,0.56,3064787330,6721954785666,12885665,12302402,13271467,10923338,0,0,0,0,133065,0,177967,13235360,5344,0,36486,0,2346,0,32805052,30469428,30790248,948,639824
