StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-09_10-52-01.915902715,1525855921.917278660,2018-05-09_10-52-01.920293205,1525855921.921642798,0.18,0.10,0.14,517886,8560,1513,10,23,53,0,0,0,0,86794,13,2391089,35496195,29902,0,538,0,9308,0,32805052,13516412,13822260,912,631368
2018-05-09_10-52-31.955313199,1525855951.956690304,2018-05-09_10-52-31.959682942,1525855951.961023844,0.78,0.25,0.19,517886,8560,1513,10,23,53,0,0,0,0,90071,13,2393032,35514921,29904,0,539,0,12580,0,32805052,13516368,13822868,912,631648
2018-05-09_10-53-01.994780799,1525855981.996199090,2018-05-09_10-53-01.999267858,1525855982.000631231,1.12,0.39,0.24,517886,8560,1513,10,23,53,0,0,0,0,93279,13,2394839,35533778,29906,0,539,0,15780,0,32805052,13503028,13809548,912,631672
2018-05-09_10-53-32.034674347,1525856012.036058728,2018-05-09_10-53-32.039063589,1525856012.040413734,1.34,0.51,0.28,517886,8560,1513,10,23,53,0,0,0,0,96397,13,2396376,35552945,29910,0,540,0,18894,0,32805052,13503376,13809896,912,631672
2018-05-09_10-54-02.074756140,1525856042.076384530,2018-05-09_10-54-02.079491741,1525856042.080839250,1.27,0.57,0.31,517886,8560,1513,10,23,53,0,0,0,0,99580,13,2397969,35572036,29911,0,540,0,22070,0,32805052,13515376,13812632,912,622412
2018-05-09_10-54-32.115455901,1525856072.116850300,2018-05-09_10-54-32.119907533,1525856072.121261150,1.27,0.64,0.34,517886,8560,1513,10,23,53,0,0,0,0,102717,13,2399518,35591193,29914,0,540,0,25200,0,32805052,13514196,13811456,912,622412
2018-05-09_10-55-02.155412314,1525856102.156820230,2018-05-09_10-55-02.159879743,1525856102.161228054,1.35,0.72,0.38,517886,8560,1513,10,23,53,0,0,0,0,105952,13,2401290,35610096,29920,0,540,0,28427,0,32805052,13515864,13813112,912,622416
2018-05-09_10-55-32.195392885,1525856132.196810988,2018-05-09_10-55-32.199903142,1525856132.201259501,1.54,0.83,0.43,517886,8560,1513,10,23,53,0,0,0,0,109109,13,2402975,35629094,29924,0,541,0,31564,0,32805052,13513892,13811200,912,622476
2018-05-09_10-56-02.235605590,1525856162.237219800,2018-05-09_10-56-02.240355736,1525856162.241723144,1.58,0.91,0.46,517886,8560,1513,10,23,53,0,0,0,0,112467,13,2404795,35647932,29931,0,542,0,34913,0,32805052,13528640,13825668,912,622472
2018-05-09_10-56-32.276155263,1525856192.277561714,2018-05-09_10-56-32.280604699,1525856192.281952973,1.67,1.00,0.51,517886,8560,1513,10,23,53,0,0,0,0,115698,13,2406383,35667078,29932,0,542,0,38136,0,32805052,13529036,13825988,912,622472
2018-05-09_10-57-02.316155809,1525856222.317681609,2018-05-09_10-57-02.320771369,1525856222.322111890,1.67,1.06,0.54,517886,8560,1513,10,23,53,0,0,0,0,118869,13,2408025,35686147,29935,0,543,0,41297,0,32805052,13529284,13826328,912,622472
2018-05-09_10-57-32.356047243,1525856252.357720965,2018-05-09_10-57-32.360872518,1525856252.362218519,1.67,1.12,0.58,517886,8560,1513,10,23,53,0,0,0,0,122038,13,2409565,35705329,29936,0,543,0,44459,0,32805052,13529724,13826768,912,622472
2018-05-09_10-58-02.396675894,1525856282.398222507,2018-05-09_10-58-02.401372232,1525856282.402716181,1.62,1.16,0.61,517886,8560,1513,10,23,53,0,0,0,0,125326,13,2411039,35724469,29937,0,544,0,47738,0,32805052,13530404,13827712,912,622472
2018-05-09_10-58-32.437191131,1525856312.438808000,2018-05-09_10-58-32.441918224,1525856312.443275545,1.57,1.19,0.64,517886,8560,1513,10,23,53,0,0,0,0,128815,13,2412282,35743651,29939,0,545,0,51215,0,32805052,13528976,13826436,912,622624
2018-05-09_10-59-02.477516036,1525856342.479197098,2018-05-09_10-59-02.482436820,1525856342.483867182,1.62,1.24,0.67,517886,8560,1513,10,23,53,0,0,0,0,130830,13,2414647,35763518,29944,0,545,0,53222,0,32805052,13528508,13826896,912,623552
2018-05-09_10-59-32.518194987,1525856372.519597763,2018-05-09_10-59-32.522635122,1525856372.524008967,1.49,1.24,0.69,517886,8560,1513,10,23,53,0,0,0,0,134317,13,2416035,35782586,29946,0,546,0,56702,0,32805052,13528736,13827124,912,623552
2018-05-09_11-00-02.558910731,1525856402.560285945,2018-05-09_11-00-02.563311857,1525856402.564659655,1.47,1.27,0.72,517886,8560,1513,10,23,53,0,0,0,0,137778,13,2417431,35801664,29951,0,546,0,60154,0,32805052,13529424,13827824,912,623564
2018-05-09_11-00-32.598513347,1525856432.600049255,2018-05-09_11-00-32.603048740,1525856432.604399857,1.34,1.26,0.73,517886,8560,1513,10,23,53,0,0,0,0,141232,13,2418913,35820698,29957,0,546,0,63603,0,32805052,13531196,13829612,912,623580
