StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-10_19-23-46.188098420,1525973026.189837380,2018-05-10_19-23-46.193660796,1525973026.195340646,0.34,0.25,0.30,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,558997,170,91242,66442500,18411,0,3015,0,540452,0,32804244,12852292,14433580,1080,1892132
2018-05-10_19-24-16.238110201,1525973056.240221783,2018-05-10_19-24-16.244195613,1525973056.245918264,0.68,0.34,0.33,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,562009,170,91257,66463490,18416,0,3015,0,543460,0,32804244,12851732,14433024,1080,1892136
2018-05-10_19-24-46.288843845,1525973086.290579822,2018-05-10_19-24-46.294369792,1525973086.296068992,0.72,0.39,0.34,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,565014,170,91272,66484487,18419,0,3015,0,546462,0,32804244,12852276,14433472,1080,1892136
2018-05-10_19-25-16.338841461,1525973116.340589402,2018-05-10_19-25-16.344395168,1525973116.346084703,0.83,0.44,0.36,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,568020,170,91293,66505480,18419,0,3015,0,549464,0,32804244,12853404,14434956,1080,1892136
2018-05-10_19-25-46.388860537,1525973146.390598933,2018-05-10_19-25-46.394393516,1525973146.396085881,0.90,0.50,0.38,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,571029,170,91304,66526482,18419,0,3015,0,552469,0,32804244,12853388,14434940,1080,1892136
2018-05-10_19-26-16.438804140,1525973176.440569284,2018-05-10_19-26-16.444381255,1525973176.446084100,0.88,0.53,0.40,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,574038,170,91318,66547479,18420,0,3015,0,555474,0,32804244,12852428,14433720,1080,1892136
2018-05-10_19-26-46.488791939,1525973206.490540311,2018-05-10_19-26-46.494301546,1525973206.495998306,0.87,0.56,0.41,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,577046,170,91328,66568482,18420,0,3015,0,558479,0,32804244,12852556,14433848,1080,1892136
2018-05-10_19-27-16.538689521,1525973236.540447491,2018-05-10_19-27-16.544280749,1525973236.545977231,0.92,0.60,0.43,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,580061,170,91353,66589462,18421,0,3015,0,561487,0,32804244,12839452,14420568,1080,1892144
2018-05-10_19-27-46.588790432,1525973266.590537168,2018-05-10_19-27-46.594314778,1525973266.596016648,0.88,0.62,0.44,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,583079,170,91371,66610442,18425,0,3015,0,564501,0,32804244,12839700,14421000,1080,1892148
2018-05-10_19-28-16.638794095,1525973296.640562230,2018-05-10_19-28-16.644380609,1525973296.646080577,0.93,0.66,0.46,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,586097,170,91389,66631426,18425,0,3015,0,567512,0,32804244,12839056,14420616,1080,1892148
2018-05-10_19-28-46.689020536,1525973326.690792934,2018-05-10_19-28-46.694677060,1525973326.696382118,0.95,0.69,0.48,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,589112,170,91404,66652414,18427,0,3015,0,570522,0,32804244,12839196,14420500,1080,1892152
2018-05-10_19-29-16.739560539,1525973356.741393350,2018-05-10_19-29-16.745245158,1525973356.746939965,0.97,0.72,0.50,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,592120,170,91420,66673405,18435,0,3015,0,573526,0,32804244,12839384,14420688,1080,1892152
2018-05-10_19-29-46.789959768,1525973386.791749272,2018-05-10_19-29-46.795652430,1525973386.797364393,1.05,0.76,0.52,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,595136,170,91439,66694390,18436,0,3016,0,576536,0,32804244,12839816,14420764,1080,1892156
2018-05-10_19-30-16.840622890,1525973416.842384745,2018-05-10_19-30-16.846264903,1525973416.847968401,1.03,0.79,0.53,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,598155,170,91479,66715350,18439,0,3016,0,579549,0,32804244,12851372,14432684,1080,1892156
2018-05-10_19-30-46.890927377,1525973446.892684893,2018-05-10_19-30-46.896488737,1525973446.898179106,0.97,0.79,0.54,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,601160,170,91493,66736348,18443,0,3016,0,582552,0,32804244,12851680,14433004,1080,1892168
2018-05-10_19-31-16.940980899,1525973476.942734011,2018-05-10_19-31-16.946537744,1525973476.948236594,1.06,0.83,0.56,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,604164,170,91511,66757347,18444,0,3016,0,585551,0,32804244,12851628,14432952,1080,1892168
2018-05-10_19-31-46.991145084,1525973506.992876915,2018-05-10_19-31-46.996659597,1525973506.998351003,1.04,0.85,0.58,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,607181,170,91532,66778330,18444,0,3016,0,588564,0,32804244,12851996,14433320,1080,1892168
2018-05-10_19-32-17.041074049,1525973537.042840553,2018-05-10_19-32-17.046650499,1525973537.048349371,0.96,0.84,0.59,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,610190,170,91544,66799328,18446,0,3016,0,591569,0,32804244,12851388,14432976,1080,1892168
2018-05-10_19-32-47.091169854,1525973567.092908765,2018-05-10_19-32-47.096692960,1525973567.098382104,0.98,0.86,0.60,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,613198,170,91555,66820331,18448,0,3016,0,594573,0,32804244,12851332,14432656,1080,1892168
2018-05-10_19-33-17.141862639,1525973597.143634336,2018-05-10_19-33-17.147449591,1525973597.149150561,0.99,0.87,0.61,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,616208,170,91570,66841329,18450,0,3016,0,597577,0,32804244,12850732,14432056,1080,1892168
2018-05-10_19-33-47.192240009,1525973627.193983879,2018-05-10_19-33-47.197775090,1525973627.199480429,0.99,0.88,0.62,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,619213,170,91587,66862330,18450,0,3017,0,600578,0,32804244,12851244,14432568,1080,1892168
2018-05-10_19-34-17.242301075,1525973657.244069986,2018-05-10_19-34-17.247862558,1525973657.249553971,1.00,0.90,0.63,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,622218,170,91609,66883325,18451,0,3017,0,603579,0,32804244,12851172,14432496,1080,1892168
2018-05-10_19-34-47.292315611,1525973687.294068082,2018-05-10_19-34-47.297875586,1525973687.299582422,1.00,0.91,0.65,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,625221,170,91624,66904328,18451,0,3017,0,606578,0,32804244,12851212,14432796,1080,1892168
2018-05-10_19-35-17.342628181,1525973717.344421230,2018-05-10_19-35-17.348305179,1525973717.350010731,1.00,0.91,0.66,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,628240,170,91651,66925303,18451,0,3017,0,609591,0,32804244,12838292,14419620,1080,1892176
2018-05-10_19-35-47.393093587,1525973747.394852738,2018-05-10_19-35-47.398643204,1525973747.400341428,1.00,0.92,0.67,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,631249,170,91661,66946305,18451,0,3017,0,612596,0,32804244,12838580,14419600,1080,1892176
2018-05-10_19-36-17.443227579,1525973777.445000610,2018-05-10_19-36-17.448875583,1525973777.450592564,1.00,0.93,0.68,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,634266,170,91678,66967289,18453,0,3017,0,615608,0,32804244,12837836,14419168,1080,1892180
2018-05-10_19-36-47.494125563,1525973807.496031092,2018-05-10_19-36-47.499954028,1525973807.501672769,0.94,0.92,0.69,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,637295,170,91700,66988259,18453,0,3017,0,618630,0,32804244,12838268,14419604,1080,1892184
2018-05-10_19-37-17.544833557,1525973837.546597548,2018-05-10_19-37-17.550451734,1525973837.552160427,0.96,0.93,0.69,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,640302,170,91715,67009250,18462,0,3017,0,621633,0,32804244,12838832,14420168,1080,1892184
2018-05-10_19-37-47.595843260,1525973867.597709423,2018-05-10_19-37-47.601616985,1525973867.603325759,0.98,0.93,0.70,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,643317,170,91738,67030230,18465,0,3017,0,624644,0,32804244,12839188,14420528,1080,1892188
2018-05-10_19-38-17.646696001,1525973897.648556558,2018-05-10_19-38-17.652432495,1525973897.654136378,0.99,0.94,0.71,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,646322,170,91763,67051221,18467,0,3018,0,627645,0,32804244,12851592,14432652,1080,1892184
2018-05-10_19-38-47.697289915,1525973927.699051990,2018-05-10_19-38-47.702902299,1525973927.704619605,0.99,0.95,0.72,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,649323,170,91780,67072220,18472,0,3018,0,630643,0,32804244,12851716,14433056,1080,1892184
2018-05-10_19-39-17.747775591,1525973957.749613894,2018-05-10_19-39-17.753493877,1525973957.755194401,1.00,0.95,0.73,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,652331,170,91794,67093218,18475,0,3018,0,633647,0,32804244,12852040,14433380,1080,1892184
2018-05-10_19-39-47.798146455,1525973987.799874619,2018-05-10_19-39-47.803658848,1525973987.805354349,1.00,0.96,0.74,296152084,343995130528,603963,1061252,16175,1310339,499530,372918,2834,1176366,655337,170,91806,67114221,18476,0,3018,0,636650,0,32804244,12852108,14433448,1080,1892184
