StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,so
ftirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-04-27_21-29-45.010277876,1524857385.012012405,2018-04-27_21-29-45.015168415,1524857385.016879411,0.89,0.86,0.74,4758082043624,2034307428,7375130,10640396,8327309,9181628,0,0,0,0,133375,0,141996,12655512,2804,0,64584,0,0,0,32805052,31803732,31703712,948,188600
2018-04-27_21-30-15.052203955,1524857415.053558413,2018-04-27_21-30-15.056504316,1524857415.057820194,0.99,0.89,0.76,4832494370274,2060661114,7375467,10947290,8327433,9364474,0,0,0,0,133401,0,143590,12676581,2804,0,65739,0,0,0,32805052,31788108,31688148,948,188612
2018-04-27_21-30-45.090486103,1524857445.091814242,2018-04-27_21-30-45.095197606,1524857445.096567514,0.92,0.89,0.76,4912905347750,2102787660,7644149,11136455,8333725,9369486,0,0,0,0,133431,0,145133,12697625,2804,0,66562,0,0,0,32805052,31804708,31704784,948,188612
2018-04-27_21-31-15.131462295,1524857475.133088968,2018-04-27_21-31-15.136189098,1524857475.137495454,0.90,0.88,0.77,4989013827216,2137002306,7738180,11157689,8829988,9369702,0,0,0,0,133464,0,146736,12718662,2804,0,67603,0,0,0,32805052,31785360,31685340,948,196812
2018-04-27_21-31-45.173338292,1524857505.174833707,2018-04-27_21-31-45.177967631,1524857505.179293732,0.86,0.88,0.77,5067570568102,2165258952,7738398,11157808,9019462,9863550,0,0,0,0,133496,0,148274,12739742,2804,0,68753,0,0,0,32805052,31784296,31684304,948,196816
2018-04-27_21-32-15.213059041,1524857535.214403833,2018-04-27_21-32-15.218206383,1524857535.220091066,0.91,0.89,0.78,5144374024068,2193776838,7738558,11490229,9019517,10054519,0,0,0,0,133526,0,149862,12760816,2804,0,69908,0,0,0,32805052,31785880,31686692,948,196816
2018-04-27_21-32-45.256834111,1524857565.258212532,2018-04-27_21-32-45.261228628,1524857565.262535912,0.95,0.90,0.78,5219634604536,2221809984,7738672,11617983,9019617,10542284,0,0,0,0,133557,0,151491,12781867,2804,0,71084,0,0,0,32805052,31773236,31673476,948,196820
2018-04-27_21-33-15.295570779,1524857595.298077637,2018-04-27_21-33-15.302473456,1524857595.304216487,0.89,0.89,0.78,5299133866378,2250767070,7738889,11948667,9019750,10727173,0,0,0,0,133588,0,152997,12802960,2804,0,72222,0,0,0,32805052,31787472,31686848,948,196820
2018-04-27_21-33-45.341618284,1524857625.342966167,2018-04-27_21-33-45.346216273,1524857625.347522752,0.87,0.89,0.78,5384222797752,2295307596,8002025,12133518,9044218,10735006,0,0,0,0,133619,0,154417,12824038,2804,0,72954,0,0,0,32805052,31788244,31687780,948,196820
2018-04-27_21-34-15.382958068,1524857655.384306665,2018-04-27_21-34-15.387560333,1524857655.388884340,0.85,0.88,0.78,5463796797074,2328852702,8107387,12166793,9529802,10735022,0,0,0,0,133650,0,155928,12845104,2804,0,73988,0,0,0,32805052,31799996,31700020,948,196816
2018-04-27_21-34-45.423332628,1524857685.424660765,2018-04-27_21-34-45.427553381,1524857685.428862840,0.91,0.89,0.79,5539077166296,2355641388,8107511,12628141,9727857,10735029,0,0,0,0,133679,0,157565,12866159,2804,0,75163,0,0,0,32805052,31784248,31684776,948,196816
2018-04-27_21-35-15.461516221,1524857715.462853485,2018-04-27_21-35-15.465759546,1524857715.467059674,0.95,0.90,0.79,5610275847432,2382505614,8107511,12808598,9727857,11061730,0,0,0,0,133708,0,159316,12887171,2804,0,76394,0,0,0,32805052,31788160,31687768,948,196816
2018-04-27_21-35-45.499640422,1524857745.500959660,2018-04-27_21-35-45.503837446,1524857745.505132666,0.90,0.90,0.80,5681370475038,2409861240,8107511,12808600,10052481,11192922,0,0,0,0,133735,0,161055,12908185,2804,0,77637,0,0,0,32805052,31788716,31689020,948,196816
2018-04-27_21-36-15.537958423,1524857775.540054185,2018-04-27_21-36-15.543412296,1524857775.545249576,0.94,0.91,0.80,5762883499620,2451754086,8559402,12849189,10222387,11195369,0,0,0,0,133768,0,162571,12929222,2804,0,78509,0,0,0,32805052,31798664,31698424,948,196816
2018-04-27_21-36-45.584004655,1524857805.585345633,2018-04-27_21-36-45.589070889,1524857805.590386439,0.91,0.90,0.80,5844898247930,2485042992,8729210,12876095,10547690,11196655,0,0,0,0,133800,0,163980,12950354,2804,0,79471,0,0,0,32805052,31797924,31698356,948,196816
2018-04-27_21-37-15.625512944,1524857835.627197661,2018-04-27_21-37-15.630208441,1524857835.631531110,1.00,0.93,0.81,5927909728836,2533501818,9141936,12979458,10701742,11197600,0,0,0,0,133828,0,165468,12971383,2804,0,80129,0,0,0,32805052,31796536,31696808,948,196820
2018-04-27_21-37-45.664776924,1524857865.666103634,2018-04-27_21-37-45.669002430,1524857865.670301132,1.05,0.95,0.82,6003686369198,2568469344,9313254,13487104,10708149,11197604,0,0,0,0,133859,0,167131,12992396,2804,0,81164,0,0,0,32805052,31785824,31685648,948,196820
2018-04-27_21-38-15.702965519,1524857895.704290879,2018-04-27_21-38-15.708227182,1524857895.709584006,1.02,0.95,0.83,6083436794380,2597397630,9313484,13674052,10708478,11525237,0,0,0,0,133888,0,168643,13013487,2804,0,82313,0,0,0,32805052,31796648,31696192,948,196820
2018-04-27_21-38-45.745432825,1524857925.746764997,2018-04-27_21-38-45.749658905,1524857925.750968729,0.95,0.94,0.83,6158574199632,2625286596,9313601,13674083,11026039,11659841,0,0,0,0,133917,0,170267,13034550,2804,0,83463,0,0,0,32805052,31782692,31682452,948,196820
2018-04-27_21-39-15.783956936,1524857955.785582575,2018-04-27_21-39-15.789110027,1524857955.790626011,0.97,0.95,0.84,6238537691762,2671469082,9729211,13745450,11201041,11660069,0,0,0,0,133950,0,171836,13055581,2804,0,84157,0,0,0,32805052,31783940,31684056,948,196828
2018-04-27_21-39-45.825562679,1524857985.826943738,2018-04-27_21-39-45.829934245,1524857985.831242551,0.93,0.94,0.84,6313868707352,2705861088,9894311,14256740,11201640,11660074,0,0,0,0,133982,0,173483,13076616,2804,0,85171,0,0,0,32805052,31774608,31674660,948,196832
2018-04-27_21-40-15.864181395,1524858015.865529310,2018-04-27_21-40-15.868466953,1524858015.869764619,0.96,0.94,0.84,6385723895984,2732935434,9894311,14446594,11201640,11981495,0,0,0,0,134012,0,175237,13097623,2804,0,86398,0,0,0,32805052,31771252,31670500,948,196836
2018-04-27_21-40-45.902706198,1524858045.904088146,2018-04-27_21-40-45.907098129,1524858045.908396215,0.97,0.95,0.85,6457455761880,2760092160,9894311,14917199,11201640,12117908,0,0,0,0,134041,0,176998,13118630,2804,0,87622,0,0,0,32805052,31774532,31674876,948,196836
2018-04-27_21-41-15.941278515,1524858075.942615669,2018-04-27_21-41-15.945869942,1524858075.947174191,1.00,0.95,0.85,6534440829344,2787618486,9894481,15119485,11201659,12424486,0,0,0,0,134071,0,178592,13139692,2804,0,88807,0,0,0,32805052,31787532,31687388,948,196836
2018-04-27_21-41-45.982323481,1524858105.983807812,2018-04-27_21-41-45.986828036,1524858105.988132064,0.89,0.93,0.85,6610155136142,2816087112,9894619,15122707,11511440,12561688,0,0,0,0,134101,0,180202,13160734,2804,0,90012,0,0,0,32805052,31772020,31672428,948,196840
2018-04-27_21-42-16.021154859,1524858136.022765432,2018-04-27_21-42-16.026139977,1524858136.027647226,0.87,0.92,0.85,6690564470980,2858831298,10329119,15185299,11658643,12571379,0,0,0,0,134129,0,181729,13181777,2804,0,90808,0,0,0,32805052,31797772,31697604,948,196832
