StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-08_20-30-51.367986962,1525804251.369387284,2018-05-08_20-30-51.372467163,1525804251.373828548,0.03,0.10,0.29,29317427700,24731711736377,85479883,56311552,43367666,58012623,18623784,17828086,18310122,19323213,273267,0,1104413,20543838,6810,0,252084,0,249108,0,32805052,14121312,14570988,948,765596
2018-05-08_20-31-21.408580981,1525804281.410097679,2018-05-08_20-31-21.413266104,1525804281.414629910,0.43,0.19,0.31,29317427700,24731711736377,85479883,56311552,43367666,58012623,18623784,17828086,18310122,19323213,275048,0,1105672,20564693,6812,0,252084,0,250705,0,32805052,14120992,14570936,948,765600
2018-05-08_20-31-51.448854102,1525804311.450297247,2018-05-08_20-31-51.453434483,1525804311.454784396,0.57,0.25,0.33,29317427700,24731711736377,85479883,56311552,43367666,58012623,18623784,17828086,18310122,19323213,276941,0,1106976,20585541,6815,0,252085,0,252423,0,32805052,14122524,14572204,948,765600
2018-05-08_20-32-21.489531048,1525804341.491159319,2018-05-08_20-32-21.494658093,1525804341.496333480,0.53,0.27,0.33,29317427700,24731711736377,85479883,56311552,43367666,58012623,18623784,17828086,18310122,19323213,278439,0,1107940,20607036,6817,0,252085,0,253774,0,32805052,14119148,14568808,948,765600
2018-05-08_20-32-51.533946934,1525804371.535627790,2018-05-08_20-32-51.539020205,1525804371.540542358,0.32,0.25,0.32,29317427700,24731711736377,85479883,56311552,43367666,58012623,18623784,17828086,18310122,19323213,278467,0,1107956,20630999,6821,0,252086,0,253797,0,32805052,14118864,14568528,948,765604
2018-05-08_20-33-21.577509435,1525804401.579039980,2018-05-08_20-33-21.582370502,1525804401.583880071,0.25,0.24,0.31,29317427700,24731711736377,85479883,56311552,43367666,58012623,18623784,17828086,18310122,19323213,278492,0,1107968,20654970,6825,0,252086,0,253817,0,32805052,14119148,14568808,948,765604
2018-05-08_20-33-51.620622170,1525804431.622192739,2018-05-08_20-33-51.625570758,1525804431.627085729,0.15,0.22,0.30,29317427700,24731711736377,85479883,56311552,43367666,58012623,18623784,17828086,18310122,19323213,278512,0,1107981,20678939,6836,0,252086,0,253831,0,32805052,14116420,14566460,948,766224
2018-05-08_20-34-21.665123891,1525804461.666676550,2018-05-08_20-34-21.670311346,1525804461.672017699,0.39,0.26,0.32,29317427700,24731711736377,85479883,56311552,43367666,58012623,18623784,17828086,18310122,19323213,279633,0,1108861,20700936,6844,0,252087,0,254866,0,32805052,14117332,14567296,948,766224
2018-05-08_20-34-51.709798524,1525804491.711356506,2018-05-08_20-34-51.714968535,1525804491.716519505,0.94,0.41,0.37,29317427700,24731711736377,85479883,56311552,43367666,58012623,18623784,17828086,18310122,19323213,282743,0,1111108,20719551,6849,0,252087,0,257755,0,32805052,14104996,14555016,948,766236
2018-05-08_20-35-21.754453001,1525804521.756126526,2018-05-08_20-35-21.759722251,1525804521.761277314,1.02,0.48,0.39,29317427700,24731711736377,85479883,56311552,43367666,58012623,18623784,17828086,18310122,19323213,285790,0,1113240,20738309,6849,0,252089,0,260569,0,32805052,14106264,14556020,948,766236
2018-05-08_20-35-51.799359512,1525804551.801114778,2018-05-08_20-35-51.804923823,1525804551.806592943,1.01,0.53,0.41,29317427700,24731711736377,85479883,56311552,43367666,58012623,18623784,17828086,18310122,19323213,288565,0,1115414,20757197,6855,0,252089,0,263123,0,32805052,14104696,14555028,948,766236
2018-05-08_20-36-21.844632984,1525804581.846275166,2018-05-08_20-36-21.850066320,1525804581.851742261,1.19,0.62,0.45,29317427700,24731711736377,85479883,56311552,43367666,58012623,18623784,17828086,18310122,19323213,291436,0,1117512,20776071,6862,0,252090,0,265781,0,32805052,14103048,14553120,948,766240
