StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-11_20-59-49.138552065,1526065189.140583875,2018-05-11_20-59-49.144953663,1526065189.146669446,0.11,0.15,0.20,2433343677828,4001536656,16163987,16024782,13833092,26337264,8376079,9386728,9061678,9627971,4226,0,69025,3712244,2349,0,11104,0,0,0,32804244,31581460,31471484,2116,170696
2018-05-11_21-00-19.192363508,1526065219.194235780,2018-05-11_21-00-19.198349328,1526065219.200377105,0.33,0.20,0.22,2486207739294,4074880302,16163988,16024782,13833092,28947932,8376079,9386728,9061678,9627971,4276,0,70182,3733622,2349,0,11962,0,0,0,32804244,31568424,31458172,2116,170708
2018-05-11_21-00-49.245265586,1526065249.247319674,2018-05-11_21-00-49.251599155,1526065249.253534973,0.25,0.20,0.22,2522048279408,4123370628,16211359,16024782,13833092,30670177,8376079,9386728,9061678,9627971,4311,0,70977,3755833,2349,0,12491,0,0,0,32804244,31566788,31456184,2116,170708
2018-05-11_21-01-19.300754980,1526065279.302901045,2018-05-11_21-01-19.307233179,1526065279.309155653,0.15,0.18,0.21,2543528975762,4164866460,17192634,16024782,13876885,30823914,8376079,9386728,9061678,9627971,4348,0,71584,3778515,2349,0,12521,0,0,0,32804244,31565812,31455532,2116,170716
2018-05-11_21-01-49.356970665,1526065309.359105774,2018-05-11_21-01-49.363943015,1526065309.366149350,0.29,0.21,0.22,2566302034400,4209635826,17192634,16067758,14789770,31045742,8376079,9386728,9061678,9627971,4390,0,72279,3801212,2349,0,12538,0,0,0,32804244,31566116,31456164,2116,170716
2018-05-11_21-02-19.416157372,1526065339.418426543,2018-05-11_21-02-19.422883519,1526065339.424949413,0.17,0.19,0.22,2588907328096,4255098132,17192634,16991811,14789770,31243519,8376079,9386728,9061678,9668330,4429,0,72962,3823931,2349,0,12555,0,0,0,32804244,31565772,31455588,2116,170716
2018-05-11_21-02-49.473541683,1526065369.475736123,2018-05-11_21-02-49.480162519,1526065369.482171153,0.16,0.19,0.22,2611331587602,4296362478,17192634,16991811,14789770,31375480,8415170,9386728,9061678,10516942,4458,0,73657,3846472,2349,0,12565,0,0,0,32804244,31565992,31456564,2116,170720
2018-05-11_21-03-19.530060943,1526065399.532237059,2018-05-11_21-03-19.536592984,1526065399.538616364,0.10,0.17,0.21,2632899890010,4337814504,17192634,16991811,14789770,31537264,9271766,9386728,9100794,10516942,4485,0,74348,3869046,2349,0,12580,0,0,0,32804244,31578920,31468688,2116,170712
2018-05-11_21-03-49.587100483,1526065429.589218079,2018-05-11_21-03-49.593862597,1526065429.596066620,0.06,0.15,0.21,2654825212986,4379293410,17192634,16991811,14789770,31692363,9271766,9424321,9964561,10516942,4512,0,75038,3891584,2349,0,12599,0,0,0,32804244,31578640,31468684,2116,170712
2018-05-11_21-04-19.649063212,1526065459.651176540,2018-05-11_21-04-19.655477363,1526065459.657387783,0.04,0.14,0.20,2677275193666,4420292016,17192634,16991811,14789770,31882565,9271766,10276329,9964561,10516942,4537,0,75731,3914150,2349,0,12627,0,0,0,32804244,31578592,31468636,2116,170712
2018-05-11_21-04-49.705129452,1526065489.707364771,2018-05-11_21-04-49.711726077,1526065489.713700331,0.15,0.16,0.20,2699956375208,4452250662,17234004,16991811,14789770,32969489,9271766,10276329,9964561,10516942,4559,0,76240,3937013,2349,0,12957,0,0,0,32804244,31578468,31468756,2116,170712
2018-05-11_21-05-19.760896876,1526065519.763219374,2018-05-11_21-05-19.767523199,1526065519.769550506,0.16,0.16,0.20,2721943610014,4495168068,18226445,16991811,14831138,33125828,9271766,10276329,9964561,10516942,4590,0,76840,3959695,2349,0,12980,0,0,0,32804244,31580028,31469416,2116,170712
2018-05-11_21-05-49.816903843,1526065549.818876489,2018-05-11_21-05-49.823659855,1526065549.825608728,0.30,0.19,0.21,2744666812868,4539885174,18226445,17032714,15842821,33283617,9271766,10276329,9964561,10516942,4624,0,77465,3982346,2349,0,12998,0,0,0,32804244,31578956,31468688,2116,170712
2018-05-11_21-06-19.877153239,1526065579.879324734,2018-05-11_21-06-19.883620780,1526065579.885802370,0.23,0.19,0.21,2767242734792,4584588540,18226445,18057959,15842821,33412394,9271766,10276329,9964561,10551860,4656,0,78092,4005017,2349,0,13009,0,0,0,32804244,31578692,31468996,2116,170712
2018-05-11_21-06-49.934702783,1526065609.936788222,2018-05-11_21-06-49.941279338,1526065609.943269892,0.35,0.22,0.22,2789819632480,4626490146,18226445,18057959,15842821,33563351,9305667,10276329,9964561,11417994,4684,0,78804,4027562,2349,0,13022,0,0,0,32804244,31579148,31469716,2116,170716
2018-05-11_21-07-19.990807209,1526065639.992795595,2018-05-11_21-07-19.997334730,1526065639.999324282,0.41,0.25,0.23,2811871498520,4668078792,18226445,18057959,15842821,33718075,10178424,10276329,9997977,11417994,4713,0,79520,4050106,2349,0,13036,0,0,0,32804244,31579396,31469704,2116,170716
2018-05-11_21-07-50.050779268,1526065670.052854641,2018-05-11_21-07-50.057781787,1526065670.059848323,0.52,0.29,0.25,2833278652752,4709100378,18226445,18057959,15842821,33864812,10178424,10308615,10870936,11417994,4740,0,80223,4072655,2349,0,13052,0,0,0,32804244,31579104,31469688,2116,170716
2018-05-11_21-08-20.115378695,1526065700.117931886,2018-05-11_21-08-20.123093642,1526065700.125347548,0.39,0.27,0.24,2855772983072,4750724544,18226445,18057959,15842821,34013828,10178424,11198398,10870936,11417994,4767,0,80934,4095203,2349,0,13066,0,0,0,32804244,31566284,31456232,2116,170728
2018-05-11_21-08-50.177110987,1526065730.179346283,2018-05-11_21-08-50.184288422,1526065730.186519617,0.31,0.27,0.24,2878493725384,4791985470,18226445,18057959,15842821,34169014,10178424,12065320,10902395,11417994,4788,0,81617,4117767,2349,0,13080,0,0,0,32804244,31565672,31455188,2116,170728
2018-05-11_21-09-20.235979437,1526065760.238304831,2018-05-11_21-09-20.242761334,1526065760.244686071,0.40,0.29,0.25,2901165446368,4834260816,18226445,18057959,15842821,34331264,10209304,12065320,11767899,11417994,4812,0,82301,4140288,2349,0,13095,0,0,0,32804244,31565356,31454840,2116,170728
