StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-15_13-17-38.699345144,1526383058.701542900,2018-05-15_13-17-38.706006027,1526383058.708523141,0.00,0.03,0.06,2702282500,2413866,1,0,0,0,0,0,9065,1,745,0,1984,747988,2434,0,31,0,0,0,32804244,31826688,31716756,2116,170824
2018-05-15_13-18-08.761571466,1526383088.763752506,2018-05-15_13-18-08.768173486,1526383088.770403425,0.40,0.12,0.09,85823537594,77364552,1,0,0,0,0,0,387949,11589,798,0,4188,766945,2434,0,1053,0,0,0,32804244,31826460,31717336,2116,170828
2018-05-15_13-18-38.821564445,1526383118.828371500,2018-05-15_13-18-38.835252846,1526383118.839608254,0.69,0.22,0.13,167508211280,151320258,1,17619,0,0,0,0,387949,419195,848,0,6369,785985,2434,0,2380,0,0,0,32804244,31812184,31701828,2116,170840
2018-05-15_13-19-08.923156798,1526383148.925168022,2018-05-15_13-19-08.930788473,1526383148.932708073,0.47,0.21,0.13,246272864382,222538944,1,652776,16945,0,0,0,387949,419195,904,0,7716,806119,2434,0,2515,0,0,0,32804244,31812736,31702500,2116,170880
2018-05-15_13-19-38.979519557,1526383178.982069765,2018-05-15_13-19-38.987421845,1526383178.989351216,0.35,0.21,0.13,327549094364,295968210,1,652776,625518,0,10446,0,387949,419195,971,0,9112,826107,2434,0,2698,0,0,0,32804244,31811600,31701620,2116,170880
2018-05-15_13-20-09.041866614,1526383209.044671864,2018-05-15_13-20-09.050482207,1526383209.052458412,0.60,0.29,0.16,409168954706,368132864,1,652776,625518,0,368476,10916,387949,419195,1018,0,11413,845134,2434,0,3011,0,0,0,32804244,31812804,31703424,2116,170888
2018-05-15_13-20-39.114853980,1526383239.116835900,2018-05-15_13-20-39.121500972,1526383239.123345456,0.75,0.35,0.18,483110637564,434570330,1,652776,625518,14982,368476,418232,387949,419195,1062,0,13416,864609,2434,0,3322,0,0,0,32804244,31812920,31703028,2116,170888
2018-05-15_13-21-09.171489030,1526383269.173468852,2018-05-15_13-21-09.178800989,1526383269.180993184,0.65,0.37,0.19,563382357610,507171836,1,666953,625518,598621,368476,418232,387949,419195,1129,0,14801,884691,2434,0,3624,0,0,0,32804244,31812808,31702916,2116,170888
2018-05-15_13-21-39.245928956,1526383299.248076998,2018-05-15_13-21-39.252855637,1526383299.255139578,0.57,0.38,0.20,642677211222,578846102,1,1237734,625518,598621,368476,418232,387949,425911,1190,0,16220,904771,2434,0,4003,0,0,0,32804244,31825848,31715936,2116,170884
2018-05-15_13-22-09.315247453,1526383329.318106152,2018-05-15_13-22-09.322702485,1526383329.324666478,0.71,0.44,0.23,721414211774,650001068,1,1237734,625518,598621,368476,418232,397738,718180,1230,0,18456,923967,2434,0,4831,0,0,0,32804244,31824664,31715580,2116,170884
2018-05-15_13-22-39.380077999,1526383359.384797609,2018-05-15_13-22-39.389839500,1526383359.392072702,0.75,0.47,0.25,795795823456,716991134,1,1237734,625518,598621,368476,418232,818428,723813,1273,0,20476,943408,2434,0,5240,0,0,0,32804244,31825496,31715316,2116,170884
2018-05-15_13-23-09.446739170,1526383389.448764513,2018-05-15_13-23-09.453044124,1526383389.454778908,1.05,0.57,0.29,875020411358,788709860,1,1237734,625518,611269,368476,418232,818428,985191,1314,0,22685,962579,2434,0,6369,0,0,0,32804244,31825920,31716580,2116,170884
2018-05-15_13-23-39.503859173,1526383419.507780054,2018-05-15_13-23-39.512940546,1526383419.515277735,0.84,0.57,0.30,957322476018,863092346,1,1237734,625518,1201677,368476,427034,818428,985191,1379,0,24139,982542,2434,0,6813,0,0,0,32804244,31824244,31714380,2116,170884
2018-05-15_13-24-09.574483125,1526383449.576585490,2018-05-15_13-24-09.581399009,1526383449.583371162,0.70,0.56,0.30,1031429442020,929693252,1,1237734,625518,1201677,375657,834221,818428,985191,1422,0,26143,1001956,2434,0,7329,0,0,0,32804244,31824592,31714148,2116,170884
2018-05-15_13-24-39.638903393,1526383479.640847446,2018-05-15_13-24-39.644990800,1526383479.646704542,0.95,0.63,0.34,1110587722376,1000250798,1,1237734,636494,1201677,710665,834221,818428,985191,1463,0,28309,1021185,2434,0,7919,0,0,0,32804244,31825616,31716276,2116,170884
2018-05-15_13-25-09.706522235,1526383509.708518944,2018-05-15_13-25-09.713366921,1526383509.715585977,0.70,0.60,0.33,1192892561762,1074637424,1,1237734,1227293,1201677,710665,834221,818428,990476,1530,0,29756,1041159,2434,0,8343,0,0,0,32804244,31824176,31714640,2116,170888
2018-05-15_13-25-39.764650129,1526383539.767407757,2018-05-15_13-25-39.772630288,1526383539.776247289,1.01,0.69,0.37,1271837396288,1146056450,1,1237734,1227293,1201677,710665,834221,826060,1329871,1584,0,31862,1060337,2434,0,9918,0,0,0,32804244,31825384,31715748,2116,170888
2018-05-15_13-26-09.837192789,1526383569.839225730,2018-05-15_13-26-09.844625485,1526383569.847177896,0.98,0.71,0.39,1346317279832,1212858236,1,1237734,1227293,1201677,710665,834221,1249029,1334457,1626,0,33958,1079739,2434,0,10132,0,0,0,32804244,31824600,31714104,2116,170888
2018-05-15_13-26-39.901739885,1526383599.905139499,2018-05-15_13-26-39.910432925,1526383599.913725601,1.11,0.77,0.42,1425684279510,1284681962,1,1246884,1227293,1201677,710665,834221,1249029,1619108,1671,0,36205,1098911,2434,0,11262,0,0,0,32804244,31812328,31702352,2116,170896
