StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-18_12-53-42.856548909,1526640822.858908848,2018-05-18_12-53-42.863618546,1526640822.865553713,0.19,0.13,0.08,226357717162,389465172,2663583,4,1566147,4,807485,1959182,1363788,2593735,5212,13,14602,111297029,2392,0,540,0,0,0,32804244,31526840,31424980,2116,205428
2018-05-18_12-54-12.914766423,1526640852.916722498,2018-05-18_12-54-12.921057335,1526640852.923216387,0.38,0.18,0.10,273951141496,479007018,2949919,4,3803919,4,807485,1959182,1363788,2593735,5282,13,15889,111318297,2392,0,559,0,0,0,32804244,31526656,31425104,2116,205428
2018-05-18_12-54-42.972448719,1526640882.974577019,2018-05-18_12-54-42.979038814,1526640882.981127205,0.36,0.20,0.11,321541406322,566148984,3046738,4,5921332,4,807485,1959182,1363788,2692173,5346,13,17034,111339614,2392,0,566,0,0,0,32804244,31526632,31424528,2116,205428
2018-05-18_12-55-13.036173922,1526640913.038767831,2018-05-18_12-55-13.043540127,1526640913.045490075,0.49,0.24,0.13,368141700614,650063910,3304456,4,5921332,4,807485,1959182,1363788,4669741,5398,13,18494,111360598,2392,0,585,0,0,0,32804244,31513816,31412568,2116,205436
2018-05-18_12-55-43.097939226,1526640943.099928800,2018-05-18_12-55-43.104258286,1526640943.106482765,0.57,0.28,0.15,415923972266,735973236,3518560,4,5921332,99525,807485,1959182,1363788,6551954,5449,13,19940,111381560,2392,0,599,0,0,0,32804244,31514480,31412652,2116,205440
2018-05-18_12-56-13.152662803,1526640973.155062892,2018-05-18_12-56-13.159789486,1526640973.161654987,0.54,0.30,0.16,463123533498,823326282,3833819,4,5921332,2322572,807485,1959182,1363788,6551954,5514,13,21239,111402818,2392,0,641,0,0,0,32804244,31513580,31412544,2116,205440
2018-05-18_12-56-43.212237588,1526641003.214793853,2018-05-18_12-56-43.220036227,1526641003.222292337,0.48,0.31,0.16,510450043304,910113108,3931618,98072,5921332,4437641,807485,1959182,1363788,6551954,5578,13,22410,111424157,2392,0,658,0,0,0,32804244,31514216,31412668,2116,205440
2018-05-18_12-57-13.278161816,1526641033.281316841,2018-05-18_12-57-13.287566090,1526641033.289948748,0.42,0.31,0.17,557782034064,1000571154,4206045,2316849,5921332,4437641,807485,1959182,1363788,6551954,5647,13,23704,111445441,2392,0,695,0,0,0,32804244,31513532,31412260,2116,205444
2018-05-18_12-57-43.345299407,1526641063.347776704,2018-05-18_12-57-43.353730469,1526641063.356190120,0.48,0.33,0.18,603040005838,1083145680,4309880,4335789,5921332,4437641,807485,2045298,1363788,6551954,5708,13,24812,111466850,2392,0,720,0,0,0,32804244,31514468,31412900,2116,205444
2018-05-18_12-58-13.413464884,1526641093.415944787,2018-05-18_12-58-13.422784668,1526641093.425217384,0.42,0.33,0.18,650456406028,1168272006,4511281,4335789,5921332,4437641,807485,4011037,1363788,6551954,5754,13,26228,111487840,2392,0,730,0,0,0,32804244,31527588,31426308,2116,205436
2018-05-18_12-58-43.486063007,1526641123.488152933,2018-05-18_12-58-43.492521236,1526641123.494464762,0.58,0.38,0.20,698952959790,1254748092,4857947,4335789,5921332,4437641,807485,5971446,1363788,6551954,5806,13,27686,111508763,2392,0,774,0,0,0,32804244,31526260,31424456,2116,205436
2018-05-18_12-59-13.541530291,1526641153.543590487,2018-05-18_12-59-13.548039194,1526641153.549920466,0.62,0.41,0.22,747014585646,1301530698,7298279,4335789,5921332,4437641,807485,5971446,1363788,6551954,5849,13,28725,111530435,2392,0,1435,0,0,0,32804244,31525808,31424536,2116,205436
2018-05-18_12-59-43.597387597,1526641183.599608634,2018-05-18_12-59-43.604214881,1526641183.606360070,0.70,0.45,0.24,795130598112,1365986724,9580977,4335789,5921332,4437641,886408,5971446,1363788,6551954,5889,13,29755,111552020,2392,0,2015,0,0,0,32804244,31525688,31424600,2116,205436
2018-05-18_13-00-13.655656082,1526641213.657749732,2018-05-18_13-00-13.662355978,1526641213.664342027,0.62,0.45,0.25,842915732724,1452177930,9837453,4335789,5921332,4437641,2922487,5971446,1363788,6551954,5937,13,31232,111572939,2395,0,2038,0,0,0,32804244,31525524,31424124,2116,205848
2018-05-18_13-00-43.713591460,1526641243.716217520,2018-05-18_13-00-43.721372906,1526641243.723412466,0.56,0.46,0.25,890583909324,1536533316,10114881,4335789,5921332,4437641,4849277,5971446,1446728,6551954,5981,13,32704,111593938,2395,0,2056,0,0,0,32804244,31525820,31424244,2116,205852
2018-05-18_13-01-13.778444129,1526641273.780359314,2018-05-18_13-01-13.785648300,1526641273.787748236,0.46,0.44,0.25,937847721740,1622004222,10351719,4335789,5921332,4437641,4849277,5971446,3469609,6551954,6030,13,34160,111614937,2395,0,2075,0,0,0,32804244,31524672,31423332,2116,205852
2018-05-18_13-01-43.845372405,1526641303.847527292,2018-05-18_13-01-43.851820903,1526641303.853729185,0.47,0.45,0.26,986143730232,1707058008,10769676,4335789,6008718,4437641,4849277,5971446,5270650,6551954,6078,13,35680,111636006,2395,0,2098,0,0,0,32804244,31524240,31422904,2116,205852
2018-05-18_13-02-13.904621999,1526641333.906656832,2018-05-18_13-02-13.911513752,1526641333.913464165,0.49,0.45,0.27,1033799390522,1794436914,10862056,4335789,8225667,4437641,4849277,5971446,5270650,6551954,6143,13,36833,111657340,2395,0,2108,0,0,0,32804244,31524536,31422860,2116,205852
2018-05-18_13-02-43.966388944,1526641363.968668657,2018-05-18_13-02-43.974080692,1526641363.976137680,0.43,0.44,0.27,1082499301144,1883532780,10965092,4335789,10408828,4437641,4849277,5971446,5270650,6628686,6211,13,38026,111678587,2395,0,2119,0,0,0,32804244,31524584,31423524,2116,205852
2018-05-18_13-03-14.026864835,1526641394.029155714,2018-05-18_13-03-14.033475565,1526641394.035642659,0.47,0.45,0.28,1113616518724,1938575886,11243597,4335789,10408828,4437641,4849277,5971446,5270650,7826450,6243,13,39050,111700692,2395,0,2132,0,0,0,32804244,31511748,31410116,2116,205864
2018-05-18_13-03-44.084039578,1526641424.086205565,2018-05-18_13-03-44.090608663,1526641424.092513861,0.28,0.41,0.27,1134027860080,1975068258,11428260,4335789,10408828,4470947,4849277,5971446,5270650,8587704,6297,13,39773,111723331,2397,0,2166,0,0,0,32804244,31508820,31408008,2116,205892
2018-05-18_13-04-14.140500401,1526641454.142750970,2018-05-18_13-04-14.147159056,1526641454.149076130,0.25,0.38,0.27,1154312905196,2013058584,11631470,4335789,10408828,5372103,4849277,5971446,5270650,8587704,6360,13,40421,111746111,2397,0,2194,0,0,0,32804244,31508420,31407612,2116,205892
2018-05-18_13-04-44.196815366,1526641484.199117279,2018-05-18_13-04-44.204093228,1526641484.206133338,0.29,0.38,0.27,1173996134474,2049124410,11834835,4367676,10408828,6223982,4849277,5971446,5270650,8587704,6406,13,41020,111768938,2397,0,2219,0,0,0,32804244,31509136,31408040,2116,205896
2018-05-18_13-05-14.256708843,1526641514.258812298,2018-05-18_13-05-14.264095489,1526641514.266214022,0.24,0.36,0.27,1194269843514,2086215156,11985554,5304489,10408828,6223982,4849277,5971446,5270650,8587704,6447,13,41603,111791732,2397,0,2244,0,0,0,32804244,31508852,31407744,2116,205896
