StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-10_19-23-47.849751621,1525973027.851468313,2018-05-10_19-23-47.855218970,1525973027.856887842,0.61,0.41,0.36,518843092226,353983874,3545608,820382,806373,843020,4233,9042,7066,4492,531847,178,32328,61511434,9143,0,7684,0,0,0,32804244,30694608,31579868,4180,1191852
2018-05-10_19-24-17.898661009,1525973057.900358027,2018-05-10_19-24-17.904071381,1525973057.905743511,0.76,0.46,0.38,518843093558,353985018,3545615,820382,806373,843020,4233,9055,7070,4492,534847,178,32333,61532465,9143,0,7684,0,0,0,32804244,30693900,31579424,4180,1191856
2018-05-10_19-24-47.947288158,1525973087.948998455,2018-05-10_19-24-47.952757728,1525973087.954437762,0.86,0.51,0.40,518843094890,353986162,3545622,820382,806373,843020,4233,9059,7070,4505,537843,178,32338,61553499,9143,0,7684,0,0,0,32804244,30695392,31580656,4180,1191856
2018-05-10_19-25-17.996143124,1525973117.997839319,2018-05-10_19-25-18.001556788,1525973118.003232513,0.91,0.56,0.42,518843096222,353987306,3545629,820382,806373,843020,4247,9059,7070,4510,540841,178,32343,61574533,9143,0,7684,0,0,0,32804244,30695432,31580648,4180,1191856
2018-05-10_19-25-48.044785106,1525973148.046516762,2018-05-10_19-25-48.050276414,1525973148.051958720,0.95,0.60,0.44,518843097554,353988450,3545636,820382,806373,843020,4251,9059,7083,4510,543840,178,32350,61595564,9143,0,7684,0,0,0,32804244,30695208,31580732,4180,1191856
2018-05-10_19-26-18.093656349,1525973178.095356431,2018-05-10_19-26-18.099086120,1525973178.100761117,0.97,0.64,0.46,518843098886,353989594,3545643,820382,806373,843020,4251,9072,7087,4510,546840,178,32354,61616595,9143,0,7684,0,0,0,32804244,30695528,31580792,4180,1191856
2018-05-10_19-26-48.142436558,1525973208.144165892,2018-05-10_19-26-48.147930574,1525973208.149610478,0.98,0.67,0.47,518843100218,353990738,3545650,820382,806373,843020,4251,9076,7087,4523,549841,178,32360,61637625,9143,0,7684,0,0,0,32804244,30695256,31580520,4180,1191856
2018-05-10_19-27-18.191626718,1525973238.193402694,2018-05-10_19-27-18.197290866,1525973238.198991341,0.99,0.71,0.49,518843101550,353991882,3545658,820382,806373,843020,4263,9076,7087,4527,552842,178,32366,61658655,9143,0,7684,0,0,0,32804244,30681700,31567228,4180,1191864
2018-05-10_19-27-48.241163168,1525973268.242857111,2018-05-10_19-27-48.246614001,1525973268.248292742,0.99,0.73,0.51,518843102882,353993026,3545664,820382,806374,843020,4267,9076,7100,4527,555840,178,32372,61679687,9143,0,7684,0,0,0,32804244,30682376,31567644,4180,1191864
2018-05-10_19-28-18.290311363,1525973298.292072696,2018-05-10_19-28-18.295973527,1525973298.297673037,0.93,0.74,0.52,518843104214,353994170,3545670,820382,806375,843020,4267,9089,7104,4527,558840,178,32379,61700716,9143,0,7684,0,0,0,32804244,30682628,31567900,4180,1191868
2018-05-10_19-28-48.339777023,1525973328.341519390,2018-05-10_19-28-48.345301986,1525973328.346976583,0.96,0.77,0.53,518843105546,353995314,3545676,820382,806376,843020,4267,9093,7104,4540,561842,178,32387,61721741,9143,0,7684,0,0,0,32804244,30682624,31568156,4180,1191868
2018-05-10_19-29-18.388810805,1525973358.390522271,2018-05-10_19-29-18.394269853,1525973358.395935915,0.97,0.79,0.55,518843106878,353996458,3545683,820382,806376,843020,4280,9093,7104,4544,564842,178,32392,61742772,9143,0,7684,0,0,0,32804244,30683200,31568732,4180,1191868
2018-05-10_19-29-48.437708791,1525973388.439451848,2018-05-10_19-29-48.443224483,1525973388.444908066,0.98,0.81,0.56,518843108210,353997602,3545690,820382,806376,843020,4284,9093,7117,4544,567843,178,32401,61763798,9143,0,7685,0,0,0,32804244,30683344,31568880,4180,1191872
2018-05-10_19-30-18.487243731,1525973418.488980673,2018-05-10_19-30-18.492832600,1525973418.494519967,0.99,0.83,0.58,518843109542,353998746,3545696,820382,806376,843021,4284,9106,7122,4544,570843,178,32408,61784827,9143,0,7685,0,0,0,32804244,30695432,31580708,4180,1191868
2018-05-10_19-30-48.536549681,1525973448.538289677,2018-05-10_19-30-48.542257882,1525973448.543948536,0.99,0.84,0.59,518843110814,353999890,3545703,820382,806376,843021,4284,9110,7122,4557,573843,178,32414,61805858,9143,0,7685,0,0,0,32804244,30696252,31581532,4180,1191872
2018-05-10_19-31-18.585707810,1525973478.587415002,2018-05-10_19-31-18.591136951,1525973478.592809545,1.00,0.86,0.60,518843112146,354001034,3545710,820382,806376,843021,4297,9110,7122,4561,576841,178,32419,61826891,9143,0,7685,0,0,0,32804244,30697312,31582284,4180,1191872
2018-05-10_19-31-48.634459460,1525973508.636193440,2018-05-10_19-31-48.639970702,1525973508.641653132,1.00,0.87,0.61,518843113478,354002178,3545717,820382,806376,843021,4301,9110,7135,4561,579841,178,32425,61847922,9143,0,7685,0,0,0,32804244,30696716,31581996,4180,1191872
2018-05-10_19-32-18.684300975,1525973538.686022591,2018-05-10_19-32-18.689827932,1525973538.691505731,1.00,0.88,0.63,518843114810,354003322,3545724,820382,806376,843021,4301,9123,7139,4561,582841,178,32430,61868953,9143,0,7685,0,0,0,32804244,30695712,31580992,4180,1191872
2018-05-10_19-32-48.733240235,1525973568.734961024,2018-05-10_19-32-48.738696326,1525973568.740391743,1.00,0.90,0.64,518843116142,354004466,3545731,820382,806376,843021,4301,9127,7139,4574,585841,178,32437,61889983,9143,0,7685,0,0,0,32804244,30695800,31581080,4180,1191872
2018-05-10_19-33-18.782103643,1525973598.783798682,2018-05-10_19-33-18.787513030,1525973598.789180803,1.00,0.91,0.65,518843117474,354005610,3545738,820382,806376,843021,4314,9127,7139,4578,588837,178,32441,61911019,9143,0,7685,0,0,0,32804244,30696056,31581072,4180,1191872
2018-05-10_19-33-48.830703138,1525973628.832420647,2018-05-10_19-33-48.836152965,1525973628.837834065,1.00,0.91,0.66,518843117474,354005610,3545738,820382,806376,843021,4314,9127,7139,4578,591844,178,32447,61932043,9143,0,7685,0,0,0,32804244,30695544,31580824,4180,1191872
2018-05-10_19-34-18.879816165,1525973658.881515793,2018-05-10_19-34-18.885238579,1525973658.886901272,1.00,0.92,0.67,518843118806,354006754,3545745,820382,806376,843021,4319,9127,7151,4578,594841,178,32452,61953077,9143,0,7685,0,0,0,32804244,30695568,31580848,4180,1191872
2018-05-10_19-34-48.928478560,1525973688.930201340,2018-05-10_19-34-48.933920793,1525973688.935598855,1.00,0.93,0.68,518843120138,354007898,3545752,820382,806376,843021,4319,9140,7155,4578,597841,178,32458,61974108,9143,0,7685,0,0,0,32804244,30695700,31580980,4180,1191872
2018-05-10_19-35-18.977346630,1525973718.979111544,2018-05-10_19-35-18.983150767,1525973718.984919897,1.00,0.94,0.69,518843121470,354009042,3545759,820382,806376,843021,4319,9144,7155,4591,600843,178,32464,61995136,9143,0,7685,0,0,0,32804244,30683012,31568300,4180,1191884
2018-05-10_19-35-49.027125398,1525973749.028861050,2018-05-10_19-35-49.032659185,1525973749.034348070,1.00,0.94,0.70,518843122802,354010186,3545766,820382,806376,843021,4332,9144,7155,4595,603843,178,32470,62016166,9143,0,7685,0,0,0,32804244,30682396,31567684,4180,1191884
