StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-13_16-31-59.259763239,1526221919.261475355,2018-05-13_16-31-59.265228078,1526221919.266896399,0.47,0.76,0.86,152268,131748,869,277,394,281,227,231,288,202,340965,0,2635,3510369,2511,0,5,0,0,0,32804244,31798160,31687756,2116,170292
2018-05-13_16-32-29.308661727,1526221949.310399484,2018-05-13_16-32-29.314255382,1526221949.315939541,0.68,0.79,0.86,153652,132952,895,277,394,281,227,231,288,202,343967,0,2643,3531395,2511,0,5,0,0,0,32804244,31786268,31675552,2116,170304
2018-05-13_16-32-59.357728592,1526221979.359424992,2018-05-13_16-32-59.363158884,1526221979.364833635,0.81,0.81,0.87,154976,134096,907,277,394,281,239,231,288,202,346967,0,2648,3552426,2511,0,5,0,0,0,32804244,31786588,31676188,2116,170304
2018-05-13_16-33-29.406449310,1526222009.408180012,2018-05-13_16-33-29.411936725,1526222009.413610538,0.88,0.83,0.87,154976,134096,907,277,394,281,239,231,288,202,349976,0,2655,3573445,2511,0,5,0,0,0,32804244,31786348,31675952,2116,170308
2018-05-13_16-33-59.455668366,1526222039.457414595,2018-05-13_16-33-59.461281760,1526222039.462977421,0.93,0.84,0.87,156300,135240,915,277,394,281,255,231,288,202,352978,0,2662,3594472,2511,0,5,0,0,0,32804244,31786528,31676132,2116,170308
2018-05-13_16-34-29.505117009,1526222069.506821353,2018-05-13_16-34-29.510549238,1526222069.512220536,0.90,0.84,0.87,157624,136384,923,277,394,281,259,231,288,214,355979,0,2668,3615501,2511,0,5,0,0,0,32804244,31786716,31676320,2116,170308
2018-05-13_16-34-59.554042908,1526222099.555781497,2018-05-13_16-34-59.559636713,1526222099.561318289,0.94,0.86,0.87,158948,137528,931,277,395,281,259,231,288,230,358982,0,2675,3636528,2511,0,5,0,0,0,32804244,31786392,31676000,2116,170312
2018-05-13_16-35-29.603225686,1526222129.604952993,2018-05-13_16-35-29.608698707,1526222129.610372527,0.96,0.87,0.88,160272,138672,933,277,396,298,259,231,288,234,361982,0,2683,3657556,2511,0,5,0,0,0,32804244,31799484,31689088,2116,170304
2018-05-13_16-35-59.652215074,1526222159.653910420,2018-05-13_16-35-59.657622509,1526222159.659300404,0.98,0.88,0.88,161596,139816,935,277,397,320,259,231,288,234,364982,0,2688,3678587,2511,0,5,0,0,0,32804244,31799452,31689056,2116,170304
2018-05-13_16-36-29.700877923,1526222189.702573035,2018-05-13_16-36-29.706280159,1526222189.707940328,0.93,0.88,0.88,162920,140960,942,277,397,325,259,243,288,234,367983,0,2693,3699616,2511,0,5,0,0,0,32804244,31799472,31689076,2116,170304
2018-05-13_16-36-59.749605781,1526222219.751322891,2018-05-13_16-36-59.755060104,1526222219.756722647,0.96,0.89,0.88,164244,142104,949,277,398,325,259,259,288,234,370983,0,2700,3720647,2511,0,5,0,0,0,32804244,31799136,31688740,2116,170304
2018-05-13_16-37-29.798419678,1526222249.800120784,2018-05-13_16-37-29.803834208,1526222249.805486141,0.92,0.88,0.88,165568,143248,952,293,398,325,259,263,288,234,373984,0,2705,3741677,2511,0,5,0,0,0,32804244,31799464,31689068,2116,170304
2018-05-13_16-37-59.847251596,1526222279.848960312,2018-05-13_16-37-59.852692687,1526222279.854364721,0.95,0.90,0.88,166892,144392,954,313,398,326,259,263,288,234,376984,0,2710,3762708,2511,0,5,0,0,0,32804244,31799476,31689080,2116,170304
2018-05-13_16-38-29.896261777,1526222309.897970735,2018-05-13_16-38-29.901692033,1526222309.903363233,0.91,0.89,0.88,168216,145536,973,318,399,326,259,263,288,234,379985,0,2715,3783737,2511,0,5,0,0,0,32804244,31798944,31688808,2116,170304
2018-05-13_16-38-59.945015862,1526222339.946695536,2018-05-13_16-38-59.950413714,1526222339.952081608,0.89,0.89,0.88,169540,146680,995,319,400,326,259,263,288,234,382986,0,2720,3804768,2511,0,5,0,0,0,32804244,31799616,31689220,2116,170304
2018-05-13_16-39-29.993763456,1526222369.995463932,2018-05-13_16-39-29.999179737,1526222370.000842185,0.93,0.90,0.88,170864,147824,1006,319,401,326,271,263,288,234,385986,0,2726,3825798,2511,0,5,0,0,0,32804244,31799716,31689320,2116,170304
2018-05-13_16-40-00.042404786,1526222400.044109401,2018-05-13_16-40-00.047840964,1526222400.049503906,0.96,0.91,0.88,172188,148968,1013,319,401,326,288,263,288,234,388986,0,2730,3846829,2511,0,5,0,0,0,32804244,31799712,31689320,2116,170308
2018-05-13_16-40-30.091355349,1526222430.093112552,2018-05-13_16-40-30.096987463,1526222430.098668167,0.98,0.92,0.88,173512,150112,1015,319,418,326,292,263,288,234,391991,0,2739,3867852,2511,0,5,0,0,0,32804244,31787064,31676688,2116,170324
2018-05-13_16-41-00.140633012,1526222460.142335849,2018-05-13_16-41-00.146068643,1526222460.147729758,0.99,0.92,0.89,174836,151256,1017,319,440,326,292,263,288,234,394992,0,2744,3888883,2511,0,5,0,0,0,32804244,31786420,31675968,2116,170328
2018-05-13_16-41-30.189523169,1526222490.191256771,2018-05-13_16-41-30.195019612,1526222490.196690075,0.99,0.93,0.89,176160,152400,1024,319,443,326,292,263,300,234,397994,0,2752,3909908,2511,0,5,0,0,0,32804244,31786292,31675920,2116,170328
2018-05-13_16-42-00.238863971,1526222520.240707909,2018-05-13_16-42-00.244593673,1526222520.246291039,0.99,0.94,0.89,177484,153544,1031,319,444,326,292,263,315,234,400996,0,2759,3930935,2511,0,5,0,0,0,32804244,31786660,31676288,2116,170332
2018-05-13_16-42-30.288163412,1526222550.289887386,2018-05-13_16-42-30.293619177,1526222550.295329945,1.00,0.94,0.90,178808,154688,1039,319,444,326,292,275,318,234,403997,0,2765,3951964,2511,0,6,0,0,0,32804244,31785928,31675556,2116,170332
2018-05-13_16-43-00.337495149,1526222580.339237439,2018-05-13_16-43-00.343086110,1526222580.344795913,1.00,0.95,0.90,180132,155832,1047,319,444,326,292,291,318,234,407000,0,2771,3972991,2511,0,6,0,0,0,32804244,31786544,31676172,2116,170332
2018-05-13_16-43-30.386707594,1526222610.388442610,2018-05-13_16-43-30.392230200,1526222610.393908620,1.00,0.95,0.90,181456,156976,1050,335,444,326,292,294,318,234,410000,0,2778,3994019,2511,0,6,0,0,0,32804244,31799332,31689220,2116,170328
2018-05-13_16-44-00.435632629,1526222640.437360321,2018-05-13_16-44-00.441075634,1526222640.442742070,1.00,0.96,0.90,182780,158120,1052,356,445,326,292,294,318,234,413001,0,2782,4015050,2511,0,6,0,0,0,32804244,31799220,31688848,2116,170328
2018-05-13_16-44-30.484388926,1526222670.486099496,2018-05-13_16-44-30.489819912,1526222670.491488159,1.00,0.96,0.91,184104,159264,1059,360,446,326,292,294,318,246,416001,0,2788,4036079,2511,0,6,0,0,0,32804244,31799388,31689016,2116,170328
2018-05-13_16-45-00.533009485,1526222700.534703997,2018-05-13_16-45-00.538430282,1526222700.540114736,0.94,0.95,0.91,185428,160408,1066,360,447,326,292,294,318,262,419002,0,2793,4057111,2511,0,6,0,0,0,32804244,31799756,31689644,2116,170328
2018-05-13_16-45-30.581847842,1526222730.583552871,2018-05-13_16-45-30.587270650,1526222730.588948023,0.96,0.96,0.91,186752,161552,1069,360,447,344,292,294,318,266,422002,0,2799,4078140,2511,0,6,0,0,0,32804244,31799452,31689080,2116,170328
2018-05-13_16-46-00.630464436,1526222760.632164047,2018-05-13_16-46-00.635910255,1526222760.637575739,0.98,0.96,0.91,188076,162696,1071,360,448,365,292,294,318,266,425002,0,2803,4099171,2511,0,6,0,0,0,32804244,31799888,31689516,2116,170328
2018-05-13_16-46-30.679098381,1526222790.680816020,2018-05-13_16-46-30.684549302,1526222790.686225144,0.99,0.96,0.91,189400,163840,1078,360,448,370,292,294,318,278,428003,0,2810,4120200,2511,0,6,0,0,0,32804244,31800016,31689360,2116,170328
2018-05-13_16-47-00.727761736,1526222820.729464075,2018-05-13_16-47-00.733185816,1526222820.734864034,0.93,0.95,0.91,190724,164984,1085,360,449,370,292,294,318,293,431003,0,2815,4141231,2511,0,6,0,0,0,32804244,31799448,31689076,2116,170328
2018-05-13_16-47-30.776598979,1526222850.778305202,2018-05-13_16-47-30.782029396,1526222850.783700901,0.90,0.94,0.91,192048,166128,1088,360,449,386,292,294,318,296,434003,0,2821,4162261,2511,0,6,0,0,0,32804244,31799688,31689316,2116,170328
2018-05-13_16-48-00.825354831,1526222880.827083492,2018-05-13_16-48-00.830818574,1526222880.832494600,0.94,0.95,0.91,193372,167272,1090,360,450,406,292,294,318,296,437003,0,2826,4183292,2511,0,6,0,0,0,32804244,31799872,31689500,2116,170328
2018-05-13_16-48-30.874560202,1526222910.876319282,2018-05-13_16-48-30.880192604,1526222910.881881023,0.96,0.95,0.91,194696,168416,1097,360,450,411,292,306,318,296,440005,0,2834,4204318,2511,0,6,0,0,0,32804244,31786844,31676492,2116,170336
2018-05-13_16-49-00.923963395,1526222940.925663953,2018-05-13_16-49-00.929400812,1526222940.931083811,0.98,0.96,0.92,196020,169560,1105,360,450,411,292,322,318,296,443005,0,2839,4225349,2511,0,6,0,0,0,32804244,31786940,31676588,2116,170340
2018-05-13_16-49-30.972991574,1526222970.974722590,2018-05-13_16-49-30.978537197,1526222970.980220203,0.93,0.94,0.92,197344,170704,1108,378,450,411,292,326,318,296,446010,0,2846,4246374,2511,0,6,0,0,0,32804244,31786320,31675664,2116,170344
