StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-10_17-46-43.741189056,1525967203.742893462,2018-05-10_17-46-43.746741230,1525967203.748702178,0.10,0.17,0.13,518842895758,353813928,3544594,820113,806062,842740,3795,8629,6641,4038,83340,178,31299,57302259,9140,0,7678,0,0,0,32804244,30594436,31479540,4180,1191596
2018-05-10_17-47-13.790485144,1525967233.792187298,2018-05-10_17-47-13.795924598,1525967233.797604710,0.37,0.23,0.15,518842897090,353815072,3544595,820118,806080,842740,3795,8629,6641,4038,86340,178,31304,57323291,9140,0,7678,0,0,0,32804244,30595400,31480504,4180,1191596
2018-05-10_17-47-43.839090262,1525967263.840790222,2018-05-10_17-47-43.844510603,1525967263.846187916,0.49,0.27,0.17,518842898422,353816216,3544614,820118,806085,842740,3795,8629,6641,4038,89341,178,31310,57344321,9140,0,7679,0,0,0,32804244,30595280,31480384,4180,1191596
2018-05-10_17-48-13.887740594,1525967293.889696630,2018-05-10_17-48-13.893498836,1525967293.895171539,0.69,0.34,0.20,518842899754,353817360,3544620,820118,806085,842758,3795,8629,6641,4038,92341,178,31314,57365352,9140,0,7679,0,0,0,32804244,30595456,31480560,4180,1191596
2018-05-10_17-48-43.936669053,1525967323.938383399,2018-05-10_17-48-43.942120821,1525967323.943810946,0.81,0.41,0.22,518842901086,353818504,3544621,820136,806085,842763,3795,8629,6641,4038,95342,178,31320,57386383,9140,0,7679,0,0,0,32804244,30595420,31480524,4180,1191596
2018-05-10_17-49-13.985435779,1525967353.987119801,2018-05-10_17-49-13.990844519,1525967353.992518988,0.81,0.45,0.24,518842902358,353819648,3544622,820141,806103,842763,3795,8629,6641,4038,98337,178,31325,57407419,9140,0,7679,0,0,0,32804244,30595912,31481016,4180,1191596
2018-05-10_17-49-44.034186294,1525967384.035965647,2018-05-10_17-49-44.039703287,1525967384.041376144,0.88,0.50,0.26,518842903690,353820792,3544640,820142,806109,842763,3795,8629,6641,4038,101336,178,31331,57428449,9140,0,7679,0,0,0,32804244,30595756,31480860,4180,1191596
2018-05-10_17-50-14.083009977,1525967414.084736175,2018-05-10_17-50-14.088524913,1525967414.090210342,0.93,0.55,0.29,518842905022,353821936,3544646,820142,806109,842781,3795,8629,6641,4038,104334,178,31338,57449479,9142,0,7679,0,0,0,32804244,30595540,31480912,4180,1191608
2018-05-10_17-50-44.131831631,1525967444.133549232,2018-05-10_17-50-44.137285807,1525967444.138965744,0.96,0.59,0.31,518842906354,353823080,3544647,820160,806109,842786,3795,8629,6641,4038,107334,178,31344,57470509,9142,0,7679,0,0,0,32804244,30595984,31480836,4180,1191608
2018-05-10_17-51-14.180837428,1525967474.182592772,2018-05-10_17-51-14.186472894,1525967474.188162207,0.97,0.63,0.33,518842907686,353824224,3544648,820166,806127,842786,3795,8629,6641,4038,110336,178,31350,57491537,9142,0,7679,0,0,0,32804244,30584256,31469380,4180,1191620
2018-05-10_17-51-44.230108812,1525967504.231826412,2018-05-10_17-51-44.235587256,1525967504.237275524,0.91,0.65,0.35,518842909018,353825368,3544667,820167,806131,842786,3795,8629,6641,4038,113335,178,31356,57512567,9142,0,7679,0,0,0,32804244,30584480,31469864,4180,1191620
2018-05-10_17-52-14.279141038,1525967534.280903141,2018-05-10_17-52-14.284780799,1525967534.286481850,0.87,0.67,0.36,518842910350,353826512,3544674,820167,806131,842804,3795,8629,6641,4038,116335,178,31364,57533596,9142,0,7679,0,0,0,32804244,30583272,31468396,4180,1191620
2018-05-10_17-52-44.328432518,1525967564.330164692,2018-05-10_17-52-44.333928458,1525967564.335607718,0.92,0.70,0.38,518842911682,353827656,3544675,820185,806131,842809,3795,8629,6641,4038,119337,178,31372,57554622,9142,0,7679,0,0,0,32804244,30583008,31468136,4180,1191624
2018-05-10_17-53-14.377434459,1525967594.379126249,2018-05-10_17-53-14.382858937,1525967594.384512866,0.95,0.73,0.40,518842913014,353828800,3544676,820190,806150,842809,3795,8629,6641,4038,122337,178,31377,57575653,9142,0,7679,0,0,0,32804244,30583304,31468432,4180,1191624
2018-05-10_17-53-44.426104065,1525967624.427851999,2018-05-10_17-53-44.431614543,1525967624.433296122,0.97,0.75,0.42,518842914346,353829944,3544695,820190,806155,842809,3795,8629,6641,4038,125339,178,31385,57596679,9142,0,7679,0,0,0,32804244,30583212,31468348,4180,1191628
2018-05-10_17-54-14.475107743,1525967654.476832072,2018-05-10_17-54-14.480634164,1525967654.482311109,0.98,0.78,0.44,518842915678,353831088,3544700,820190,806156,842827,3795,8629,6641,4038,128339,178,31390,57617709,9142,0,7679,0,0,0,32804244,30595536,31480672,4180,1191624
2018-05-10_17-54-44.524402077,1525967684.526113981,2018-05-10_17-54-44.529877898,1525967684.531562612,0.99,0.80,0.46,518842917010,353832232,3544701,820208,806156,842832,3795,8629,6641,4038,131339,178,31396,57638740,9142,0,7679,0,0,0,32804244,30595852,31480988,4180,1191624
2018-05-10_17-55-14.573526926,1525967714.575302053,2018-05-10_17-55-14.579021607,1525967714.580707626,0.94,0.80,0.47,518842918282,353833376,3544702,820213,806175,842832,3795,8629,6641,4038,134335,178,31401,57659776,9142,0,7679,0,0,0,32804244,30595792,31481188,4180,1191624
2018-05-10_17-55-44.622403375,1525967744.624110150,2018-05-10_17-55-44.627870434,1525967744.629554761,0.91,0.81,0.48,518842919614,353834520,3544721,820213,806180,842832,3795,8629,6641,4038,137336,178,31406,57680806,9142,0,7679,0,0,0,32804244,30596000,31481136,4180,1191624
2018-05-10_17-56-14.671368738,1525967774.673119705,2018-05-10_17-56-14.676851619,1525967774.678515568,0.95,0.82,0.50,518842920946,353835664,3544726,820213,806181,842850,3795,8629,6641,4038,140333,178,31411,57701840,9142,0,7679,0,0,0,32804244,30596064,31481104,4180,1191624
2018-05-10_17-56-44.720064564,1525967804.721806538,2018-05-10_17-56-44.725550746,1525967804.727229083,0.97,0.84,0.51,518842922278,353836808,3544727,820231,806181,842856,3795,8629,6641,4038,143333,178,31418,57722870,9142,0,7679,0,0,0,32804244,30595988,31481124,4180,1191624
2018-05-10_17-57-14.768974413,1525967834.770674335,2018-05-10_17-57-14.774406747,1525967834.776071242,0.98,0.86,0.53,518842923610,353837952,3544727,820237,806199,842856,3795,8629,6641,4038,146333,178,31422,57743902,9142,0,7679,0,0,0,32804244,30596184,31481320,4180,1191624
2018-05-10_17-57-44.817770289,1525967864.819502017,2018-05-10_17-57-44.823252823,1525967864.824924231,0.99,0.87,0.54,518842924942,353839096,3544745,820238,806204,842856,3795,8629,6641,4038,149332,178,31428,57764932,9142,0,7679,0,0,0,32804244,30595868,31481264,4180,1191624
2018-05-10_17-58-14.866595646,1525967894.868307379,2018-05-10_17-58-14.872023971,1525967894.873694963,0.99,0.88,0.56,518842926274,353840240,3544751,820238,806205,842873,3795,8629,6641,4038,152332,178,31433,57785964,9142,0,7679,0,0,0,32804244,30595816,31480644,4180,1191624
2018-05-10_17-58-44.915313650,1525967924.917024999,2018-05-10_17-58-44.920774882,1525967924.922459528,1.05,0.91,0.58,518842927546,353841384,3544752,820256,806205,842878,3795,8629,6641,4038,155327,178,31439,57806999,9142,0,7679,0,0,0,32804244,30595548,31480684,4180,1191624
2018-05-10_17-59-14.964446914,1525967954.966205139,2018-05-10_17-59-14.970073298,1525967954.971758020,0.98,0.90,0.59,518842928878,353842528,3544753,820262,806223,842878,3795,8629,6641,4038,158329,178,31446,57828027,9142,0,7679,0,0,0,32804244,30583344,31468484,4180,1191632
2018-05-10_17-59-45.013845259,1525967985.015564455,2018-05-10_17-59-45.019310897,1525967985.020981492,0.99,0.91,0.60,518842930210,353843672,3544772,820262,806228,842878,3795,8629,6641,4038,161329,178,31452,57849057,9142,0,7679,0,0,0,32804244,30583264,31468404,4180,1191632
2018-05-10_18-00-15.062798979,1525968015.064537421,2018-05-10_18-00-15.068375513,1525968015.070061907,0.99,0.92,0.61,518842931542,353844816,3544778,820262,806228,842896,3795,8629,6641,4038,164332,178,31460,57870082,9142,0,7679,0,0,0,32804244,30583196,31468328,4180,1191640
2018-05-10_18-00-45.112046657,1525968045.113778210,2018-05-10_18-00-45.117552191,1525968045.119228622,0.99,0.93,0.62,518842932874,353845960,3544779,820280,806228,842901,3795,8629,6641,4038,167334,178,31468,57891107,9142,0,7679,0,0,0,32804244,30582660,31467796,4180,1191644
2018-05-10_18-01-15.160884065,1525968075.162586733,2018-05-10_18-01-15.166335586,1525968075.168151758,0.88,0.90,0.62,518842934146,353847104,3544780,820285,806246,842901,3795,8629,6641,4038,170330,178,31474,57912140,9142,0,7680,0,0,0,32804244,30582764,31467568,4180,1191644
2018-05-10_18-01-45.209971672,1525968105.211707933,2018-05-10_18-01-45.215494453,1525968105.217190113,0.93,0.91,0.64,518842935478,353848248,3544799,820285,806251,842901,3795,8629,6641,4038,173332,178,31483,57933165,9142,0,7680,0,0,0,32804244,30583380,31468780,4180,1191648
2018-05-10_18-02-15.259177955,1525968135.260894488,2018-05-10_18-02-15.264672005,1525968135.266360471,0.96,0.92,0.65,518842935478,353848248,3544799,820285,806251,842901,3795,8629,6641,4038,176339,178,31487,57954190,9142,0,7680,0,0,0,32804244,30596076,31481472,4180,1191644
2018-05-10_18-02-45.308089652,1525968165.309803985,2018-05-10_18-02-45.313541529,1525968165.315223520,0.97,0.93,0.66,518842936810,353849392,3544805,820285,806251,842919,3795,8629,6641,4038,179337,178,31494,57975222,9142,0,7680,0,0,0,32804244,30595976,31481116,4180,1191644
2018-05-10_18-03-15.356863403,1525968195.358564040,2018-05-10_18-03-15.362283623,1525968195.363949605,0.93,0.92,0.67,518842938142,353850536,3544806,820303,806251,842924,3795,8629,6641,4038,182336,178,31499,57996254,9142,0,7680,0,0,0,32804244,30595984,31481124,4180,1191644
2018-05-10_18-03-45.405770977,1525968225.407495974,2018-05-10_18-03-45.411257518,1525968225.412928984,0.79,0.88,0.66,518842939474,353851680,3544807,820308,806269,842924,3795,8629,6641,4038,185336,178,31505,58017284,9142,0,7680,0,0,0,32804244,30595876,31481276,4180,1191644
2018-05-10_18-04-15.454759953,1525968255.456746299,2018-05-10_18-04-15.460599334,1525968255.462299738,0.87,0.89,0.68,518842940806,353852824,3544826,820308,806274,842924,3795,8629,6641,4038,188336,178,31509,58038316,9142,0,7680,0,0,0,32804244,30595524,31480664,4180,1191644
2018-05-10_18-04-45.503839087,1525968285.505558531,2018-05-10_18-04-45.509297169,1525968285.510966459,0.87,0.89,0.68,518842942078,353853968,3544832,820308,806274,842942,3795,8629,6641,4038,191331,178,31515,58059351,9142,0,7680,0,0,0,32804244,30595692,31480832,4180,1191644
2018-05-10_18-05-15.552517926,1525968315.554208371,2018-05-10_18-05-15.557910180,1525968315.559587932,0.92,0.90,0.69,518842943410,353855112,3544833,820326,806274,842948,3795,8629,6641,4038,194330,178,31520,58080383,9142,0,7680,0,0,0,32804244,30596064,31480924,4180,1191644
2018-05-10_18-05-45.601245110,1525968345.603028063,2018-05-10_18-05-45.606781393,1525968345.608458776,0.95,0.91,0.70,518842944742,353856256,3544834,820331,806292,842948,3795,8629,6641,4038,197328,178,31527,58101415,9142,0,7680,0,0,0,32804244,30595472,31480872,4180,1191644
2018-05-10_18-06-15.650127860,1525968375.651841125,2018-05-10_18-06-15.655580208,1525968375.657265765,0.97,0.92,0.71,518842946074,353857400,3544853,820331,806297,842948,3795,8629,6641,4038,200327,178,31531,58122447,9142,0,7680,0,0,0,32804244,30595564,31480964,4180,1191644
2018-05-10_18-06-45.699528576,1525968405.701257385,2018-05-10_18-06-45.704993148,1525968405.706669580,0.93,0.91,0.71,518842947406,353858544,3544860,820331,806297,842966,3795,8629,6641,4038,203327,178,31538,58143478,9142,0,7680,0,0,0,32804244,30595776,31480916,4180,1191644
2018-05-10_18-07-15.748508926,1525968435.750272280,2018-05-10_18-07-15.754132268,1525968435.755842501,0.96,0.92,0.72,518842948678,353859688,3544861,820349,806297,842971,3795,8629,6641,4038,206324,178,31544,58164511,9142,0,7680,0,0,0,32804244,30583400,31468544,4180,1191652
2018-05-10_18-07-45.797868505,1525968465.799589871,2018-05-10_18-07-45.803311945,1525968465.804987450,0.92,0.91,0.72,518842950010,353860832,3544862,820355,806315,842971,3795,8629,6641,4038,209324,178,31550,58185541,9142,0,7680,0,0,0,32804244,30583132,31468276,4180,1191652
2018-05-10_18-08-15.846963587,1525968495.848718959,2018-05-10_18-08-15.852584562,1525968495.854264522,0.95,0.92,0.73,518842951342,353861976,3544881,820355,806320,842971,3795,8629,6641,4038,212326,178,31557,58206569,9142,0,7680,0,0,0,32804244,30583860,31469008,4180,1191656
2018-05-10_18-08-45.896478213,1525968525.898231151,2018-05-10_18-08-45.902018170,1525968525.903717228,0.97,0.93,0.74,518842952674,353863120,3544887,820355,806320,842989,3795,8629,6641,4038,215329,178,31565,58227594,9142,0,7680,0,0,0,32804244,30583184,31468068,4180,1191656
2018-05-10_18-09-15.945754714,1525968555.947479103,2018-05-10_18-09-15.951233551,1525968555.952907081,0.93,0.92,0.75,518842954006,353864264,3544888,820373,806320,842995,3795,8629,6641,4038,218328,178,31570,58248626,9142,0,7680,0,0,0,32804244,30583764,31468916,4180,1191660
2018-05-10_18-09-45.995020358,1525968585.996748280,2018-05-10_18-09-46.000525249,1525968586.002217637,0.90,0.91,0.75,518842955338,353865408,3544889,820378,806338,842995,3795,8629,6641,4038,221330,178,31579,58269651,9142,0,7680,0,0,0,32804244,30583444,31468600,4180,1191664
2018-05-10_18-10-16.044106841,1525968616.045846842,2018-05-10_18-10-16.049671841,1525968616.051374157,0.94,0.92,0.76,518842956610,353866552,3544908,820379,806342,842995,3795,8629,6641,4038,224330,178,31586,58290680,9142,0,7680,0,0,0,32804244,30596072,31481236,4180,1191668
2018-05-10_18-10-46.093258777,1525968646.094984163,2018-05-10_18-10-46.098733582,1525968646.100423742,0.96,0.93,0.77,518842957942,353867696,3544914,820379,806342,843013,3795,8629,6641,4038,227330,178,31592,58311711,9142,0,7680,0,0,0,32804244,30595776,31480940,4180,1191668
2018-05-10_18-11-16.142483275,1525968676.144198286,2018-05-10_18-11-16.147949020,1525968676.149623167,0.98,0.93,0.77,518842959274,353868840,3544920,820379,806342,843019,3795,8629,6641,4051,230327,178,31597,58332746,9142,0,7680,0,0,0,32804244,30595952,31481116,4180,1191668
2018-05-10_18-11-46.191443236,1525968706.193167785,2018-05-10_18-11-46.196926465,1525968706.198611987,0.99,0.94,0.78,518842960606,353869984,3544926,820379,806343,843019,3808,8629,6641,4055,233327,178,31603,58353776,9142,0,7680,0,0,0,32804244,30595528,31480952,4180,1191668
