StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,CTXT,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-18_13-46-02.150848172,1526643962.152786230,2018-05-18_13-46-02.157006523,1526643962.158899371,0.14,0.22,0.22,2694436997898,4723848306,31581676,13858057,18095600,14688870,12631089,14488166,12725595,16338166,11060,13,89966,113649335,2404,0,6420,0,0,0,96604783,32804244,31521292,31420492,2116,206292
2018-05-18_13-46-32.208780930,1526643992.210858947,2018-05-18_13-46-32.215260080,1526643992.217233727,0.16,0.21,0.22,2707252308494,4747084812,31677853,13858057,18702661,14688870,12631089,14488166,12725595,16338166,11087,13,90323,113672593,2404,0,6428,0,0,0,97189942,32804244,31520848,31420308,2116,206296
2018-05-18_13-47-02.267052704,1526644022.269085847,2018-05-18_13-47-02.273445903,1526644022.275473204,0.22,0.22,0.23,2719892066488,4770244218,31848499,13858057,19214264,14688870,12631089,14488166,12725595,16338166,11113,13,90702,113695877,2404,0,6443,0,0,0,97615920,32804244,31521632,31420572,2116,206296
2018-05-18_13-47-32.325682346,1526644052.327782219,2018-05-18_13-47-32.332190218,1526644052.334116243,0.20,0.22,0.22,2732913752904,4789535184,32513448,13858057,19214264,14688870,12631089,14488166,12725595,16338166,11128,13,91004,113719218,2404,0,6608,0,0,0,97918631,32804244,31520988,31420432,2116,206296
2018-05-18_13-48-02.383910238,1526644082.385882099,2018-05-18_13-48-02.390533347,1526644082.392473629,0.23,0.23,0.23,2745967329214,4808467050,33154774,13858057,19214264,14688870,12653922,14488166,12725595,16338166,11140,13,91307,113742555,2404,0,6770,0,0,0,98220986,32804244,31522032,31420668,2116,206296
2018-05-18_13-48-32.442271305,1526644112.444350163,2018-05-18_13-48-32.448819588,1526644112.450715051,0.14,0.21,0.22,2758702061648,4831411536,33258205,13858057,19214264,14688870,13175340,14488166,12725595,16338166,11157,13,91715,113765726,2404,0,6781,0,0,0,98554811,32804244,31522484,31421604,2116,206296
2018-05-18_13-49-02.500793430,1526644142.502902853,2018-05-18_13-49-02.507202780,1526644142.509232792,0.14,0.20,0.22,2771633078156,4855020582,33365435,13858057,19214264,14688870,13669710,14488166,12748576,16338166,11181,13,92143,113788907,2404,0,6788,0,0,0,98865283,32804244,31521672,31420628,2116,206296
2018-05-18_13-49-32.559483723,1526644172.561518055,2018-05-18_13-49-32.565838595,1526644172.567753031,0.14,0.20,0.22,2784474384784,4878415848,33457019,13858057,19214264,14688870,13669710,14488166,13285484,16338166,11251,13,92647,113811940,2404,0,6815,0,0,0,99188242,32804244,31519920,31419152,2116,206296
