StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,CTXT,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-18_15-13-20.609004750,1526649200.611396993,2018-05-18_15-13-20.616538087,1526649200.618523967,0.39,0.27,0.25,3333193284740,5426533012,39007640,15561513,18173975,16116940,15236136,14136050,15474308,16163926,4805,0,96158,2925813,2482,0,7480,0,0,0,82045054,32804244,31802144,31692988,2116,172956
2018-05-18_15-13-50.685653791,1526649230.687759711,2018-05-18_15-13-50.692037854,1526649230.693932345,0.49,0.31,0.26,3377930435208,5468602618,39427607,15561513,18173975,16116940,15236136,14136050,15849613,16163926,4843,0,97488,2946855,2482,0,7565,0,0,0,82692118,32804244,31801672,31693332,2116,172956
2018-05-18_15-14-20.742912423,1526649260.745036373,2018-05-18_15-14-20.749485872,1526649260.751450697,0.73,0.39,0.29,3421157835844,5491885658,40003989,15561513,18173975,16116940,15259650,14136050,15849613,16163926,4875,0,98375,2968518,2482,0,8442,0,0,0,83245450,32804244,31801752,31693080,2116,172960
2018-05-18_15-14-50.804769105,1526649290.806911986,2018-05-18_15-14-50.811307011,1526649290.813274920,0.56,0.38,0.29,3466580358194,5535263684,40485762,15561513,18173975,16116940,15621513,14136050,15849613,16163926,4910,0,99788,2989500,2482,0,8526,0,0,0,83885458,32804244,31802792,31693616,2116,172964
2018-05-18_15-15-20.862675824,1526649320.864948855,2018-05-18_15-15-20.869456891,1526649320.871585173,0.92,0.49,0.33,3511889032794,5560258550,41100122,15561513,18173975,16116940,15655235,14136050,15849613,16163926,4940,0,100671,3011271,2482,0,9237,0,0,0,84514474,32804244,31802680,31693804,2116,172968
2018-05-18_15-15-50.923903230,1526649350.925902547,2018-05-18_15-15-50.930756020,1526649350.932658536,0.68,0.47,0.33,3553510150024,5606461136,41281119,15561513,18208328,16116940,16182861,14136050,15849613,16163926,4970,0,101916,3032392,2482,0,9252,0,0,0,85231691,32804244,31815140,31706496,2116,172960
2018-05-18_15-16-20.984650912,1526649380.986790882,2018-05-18_15-16-20.992219162,1526649380.994321092,0.61,0.48,0.33,3592900898092,5650957742,41395748,15561513,18827648,16116940,16182861,14136050,15870790,16163926,5005,0,102781,3054177,2482,0,9261,0,0,0,86306086,32804244,31815868,31707296,2116,172960
2018-05-18_15-16-51.052220978,1526649411.054365474,2018-05-18_15-16-51.059934740,1526649411.062631346,0.63,0.50,0.34,3632874279750,5689781648,41807724,15582506,18827648,16116940,16182861,14136050,16192840,16163926,5037,0,104035,3075508,2482,0,9322,0,0,0,86888262,32804244,31815748,31707436,2116,172960
2018-05-18_15-17-21.122652166,1526649441.125127658,2018-05-18_15-17-21.131766811,1526649441.134273623,0.51,0.48,0.34,3672962500632,5728886954,42138109,15874132,18827648,16116940,16182861,14157377,16192840,16163926,5068,0,105055,3097370,2482,0,9350,0,0,0,87498383,32804244,31816840,31707628,2116,172960
2018-05-18_15-17-51.199462521,1526649471.201685337,2018-05-18_15-17-51.206289229,1526649471.208376658,0.44,0.47,0.34,3712797979708,5766579380,42416159,15874132,18827648,16139833,16182861,14526481,16192840,16163926,5098,0,106226,3118752,2482,0,9390,0,0,0,88138386,32804244,31817184,31708056,2116,172960
2018-05-18_15-18-21.260712619,1526649501.263219620,2018-05-18_15-18-21.267773563,1526649501.269761973,0.39,0.45,0.34,3751117838378,5804301866,42729190,15874132,18827648,16425362,16182861,14526481,16192840,16185501,5130,0,107157,3140700,2482,0,9415,0,0,0,88733313,32804244,31816832,31707928,2116,172960
2018-05-18_15-18-51.327188702,1526649531.329452455,2018-05-18_15-18-51.334141151,1526649531.336126055,0.32,0.43,0.33,3790785001388,5841558572,42999599,15874132,18827648,16425362,16203501,14526481,16192840,16559331,5161,0,108358,3162054,2482,0,9450,0,0,0,89343802,32804244,31816260,31707076,2116,172960
2018-05-18_15-19-21.387432540,1526649561.389437931,2018-05-18_15-19-21.393715233,1526649561.395633654,0.40,0.43,0.34,3830433243500,5878651598,43359450,15874132,18827648,16425362,16548763,14526481,16192840,16559331,5193,0,109543,3183437,2482,0,9510,0,0,0,89932079,32804244,31815200,31706532,2116,172960
2018-05-18_15-19-51.445097262,1526649591.447213351,2018-05-18_15-19-51.451610567,1526649591.453863538,0.57,0.47,0.35,3870126451100,5900749244,43927286,15874132,18827648,16425362,16548763,14526481,16213626,16559331,5224,0,110318,3205492,2482,0,10064,0,0,0,90536360,32804244,31815648,31706692,2116,172960
2018-05-18_15-20-21.510766233,1526649621.512779247,2018-05-18_15-20-21.517463204,1526649621.519571174,0.46,0.46,0.35,3909826318264,5938216850,44203170,15874132,18846886,16425362,16548763,14526481,16586045,16559331,5256,0,111493,3226869,2482,0,10098,0,0,0,91158631,32804244,31815408,31707068,2116,172964
2018-05-18_15-20-51.570776769,1526649651.573579340,2018-05-18_15-20-51.579108736,1526649651.581325574,0.65,0.51,0.37,3949976476676,5976221816,44489125,15874132,19150742,16425362,16548763,14544645,16586045,16559331,5288,0,112468,3248765,2482,0,10122,0,0,0,91793436,32804244,31804404,31695224,2116,172964
2018-05-18_15-21-21.645468233,1526649681.647450755,2018-05-18_15-21-21.651927732,1526649681.654708662,0.45,0.48,0.36,3989999390494,6014492162,44827971,15894909,19150742,16425362,16548763,14893569,16586045,16559331,5321,0,113672,3270119,2482,0,10162,0,0,0,92415472,32804244,31803540,31694616,2116,172972
2018-05-18_15-21-51.717061038,1526649711.719173449,2018-05-18_15-21-51.723743672,1526649711.725938027,0.35,0.45,0.36,4029652210770,6052008068,45119943,16199506,19150742,16425362,16548763,14893569,16586045,16578675,5359,0,114668,3292022,2482,0,10197,0,0,0,93053383,32804244,31803696,31695380,2116,172980
2018-05-18_15-22-21.779962455,1526649741.782026171,2018-05-18_15-22-21.786975178,1526649741.788955930,0.29,0.42,0.35,4069349087196,6089972534,45441441,16199506,19150742,16454264,16548763,14893569,16586045,16932259,5391,0,115879,3313379,2482,0,10241,0,0,0,93677007,32804244,31802756,31694368,2116,172976
2018-05-18_15-22-51.840086623,1526649771.842412951,2018-05-18_15-22-51.846728566,1526649771.848644194,0.25,0.40,0.35,4108594567026,6134743340,45557677,16199506,19170596,17080671,16548763,14893569,16586045,16932259,5426,0,116725,3335183,2482,0,10245,0,0,0,94750639,32804244,31803244,31694580,2116,172984
2018-05-18_15-23-21.900192002,1526649801.902662534,2018-05-18_15-23-21.908944226,1526649801.911198755,0.33,0.41,0.35,4148219351712,6172150646,45826720,16199506,19483605,17080671,16548763,14893569,16604435,16932259,5458,0,117662,3357109,2482,0,10268,0,0,0,95402828,32804244,31803516,31694408,2116,172984
2018-05-18_15-23-51.969092572,1526649831.971112460,2018-05-18_15-23-51.975711861,1526649831.977760414,0.41,0.41,0.35,4188299298100,6209714612,46183014,16199506,19483605,17080671,16548763,14893569,16951783,16932259,5489,0,118842,3378447,2482,0,10334,0,0,0,96004329,32804244,31816168,31707596,2116,172984
2018-05-18_15-24-22.026747704,1526649862.028698432,2018-05-18_15-24-22.033368068,1526649862.035405611,0.53,0.44,0.36,4228521182578,6231991418,46746680,16199506,19483605,17080671,16567318,14893569,16951783,16932259,5522,0,119650,3400488,2482,0,10894,0,0,0,96588138,32804244,31816236,31707368,2116,172980
2018-05-18_15-24-52.089037210,1526649892.091007179,2018-05-18_15-24-52.095650392,1526649892.097539896,0.43,0.43,0.36,4266785688606,6268284464,47056764,16199506,19483605,17097924,16923871,14893569,16951783,16932259,5552,0,120830,3421941,2482,0,10924,0,0,0,97203458,32804244,31815352,31706828,2116,172980
2018-05-18_15-25-22.147881915,1526649922.150024642,2018-05-18_15-25-22.154525215,1526649922.156826778,0.39,0.42,0.36,4305046241458,6304537130,47320215,16199506,19483605,17402158,16923871,14893569,16951783,16949047,5577,0,121630,3443944,2482,0,10941,0,0,0,97834754,32804244,31817336,31708592,2116,172980
2018-05-18_15-25-52.212289846,1526649952.215067185,2018-05-18_15-25-52.220571783,1526649952.223203692,0.55,0.46,0.38,4344763355242,6342206276,47631225,16217718,19483605,17402158,16923871,14893569,16951783,17309884,5607,0,122727,3465316,2482,0,10977,0,0,0,98458869,32804244,31815772,31707368,2116,172980
2018-05-18_15-26-22.286515955,1526649982.288953205,2018-05-18_15-26-22.294479374,1526649982.297076657,0.44,0.44,0.38,4384833728280,6381287582,47964103,16515336,19483605,17402158,16923871,14909825,16951783,17309884,5643,0,123741,3487176,2482,0,11016,0,0,0,99073929,32804244,31816372,31707584,2116,172980
2018-05-18_15-26-52.358853335,1526650012.361035931,2018-05-18_15-26-52.366050156,1526650012.368064039,0.54,0.47,0.39,4424451219850,6419601488,48382034,16515336,19483605,17402158,16923871,15225398,16972616,17309884,5672,0,124989,3508508,2482,0,11069,0,0,0,99657130,32804244,31817072,31708228,2116,172980
2018-05-18_15-27-22.428280518,1526650042.430475531,2018-05-18_15-27-22.434951118,1526650042.437075533,0.46,0.45,0.38,4463996720088,6463496654,48514974,16515336,19501666,17402158,16923871,15225398,17473164,17309884,5703,0,126171,3529768,2482,0,11085,0,0,0,100342594,32804244,31816108,31707788,2116,172980
2018-05-18_15-27-52.487737296,1526650072.489877193,2018-05-18_15-27-52.494371792,1526650072.496603313,0.35,0.43,0.38,4504239557168,6501685640,48799452,16515336,19811856,17402158,16940272,15225398,17473164,17309884,5739,0,127162,3551658,2482,0,11109,0,0,0,100984996,32804244,31817108,31708760,2116,172980
2018-05-18_15-28-22.548125315,1526650102.550183412,2018-05-18_15-28-22.554594720,1526650102.556520255,0.49,0.45,0.39,4544152741932,6538967846,49119501,16515336,19811856,17402158,17304461,15225398,17473164,17309884,5768,0,128357,3573019,2482,0,11159,0,0,0,101591479,32804244,31817012,31708440,2116,172984
2018-05-18_15-28-52.605909368,1526650132.608237990,2018-05-18_15-28-52.612853354,1526650132.615139776,0.55,0.47,0.40,4583372493566,6560352332,49688627,16515336,19811856,17402158,17304461,15225398,17473164,17326465,5799,0,129113,3595094,2482,0,11715,0,0,0,102209656,32804244,31802896,31694224,2116,172992
2018-05-18_15-29-22.669474221,1526650162.671787668,2018-05-18_15-29-22.676470850,1526650162.678420710,0.45,0.46,0.40,4622470640122,6597341138,49977017,16515336,19811856,17417434,17304461,15225398,17473164,17703992,5831,0,130299,3616507,2482,0,11750,0,0,0,102816773,32804244,31803688,31694840,2116,172992
2018-05-18_15-29-52.729322171,1526650192.732045147,2018-05-18_15-29-52.737185166,1526650192.739442140,0.54,0.48,0.41,4662181037916,6635161904,50259350,16515336,19811856,17720062,17304461,15244337,17473164,17703992,5866,0,131256,3638426,2482,0,11778,0,0,0,103448861,32804244,31802312,31693108,2116,172996
2018-05-18_15-30-22.800165143,1526650222.802541468,2018-05-18_15-30-22.807166372,1526650222.809681691,0.65,0.51,0.42,4700769244794,6678345596,50437935,16532270,19811856,17720062,17304461,15753730,17473164,17703992,5896,0,132406,3659718,2482,0,11797,0,0,0,104216956,32804244,31801996,31693544,2116,173004
2018-05-18_15-30-52.871582281,1526650252.874130695,2018-05-18_15-30-52.878812854,1526650252.880784526,0.52,0.49,0.42,4740680950068,6715996682,50714132,16847032,19811856,17720062,17304461,15753730,17473164,17718305,5929,0,133386,3681633,2482,0,11825,0,0,0,104866963,32804244,31802880,31694308,2116,173004
2018-05-18_15-31-22.934687561,1526650282.936699155,2018-05-18_15-31-22.941183732,1526650282.943267351,0.43,0.48,0.41,4779972104758,6753854288,51141759,16847032,19811856,17732498,17304461,15753730,17473164,18037014,5961,0,134625,3702989,2482,0,11876,0,0,0,105448948,32804244,31803136,31694548,2116,173008
2018-05-18_15-31-52.995329990,1526650312.998440570,2018-05-18_15-31-53.003862089,1526650313.006841110,0.50,0.49,0.42,4819282615998,6792317174,51482784,16847032,19811856,18032705,17304461,15767843,17473164,18037014,5999,0,135614,3724883,2482,0,11902,0,0,0,106061535,32804244,31815472,31707440,2116,173000
2018-05-18_15-32-23.065919895,1526650343.068262450,2018-05-18_15-32-23.073053527,1526650343.075170352,0.57,0.51,0.43,4859166313794,6830196980,51822873,16861462,19811856,18032705,17304461,16117738,17473164,18037014,6031,0,136724,3746246,2482,0,11939,0,0,0,106707168,32804244,31814592,31705948,2116,173000
2018-05-18_15-32-53.133381771,1526650373.135916041,2018-05-18_15-32-53.140645855,1526650373.142885613,0.35,0.46,0.41,4899608588460,6868411106,52112845,17168609,19811856,18032705,17304461,16117738,17486570,18037014,6062,0,137503,3768133,2482,0,11970,0,0,0,107341969,32804244,31815652,31706812,2116,173000
2018-05-18_15-33-23.199500407,1526650403.201722304,2018-05-18_15-33-23.206460951,1526650403.208436721,0.41,0.46,0.41,4939937781754,6906623072,52410311,17168609,19834815,18032705,17304461,16117738,17854902,18037014,6090,0,138554,3789466,2482,0,12001,0,0,0,107999895,32804244,31815452,31706896,2116,173000
2018-05-18_15-33-53.259909649,1526650433.261971145,2018-05-18_15-33-53.266773087,1526650433.268756455,0.38,0.45,0.41,4979223001000,6951190778,52513026,17168609,20462514,18032705,17317463,16117738,17854902,18037014,6128,0,139475,3811245,2482,0,12014,0,0,0,109090381,32804244,31814748,31705872,2116,173000
2018-05-18_15-34-23.320442136,1526650463.322473007,2018-05-18_15-34-23.326713625,1526650463.328577984,0.37,0.44,0.41,5018236255548,6987728084,52828378,17168609,20462514,18032705,17682075,16117738,17854902,18037014,6159,0,140697,3832658,2482,0,12064,0,0,0,109723624,32804244,31815520,31706584,2116,173000
2018-05-18_15-34-53.377857400,1526650493.379814908,2018-05-18_15-34-53.384505698,1526650493.386384789,0.34,0.43,0.41,5057847639168,7017739550,53460138,17168609,20462514,18047237,17682075,16117738,17854902,18037014,6186,0,141454,3854677,2482,0,12703,0,0,0,110266244,32804244,31815336,31706780,2116,173000
2018-05-18_15-35-23.437423358,1526650523.439658801,2018-05-18_15-35-23.444392256,1526650523.446616820,0.28,0.41,0.40,5097428940180,7055402708,53690102,17168609,20462514,18415259,17682075,16117738,17854902,18049512,6219,0,142401,3876612,2482,0,12728,0,0,0,111007109,32804244,31815516,31706928,2116,173004
2018-05-18_15-35-53.500444631,1526650553.502721797,2018-05-18_15-35-53.508539629,1526650553.510608890,0.29,0.40,0.40,5135542918530,7091354174,53977098,17179022,20462514,18415259,17682075,16117738,17854902,18428333,6250,0,143588,3898087,2482,0,12763,0,0,0,111621328,32804244,31815156,31706256,2116,173004
2018-05-18_15-36-23.571607297,1526650583.573923752,2018-05-18_15-36-23.579197061,1526650583.581672203,0.38,0.41,0.40,5174976398942,7129548500,54305785,17482487,20462514,18415259,17682075,16130247,17854902,18428333,6280,0,144555,3919983,2482,0,12801,0,0,0,112243377,32804244,31815480,31706380,2116,173004
2018-05-18_15-36-53.642614813,1526650613.644636746,2018-05-18_15-36-53.649440659,1526650613.651353831,0.23,0.37,0.39,5213372429456,7165730786,54594958,17482487,20474719,18415259,17682075,16506487,17854902,18428333,6309,0,145681,3941446,2482,0,12838,0,0,0,112884687,32804244,31801600,31694120,2116,173012
2018-05-18_15-37-23.702330072,1526650643.704379965,2018-05-18_15-37-23.709892180,1526650643.711910757,0.27,0.37,0.39,5251277718546,7203106172,54906579,17482487,20763298,18415259,17682075,16506487,17865804,18428333,6344,0,146623,3963420,2482,0,12875,0,0,0,113471634,32804244,31802060,31692948,2116,173016
2018-05-18_15-37-53.771043348,1526650673.773181985,2018-05-18_15-37-53.777420915,1526650673.779279465,0.28,0.36,0.39,5290865186148,7240240478,55231975,17482487,20763298,18415259,17682075,16506487,18229059,18428333,6379,0,147842,3984790,2482,0,12934,0,0,0,114095711,32804244,31802572,31693744,2116,173016
2018-05-18_15-38-23.829010127,1526650703.831159016,2018-05-18_15-38-23.835720675,1526650703.837800960,0.46,0.39,0.40,5329819131390,7260930284,55807657,17482487,20763298,18415259,17693101,16506487,18229059,18428333,6411,0,148621,4006861,2482,0,13508,0,0,0,114707292,32804244,31803012,31694464,2116,173020
2018-05-18_15-38-53.891476641,1526650733.894248515,2018-05-18_15-38-53.900259457,1526650733.902553693,0.55,0.42,0.41,5369611814564,7298271890,56081249,17482487,20763298,18415259,18073978,16516443,18229059,18428333,6442,0,149803,4028225,2482,0,13544,0,0,0,115347306,32804244,31802716,31694276,2116,173020
2018-05-18_15-39-23.965266236,1526650763.968110589,2018-05-18_15-39-23.973130606,1526650763.975224637,0.41,0.39,0.40,5408998756410,7336322816,56514159,17495734,20763298,18415259,18073978,16835940,18229059,18428333,6476,0,151038,4049573,2482,0,13593,0,0,0,115940209,32804244,31802176,31693536,2116,173020
2018-05-18_15-39-54.032022039,1526650794.034238555,2018-05-18_15-39-54.039767578,1526650794.042004416,0.38,0.39,0.40,5448708062408,7373877842,56794285,17811639,20763298,18415259,18073978,16835940,18229059,18438509,6505,0,151997,4071497,2482,0,13622,0,0,0,116584865,32804244,31814980,31705808,2116,173016
2018-05-18_15-40-24.098390879,1526650824.100440561,2018-05-18_15-40-24.105191312,1526650824.107326421,0.29,0.37,0.39,5487614910416,7411464668,57206092,17811639,20763298,18424444,18073978,16835940,18229059,18762709,6537,0,153208,4092881,2482,0,13670,0,0,0,117162580,32804244,31815776,31706652,2116,173028
2018-05-18_15-40-54.158111393,1526650854.160084243,2018-05-18_15-40-54.164743757,1526650854.166670152,0.37,0.38,0.40,5527153810394,7448831774,57478872,17811639,20763298,18744374,18084125,16835940,18229059,18762709,6572,0,154184,4114824,2482,0,13694,0,0,0,117815178,32804244,31814856,31706280,2116,173028
2018-05-18_15-41-24.218003710,1526650884.220053525,2018-05-18_15-41-24.224504145,1526650884.226408698,0.37,0.38,0.40,5566733413882,7485778460,57772211,17811639,20763298,18744374,18460743,16835940,18229059,18762709,6600,0,155356,4136209,2482,0,13735,0,0,0,118445164,32804244,31815628,31706496,2116,173028
2018-05-18_15-41-54.276013414,1526650914.278692514,2018-05-18_15-41-54.283736298,1526650914.286529870,0.47,0.40,0.41,5606430977404,7507541726,58334048,17811639,20763298,18744374,18460743,16835940,18237842,18762709,6628,0,156115,4158297,2482,0,14320,0,0,0,119032043,32804244,31815004,31706700,2116,173032
2018-05-18_15-42-24.342350599,1526650944.344353523,2018-05-18_15-42-24.348695122,1526650944.350608885,0.36,0.38,0.40,5645766291348,7544829992,58652827,17811639,20775404,18744374,18460743,16835940,18600631,18762709,6657,0,157308,4179685,2482,0,14359,0,0,0,119660657,32804244,31814180,31705864,2116,173032
2018-05-18_15-42-54.402173150,1526650974.404188520,2018-05-18_15-42-54.409853612,1526650974.412617552,0.34,0.38,0.40,5684987007778,7581946298,58916345,17821738,21092414,18744374,18460743,16835940,18600631,18762709,6689,0,158220,4201658,2482,0,14382,0,0,0,120308693,32804244,31815320,31705804,2116,173032
