StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-11_11-00-22.522936379,1526029222.524657993,2018-05-11_11-00-22.528475796,1526029222.530148548,0.26,0.41,0.31,936164432376,704278486,1576875,1648306,2287464,683056,662618,646252,666781,643517,3423,7,31939,39024323,2893,0,26844,0,0,0,32804244,31741876,31657424,2116,222140
2018-05-11_11-00-52.571998407,1526029252.573731012,2018-05-11_11-00-52.577558056,1526029252.579214676,0.55,0.46,0.33,956751602378,713302012,1584072,1648307,2501139,683056,662618,646252,666781,643517,3523,7,32808,39045067,2893,0,29131,0,0,0,32804244,31741320,31657632,2116,222144
2018-05-11_11-01-22.621178657,1526029282.622921801,2018-05-11_11-01-22.626746732,1526029282.628425330,0.79,0.53,0.36,977381167228,721067518,1766194,1648406,2501139,690086,662618,646252,666781,643517,3676,7,33729,39065663,2893,0,31451,0,0,0,32804244,31740820,31656736,2116,222144
2018-05-11_11-01-52.672850080,1526029312.675274848,2018-05-11_11-01-52.681111413,1526029312.683883935,0.87,0.58,0.38,999736102862,731886184,1766194,1648406,2511095,922461,662618,654316,666781,643517,3822,7,34723,39086206,2893,0,33713,0,0,0,32804244,31748356,31664700,2116,222144
2018-05-11_11-02-22.739775680,1526029342.741867718,2018-05-11_11-02-22.747155045,1526029342.750856220,0.98,0.63,0.41,1091843176728,807381934,2044696,1792583,2546163,1058216,662618,915086,675692,643517,4000,7,37598,39104400,2893,0,34496,0,0,0,32804244,31735976,31651700,2116,222156
2018-05-11_11-02-52.809867899,1526029372.812273125,2018-05-11_11-02-52.816597278,1526029372.818511301,0.83,0.63,0.41,1184022091294,883365326,2244311,1879552,2660491,1173006,671255,915086,964915,643517,4172,7,40358,39122595,2893,0,35725,0,0,0,32804244,31735568,31651880,2116,222156
2018-05-11_11-03-22.879988054,1526029402.882938748,2018-05-11_11-03-22.887841936,1526029402.889774002,0.82,0.65,0.43,1275115669636,957434758,2342710,1901974,2970956,1312331,943547,915086,964915,652622,4352,7,43137,39140829,2893,0,36523,0,0,0,32804244,31735028,31652164,2116,222156
2018-05-11_11-03-52.943005011,1526029432.944966402,2018-05-11_11-03-52.950142233,1526029432.952300116,0.82,0.67,0.44,1366700133186,1036448932,2622463,1964154,3026912,1379254,943547,915086,964915,976304,4527,7,45895,39159046,2893,0,37713,0,0,0,32804244,31736904,31654020,2116,222160
2018-05-11_11-04-23.007660145,1526029463.010202597,2018-05-11_11-04-23.014717871,1526029463.016952503,0.91,0.70,0.46,1457847611340,1113417500,2710839,2145044,3128232,1482557,951112,915086,964915,1278231,4706,7,48637,39177264,2893,0,38951,0,0,0,32804244,31734688,31651512,2116,222160
2018-05-11_11-04-53.066783629,1526029493.069395262,2018-05-11_11-04-53.074249177,1526029493.076979562,0.96,0.73,0.47,1549646913756,1191387584,2810327,2224928,3360432,1641606,1210024,915086,972397,1278231,4880,7,51515,39195444,2893,0,39769,0,0,0,32804244,31734380,31650444,2116,222164
