StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-10_20-20-05.019403061,1525976405.021109019,2018-05-10_20-20-05.024895166,1525976405.026571147,0.51,0.84,0.91,518843237804,354109552,3546353,820388,806400,843023,4692,9518,7530,4964,864406,178,33009,63879585,9145,0,7689,0,0,0,32804244,30661196,31546340,4180,1192000
2018-05-10_20-20-35.068241830,1525976435.069939949,2018-05-10_20-20-35.073688047,1525976435.075365520,0.70,0.86,0.91,518843239136,354110696,3546360,820388,806400,843023,4705,9518,7530,4968,867405,178,33013,63900618,9145,0,7689,0,0,0,32804244,30661532,31546944,4180,1192004
2018-05-10_20-21-05.117036368,1525976465.118749408,2018-05-10_20-21-05.122515687,1525976465.124199908,0.82,0.87,0.92,518843240408,354111840,3546367,820388,806400,843023,4709,9518,7543,4968,870401,178,33019,63921653,9145,0,7689,0,0,0,32804244,30661212,31546624,4180,1192004
2018-05-10_20-21-35.165912145,1525976495.167605418,2018-05-10_20-21-35.171337186,1525976495.173008491,0.89,0.88,0.92,518843241740,354112984,3546374,820388,806400,843023,4709,9531,7547,4968,873401,178,33024,63942684,9145,0,7689,0,0,0,32804244,30661224,31546636,4180,1192004
2018-05-10_20-22-05.214681252,1525976525.216405566,2018-05-10_20-22-05.220152407,1525976525.221830032,0.93,0.90,0.92,518843243072,354114128,3546380,820388,806401,843023,4709,9536,7547,4981,876400,178,33030,63963714,9145,0,7689,0,0,0,32804244,30661512,31546920,4180,1192004
2018-05-10_20-22-35.263620790,1525976555.265323207,2018-05-10_20-22-35.269064016,1525976555.270745246,0.96,0.91,0.93,518843244404,354115272,3546387,820388,806401,843023,4722,9536,7547,4985,879398,178,33035,63984748,9145,0,7689,0,0,0,32804244,30661316,31546728,4180,1192004
2018-05-10_20-23-05.312328422,1525976585.314031830,2018-05-10_20-23-05.317773376,1525976585.319444052,0.98,0.91,0.93,518843245736,354116416,3546394,820388,806401,843023,4727,9536,7560,4985,882399,178,33041,64005778,9145,0,7689,0,0,0,32804244,30661976,31547388,4180,1192004
2018-05-10_20-23-35.361235645,1525976615.362966715,2018-05-10_20-23-35.366785833,1525976615.368465187,0.99,0.92,0.93,518843247068,354117560,3546401,820388,806401,843023,4727,9549,7564,4985,885400,178,33048,64026806,9145,0,7689,0,0,0,32804244,30648856,31534272,4180,1192012
2018-05-10_20-24-05.410413902,1525976645.412162517,2018-05-10_20-24-05.416041098,1525976645.417730560,0.99,0.93,0.93,518843248400,354118704,3546407,820389,806401,843023,4727,9553,7564,4998,888402,178,33056,64047831,9145,0,7689,0,0,0,32804244,30648408,31533828,4180,1192016
2018-05-10_20-24-35.459575838,1525976675.461281223,2018-05-10_20-24-35.465026626,1525976675.466829081,0.99,0.94,0.94,518843249732,354119848,3546414,820389,806401,843023,4740,9553,7564,5002,891402,178,33061,64068863,9145,0,7689,0,0,0,32804244,30647868,31533024,4180,1192016
