StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-15_12-07-08.801938537,1526378828.803959260,2018-05-15_12-07-08.808244635,1526378828.810102849,0.00,0.01,0.05,1285008656,2204286,1,0,0,53706,0,0,0,1,765,0,1990,898706,2223,0,4,0,0,0,32804244,31581328,31470952,2116,170240
2018-05-15_12-07-38.858342350,1526378858.861162836,2018-05-15_12-07-38.866445563,1526378858.868959619,0.20,0.06,0.06,72102892660,125732772,1,0,62518,2915711,0,0,0,1,829,0,3716,919269,2223,0,16,0,0,0,32804244,31580380,31469968,2116,170244
2018-05-15_12-08-08.921063090,1526378888.923399800,2018-05-15_12-08-08.927868639,1526378888.929904821,0.32,0.10,0.07,147908723150,238849818,1,0,3204977,2977995,0,0,0,1,887,0,5605,939615,2223,0,31,0,0,0,32804244,31592392,31482288,2116,170236
2018-05-15_12-08-38.978597988,1526378918.980532994,2018-05-15_12-08-38.984498099,1526378918.986628973,0.47,0.17,0.10,224505689620,349062684,1,0,3259929,6226129,0,0,0,1,948,0,7501,959905,2223,0,39,0,0,0,32804244,31593764,31483388,2116,170236
2018-05-15_12-09-09.034755495,1526378949.036643006,2018-05-15_12-09-09.040716790,1526378949.042750246,0.49,0.20,0.11,300083179930,460806090,1,0,6388092,6277041,0,0,0,1,1004,0,9370,980265,2223,0,52,0,0,0,32804244,31593740,31483364,2116,170236
2018-05-15_12-09-39.090710273,1526378979.092802745,2018-05-15_12-09-39.098176449,1526378979.100442359,0.50,0.23,0.12,370692290484,563576136,1,0,6438430,9317065,0,0,0,1,1061,0,11146,1000834,2225,0,62,0,0,0,32804244,31590600,31480116,2116,170676
2018-05-15_12-10-09.150063934,1526379009.152141686,2018-05-15_12-10-09.156430155,1526379009.158936769,0.62,0.29,0.14,446980416372,675094962,1,0,9598507,9364486,0,0,0,1,1135,0,13075,1021102,2226,0,109,0,0,0,32804244,31589788,31479688,2116,170716
2018-05-15_12-10-39.206080063,1526379039.208138960,2018-05-15_12-10-39.212994104,1526379039.215024945,0.64,0.32,0.16,521874785896,786100728,1,0,9642231,12579986,0,0,0,1,1192,0,14932,1041477,2226,0,116,0,0,0,32804244,31590072,31479916,2116,170716
2018-05-15_12-11-09.265086377,1526379069.268003762,2018-05-15_12-11-09.272162918,1526379069.274139171,0.73,0.37,0.18,598065839334,896545614,1,0,12871643,12618165,0,0,0,1,1249,0,16818,1061783,2226,0,125,0,0,0,32804244,31590168,31480004,2116,170716
2018-05-15_12-11-39.321332050,1526379099.323878860,2018-05-15_12-11-39.328572435,1526379099.330831857,0.63,0.38,0.19,672146578012,1032539700,1,0,12903250,15672270,0,0,0,1,1305,0,18603,1082197,2226,0,131,0,0,0,32804244,31589404,31479440,2116,170716
2018-05-15_12-12-09.378516829,1526379129.380444787,2018-05-15_12-12-09.384781699,1526379129.386886540,0.59,0.40,0.20,742761305558,1159133946,1,0,15721635,15705687,0,0,0,1,1360,0,20305,1102797,2226,0,143,0,0,0,32804244,31589784,31480164,2116,170716
2018-05-15_12-12-39.438094483,1526379159.440523643,2018-05-15_12-12-39.444866520,1526379159.447339253,0.48,0.39,0.21,819272187332,1269358812,1,0,15751099,18982086,0,0,0,1,1419,0,22185,1123093,2226,0,151,0,0,0,32804244,31589420,31479252,2116,170716
2018-05-15_12-13-09.497438011,1526379189.499429262,2018-05-15_12-13-09.503835506,1526379189.505826528,0.43,0.38,0.21,894860562026,1381293378,1,0,19012997,19008882,0,0,0,1,1475,0,24071,1143427,2226,0,165,0,0,0,32804244,31577876,31467380,2116,170724
2018-05-15_12-13-39.553142613,1526379219.555685519,2018-05-15_12-13-39.559954809,1526379219.562413684,0.58,0.43,0.23,971439466428,1491680964,1,0,19033708,22273837,0,0,0,1,1536,0,25954,1163717,2226,0,175,0,0,0,32804244,31577088,31467472,2116,170724
2018-05-15_12-14-09.611784656,1526379249.613854515,2018-05-15_12-14-09.617955162,1526379249.619913221,0.53,0.43,0.24,1042175848168,1596294630,1,0,22055375,22293507,0,0,0,1,1593,0,27720,1184287,2226,0,190,0,0,0,32804244,31577328,31467176,2116,170728
2018-05-15_12-14-39.671119522,1526379279.674438763,2018-05-15_12-14-39.679617255,1526379279.681757529,0.72,0.49,0.26,1117705122230,1708258416,1,0,22055375,25550655,0,0,12218,1,1652,0,29612,1204641,2226,0,202,0,0,0,32804244,31577440,31467592,2116,170728
2018-05-15_12-15-09.752140482,1526379309.755147715,2018-05-15_12-15-09.762360314,1526379309.765128790,0.69,0.50,0.28,1187744298266,1797458922,1,0,22055375,25550655,0,0,2110674,12636,1700,0,31580,1224847,2226,0,220,0,0,0,32804244,31575992,31466136,2116,170732
2018-05-15_12-15-39.830812542,1526379339.834015715,2018-05-15_12-15-39.839479918,1526379339.842154786,0.69,0.52,0.29,1261454312884,1877038308,1,0,22055375,25550655,0,0,2122315,2266722,1750,0,33628,1244972,2226,0,239,0,0,0,32804244,31576112,31466484,2116,170736
2018-05-15_12-16-09.905937413,1526379369.908621465,2018-05-15_12-16-09.913661335,1526379369.915664317,0.79,0.57,0.31,1334805534046,1974064314,1,0,22055375,25550655,0,0,4423229,2276513,1911,0,35934,1264655,2226,0,529,0,0,0,32804244,31587516,31477904,2116,170728
2018-05-15_12-16-39.969008169,1526379399.971650248,2018-05-15_12-16-39.977147791,1526379399.980067587,0.73,0.57,0.32,1408187855890,2052447360,1,0,22055375,25550655,0,0,4431223,4530165,2029,0,38078,1284624,2226,0,713,0,0,0,32804244,31588528,31478916,2116,170728
2018-05-15_12-17-10.040300455,1526379430.043378324,2018-05-15_12-17-10.050256402,1526379430.052962196,0.71,0.58,0.33,1477645602390,2129279886,1,0,22055375,25550655,0,0,6763751,4536838,2072,0,40021,1304927,2226,0,723,0,0,0,32804244,31589864,31479704,2116,170728
2018-05-15_12-17-40.114441581,1526379460.117126425,2018-05-15_12-17-40.124863308,1526379460.128087037,0.74,0.61,0.35,1550953425128,2210190012,1,0,22055375,25550655,0,0,6769632,6812588,2118,0,42045,1325103,2226,0,733,0,0,0,32804244,31588912,31479328,2116,170728
2018-05-15_12-18-10.188558011,1526379490.191159500,2018-05-15_12-18-10.196303032,1526379490.198908864,0.85,0.64,0.37,1623671496694,2289681378,1,0,22055375,25550655,0,0,9216951,6812588,2161,0,44079,1345242,2226,0,744,0,0,0,32804244,31589440,31478988,2116,170728
2018-05-15_12-18-40.259391885,1526379520.261591867,2018-05-15_12-18-40.266750371,1526379520.268730935,0.75,0.65,0.38,1696726402588,2369141184,1,0,22055375,25550655,0,0,11654286,6812588,2206,0,46114,1365371,2226,0,752,0,0,0,32804244,31588736,31478872,2116,170728
2018-05-15_12-19-10.338948696,1526379550.340927048,2018-05-15_12-19-10.345186809,1526379550.347083500,0.82,0.66,0.39,1770289158852,2449397190,1,0,22055375,25550655,0,0,14084706,6814752,2254,0,48167,1385439,2226,0,763,0,0,0,32804244,31589016,31479692,2116,170728
2018-05-15_12-19-40.406420683,1526379580.408412972,2018-05-15_12-19-40.412677844,1526379580.414570646,0.75,0.66,0.40,1839998971926,2526099150,1,0,22055375,25550655,0,0,14084858,9036590,2300,0,50090,1405767,2226,0,768,0,0,0,32804244,31588448,31478496,2116,170728
2018-05-15_12-20-10.469934852,1526379610.471932515,2018-05-15_12-20-10.476186472,1526379610.478101398,0.73,0.67,0.41,1913956163348,2610280716,1,0,22055375,25550655,0,0,16525351,9036590,2341,0,52164,1425833,2226,0,777,0,0,0,32804244,31587176,31477220,2116,170736
2018-05-15_12-20-40.525112718,1526379640.527949922,2018-05-15_12-20-40.532837581,1526379640.534772337,0.71,0.67,0.42,1986999049966,2688674262,1,0,22055375,25550655,0,0,16525351,11321688,2389,0,54178,1446000,2226,0,782,0,0,0,32804244,31587872,31477712,2116,170736
2018-05-15_12-21-10.581369575,1526379670.583620582,2018-05-15_12-21-10.589416476,1526379670.591823029,0.71,0.67,0.43,2056669472760,2767739208,1,0,22055375,25550655,0,0,16525351,13559596,2434,0,56110,1466326,2226,0,792,0,0,0,32804244,31574848,31465000,2116,170744
2018-05-15_12-21-40.644431080,1526379700.647117457,2018-05-15_12-21-40.653147424,1526379700.655848902,0.82,0.70,0.44,2129605672384,2846999154,1,0,22055375,25550655,0,0,18979520,13559598,2481,0,58137,1486451,2226,0,798,0,0,0,32804244,31575448,31465580,2116,170744
2018-05-15_12-22-10.723307657,1526379730.726767031,2018-05-15_12-22-10.733262626,1526379730.735931480,0.78,0.70,0.45,2203522251030,2929297284,1,0,22055375,25550655,0,0,18980772,15851160,2527,0,60201,1506568,2226,0,811,0,0,0,32804244,31575308,31466004,2116,170748
