StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,CTXT,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-18_14-20-07.801985087,1526646007.804020669,2018-05-18_14-20-07.808656019,1526646007.810631918,0.52,0.38,0.22,405611778634,697683502,4913241,1385491,2497113,1398122,1891696,1187636,3198165,3188362,1247,0,13404,548663,2445,0,936,0,0,0,10007034,32804244,31586592,31476288,2116,170528
2018-05-18_14-20-37.861663760,1526646037.863648757,2018-05-18_14-20-37.868187703,1526646037.870234622,0.37,0.36,0.22,435504783400,753047428,5118621,1385491,3810024,1398122,1945109,1187636,3198165,3188362,1298,0,14230,570936,2445,0,958,0,0,0,11029489,32804244,31587380,31476804,2116,170528
2018-05-18_14-21-07.921228811,1526646067.923285670,2018-05-18_14-21-07.927650442,1526646067.929572133,0.37,0.35,0.23,465289369176,804505174,5361325,1385491,3810024,1398122,3091638,1187636,3198165,3188362,1330,0,15147,593113,2445,0,985,0,0,0,11665582,32804244,31586872,31476808,2116,170528
2018-05-18_14-21-37.978833555,1526646097.980820584,2018-05-18_14-21-37.985684374,1526646097.987671384,0.33,0.35,0.23,494546578098,843603400,6754237,1385491,3810024,1456859,3091638,1187636,3198165,3188362,1362,0,15861,615657,2445,0,1385,0,0,0,12265934,32804244,31586812,31476236,2116,170528
2018-05-18_14-22-08.036943676,1526646128.039058460,2018-05-18_14-22-08.044039346,1526646128.046235561,0.34,0.35,0.23,524340526808,898913686,6958482,1385491,3810024,2775375,3091638,1187636,3198165,3239138,1403,0,16702,637954,2445,0,1401,0,0,0,13301772,32804244,31585788,31475632,2116,170532
2018-05-18_14-22-38.098135008,1526646158.100901977,2018-05-18_14-22-38.106072470,1526646158.108445626,0.33,0.35,0.23,553892697322,951616252,7122896,1441499,3810024,2775375,3091638,1187636,3198165,4382696,1438,0,17607,660129,2445,0,1424,0,0,0,13949738,32804244,31586432,31475856,2116,170532
2018-05-18_14-23-08.163365986,1526646188.165909930,2018-05-18_14-23-08.171376579,1526646188.173526161,0.20,0.31,0.23,583941078678,1007895178,7332915,2750968,3810024,2775375,3091638,1236950,3198165,4382696,1480,0,18469,682412,2445,0,1446,0,0,0,14984456,32804244,31586484,31476368,2116,170532
2018-05-18_14-23-38.232616429,1526646218.234592368,2018-05-18_14-23-38.238900392,1526646218.240823097,0.25,0.32,0.23,613872161530,1060555444,7517940,2750968,3865585,2775375,3091638,2390262,3198165,4382696,1508,0,19397,704580,2445,0,1463,0,0,0,15593706,32804244,31585712,31475180,2116,170532
2018-05-18_14-24-08.292041292,1526646248.293906950,2018-05-18_14-24-08.298473766,1526646248.300346880,0.27,0.32,0.23,643767642212,1116405370,7715227,2750968,5198194,2775375,3091638,2390262,3243389,4382696,1552,0,20256,726892,2445,0,1476,0,0,0,16526975,32804244,31586572,31476044,2116,170532
2018-05-18_14-24-38.353313941,1526646278.355313222,2018-05-18_14-24-38.359771922,1526646278.361742125,0.27,0.32,0.23,673897672696,1168291336,8023133,2750968,5198194,2775375,3091638,2390262,4345318,4382696,1582,0,21223,749096,2445,0,1517,0,0,0,17136606,32804244,31586420,31476704,2116,170532
2018-05-18_14-25-08.410780549,1526646308.412901284,2018-05-18_14-25-08.417431676,1526646308.419443658,0.30,0.32,0.24,703871801638,1204482022,9445795,2750968,5198194,2775375,3137111,2390262,4345318,4382696,1609,0,21862,771629,2445,0,1920,0,0,0,17701735,32804244,31574040,31464352,2116,170540
2018-05-18_14-25-38.469880050,1526646338.471943822,2018-05-18_14-25-38.476283086,1526646338.478221664,0.37,0.33,0.24,733693423192,1256780548,9659817,2750968,5246552,2775375,4272186,2390262,4345318,4382696,1645,0,22772,793766,2445,0,1944,0,0,0,18396123,32804244,31574552,31464312,2116,170544
2018-05-18_14-26-08.529127774,1526646368.531294554,2018-05-18_14-26-08.535940516,1526646368.538078462,0.37,0.34,0.24,762307281000,1308835234,9867878,2750968,6522097,2775375,4272186,2390262,4389522,4382696,1690,0,23585,816103,2445,0,1960,0,0,0,19499775,32804244,31575284,31464428,2116,170544
2018-05-18_14-26-38.591162989,1526646398.593316551,2018-05-18_14-26-38.597707678,1526646398.599666548,0.49,0.37,0.26,792246554178,1361153680,10050552,2750968,6522097,2775375,4315154,2390262,5552753,4382696,1720,0,24485,838259,2445,0,1983,0,0,0,20076064,32804244,31575200,31465428,2116,170544
2018-05-18_14-27-08.650853672,1526646428.652881364,2018-05-18_14-27-08.657682819,1526646428.659715817,0.37,0.35,0.25,821989638312,1412882386,10239624,2750968,6522097,2824340,5462832,2390262,5552753,4382696,1754,0,25379,860422,2448,0,1997,0,0,0,20698292,32804244,31572964,31462976,2116,170624
2018-05-18_14-27-38.708937330,1526646458.711070471,2018-05-18_14-27-38.715530028,1526646458.717583388,0.48,0.38,0.27,851633720706,1468539652,10476308,2750968,6522097,4118756,5462832,2390262,5552753,4422308,1811,0,26252,882715,2474,0,2010,0,0,0,21548225,32804244,31570200,31461188,2116,172816
2018-05-18_14-28-08.770424077,1526646488.772984491,2018-05-18_14-28-08.777748075,1526646488.779894694,0.42,0.37,0.27,880921171680,1521590818,10694850,2793733,6522097,4118756,5462832,2390262,5552753,5561237,1842,0,27122,904864,2474,0,2043,0,0,0,22191092,32804244,31582504,31473984,2116,172808
2018-05-18_14-28-38.834420032,1526646518.836933421,2018-05-18_14-28-38.842137915,1526646518.844404619,0.37,0.37,0.27,910290405196,1578580084,10943490,4013210,6522097,4118756,5462832,2427953,5552753,5561237,1885,0,27995,927241,2474,0,2056,0,0,0,22933373,32804244,31582224,31473968,2116,172808
2018-05-18_14-29-08.902625653,1526646548.905040975,2018-05-18_14-29-08.909799547,1526646548.912190591,0.37,0.37,0.27,938536818490,1628904610,11154812,4013210,6522097,4118756,5462832,3533417,5591640,5561237,1916,0,28837,949439,2474,0,2076,0,0,0,23631561,32804244,31582608,31473872,2116,172808
2018-05-18_14-29-38.965774722,1526646578.967757342,2018-05-18_14-29-38.972286958,1526646578.974223162,0.28,0.35,0.27,968568402038,1681835842,11353520,4013210,6565248,4118756,5462832,3533417,6743381,5561237,1946,0,29714,971575,2474,0,2099,0,0,0,24295016,32804244,31582168,31473436,2116,172812
2018-05-18_14-30-09.024574705,1526646609.026653057,2018-05-18_14-30-09.031109466,1526646609.033041027,0.36,0.36,0.28,998267018592,1737327394,11534353,4013210,7906086,4118756,5498399,3533417,6743381,5561237,1988,0,30520,993891,2474,0,2112,0,0,0,25251960,32804244,31581516,31472752,2116,172820
2018-05-18_14-30-39.083968130,1526646639.085990678,2018-05-18_14-30-39.090427523,1526646639.092329374,0.28,0.34,0.27,1026700603778,1788052060,11776065,4013210,7906086,4118756,6615035,3533417,6743381,5561237,2018,0,31317,1016074,2474,0,2136,0,0,0,25965941,32804244,31582012,31472688,2116,172820
2018-05-18_14-31-09.141514163,1526646669.143659156,2018-05-18_14-31-09.148374722,1526646669.150377186,0.25,0.33,0.27,1056827553370,1822755586,13214072,4013210,7906086,4118756,6615035,3533417,6743381,5594458,2043,0,31931,1038611,2474,0,2514,0,0,0,26552379,32804244,31582056,31472772,2116,172820
2018-05-18_14-31-39.201739060,1526646699.203734143,2018-05-18_14-31-39.208060789,1526646699.210021256,0.29,0.33,0.27,1086777905986,1875152812,13404447,4013210,7906086,4154731,6615035,3533417,6743381,6768187,2075,0,32804,1060766,2474,0,2541,0,0,0,27172642,32804244,31582548,31473828,2116,172820
2018-05-18_14-32-09.261099671,1526646729.263447753,2018-05-18_14-32-09.268702724,1526646729.270817376,0.29,0.33,0.27,1115711233990,1928011438,13602809,4013210,7906086,5464499,6615035,3564120,6743381,6768187,2119,0,33548,1083102,2474,0,2557,0,0,0,28283760,32804244,31581548,31472296,2116,172820
2018-05-18_14-32-39.328806692,1526646759.330998447,2018-05-18_14-32-39.336141259,1526646759.338333046,0.32,0.33,0.28,1145562531994,1980189904,13789426,4046448,7906086,5464499,6615035,4734903,6743381,6768187,2150,0,34417,1105267,2474,0,2572,0,0,0,28909853,32804244,31582692,31473976,2116,172820
2018-05-18_14-33-09.393694529,1526646789.395720680,2018-05-18_14-33-09.399857759,1526646789.401739820,0.31,0.33,0.28,1175525749492,2036315470,14016067,5383957,7906086,5464499,6615035,4734903,6743381,6768187,2193,0,35194,1127558,2474,0,2602,0,0,0,29945417,32804244,31570052,31461340,2116,172832
2018-05-18_14-33-39.451566861,1526646819.453603776,2018-05-18_14-33-39.458088181,1526646819.460035665,0.38,0.34,0.28,1204662817144,2070913336,15411362,5383957,7906086,5464499,6642678,4734903,6743381,6768187,2279,0,35940,1149972,2476,0,2948,0,0,0,30545431,32804244,31565212,31456416,2116,172836
2018-05-18_14-34-09.510661579,1526646849.512668015,2018-05-18_14-34-09.516983240,1526646849.518887445,0.48,0.37,0.30,1234357568538,2123164822,15663835,5383957,7935789,5464499,7756503,4734903,6743381,6768187,2326,0,36874,1172148,2476,0,2971,0,0,0,31151136,32804244,31568716,31459684,2116,172836
2018-05-18_14-34-39.569426293,1526646879.571475323,2018-05-18_14-34-39.575771213,1526646879.577992045,0.40,0.37,0.30,1264346332266,2178658348,15879809,5383957,9281250,5464499,7756503,4734903,6769097,6768187,2370,0,37681,1194426,2476,0,2994,0,0,0,32199465,32804244,31569820,31461100,2116,172840
2018-05-18_14-35-09.630067339,1526646909.632139741,2018-05-18_14-35-09.637711713,1526646909.640297460,0.45,0.38,0.31,1294040846106,2230293394,16068828,5411884,9281250,5464499,7756503,4734903,7933043,6768187,2400,0,38586,1216597,2476,0,3017,0,0,0,32821980,32804244,31569396,31460952,2116,172844
2018-05-18_14-35-39.700601113,1526646939.702868745,2018-05-18_14-35-39.708184001,1526646939.710265091,0.33,0.36,0.30,1319806430048,2278779280,16220284,6571102,9281250,5464499,7756503,4755753,7933043,6768187,2437,0,39277,1239140,2476,0,3034,0,0,0,33653183,32804244,31570328,31461268,2116,172844
2018-05-18_14-36-09.766665567,1526646969.768696610,2018-05-18_14-36-09.773265836,1526646969.775163513,0.52,0.41,0.32,1345249916944,2324078086,16397130,6571102,9281250,5487425,7756503,5734837,7933043,6768187,2463,0,40041,1261542,2476,0,3051,0,0,0,34235039,32804244,31583104,31474364,2116,172840
2018-05-18_14-36-39.825469091,1526646999.827477648,2018-05-18_14-36-39.831953659,1526646999.834068955,0.58,0.43,0.33,1370555099594,2371196752,16561857,6571102,9281250,6650667,7756503,5734837,7933043,6787251,2500,0,40742,1284108,2476,0,3067,0,0,0,35085341,32804244,31582496,31473516,2116,172840
2018-05-18_14-37-09.886395453,1526647029.888453807,2018-05-18_14-37-09.892890976,1526647029.894891262,0.43,0.41,0.32,1394754090660,2415230998,16733702,6571102,9281250,6650667,7774242,5734837,7933043,7755973,2531,0,41505,1306543,2476,0,3093,0,0,0,35705628,32804244,31582084,31473920,2116,172840
2018-05-18_14-37-39.945206669,1526647059.947221156,2018-05-18_14-37-39.951532795,1526647059.953441993,0.39,0.40,0.32,1418996806996,2458948084,16943479,6571102,9281250,6650667,8739424,5734837,7933043,7755973,2563,0,42305,1328988,2476,0,3113,0,0,0,36312701,32804244,31582476,31474268,2116,172840
2018-05-18_14-38-10.003640222,1526647090.005820922,2018-05-18_14-38-10.010440474,1526647090.012771566,0.44,0.41,0.33,1444256571364,2482824790,18175540,6571102,9281250,6650667,8739424,5734837,7949257,7755973,2589,0,42889,1351781,2476,0,3426,0,0,0,36840782,32804244,31581612,31472928,2116,172840
2018-05-18_14-38-40.063763836,1526647120.065658992,2018-05-18_14-38-40.069934624,1526647120.071986631,0.27,0.37,0.32,1468300927720,2526238156,18359121,6571102,9298238,6650667,8739424,5734837,8910964,7755973,2617,0,43710,1374234,2476,0,3444,0,0,0,37445795,32804244,31581612,31472664,2116,172840
2018-05-18_14-39-10.122977977,1526647150.125256367,2018-05-18_14-39-10.130522586,1526647150.132811770,0.38,0.39,0.32,1493567215668,2573533948,18576191,6571102,10380435,6650667,8739424,5750091,8910964,7755973,2661,0,44504,1396843,2476,0,3456,0,0,0,38105566,32804244,31581596,31472620,2116,172840
2018-05-18_14-39-40.188570932,1526647180.190866398,2018-05-18_14-39-40.195899760,1526647180.198203505,0.23,0.35,0.31,1518706506926,2617149334,18746408,6586182,10380435,6650667,8739424,6727910,8910964,7755973,2689,0,45302,1419300,2476,0,3469,0,0,0,38654191,32804244,31582144,31473352,2116,172840
2018-05-18_14-40-10.251880603,1526647210.253912755,2018-05-18_14-40-10.258656549,1526647210.260636784,0.39,0.38,0.32,1543301944082,2662514020,18924327,7691635,10380435,6650667,8739424,6727910,8910964,7770205,2729,0,46048,1441872,2476,0,3485,0,0,0,39593393,32804244,31581892,31472932,2116,172844
2018-05-18_14-40-40.314073669,1526647240.316070917,2018-05-18_14-40-40.320624802,1526647240.322577292,0.39,0.38,0.32,1568791210972,2707250026,19091938,7691635,10380435,6665239,8739424,6727910,8910964,8780521,2756,0,46902,1464304,2476,0,3503,0,0,0,40115514,32804244,31581080,31472632,2116,172844
2018-05-18_14-41-10.373539396,1526647270.375720183,2018-05-18_14-41-10.380276448,1526647270.382475668,0.37,0.37,0.32,1593130685874,2751523972,19292272,7691635,10380435,7773133,8739424,6727910,8910964,8793060,2799,0,47674,1486880,2476,0,3521,0,0,0,41097644,32804244,31568544,31459600,2116,172852
2018-05-18_14-41-40.434695777,1526647300.436816648,2018-05-18_14-41-40.441475301,1526647300.443394108,0.30,0.36,0.32,1618552361956,2796217378,19455909,7691635,10380435,7785992,8739424,6727910,8910964,9802509,2830,0,48491,1509314,2476,0,3534,0,0,0,41611125,32804244,31569236,31460276,2116,172856
2018-05-18_14-42-10.505483326,1526647330.508034133,2018-05-18_14-42-10.513615893,1526647330.515705665,0.25,0.34,0.31,1644155108110,2843703964,19658539,7691635,10380435,8943947,8739424,6730402,8910964,9802509,2866,0,49204,1531848,2476,0,3554,0,0,0,42525770,32804244,31568912,31460476,2116,172856
2018-05-18_14-42-40.577804850,1526647360.580024438,2018-05-18_14-42-40.584532078,1526647360.586483440,0.15,0.31,0.31,1669192335216,2887606804,19816770,7691635,10380435,8943947,8739424,7732561,8910964,9802509,2889,0,49774,1554280,2476,0,3567,0,0,0,43019122,32804244,31568288,31459580,2116,172856
2018-05-18_14-43-10.644233754,1526647390.646604572,2018-05-18_14-43-10.651643501,1526647390.653694232,0.15,0.29,0.30,1693869538558,2933180470,20007779,8795050,10380435,8943947,8739424,7751202,8910964,9802509,2930,0,50458,1576839,2476,0,3594,0,0,0,43986412,32804244,31568052,31460156,2116,172864
2018-05-18_14-43-40.709471223,1526647420.711717065,2018-05-18_14-43-40.716355071,1526647420.718469016,0.14,0.28,0.30,1717921339690,2976719296,20155911,8816181,10380435,8943947,8739424,7751202,9899492,9802509,2959,0,51197,1599281,2476,0,3610,0,0,0,44608144,32804244,31568324,31459336,2116,172864
2018-05-18_14-44-10.770705091,1526647450.772843780,2018-05-18_14-44-10.777484494,1526647450.779427607,0.17,0.27,0.30,1743453864320,3024452362,20323757,8816181,11539794,8943947,8739424,7751202,9918829,9802509,2996,0,51904,1621841,2476,0,3624,0,0,0,45413046,32804244,31579684,31470704,2116,172856
2018-05-18_14-44-40.829663868,1526647480.831798669,2018-05-18_14-44-40.836139095,1526647480.838083164,0.30,0.29,0.30,1769032430540,3069464488,20514964,8816181,11563787,8943947,9719411,7751202,9918829,9802509,3022,0,52685,1644245,2476,0,3642,0,0,0,45996367,32804244,31581384,31472848,2116,172856
2018-05-18_14-45-10.888320814,1526647510.890447255,2018-05-18_14-45-10.894791864,1526647510.896699107,0.39,0.31,0.31,1794821946540,3101601154,21770850,8816181,11563787,8943947,9740197,7751202,9918829,9802509,3048,0,53260,1667001,2476,0,3999,0,0,0,46430262,32804244,31579912,31471392,2116,172856
2018-05-18_14-45-40.946687485,1526647540.948957211,2018-05-18_14-45-40.953499750,1526647540.955428668,0.30,0.30,0.31,1820535834826,3149090020,22011821,8816181,11563787,10078121,9740197,7751202,9918829,9802509,3086,0,54030,1689588,2476,0,4025,0,0,0,47094531,32804244,31581648,31472928,2116,172856
2018-05-18_14-46-11.004790947,1526647571.006774602,2018-05-18_14-46-11.011184223,1526647571.013238995,0.31,0.30,0.31,1844804061896,3192701626,22199013,8816181,11563787,10103980,9740197,7751202,9918829,10766009,3115,0,54771,1712035,2476,0,4042,0,0,0,47676030,32804244,31581700,31473544,2116,172856
2018-05-18_14-46-41.063798541,1526647601.065933460,2018-05-18_14-46-41.071198354,1526647601.073734402,0.19,0.27,0.30,1869925175388,3240052732,22351162,9948904,11563787,10103980,9740197,7751202,9918829,10788744,3154,0,55469,1734610,2476,0,4062,0,0,0,48503805,32804244,31582964,31474548,2116,172856
2018-05-18_14-47-11.128071233,1526647631.130480567,2018-05-18_14-47-11.135833849,1526647631.138336274,0.12,0.25,0.29,1894438466270,3284510278,22537320,9977422,11563787,10103980,9740197,8714101,9918829,10788744,3179,0,56176,1757051,2476,0,4085,0,0,0,49086610,32804244,31580176,31471980,2116,172856
2018-05-18_14-47-41.193875845,1526647661.195831728,2018-05-18_14-47-41.200005159,1526647661.201882016,0.19,0.25,0.29,1918461717696,3328138144,22723922,9977422,12645155,10103980,9740197,8738194,9918829,10788744,3218,0,56848,1779644,2476,0,4098,0,0,0,50080232,32804244,31582264,31473284,2116,172856
2018-05-18_14-48-11.253003398,1526647691.255326089,2018-05-18_14-48-11.259708593,1526647691.261817054,0.31,0.28,0.30,1943634779700,3372030430,22892126,9977422,12673688,10103980,9740197,8738194,10896165,10788744,3241,0,57613,1802092,2476,0,4114,0,0,0,50629128,32804244,31582100,31473136,2116,172856
2018-05-18_14-48-41.312850680,1526647721.314879103,2018-05-18_14-48-41.319256010,1526647721.321112722,0.25,0.27,0.30,1968266497370,3406546996,24108811,9977422,12673688,10103980,9740197,8738194,10922243,10788744,3266,0,58171,1824844,2476,0,4433,0,0,0,51162080,32804244,31582316,31473912,2116,172856
2018-05-18_14-49-11.370711753,1526647751.373069695,2018-05-18_14-49-11.377571058,1526647751.379478021,0.15,0.24,0.29,1993797174730,3451049422,24304019,9977422,12673688,10103980,10729178,8738194,10922243,10788744,3297,0,58941,1847281,2476,0,4453,0,0,0,51690739,32804244,31569892,31461204,2116,172868
2018-05-18_14-49-41.430817055,1526647781.433145719,2018-05-18_14-49-41.437980046,1526647781.440143698,0.17,0.23,0.28,2019287105842,3496016968,24461563,9977422,12673688,10103980,10757599,9736959,10922243,10788744,3326,0,59719,1869717,2476,0,4466,0,0,0,52180417,32804244,31569480,31460800,2116,172868
2018-05-18_14-50-11.496781908,1526647811.498839620,2018-05-18_14-50-11.503233755,1526647811.505485526,0.10,0.21,0.28,2043413176040,3541687774,24698060,10961000,12673688,10103980,10757599,9765931,10922243,10788744,3363,0,60443,1892363,2477,0,4482,0,0,0,52856547,32804244,31567328,31458312,2116,172884
2018-05-18_14-50-41.560875857,1526647841.562857243,2018-05-18_14-50-41.567536585,1526647841.569512179,0.14,0.21,0.27,2068692159828,3586275220,24861797,10990324,12673688,10103980,10757599,9765931,10922243,11776725,3393,0,61220,1914808,2477,0,4496,0,0,0,53350431,32804244,31568820,31459788,2116,172888
2018-05-18_14-51-11.621744691,1526647871.624002662,2018-05-18_14-51-11.628439507,1526647871.630402200,0.17,0.20,0.27,2092948636450,3630387826,25083535,10990324,12673688,11175134,10757599,9765931,10922243,11807067,3435,0,61922,1937405,2477,0,4517,0,0,0,54222697,32804244,31569348,31460664,2116,172892
2018-05-18_14-51-41.680360107,1526647901.682454186,2018-05-18_14-51-41.686891607,1526647901.688820030,0.24,0.22,0.27,2120247552518,3678823852,25354314,10990324,12673688,11210406,11750999,9765931,10922243,11807067,3467,0,62755,1959747,2477,0,4536,0,0,0,54832678,32804244,31570288,31461880,2116,172892
2018-05-18_14-52-11.738813529,1526647931.740815566,2018-05-18_14-52-11.745032144,1526647931.746915792,0.36,0.25,0.28,2150585121980,3715675318,26818962,10990324,12673688,11210406,11784698,9765931,10922243,11807067,3493,0,63422,1982288,2477,0,4965,0,0,0,55343845,32804244,31582392,31473680,2116,172884
2018-05-18_14-52-41.797017304,1526647961.799107692,2018-05-18_14-52-41.804335701,1526647961.806418682,0.35,0.25,0.28,2179345257796,3766936024,27080416,10990324,12673688,11210406,11784698,9765931,12040474,11807067,3524,0,64299,2004464,2477,0,5007,0,0,0,56001819,32804244,31582816,31473816,2116,172884
2018-05-18_14-53-11.858012547,1526647991.860165180,2018-05-18_14-53-11.864840267,1526647991.866740369,0.35,0.26,0.28,2209474652534,3823329250,27274633,10990324,14031236,11210406,11784698,9765931,12078062,11807067,3567,0,65131,2026757,2477,0,5031,0,0,0,56954444,32804244,31581272,31472620,2116,172884
2018-05-18_14-53-41.915401757,1526648021.917504290,2018-05-18_14-53-41.922432186,1526648021.924438849,0.38,0.28,0.29,2239570856844,3880381216,27462556,12332487,14079714,11210406,11784698,9765931,12078062,11807067,3608,0,65971,2049058,2477,0,5053,0,0,0,57886712,32804244,31582128,31473456,2116,172884
2018-05-18_14-54-11.985654250,1526648051.988173162,2018-05-18_14-54-11.993071483,1526648051.995280896,0.42,0.30,0.30,2268322571392,3932307142,27682454,12381156,14079714,11210406,11784698,10875387,12078062,11807067,3640,0,66862,2071236,2477,0,5079,0,0,0,58572632,32804244,31581980,31473044,2116,172884
2018-05-18_14-54-42.054043622,1526648082.056003774,2018-05-18_14-54-42.060175255,1526648082.062065709,0.45,0.32,0.30,2298164847932,3987551068,27943225,12381156,14079714,12493357,11784698,10915550,12078062,11807067,3684,0,67716,2093572,2477,0,5099,0,0,0,59408504,32804244,31580572,31472136,2116,172884
2018-05-18_14-55-12.113643706,1526648112.115842179,2018-05-18_14-55-12.120587642,1526648112.122578851,0.47,0.34,0.31,2328548683980,4040950594,28151639,12381156,14079714,12541204,11784698,10915550,12078062,12971404,3716,0,68618,2115695,2477,0,5119,0,0,0,60025604,32804244,31580944,31472316,2116,172884
2018-05-18_14-55-42.174101856,1526648142.176094388,2018-05-18_14-55-42.180296134,1526648142.182294699,0.35,0.32,0.31,2358855088728,4079650120,29573800,12381156,14079714,12541204,11784698,10915550,12078062,13014927,3741,0,69276,2138221,2477,0,5514,0,0,0,60578179,32804244,31581440,31472480,2116,172884
2018-05-18_14-56-12.231857253,1526648172.233959125,2018-05-18_14-56-12.238339005,1526648172.240266508,0.43,0.34,0.32,2389151464098,4131859006,29814861,12381156,14079714,12541204,12947266,10915550,12078062,13014927,3771,0,70185,2160377,2477,0,5542,0,0,0,61172378,32804244,31579708,31470752,2116,172884
2018-05-18_14-56-42.290298387,1526648202.292266664,2018-05-18_14-56-42.296499685,1526648202.298400762,0.33,0.32,0.31,2417855555886,4183998112,30028981,12381156,15351751,12541204,12993599,10915550,12078062,13014927,3817,0,70978,2182703,2477,0,5558,0,0,0,62299733,32804244,31581284,31472632,2116,172884
2018-05-18_14-57-12.349510460,1526648232.351575301,2018-05-18_14-57-12.356178337,1526648232.358377704,0.20,0.29,0.30,2446888465030,4234332118,30223801,12381156,15403436,12541204,12993599,10915550,13186186,13014927,3848,0,71865,2204916,2477,0,5577,0,0,0,62921493,32804244,31568984,31460484,2116,172896
2018-05-18_14-57-42.410034415,1526648262.412476635,2018-05-18_14-57-42.417355685,1526648262.419726626,0.19,0.28,0.30,2469299205852,4274363044,30399740,12381156,15403436,12541204,12993599,11784439,13223204,13014927,3878,0,72561,2227477,2477,0,5597,0,0,0,63479249,32804244,31568492,31459844,2116,172900
2018-05-18_14-58-12.478800764,1526648292.481092161,2018-05-18_14-58-12.485901958,1526648292.488109019,0.12,0.26,0.29,2492715797296,4318370650,30548393,13411977,15403436,12541204,12993599,11821036,13223204,13014927,3913,0,73208,2250145,2477,0,5614,0,0,0,64242806,32804244,31569308,31461180,2116,172900
2018-05-18_14-58-42.542929941,1526648322.545017703,2018-05-18_14-58-42.549740043,1526648322.551681335,0.14,0.25,0.29,2516312036720,4360226236,30728097,13456289,15403436,12541204,12993599,11821036,13223204,13905118,3944,0,73920,2272665,2477,0,5636,0,0,0,64766672,32804244,31569320,31460648,2116,172904
