StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-11_14-45-49.272114843,1526042749.274261576,2018-05-11_14-45-49.279672874,1526042749.281533538,0.03,0.15,0.13,3403744124,3406266,3,0,0,29625,0,108731,0,0,786,0,1648,412838,2379,0,12,0,0,0,32804244,31580012,31469128,2116,169496
2018-05-11_14-46-19.334897566,1526042779.336672201,2018-05-11_14-46-19.340534315,1526042779.342213118,0.16,0.17,0.13,83647301268,82704852,4,122128,1,691071,0,2548295,0,0,842,0,3826,432740,2379,0,159,0,0,0,32804244,31578764,31468196,2116,169504
2018-05-11_14-46-49.384422190,1526042809.386168057,2018-05-11_14-46-49.389955713,1526042809.391650669,0.49,0.25,0.16,145228771602,108232578,7,2986892,333,811549,0,2548295,0,0,881,0,5464,453746,2379,0,1496,0,0,0,32804244,31578392,31467840,2116,169508
2018-05-11_14-47-19.434892182,1526042839.437802873,2018-05-11_14-47-19.444787178,1526042839.447595544,0.69,0.32,0.19,207747857100,135929124,8,3015479,333,3688783,0,2548295,0,103459,919,0,7125,474718,2379,0,2788,0,0,0,32804244,31579668,31469108,2116,169508
2018-05-11_14-47-49.509916189,1526042869.511706002,2018-05-11_14-47-49.515598001,1526042869.517308829,0.76,0.37,0.21,288213316494,213559710,9,3690305,115274,3688784,0,2548295,0,2532450,972,0,9238,494605,2379,0,2939,0,0,0,32804244,31580360,31469812,2116,169508
2018-05-11_14-48-19.561107911,1526042899.564498509,2018-05-11_14-48-19.569365173,1526042899.571449736,0.85,0.43,0.23,350307029002,243094776,25480,3690305,2935951,3688784,0,2548295,95592,2532450,1009,0,10894,515587,2379,0,4236,0,0,0,32804244,31579784,31469256,2116,169512
2018-05-11_14-48-49.640601454,1526042929.642944389,2018-05-11_14-48-49.647790328,1526042929.649777135,0.85,0.47,0.25,430750050846,327094122,672136,3690305,2935951,3714103,97998,2548295,2496480,2532450,1061,0,13076,535495,2379,0,4322,0,0,0,32804244,31591128,31480020,2116,169504
2018-05-11_14-49-19.710237549,1526042959.712009598,2018-05-11_14-49-19.715867587,1526042959.717562225,0.78,0.49,0.27,510331099182,409806948,783920,3690306,2935951,4351736,2533332,2548295,2496480,2532450,1106,0,15187,555438,2379,0,4452,0,0,0,32804244,31591012,31480464,2116,169504
2018-05-11_14-49-49.759577319,1526042989.761285999,2018-05-11_14-49-49.765001338,1526042989.766682434,0.93,0.55,0.29,573081322958,433734054,3710118,3690306,3043511,4351739,2533332,2548295,2496480,2532450,1147,0,16807,576452,2379,0,5800,0,0,0,32804244,31591484,31481160,2116,169504
2018-05-11_14-50-19.810387765,1526043019.812904132,2018-05-11_14-50-19.820508002,1526043019.822842503,0.96,0.59,0.32,636011035614,460224180,3734578,3690306,5916516,4351739,2533332,2548295,2589013,2532450,1183,0,18483,597438,2379,0,7077,0,0,0,32804244,31592360,31481412,2116,169512
2018-05-11_14-50-49.888742706,1526043049.891655423,2018-05-11_14-50-49.897634419,1526043049.899795436,0.77,0.58,0.32,716280535928,541320126,4403557,3690306,5916516,4376220,2624015,2548295,5075499,2532450,1243,0,20645,617341,2379,0,7162,0,0,0,32804244,31591396,31480244,2116,169512
2018-05-11_14-51-19.958406762,1526043079.960183869,2018-05-11_14-51-19.964040903,1526043079.965719709,0.74,0.59,0.33,796057229092,621082272,4507770,3690307,5916516,5047839,5093116,2548295,5075499,2532450,1289,0,22826,637257,2379,0,7291,0,0,0,32804244,31590232,31479948,2116,169512
2018-05-11_14-51-50.008841204,1526043110.012000246,2018-05-11_14-51-50.017713276,1526043110.020079552,0.84,0.63,0.35,859341050178,646925718,7459243,3690307,5916516,5047839,5093116,2632309,5075499,2532450,1326,0,24504,658246,2379,0,8569,0,0,0,32804244,31591596,31480716,2116,169512
2018-05-11_14-52-20.087064141,1526043140.088956594,2018-05-11_14-52-20.092864890,1526043140.094562516,0.91,0.67,0.37,939032154644,729453504,8069533,3788946,5916518,5047839,5093116,5051232,5075499,2532450,1389,0,26726,678195,2379,0,8694,0,0,0,32804244,31590892,31480412,2116,169512
2018-05-11_14-52-50.136813203,1526043170.138563111,2018-05-11_14-52-50.142306422,1526043170.143985367,0.94,0.70,0.39,1001153799298,753226350,8069536,6715265,5916625,5144692,5093116,5051232,5075499,2532450,1424,0,28352,699208,2379,0,10041,0,0,0,32804244,31591636,31481156,2116,169512
2018-05-11_14-53-20.186464396,1526043200.188363170,2018-05-11_14-53-20.193004398,1526043200.195235413,0.96,0.73,0.41,1063576481720,779626776,8069537,6735169,5916625,8037014,5093116,5051232,5075499,2611974,1458,0,30012,720197,2379,0,11337,0,0,0,32804244,31592160,31481944,2116,169516
2018-05-11_14-53-50.258979973,1526043230.260884848,2018-05-11_14-53-50.264808010,1526043230.266504151,0.92,0.74,0.43,1143180220082,860490762,8557393,6968107,5916625,8037014,5093116,5051232,5075499,5010482,1517,0,32096,740160,2379,0,11470,0,0,0,32804244,31578368,31467892,2116,169528
2018-05-11_14-54-20.309194992,1526043260.312178145,2018-05-11_14-54-20.318837173,1526043260.321371444,0.95,0.76,0.44,1206411154840,886055448,11494906,6968107,5936312,8037014,5169508,5051232,5075499,5010482,1553,0,33732,761158,2379,0,12789,0,0,0,32804244,31578372,31467708,2116,169528
2018-05-11_14-54-50.388061017,1526043290.390526156,2018-05-11_14-54-50.396834318,1526043290.398812372,0.97,0.79,0.46,1286669531102,969835314,11515453,6968107,6587997,8037014,7606119,5051232,5153060,5010482,1608,0,35935,781052,2379,0,12875,0,0,0,32804244,31576796,31466068,2116,169528
2018-05-11_14-55-20.463571446,1526043320.465468230,2018-05-11_14-55-20.469377182,1526043320.471078062,0.71,0.74,0.46,1366679756194,1049681700,12193196,6968107,6674251,8037016,7606119,5051232,7640088,5010482,1666,0,38136,800958,2379,0,13005,0,0,0,32804244,31577508,31467296,2116,169532
2018-05-11_14-55-50.514396323,1526043350.517331611,2018-05-11_14-55-50.522419176,1526043350.525047270,0.83,0.77,0.47,1429129601256,1075706226,12193197,6987537,9492888,8037016,7606119,5051232,7640088,5083611,1705,0,39786,821948,2379,0,14314,0,0,0,32804244,31579668,31468932,2116,169532
2018-05-11_14-56-20.583080992,1526043380.584874052,2018-05-11_14-56-20.588748628,1526043380.590438197,0.89,0.79,0.49,1509426842928,1154437032,12193199,6987741,10173364,8121349,7606119,5051232,7640088,7555701,1759,0,41995,841836,2379,0,14447,0,0,0,32804244,31579384,31468912,2116,169532
2018-05-11_14-56-50.632816717,1526043410.634571458,2018-05-11_14-56-50.638360142,1526043410.640043023,0.88,0.79,0.50,1571560069802,1178535318,12193200,7068421,10173716,11059222,7606119,5051232,7640088,7555701,1793,0,43617,862847,2379,0,15803,0,0,0,32804244,31592876,31482140,2116,169528
2018-05-11_14-57-20.683532024,1526043440.686341168,2018-05-11_14-57-20.692380808,1526043440.694992613,0.93,0.81,0.52,1633537537050,1205098404,12193201,9961964,10173716,11077526,7606119,5119142,7640088,7555701,1828,0,45246,883847,2379,0,17132,0,0,0,32804244,31591684,31480924,2116,169528
2018-05-11_14-57-50.758635187,1526043470.761311457,2018-05-11_14-57-50.767201450,1526043470.769819411,0.88,0.81,0.53,1714421578656,1286229570,12193202,9980167,10173716,11747122,7606119,7587725,7640088,7623726,1879,0,47351,903724,2379,0,17230,0,0,0,32804244,31590844,31480628,2116,169528
2018-05-11_14-58-20.831888917,1526043500.833657144,2018-05-11_14-58-20.837525075,1526043500.839211474,0.75,0.78,0.53,1794893653914,1365551496,12193204,9980892,10852252,11825842,7606119,7587725,7640088,10102473,1937,0,49425,923616,2379,0,17354,0,0,0,32804244,31590836,31480140,2116,169528
2018-05-11_14-58-50.881962057,1526043530.883689174,2018-05-11_14-58-50.887442053,1526043530.889123423,0.85,0.81,0.54,1856944857986,1389671382,12193205,10054968,10852254,14763674,7606119,7587725,7640088,10102473,1967,0,51064,944628,2379,0,18693,0,0,0,32804244,31590920,31480448,2116,169528
2018-05-11_14-59-20.931875679,1526043560.933824513,2018-05-11_14-59-20.938092478,1526043560.940706217,0.91,0.82,0.56,1918852703280,1416958848,12193206,12974351,10852254,14763675,7606119,7646672,7640088,10102473,2004,0,52718,965624,2379,0,20006,0,0,0,32804244,31591364,31480920,2116,169528
2018-05-11_14-59-50.995557931,1526043590.997319285,2018-05-11_14-59-51.001166892,1526043591.002851233,0.94,0.84,0.57,1998738926608,1511649714,12262584,13618766,10852254,14763675,7606119,10028586,7640088,10102473,2057,0,55045,985472,2379,0,20140,0,0,0,32804244,31589948,31479252,2116,169528
2018-05-11_15-00-21.046843942,1526043621.049232262,2018-05-11_15-00-21.055609599,1526043621.058472509,0.97,0.86,0.59,2061605212486,1537190100,15198729,13618766,10868068,14763675,7663566,10028586,7640088,10102473,2099,0,56680,1006473,2379,0,21464,0,0,0,32804244,31589984,31479504,2116,169540
2018-05-11_15-00-51.124612505,1526043651.127159946,2018-05-11_15-00-51.132350425,1526043651.135041688,0.85,0.84,0.59,2142007830280,1618106586,15198730,13633172,11556315,14763675,10169509,10028586,7696726,10102473,2150,0,58829,1026345,2379,0,21555,0,0,0,32804244,31589728,31479260,2116,169540
2018-05-11_15-01-21.201638322,1526043681.203535746,2018-05-11_15-01-21.207434475,1526043681.209124902,0.85,0.84,0.60,2222063681138,1701036612,15198731,13869583,12037247,14763676,10169509,10028586,10151187,10102473,2208,0,60958,1046269,2380,0,21669,0,0,0,32804244,31589296,31478820,2116,169552
2018-05-11_15-01-51.253082197,1526043711.255848647,2018-05-11_15-01-51.261866368,1526043711.264528917,0.91,0.85,0.61,2284503787132,1726828338,15212242,13869583,14916894,14763676,10169509,10028586,10151187,10156107,2248,0,62597,1067268,2380,0,22990,0,0,0,32804244,31578464,31468008,2116,169560
