StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-14_21-37-07.141396491,1526326627.143397446,2018-05-14_21-37-07.147765557,1526326627.149718594,0.54,0.51,0.60,13590927149830,9533876784,52062869,64353621,50649023,58169982,3791570,10576964,2842947,10706523,100675,6,609193,73306302,2988,0,70153,0,0,0,32804244,31544112,31441756,2116,194024
2018-05-14_21-37-37.201209511,1526326657.203334414,2018-05-14_21-37-37.207619263,1526326657.209444868,0.66,0.54,0.60,13671118152682,9643621710,52062869,64353621,53742796,58252144,3791570,10576964,2842947,10706523,100737,6,611165,73326480,2988,0,70178,0,0,0,32804244,31544356,31442264,2116,194028
2018-05-14_21-38-07.257072749,1526326687.258925588,2018-05-14_21-38-07.264038399,1526326687.265827792,0.73,0.57,0.61,13750942048938,9752707116,52062869,64429311,53742796,61359706,3791570,10576964,2842947,10706523,100792,6,613120,73346683,2988,0,70188,0,0,0,32804244,31544768,31442428,2116,194028
2018-05-14_21-38-37.320899210,1526326717.323530559,2018-05-14_21-38-37.329395358,1526326717.331763601,0.76,0.60,0.62,13832414262790,9861500082,52062869,67508792,53742796,61359706,3791570,10576964,2904521,10706523,100854,6,615118,73366788,2988,0,70239,0,0,0,32804244,31544448,31442872,2116,194028
2018-05-14_21-39-07.400400113,1526326747.402664511,2018-05-14_21-39-07.408190798,1526326747.410793728,0.86,0.64,0.63,13912521224664,9951917508,52062869,67508792,53742796,61359706,3845053,10576964,5365813,10706523,100906,6,617196,73386777,2988,0,70246,0,0,0,32804244,31545004,31442284,2116,194028
2018-05-14_21-39-37.467832443,1526326777.470042297,2018-05-14_21-39-37.475771352,1526326777.478227545,0.78,0.64,0.63,13985845158046,10049649054,52062869,67570879,53742796,61359706,6076872,10576964,5365813,10706523,100959,6,619105,73406997,2988,0,70259,0,0,0,32804244,31545160,31442412,2116,194028
2018-05-14_21-40-07.539167729,1526326807.541302008,2018-05-14_21-40-07.546234707,1526326807.548146068,0.74,0.64,0.63,14059669772832,10166766060,52062869,70247765,53742796,61430377,6076872,10576964,5365813,10706523,101015,6,620905,73427390,2990,0,70286,0,0,0,32804244,31543744,31441392,2116,194036
2018-05-14_21-40-37.596467499,1526326837.598611896,2018-05-14_21-40-37.605310306,1526326837.607866813,0.73,0.65,0.63,14140026667474,10275859266,52062869,70247765,53742796,64572649,6129888,10576964,5365813,10706523,101070,6,622866,73447576,2990,0,70295,0,0,0,32804244,31544804,31441580,2116,194036
2018-05-14_21-41-07.664557693,1526326867.667253443,2018-05-14_21-41-07.672383399,1526326867.674199006,0.62,0.63,0.63,14220435047726,10365498192,52062869,70247765,53742796,64572649,8598576,10576964,5418202,10706523,101130,6,624927,73467537,2990,0,70309,0,0,0,32804244,31532624,31430400,2116,194048
2018-05-14_21-41-37.732501045,1526326897.735038846,2018-05-14_21-41-37.740580735,1526326897.743520130,0.77,0.67,0.64,14300148640594,10455678078,52062869,70247765,53742796,64572649,8598576,10576964,7896657,10755431,101190,6,626987,73487546,2990,0,70329,0,0,0,32804244,31531640,31428908,2116,194048
2018-05-14_21-42-07.817071508,1526326927.820606843,2018-05-14_21-42-07.827469643,1526326927.830810626,0.79,0.68,0.65,14380744588552,10546380984,52062869,70247765,53742796,64572649,8598576,10625341,7896657,13085577,101243,6,629007,73507555,2990,0,70341,0,0,0,32804244,31531904,31429292,2116,194048
2018-05-14_21-42-37.895423284,1526326957.898071682,2018-05-14_21-42-37.902519375,1526326957.904485796,0.74,0.68,0.65,14461590370864,10650446490,52062869,70247765,53798608,64572649,8598576,13032497,7896657,13085577,101299,6,631081,73527400,2990,0,70360,0,0,0,32804244,31532088,31429744,2116,194052
