StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-11_17-56-24.127282016,1526054184.129243033,2018-05-11_17-56-24.133357643,1526054184.135697165,0.01,0.03,0.05,2677740266,4622766,12,2854,20,117993,0,0,0,0,812,0,1993,736260,2441,0,21,0,0,0,32804244,31586288,31476100,2116,170392
2018-05-11_17-56-54.181664275,1526054214.183710431,2018-05-11_17-56-54.187650416,1526054214.189507244,0.32,0.11,0.07,56294666946,82269432,68,123517,1980,2467135,0,0,0,0,858,0,3153,757639,2441,0,827,0,0,0,32804244,31586388,31475940,2116,170392
2018-05-11_17-57-24.241222168,1526054244.244560450,2018-05-11_17-57-24.250532661,1526054244.253297739,0.31,0.13,0.08,110921402490,133898238,68,2555119,2345,2483727,0,102433,0,0,908,0,4313,779008,2441,0,1602,0,0,0,32804244,31587100,31476908,2116,170392
2018-05-11_17-57-54.312705734,1526054274.314869513,2018-05-11_17-57-54.319272547,1526054274.321231805,0.37,0.16,0.09,150852780874,200587764,39811,2555901,2345,2835836,0,1546981,0,0,952,0,5551,800601,2441,0,1640,0,0,0,32804244,31573976,31464572,2116,170400
2018-05-11_17-58-24.367804513,1526054304.370014796,2018-05-11_17-58-24.374432413,1526054304.376515178,0.35,0.18,0.10,168364570722,227301450,833078,2563245,3839,2835843,33108,1546981,0,0,974,0,5945,823701,2441,0,1847,0,0,0,32804244,31575500,31465576,2116,170400
2018-05-11_17-58-54.424355775,1526054334.426620703,2018-05-11_17-58-54.431117482,1526054334.433177771,0.28,0.18,0.10,186232884474,258002376,954785,2563245,3839,2835843,701134,1546981,32725,0,995,0,6492,846582,2441,0,1859,0,0,0,32804244,31574368,31464644,2116,170404
2018-05-11_17-59-24.482453787,1526054364.484437402,2018-05-11_17-59-24.488870547,1526054364.490998970,0.23,0.18,0.10,204100749870,288349122,1030265,2606423,41834,2835855,701134,1546981,695794,0,1015,0,7022,869477,2441,0,1878,0,0,0,32804244,31573388,31463204,2116,170404
2018-05-11_17-59-54.537791466,1526054394.539899020,2018-05-11_17-59-54.544225581,1526054394.546096528,0.14,0.16,0.10,221561541856,314647668,1030267,2606498,836818,2873991,701134,1546981,695794,0,1031,0,7402,892586,2441,0,2107,0,0,0,32804244,31575248,31464460,2116,170404
2018-05-11_18-00-24.592791401,1526054424.594881601,2018-05-11_18-00-24.599605711,1526054424.601575491,0.20,0.18,0.11,239436668392,340417194,1030292,2612150,836912,3671013,701134,1546981,695794,31133,1051,0,7809,915689,2441,0,2347,0,0,0,32804244,31574212,31463972,2116,170416
2018-05-11_18-00-54.650316141,1526054454.652556526,2018-05-11_18-00-54.657149843,1526054454.659103293,0.19,0.18,0.11,257351787590,371144160,1030326,2612150,957114,3671013,701134,1577477,695794,697427,1075,0,8360,938571,2441,0,2359,0,0,0,32804244,31587292,31477032,2116,170408
